time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
0.0,7e-05,-6.35,850,fatigue,0.001,0.01005,416-21,153000,0.3
0.06,0.00012,1.53,,,,,,,
0.12,0.00017,8.96,,,,,,,
0.17,0.00022,16.3,,,,,,,
0.23,0.00027,23.21,,,,,,,
0.44,0.00032,29.36,,,,,,,
0.49,0.00037,40.83,,,,,,,
0.52,0.00042,48.55,,,,,,,
0.54,0.00047,55.58,,,,,,,
0.57,0.00052,62.21,,,,,,,
0.6,0.00057,68.94,,,,,,,
0.64,0.00062,75.42,,,,,,,
0.69,0.00067,81.91,,,,,,,
0.76,0.00072,88.72,,,,,,,
0.77,0.00073,89.96,,,,,,,
0.83,0.00077,95.98,,,,,,,
0.91,0.00082,103.39,,,,,,,
0.97,0.00087,110.7,,,,,,,
1.04,0.00092,118.23,,,,,,,
1.1,0.00097,126.42,,,,,,,
1.14,0.00102,134.63,,,,,,,
1.19,0.00107,142.62,,,,,,,
1.23,0.00112,150.3,,,,,,,
1.27,0.00118,157.89,,,,,,,
1.31,0.00123,165.31,,,,,,,
1.35,0.00128,171.32,,,,,,,
1.37,0.00133,172.54,,,,,,,
1.38,0.00139,173.11,,,,,,,
1.39,0.00144,173.27,,,,,,,
1.39,0.00149,173.58,,,,,,,
1.4,0.00155,173.87,,,,,,,
1.41,0.0016,174.11,,,,,,,
1.41,0.00165,174.17,,,,,,,
1.42,0.00171,174.24,,,,,,,
1.42,0.00176,174.19,,,,,,,
1.43,0.00182,174.08,,,,,,,
1.44,0.00187,173.77,,,,,,,
1.45,0.00192,172.99,,,,,,,
1.54,0.00187,151.4,,,,,,,
1.57,0.00182,144.38,,,,,,,
1.6,0.00177,138.09,,,,,,,
1.64,0.00172,132.78,,,,,,,
1.77,0.00173,140.41,,,,,,,
1.81,0.00177,147.45,,,,,,,
1.85,0.00182,155.33,,,,,,,
1.89,0.00187,162.48,,,,,,,
1.93,0.00192,170.06,,,,,,,
1.98,0.00197,176.77,,,,,,,
2.02,0.00202,174.34,,,,,,,
2.03,0.00208,175.11,,,,,,,
2.03,0.00215,175.61,,,,,,,
2.04,0.00221,176.1,,,,,,,
2.04,0.00227,176.43,,,,,,,
2.04,0.00232,176.85,,,,,,,
2.05,0.00239,177.29,,,,,,,
2.05,0.00244,177.6,,,,,,,
2.06,0.00249,177.8,,,,,,,
2.06,0.00254,177.79,,,,,,,
2.08,0.0026,177.13,,,,,,,
2.17,0.00254,154.63,,,,,,,
2.19,0.00249,147.23,,,,,,,
2.22,0.00244,140.63,,,,,,,
2.25,0.00239,134.92,,,,,,,
2.3,0.00234,130.64,,,,,,,
2.42,0.00239,142.8,,,,,,,
2.47,0.00244,150.61,,,,,,,
2.51,0.00249,158.21,,,,,,,
2.55,0.00254,165.76,,,,,,,
2.6,0.00259,173.06,,,,,,,
2.64,0.00264,180.22,,,,,,,
2.68,0.0027,175.73,,,,,,,
2.68,0.00275,176.23,,,,,,,
2.68,0.00281,176.65,,,,,,,
2.68,0.00287,176.94,,,,,,,
2.69,0.00292,177.3,,,,,,,
2.69,0.00297,177.46,,,,,,,
2.69,0.00303,177.75,,,,,,,
2.69,0.0031,178.05,,,,,,,
2.7,0.00316,178.41,,,,,,,
2.7,0.00322,178.63,,,,,,,
2.7,0.00328,178.85,,,,,,,
2.71,0.00333,178.49,,,,,,,
2.72,0.00339,178.03,,,,,,,
2.77,0.0034,164.22,,,,,,,
2.8,0.00334,152.32,,,,,,,
2.81,0.00328,144.35,,,,,,,
2.83,0.00323,137.11,,,,,,,
2.85,0.00318,130.1,,,,,,,
2.87,0.00313,123.84,,,,,,,
2.89,0.00308,117.85,,,,,,,
2.92,0.00303,112.72,,,,,,,
3.1,0.00308,128.36,,,,,,,
3.14,0.00313,135.85,,,,,,,
3.17,0.00318,143.12,,,,,,,
3.21,0.00323,150.09,,,,,,,
3.26,0.00328,157.12,,,,,,,
3.31,0.00333,164.22,,,,,,,
3.37,0.00338,171.46,,,,,,,
3.43,0.00343,178.7,,,,,,,
3.49,0.00348,179.49,,,,,,,
3.52,0.00354,181.8,,,,,,,
3.54,0.00359,182.45,,,,,,,
3.55,0.00364,182.57,,,,,,,
3.56,0.00369,183.02,,,,,,,
3.57,0.00374,183.46,,,,,,,
3.58,0.00379,183.78,,,,,,,
3.6,0.00385,183.82,,,,,,,
3.62,0.0039,183.61,,,,,,,
3.77,0.00388,172.99,,,,,,,
3.97,0.00395,186.2,,,,,,,
4.0,0.00401,182.39,,,,,,,
4.0,0.00406,182.95,,,,,,,
4.0,0.00412,183.43,,,,,,,
4.01,0.00419,183.94,,,,,,,
4.01,0.00426,184.33,,,,,,,
4.01,0.00432,184.78,,,,,,,
4.02,0.00438,185.16,,,,,,,
4.02,0.00444,185.62,,,,,,,
4.03,0.0045,185.95,,,,,,,
4.03,0.00455,185.94,,,,,,,
4.04,0.0046,185.27,,,,,,,
4.13,0.00455,163.49,,,,,,,
4.16,0.0045,155.86,,,,,,,
4.18,0.00445,148.67,,,,,,,
4.21,0.0044,142.38,,,,,,,
4.24,0.00435,137.08,,,,,,,
4.42,0.0044,152.18,,,,,,,
4.46,0.00445,159.61,,,,,,,
4.5,0.0045,166.77,,,,,,,
4.54,0.00455,173.38,,,,,,,
4.58,0.0046,179.88,,,,,,,
4.63,0.00465,186.33,,,,,,,
4.67,0.0047,183.18,,,,,,,
4.68,0.00475,184.42,,,,,,,
4.69,0.00481,185.38,,,,,,,
4.7,0.00486,186.69,,,,,,,
4.73,0.00491,188.56,,,,,,,
4.77,0.00494,188.87,,,,,,,
4.9,0.00496,188.53,,,,,,,
4.98,0.00502,185.67,,,,,,,
4.99,0.00507,186.09,,,,,,,
4.99,0.00513,186.38,,,,,,,
4.99,0.0052,186.76,,,,,,,
4.99,0.00525,186.95,,,,,,,
5.0,0.00532,187.25,,,,,,,
5.0,0.00539,187.49,,,,,,,
5.0,0.00545,187.79,,,,,,,
5.01,0.00551,187.98,,,,,,,
5.01,0.00557,188.25,,,,,,,
5.02,0.00562,188.28,,,,,,,
5.1,0.00557,166.25,,,,,,,
5.13,0.00552,158.18,,,,,,,
5.15,0.00547,150.55,,,,,,,
5.17,0.00542,143.86,,,,,,,
5.2,0.00537,137.88,,,,,,,
5.24,0.00532,132.8,,,,,,,
5.38,0.00537,146.0,,,,,,,
5.42,0.00542,153.49,,,,,,,
5.46,0.00547,160.7,,,,,,,
5.5,0.00552,167.76,,,,,,,
5.54,0.00557,174.35,,,,,,,
5.59,0.00562,180.99,,,,,,,
5.64,0.00567,187.28,,,,,,,
5.69,0.00572,193.15,,,,,,,
5.72,0.00577,191.06,,,,,,,
5.73,0.00582,192.24,,,,,,,
5.75,0.00587,188.18,,,,,,,
5.77,0.00589,189.56,,,,,,,
5.81,0.00592,191.29,,,,,,,
5.86,0.00598,192.35,,,,,,,
5.91,0.00603,193.1,,,,,,,
5.96,0.00608,193.9,,,,,,,
6.01,0.00613,194.46,,,,,,,
6.04,0.00618,194.11,,,,,,,
6.05,0.00623,193.73,,,,,,,
6.06,0.00628,193.61,,,,,,,
6.08,0.00633,193.47,,,,,,,
6.1,0.00638,192.91,,,,,,,
6.43,0.00643,193.63,,,,,,,
6.47,0.00648,190.37,,,,,,,
6.48,0.00654,191.63,,,,,,,
6.49,0.00659,192.71,,,,,,,
6.5,0.00664,193.77,,,,,,,
6.51,0.00669,194.85,,,,,,,
6.53,0.00675,195.04,,,,,,,
6.55,0.0068,195.05,,,,,,,
6.59,0.00685,194.44,,,,,,,
6.77,0.00684,186.97,,,,,,,
6.88,0.0069,195.24,,,,,,,
6.93,0.00695,192.85,,,,,,,
6.93,0.007,193.54,,,,,,,
6.94,0.00705,193.97,,,,,,,
6.94,0.00712,194.33,,,,,,,
6.94,0.0072,194.8,,,,,,,
6.95,0.00727,195.12,,,,,,,
6.95,0.00733,195.42,,,,,,,
6.95,0.00739,195.81,,,,,,,
6.96,0.00746,196.1,,,,,,,
6.96,0.00751,196.43,,,,,,,
6.96,0.00756,196.53,,,,,,,
6.98,0.00761,196.17,,,,,,,
7.05,0.00756,175.23,,,,,,,
7.07,0.00751,166.86,,,,,,,
7.09,0.00746,159.25,,,,,,,
7.11,0.00741,152.26,,,,,,,
7.14,0.00736,146.0,,,,,,,
7.17,0.00731,140.08,,,,,,,
7.36,0.00736,153.93,,,,,,,
7.4,0.00741,161.17,,,,,,,
7.44,0.00746,167.83,,,,,,,
7.47,0.00751,174.01,,,,,,,
7.52,0.00756,180.26,,,,,,,
7.56,0.00761,186.13,,,,,,,
7.61,0.00766,191.99,,,,,,,
7.67,0.00771,198.36,,,,,,,
7.71,0.00777,195.08,,,,,,,
7.71,0.00782,195.62,,,,,,,
7.72,0.00787,195.92,,,,,,,
7.72,0.00793,196.35,,,,,,,
7.72,0.00799,196.56,,,,,,,
7.73,0.00805,196.89,,,,,,,
7.73,0.00811,197.31,,,,,,,
7.74,0.00817,197.68,,,,,,,
7.74,0.00822,197.92,,,,,,,
7.75,0.00827,197.94,,,,,,,
7.77,0.00828,196.66,,,,,,,
7.84,0.00822,180.22,,,,,,,
7.87,0.00817,172.62,,,,,,,
7.9,0.00812,165.85,,,,,,,
7.94,0.00807,159.97,,,,,,,
8.13,0.00812,172.97,,,,,,,
8.16,0.00817,179.82,,,,,,,
8.2,0.00822,186.27,,,,,,,
8.24,0.00827,192.56,,,,,,,
8.28,0.00832,198.57,,,,,,,
8.32,0.00837,195.36,,,,,,,
8.33,0.00843,196.43,,,,,,,
8.34,0.00849,196.9,,,,,,,
8.34,0.00854,197.37,,,,,,,
8.34,0.00859,197.67,,,,,,,
8.35,0.00865,198.12,,,,,,,
8.35,0.00871,198.61,,,,,,,
8.35,0.00876,199.1,,,,,,,
8.36,0.00881,199.6,,,,,,,
