time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
2.44,-0.00025,-40.27,,,,,,,
2.47,-0.00028,-44.32,,,,,,,
2.48,-0.0003,-47.98,,,,,,,
2.51,-0.00033,-51.48,,,,,,,
2.53,-0.00035,-55.1,,,,,,,
2.55,-0.00038,-58.46,,,,,,,
2.57,-0.0004,-61.87,,,,,,,
2.59,-0.00043,-65.17,,,,,,,
2.61,-0.00046,-68.56,,,,,,,
2.63,-0.00048,-71.69,,,,,,,
2.66,-0.00051,-74.92,,,,,,,
2.69,-0.00053,-78.3,,,,,,,
2.71,-0.00056,-81.25,,,,,,,
2.71,-0.00056,-81.45,,,,,,,
2.74,-0.00058,-85.11,,,,,,,
2.78,-0.00061,-88.51,,,,,,,
2.81,-0.00064,-92.11,,,,,,,
2.85,-0.00066,-94.89,,,,,,,
2.91,-0.00069,-97.33,,,,,,,
3.12,-0.00066,-91.43,,,,,,,
3.19,-0.00064,-87.71,,,,,,,
3.24,-0.00061,-84.09,,,,,,,
3.29,-0.00058,-80.25,,,,,,,
3.34,-0.00056,-76.48,,,,,,,
3.38,-0.00053,-73.06,,,,,,,
3.41,-0.00051,-69.41,,,,,,,
3.45,-0.00048,-65.71,,,,,,,
3.48,-0.00046,-61.94,,,,,,,
3.52,-0.00043,-57.99,,,,,,,
3.55,-0.00041,-54.45,,,,,,,
3.58,-0.00038,-50.62,,,,,,,
3.6,-0.00036,-47.13,,,,,,,
3.63,-0.00033,-43.41,,,,,,,
3.66,-0.00031,-39.52,,,,,,,
3.7,-0.00028,-35.97,,,,,,,
3.71,-0.00026,-33.55,,,,,,,
3.72,-0.00026,-32.16,,,,,,,
3.75,-0.00023,-28.69,,,,,,,
3.78,-0.0002,-24.85,,,,,,,
3.8,-0.00018,-21.39,,,,,,,
3.84,-0.00015,-17.85,,,,,,,
3.87,-0.00013,-13.89,,,,,,,
3.9,-0.0001,-10.2,,,,,,,
3.93,-8e-05,-6.47,,,,,,,
3.96,-5e-05,-2.6,,,,,,,
3.99,-3e-05,0.9,,,,,,,
4.02,-0.0,4.18,,,,,,,
4.05,2e-05,7.85,,,,,,,
4.08,5e-05,11.34,,,,,,,
4.1,7e-05,15.13,,,,,,,
4.13,0.0001,18.48,,,,,,,
4.16,0.00013,22.06,,,,,,,
4.19,0.00015,25.53,,,,,,,
4.22,0.00018,28.93,,,,,,,
4.24,0.0002,32.28,,,,,,,
4.27,0.00023,35.45,,,,,,,
4.3,0.00025,38.3,,,,,,,
4.34,0.00028,41.53,,,,,,,
4.38,0.0003,44.94,,,,,,,
4.43,0.00033,48.45,,,,,,,
4.48,0.00035,51.96,,,,,,,
4.52,0.00038,55.6,,,,,,,
4.56,0.00041,59.99,,,,,,,
4.59,0.00043,64.19,,,,,,,
4.63,0.00046,68.02,,,,,,,
4.65,0.00048,71.75,,,,,,,
4.68,0.00051,75.61,,,,,,,
4.7,0.00053,79.57,,,,,,,
4.71,0.00054,80.45,,,,,,,
4.73,0.00056,82.86,,,,,,,
4.75,0.00058,86.65,,,,,,,
4.77,0.00061,90.05,,,,,,,
4.8,0.00064,93.42,,,,,,,
4.82,0.00066,96.59,,,,,,,
4.85,0.00069,100.21,,,,,,,
4.88,0.00071,103.6,,,,,,,
4.91,0.00074,106.88,,,,,,,
4.95,0.00076,110.01,,,,,,,
4.98,0.00079,112.72,,,,,,,
5.21,0.00076,103.54,,,,,,,
5.25,0.00074,99.16,,,,,,,
5.29,0.00071,95.05,,,,,,,
5.32,0.00069,91.44,,,,,,,
5.36,0.00066,87.47,,,,,,,
5.4,0.00064,83.43,,,,,,,
5.43,0.00061,79.87,,,,,,,
5.46,0.00058,75.72,,,,,,,
5.5,0.00056,72.16,,,,,,,
5.53,0.00053,68.64,,,,,,,
5.57,0.00051,65.26,,,,,,,
5.61,0.00048,61.58,,,,,,,
5.65,0.00046,57.93,,,,,,,
5.69,0.00043,54.39,,,,,,,
5.71,0.00042,52.0,,,,,,,
5.73,0.00041,50.6,,,,,,,
5.77,0.00038,46.87,,,,,,,
5.8,0.00036,43.17,,,,,,,
5.84,0.00033,39.68,,,,,,,
5.87,0.0003,35.96,,,,,,,
5.9,0.00028,32.58,,,,,,,
5.93,0.00025,29.0,,,,,,,
5.96,0.00023,25.17,,,,,,,
5.99,0.0002,21.57,,,,,,,
6.02,0.00018,17.61,,,,,,,
6.05,0.00015,14.11,,,,,,,
6.09,0.00013,10.5,,,,,,,
6.12,0.0001,6.93,,,,,,,
6.14,8e-05,3.27,,,,,,,
6.17,5e-05,-0.2,,,,,,,
6.2,3e-05,-3.86,,,,,,,
6.23,-0.0,-7.32,,,,,,,
6.27,-3e-05,-10.99,,,,,,,
6.3,-5e-05,-13.81,,,,,,,
6.34,-8e-05,-16.98,,,,,,,
6.4,-0.0001,-20.26,,,,,,,
6.45,-0.00013,-23.67,,,,,,,
6.5,-0.00015,-27.57,,,,,,,
6.55,-0.00018,-31.89,,,,,,,
6.58,-0.0002,-35.26,,,,,,,
6.6,-0.00023,-39.0,,,,,,,
6.63,-0.00025,-43.67,,,,,,,
6.66,-0.00028,-46.83,,,,,,,
6.68,-0.00031,-50.42,,,,,,,
6.7,-0.00033,-54.13,,,,,,,
6.71,-0.00034,-56.05,,,,,,,
6.72,-0.00036,-57.31,,,,,,,
6.74,-0.00038,-60.69,,,,,,,
6.77,-0.00041,-64.21,,,,,,,
6.8,-0.00043,-67.58,,,,,,,
6.82,-0.00046,-70.61,,,,,,,
6.84,-0.00048,-74.01,,,,,,,
6.88,-0.00051,-77.12,,,,,,,
6.91,-0.00053,-80.4,,,,,,,
6.94,-0.00056,-83.66,,,,,,,
6.97,-0.00059,-87.07,,,,,,,
7.0,-0.00061,-90.18,,,,,,,
7.04,-0.00064,-93.88,,,,,,,
7.07,-0.00066,-97.21,,,,,,,
7.1,-0.00069,-100.5,,,,,,,
7.14,-0.00071,-103.5,,,,,,,
7.17,-0.00074,-106.3,,,,,,,
7.23,-0.00076,-109.2,,,,,,,
7.29,-0.00079,-111.7,,,,,,,
7.57,-0.00076,-103.9,,,,,,,
7.62,-0.00074,-99.41,,,,,,,
7.66,-0.00071,-95.3,,,,,,,
7.69,-0.00069,-91.1,,,,,,,
7.71,-0.00067,-88.47,,,,,,,
7.72,-0.00066,-87.35,,,,,,,
7.75,-0.00064,-83.26,,,,,,,
7.78,-0.00061,-79.74,,,,,,,
7.8,-0.00058,-76.12,,,,,,,
7.84,-0.00056,-72.55,,,,,,,
7.87,-0.00053,-68.57,,,,,,,
7.89,-0.00051,-64.88,,,,,,,
7.91,-0.00048,-61.8,,,,,,,
7.95,-0.00046,-57.98,,,,,,,
7.97,-0.00043,-54.3,,,,,,,
8.0,-0.00041,-50.65,,,,,,,
8.02,-0.00038,-47.24,,,,,,,
8.05,-0.00036,-43.45,,,,,,,
8.09,-0.00033,-39.57,,,,,,,
8.11,-0.0003,-35.87,,,,,,,
8.14,-0.00028,-32.06,,,,,,,
18.2,-0.00023,-20.68,,,,,,,
18.23,-0.0002,-17.29,,,,,,,
18.26,-0.00018,-13.6,,,,,,,
18.29,-0.00015,-9.89,,,,,,,
18.32,-0.00013,-6.32,,,,,,,
18.35,-0.0001,-2.61,,,,,,,
18.38,-8e-05,1.17,,,,,,,
18.41,-5e-05,4.92,,,,,,,
18.44,-2e-05,8.48,,,,,,,
18.47,0.0,12.12,,,,,,,
18.49,3e-05,15.53,,,,,,,
18.52,5e-05,19.31,,,,,,,
18.55,8e-05,22.7,,,,,,,
18.58,0.0001,25.99,,,,,,,
18.6,0.00013,29.46,,,,,,,
18.63,0.00015,32.43,,,,,,,
18.66,0.00018,35.71,,,,,,,
18.69,0.0002,39.01,,,,,,,
18.71,0.00022,40.88,,,,,,,
18.73,0.00023,41.9,,,,,,,
18.77,0.00025,45.21,,,,,,,
18.8,0.00028,48.36,,,,,,,
18.85,0.0003,51.83,,,,,,,
18.9,0.00033,55.55,,,,,,,
18.95,0.00035,59.64,,,,,,,
18.98,0.00038,63.71,,,,,,,
19.01,0.00041,67.37,,,,,,,
19.04,0.00043,71.3,,,,,,,
19.06,0.00046,74.9,,,,,,,
19.09,0.00048,78.39,,,,,,,
19.11,0.00051,81.99,,,,,,,
19.14,0.00053,85.73,,,,,,,
19.16,0.00056,89.09,,,,,,,
19.19,0.00059,92.64,,,,,,,
19.21,0.00061,96.04,,,,,,,
19.23,0.00064,99.29,,,,,,,
19.26,0.00066,102.53,,,,,,,
19.28,0.00069,105.59,,,,,,,
19.3,0.00071,108.47,,,,,,,
19.34,0.00074,111.55,,,,,,,
19.37,0.00076,115.06,,,,,,,
19.4,0.00079,117.92,,,,,,,
19.43,0.00081,121.48,,,,,,,
19.47,0.00084,124.65,,,,,,,
19.5,0.00086,128.07,,,,,,,
19.53,0.00089,131.16,,,,,,,
19.56,0.00092,134.45,,,,,,,
19.59,0.00094,137.6,,,,,,,
19.63,0.00097,140.56,,,,,,,
19.66,0.00099,143.51,,,,,,,
19.68,0.00102,146.29,,,,,,,
19.71,0.00104,148.19,,,,,,,
19.72,0.00104,148.5,,,,,,,
19.77,0.00107,150.0,,,,,,,
20.06,0.00104,139.79,,,,,,,
20.12,0.00102,134.81,,,,,,,
20.15,0.00099,130.39,,,,,,,
20.19,0.00097,126.03,,,,,,,
20.22,0.00094,122.07,,,,,,,
20.25,0.00092,118.07,,,,,,,
20.28,0.00089,114.17,,,,,,,
20.3,0.00087,110.57,,,,,,,
20.34,0.00084,106.77,,,,,,,
20.36,0.00081,103.02,,,,,,,
20.39,0.00079,99.29,,,,,,,
20.42,0.00076,95.34,,,,,,,
20.45,0.00074,91.69,,,,,,,
20.48,0.00071,87.91,,,,,,,
20.51,0.00069,84.4,,,,,,,
20.53,0.00066,80.45,,,,,,,
20.56,0.00064,76.75,,,,,,,
20.59,0.00061,73.2,,,,,,,
20.62,0.00058,69.28,,,,,,,
20.65,0.00056,65.57,,,,,,,
20.68,0.00053,61.67,,,,,,,
20.71,0.00051,58.04,,,,,,,
20.71,0.00051,57.37,,,,,,,
20.74,0.00048,54.09,,,,,,,
20.77,0.00046,50.17,,,,,,,
20.8,0.00043,46.57,,,,,,,
20.82,0.00041,43.02,,,,,,,
20.85,0.00038,39.05,,,,,,,
20.88,0.00036,35.8,,,,,,,
20.91,0.00033,32.22,,,,,,,
20.94,0.0003,28.46,,,,,,,
20.96,0.00028,24.88,,,,,,,
20.99,0.00025,21.39,,,,,,,
21.02,0.00023,17.85,,,,,,,
21.05,0.0002,14.48,,,,,,,
21.08,0.00018,11.12,,,,,,,
21.11,0.00015,7.44,,,,,,,
21.13,0.00013,4.02,,,,,,,
21.16,0.0001,0.58,,,,,,,
21.2,7e-05,-2.85,,,,,,,
21.23,5e-05,-6.35,,,,,,,
21.25,2e-05,-9.53,,,,,,,
21.28,-0.0,-12.95,,,,,,,
21.3,-3e-05,-16.03,,,,,,,
21.34,-5e-05,-18.67,,,,,,,
21.39,-8e-05,-22.05,,,,,,,
21.45,-0.0001,-25.07,,,,,,,
21.48,-0.00013,-27.92,,,,,,,
21.54,-0.00015,-31.69,,,,,,,
21.58,-0.00018,-35.64,,,,,,,
21.61,-0.00021,-39.11,,,,,,,
21.64,-0.00023,-43.41,,,,,,,
21.66,-0.00026,-46.95,,,,,,,
21.69,-0.00028,-50.43,,,,,,,
21.71,-0.00031,-54.14,,,,,,,
21.71,-0.00031,-54.38,,,,,,,
21.73,-0.00033,-57.38,,,,,,,
21.76,-0.00036,-60.71,,,,,,,
21.77,-0.00038,-63.98,,,,,,,
21.8,-0.00041,-67.29,,,,,,,
21.83,-0.00043,-70.74,,,,,,,
21.85,-0.00046,-73.63,,,,,,,
21.88,-0.00049,-76.7,,,,,,,
21.91,-0.00051,-80.09,,,,,,,
21.95,-0.00054,-83.31,,,,,,,
21.98,-0.00056,-86.6,,,,,,,
22.01,-0.00059,-89.8,,,,,,,
22.05,-0.00061,-93.08,,,,,,,
22.07,-0.00064,-95.84,,,,,,,
22.1,-0.00066,-98.81,,,,,,,
22.14,-0.00069,-102.3,,,,,,,
22.17,-0.00071,-105.4,,,,,,,
22.2,-0.00074,-108.9,,,,,,,
22.23,-0.00077,-111.9,,,,,,,
22.27,-0.00079,-115.2,,,,,,,
22.29,-0.00082,-118.9,,,,,,,
22.31,-0.00084,-122.4,,,,,,,
22.34,-0.00087,-125.9,,,,,,,
22.36,-0.00089,-129.2,,,,,,,
22.38,-0.00092,-132.6,,,,,,,
22.4,-0.00095,-135.9,,,,,,,
22.41,-0.00097,-139.4,,,,,,,
22.43,-0.001,-142.7,,,,,,,
22.45,-0.00102,-146.0,,,,,,,
22.47,-0.00105,-149.0,,,,,,,
22.48,-0.00107,-151.8,,,,,,,
22.51,-0.0011,-154.6,,,,,,,
22.53,-0.00112,-157.1,,,,,,,
22.55,-0.00115,-159.1,,,,,,,
22.57,-0.00117,-159.8,,,,,,,
22.6,-0.0012,-160.4,,,,,,,
22.63,-0.00122,-160.0,,,,,,,
22.71,-0.00123,-154.7,,,,,,,
22.77,-0.0012,-147.9,,,,,,,
22.8,-0.00117,-143.4,,,,,,,
22.82,-0.00115,-139.0,,,,,,,
22.85,-0.00112,-135.0,,,,,,,
22.88,-0.0011,-131.1,,,,,,,
22.9,-0.00107,-127.1,,,,,,,
22.92,-0.00105,-123.3,,,,,,,
22.95,-0.00102,-119.9,,,,,,,
22.98,-0.00099,-115.9,,,,,,,
23.0,-0.00097,-112.2,,,,,,,
23.02,-0.00094,-108.6,,,,,,,
23.05,-0.00092,-104.7,,,,,,,
23.08,-0.00089,-101.1,,,,,,,
23.1,-0.00087,-97.53,,,,,,,
23.13,-0.00084,-93.81,,,,,,,
23.16,-0.00082,-90.02,,,,,,,
23.18,-0.00079,-86.45,,,,,,,
23.21,-0.00077,-82.99,,,,,,,
23.23,-0.00074,-79.38,,,,,,,
23.27,-0.00071,-76.02,,,,,,,
23.29,-0.00069,-72.49,,,,,,,
23.32,-0.00066,-68.9,,,,,,,
23.35,-0.00064,-65.11,,,,,,,
23.38,-0.00061,-61.35,,,,,,,
23.41,-0.00059,-57.69,,,,,,,
23.44,-0.00056,-54.18,,,,,,,
23.46,-0.00054,-50.83,,,,,,,
23.49,-0.00051,-46.87,,,,,,,
23.52,-0.00049,-43.12,,,,,,,
23.55,-0.00046,-39.73,,,,,,,
23.59,-0.00044,-35.84,,,,,,,
23.61,-0.00041,-32.4,,,,,,,
23.64,-0.00038,-28.63,,,,,,,
23.67,-0.00036,-24.71,,,,,,,
23.7,-0.00033,-21.26,,,,,,,
23.71,-0.00032,-19.84,,,,,,,
23.73,-0.00031,-18.0,,,,,,,
23.76,-0.00028,-14.52,,,,,,,
23.79,-0.00026,-10.56,,,,,,,
59.41,-0.00024,31.3,,,,,,,
59.45,-0.00021,34.47,,,,,,,
59.47,-0.00019,37.29,,,,,,,
59.5,-0.00016,40.34,,,,,,,
59.53,-0.00014,42.68,,,,,,,
59.56,-0.00011,45.13,,,,,,,
59.6,-9e-05,47.72,,,,,,,
59.65,-6e-05,50.42,,,,,,,
59.69,-4e-05,52.95,,,,,,,
59.71,-2e-05,55.02,,,,,,,
59.73,-1e-05,56.05,,,,,,,
59.76,1e-05,58.91,,,,,,,
59.79,4e-05,62.14,,,,,,,
59.82,7e-05,65.0,,,,,,,
59.84,9e-05,68.03,,,,,,,
59.88,0.00012,70.99,,,,,,,
59.9,0.00014,73.78,,,,,,,
59.93,0.00017,76.91,,,,,,,
59.95,0.00019,79.65,,,,,,,
59.98,0.00022,82.55,,,,,,,
60.0,0.00024,85.55,,,,,,,
60.02,0.00027,88.28,,,,,,,
60.05,0.00029,90.88,,,,,,,
60.07,0.00032,93.72,,,,,,,
60.09,0.00035,96.25,,,,,,,
60.12,0.00037,98.48,,,,,,,
60.14,0.0004,100.86,,,,,,,
60.17,0.00042,103.36,,,,,,,
60.2,0.00045,105.49,,,,,,,
60.23,0.00047,107.69,,,,,,,
60.25,0.0005,109.94,,,,,,,
60.28,0.00052,112.07,,,,,,,
60.31,0.00055,114.05,,,,,,,
60.34,0.00057,116.22,,,,,,,
60.37,0.0006,118.1,,,,,,,
60.4,0.00063,120.16,,,,,,,
60.43,0.00065,122.1,,,,,,,
60.46,0.00068,124.27,,,,,,,
60.48,0.0007,126.22,,,,,,,
60.51,0.00073,128.19,,,,,,,
60.54,0.00075,130.22,,,,,,,
60.57,0.00078,131.93,,,,,,,
60.59,0.0008,134.0,,,,,,,
60.62,0.00083,135.88,,,,,,,
60.65,0.00085,137.84,,,,,,,
60.67,0.00088,139.7,,,,,,,
60.7,0.0009,141.8,,,,,,,
60.71,0.00093,143.66,,,,,,,
60.72,0.00093,144.04,,,,,,,
60.74,0.00096,146.26,,,,,,,
60.76,0.00098,148.39,,,,,,,
60.77,0.00101,150.62,,,,,,,
60.8,0.00103,152.8,,,,,,,
60.81,0.00106,155.06,,,,,,,
60.84,0.00108,157.09,,,,,,,
60.85,0.00111,159.34,,,,,,,
60.87,0.00114,161.29,,,,,,,
60.88,0.00116,161.8,,,,,,,
60.9,0.00119,163.36,,,,,,,
60.91,0.00121,164.84,,,,,,,
60.92,0.00124,166.43,,,,,,,
60.94,0.00127,166.44,,,,,,,
60.95,0.00129,167.54,,,,,,,
60.96,0.00132,168.29,,,,,,,
60.98,0.00134,169.15,,,,,,,
60.98,0.00137,168.46,,,,,,,
60.99,0.0014,168.5,,,,,,,
61.01,0.00142,168.71,,,,,,,
61.02,0.00145,168.56,,,,,,,
61.03,0.00147,167.89,,,,,,,
61.08,0.0015,163.83,,,,,,,
61.16,0.00147,150.55,,,,,,,
61.19,0.00145,144.5,,,,,,,
61.21,0.00142,139.2,,,,,,,
61.23,0.0014,134.49,,,,,,,
61.26,0.00137,129.78,,,,,,,
61.28,0.00134,125.66,,,,,,,
61.3,0.00132,121.32,,,,,,,
61.32,0.00129,117.26,,,,,,,
61.34,0.00127,113.47,,,,,,,
61.36,0.00124,109.2,,,,,,,
61.38,0.00122,105.48,,,,,,,
61.4,0.00119,101.73,,,,,,,
61.42,0.00116,97.97,,,,,,,
61.45,0.00114,94.24,,,,,,,
61.47,0.00111,90.65,,,,,,,
61.49,0.00109,86.97,,,,,,,
61.51,0.00106,83.49,,,,,,,
61.54,0.00104,79.86,,,,,,,
61.56,0.00101,76.3,,,,,,,
61.59,0.00099,72.63,,,,,,,
61.61,0.00096,69.08,,,,,,,
61.64,0.00094,65.46,,,,,,,
61.66,0.00091,61.82,,,,,,,
61.7,0.00088,58.0,,,,,,,
61.71,0.00087,55.86,,,,,,,
61.73,0.00086,54.46,,,,,,,
61.75,0.00083,50.64,,,,,,,
61.78,0.00081,47.14,,,,,,,
61.8,0.00078,43.99,,,,,,,
61.84,0.00076,40.42,,,,,,,
61.87,0.00073,36.99,,,,,,,
61.89,0.00071,33.66,,,,,,,
61.92,0.00068,30.33,,,,,,,
61.95,0.00066,26.87,,,,,,,
61.98,0.00063,23.41,,,,,,,
62.01,0.00061,20.14,,,,,,,
62.04,0.00058,16.48,,,,,,,
62.06,0.00056,13.14,,,,,,,
62.09,0.00053,9.89,,,,,,,
62.12,0.00051,6.64,,,,,,,
62.15,0.00048,3.08,,,,,,,
62.18,0.00045,-0.13,,,,,,,
62.2,0.00043,-3.33,,,,,,,
62.23,0.0004,-6.67,,,,,,,
62.27,0.00038,-9.87,,,,,,,
62.29,0.00035,-12.86,,,,,,,
62.32,0.00033,-15.97,,,,,,,
62.35,0.0003,-19.01,,,,,,,
62.38,0.00028,-21.12,,,,,,,
62.43,0.00025,-23.65,,,,,,,
62.48,0.00023,-26.46,,,,,,,
62.54,0.0002,-29.45,,,,,,,
62.58,0.00018,-32.76,,,,,,,
62.62,0.00015,-36.17,,,,,,,
62.65,0.00012,-40.15,,,,,,,
62.67,0.0001,-43.36,,,,,,,
62.7,7e-05,-46.56,,,,,,,
62.71,5e-05,-49.32,,,,,,,
62.71,5e-05,-49.78,,,,,,,
62.73,2e-05,-52.64,,,,,,,
62.76,-0.0,-55.62,,,,,,,
62.78,-3e-05,-58.57,,,,,,,
62.8,-5e-05,-61.22,,,,,,,
62.82,-8e-05,-63.69,,,,,,,
62.84,-0.0001,-66.5,,,,,,,
62.88,-0.00013,-69.07,,,,,,,
62.9,-0.00016,-71.78,,,,,,,
62.92,-0.00018,-74.2,,,,,,,
62.95,-0.00021,-76.6,,,,,,,
62.98,-0.00023,-79.19,,,,,,,
63.02,-0.00026,-81.62,,,,,,,
63.04,-0.00028,-83.84,,,,,,,
63.07,-0.00031,-86.18,,,,,,,
63.1,-0.00033,-88.53,,,,,,,
63.13,-0.00036,-90.87,,,,,,,
63.16,-0.00039,-93.28,,,,,,,
63.2,-0.00041,-95.76,,,,,,,
63.23,-0.00044,-98.12,,,,,,,
63.26,-0.00046,-100.7,,,,,,,
63.29,-0.00049,-103.0,,,,,,,
63.31,-0.00051,-105.5,,,,,,,
63.34,-0.00054,-107.7,,,,,,,
63.37,-0.00057,-110.3,,,,,,,
63.38,-0.00059,-112.8,,,,,,,
63.41,-0.00062,-115.7,,,,,,,
63.43,-0.00064,-118.3,,,,,,,
63.45,-0.00067,-120.9,,,,,,,
63.47,-0.00069,-123.6,,,,,,,
63.49,-0.00072,-126.3,,,,,,,
63.51,-0.00075,-128.8,,,,,,,
63.52,-0.00077,-131.5,,,,,,,
63.54,-0.0008,-134.0,,,,,,,
63.55,-0.00082,-136.4,,,,,,,
63.57,-0.00085,-139.0,,,,,,,
63.59,-0.00087,-141.4,,,,,,,
63.61,-0.0009,-143.8,,,,,,,
63.63,-0.00093,-146.1,,,,,,,
63.64,-0.00095,-148.3,,,,,,,
63.66,-0.00098,-150.3,,,,,,,
63.67,-0.001,-152.4,,,,,,,
63.69,-0.00103,-154.3,,,,,,,
63.7,-0.00105,-155.8,,,,,,,
63.71,-0.00107,-156.0,,,,,,,
63.72,-0.00108,-156.1,,,,,,,
63.73,-0.00111,-157.1,,,,,,,
63.73,-0.00113,-157.9,,,,,,,
63.74,-0.00116,-158.8,,,,,,,
63.75,-0.00118,-159.7,,,,,,,
63.77,-0.00121,-160.7,,,,,,,
63.77,-0.00124,-161.0,,,,,,,
63.79,-0.00126,-162.1,,,,,,,
63.8,-0.00129,-162.9,,,,,,,
63.83,-0.00131,-163.8,,,,,,,
63.84,-0.00134,-164.8,,,,,,,
63.87,-0.00136,-165.4,,,,,,,
63.89,-0.00139,-166.0,,,,,,,
63.91,-0.00141,-166.5,,,,,,,
63.95,-0.00144,-166.5,,,,,,,
63.98,-0.00146,-165.6,,,,,,,
64.03,-0.00149,-161.3,,,,,,,
64.13,-0.00146,-146.5,,,,,,,
64.16,-0.00144,-140.5,,,,,,,
64.19,-0.00141,-135.0,,,,,,,
64.21,-0.00139,-130.0,,,,,,,
64.23,-0.00136,-125.5,,,,,,,
64.26,-0.00134,-120.9,,,,,,,
64.28,-0.00131,-116.4,,,,,,,
64.3,-0.00128,-112.1,,,,,,,
64.32,-0.00126,-108.0,,,,,,,
64.34,-0.00123,-104.3,,,,,,,
64.36,-0.00121,-100.4,,,,,,,
64.38,-0.00118,-96.52,,,,,,,
64.41,-0.00116,-92.46,,,,,,,
64.43,-0.00113,-88.68,,,,,,,
64.45,-0.00111,-84.94,,,,,,,
64.48,-0.00108,-81.27,,,,,,,
64.49,-0.00106,-77.84,,,,,,,
64.52,-0.00103,-74.13,,,,,,,
64.55,-0.001,-70.26,,,,,,,
64.57,-0.00098,-66.36,,,,,,,
64.59,-0.00095,-63.21,,,,,,,
64.62,-0.00093,-59.52,,,,,,,
64.65,-0.0009,-55.92,,,,,,,
64.67,-0.00088,-52.71,,,,,,,
64.7,-0.00085,-48.82,,,,,,,
64.71,-0.00084,-47.34,,,,,,,
64.73,-0.00083,-45.08,,,,,,,
64.76,-0.0008,-41.82,,,,,,,
64.78,-0.00078,-38.44,,,,,,,
64.81,-0.00075,-34.57,,,,,,,
64.84,-0.00073,-31.28,,,,,,,
64.88,-0.0007,-27.45,,,,,,,
64.9,-0.00068,-24.15,,,,,,,
64.93,-0.00065,-20.72,,,,,,,
64.96,-0.00062,-17.23,,,,,,,
64.99,-0.0006,-13.71,,,,,,,
65.02,-0.00057,-10.12,,,,,,,
65.05,-0.00055,-6.58,,,,,,,
65.08,-0.00052,-3.35,,,,,,,
65.11,-0.0005,-0.01,,,,,,,
65.13,-0.00047,3.63,,,,,,,
65.16,-0.00045,6.71,,,,,,,
65.2,-0.00042,10.1,,,,,,,
65.22,-0.0004,13.38,,,,,,,
65.24,-0.00037,16.22,,,,,,,
65.27,-0.00035,19.53,,,,,,,
65.3,-0.00032,22.96,,,,,,,
65.33,-0.00029,26.01,,,,,,,
65.36,-0.00027,29.13,,,,,,,
292.23,-0.00022,32.62,,,,,,,
