time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
0.0,6e-05,-2.36,950,fatigue,0.0001,0.00502,43-3,144000,0.3
0.17,8e-05,0.8,,,,,,,
0.44,0.00011,4.49,,,,,,,
1.17,0.00015,10.99,,,,,,,
1.41,0.00016,12.53,,,,,,,
1.77,0.00021,19.16,,,,,,,
2.17,0.00024,23.18,,,,,,,
2.4,0.00026,26.74,,,,,,,
3.0,0.00031,36.12,,,,,,,
3.17,0.00035,40.98,,,,,,,
3.24,0.00036,42.77,,,,,,,
3.64,0.00041,48.93,,,,,,,
4.17,0.00046,55.33,,,,,,,
4.21,0.00046,55.89,,,,,,,
4.62,0.00051,63.17,,,,,,,
5.03,0.00056,63.39,,,,,,,
5.17,0.00057,63.47,,,,,,,
5.65,0.00061,66.39,,,,,,,
6.17,0.00066,74.81,,,,,,,
6.22,0.00066,75.5,,,,,,,
6.73,0.00071,81.69,,,,,,,
7.17,0.00076,84.74,,,,,,,
7.21,0.00076,85.07,,,,,,,
7.71,0.00081,90.56,,,,,,,
8.17,0.00086,95.04,,,,,,,
8.19,0.00086,95.16,,,,,,,
8.84,0.00091,100.89,,,,,,,
9.17,0.00095,107.53,,,,,,,
9.29,0.00096,109.29,,,,,,,
9.74,0.00101,113.25,,,,,,,
10.17,0.00105,114.31,,,,,,,
10.25,0.00106,114.99,,,,,,,
10.84,0.00111,121.81,,,,,,,
11.17,0.00115,125.76,,,,,,,
11.3,0.00116,126.96,,,,,,,
11.84,0.00121,130.83,,,,,,,
12.17,0.00125,133.47,,,,,,,
12.24,0.00126,133.74,,,,,,,
12.78,0.00131,136.13,,,,,,,
13.17,0.00136,136.35,,,,,,,
13.18,0.00136,136.35,,,,,,,
13.72,0.00141,135.21,,,,,,,
14.17,0.00146,135.95,,,,,,,
14.25,0.00146,136.07,,,,,,,
14.69,0.00151,137.61,,,,,,,
15.14,0.00156,136.28,,,,,,,
15.17,0.00157,136.19,,,,,,,
15.63,0.00161,134.03,,,,,,,
16.13,0.00166,132.82,,,,,,,
