time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
0.0,2e-05,7.47,850,fatigue,0.001,0.00379,416-8,153000,0.3
0.04,5e-05,11.53,,,,,,,
0.07,7e-05,15.64,,,,,,,
0.1,0.0001,19.75,,,,,,,
0.14,0.00012,23.04,,,,,,,
0.26,0.00015,25.94,,,,,,,
0.32,0.00017,31.64,,,,,,,
0.35,0.0002,37.66,,,,,,,
0.37,0.00023,43.84,,,,,,,
0.39,0.00025,48.8,,,,,,,
0.4,0.00028,52.71,,,,,,,
0.42,0.0003,56.25,,,,,,,
0.43,0.00033,59.6,,,,,,,
0.44,0.00036,62.84,,,,,,,
0.46,0.00038,66.05,,,,,,,
0.47,0.00041,69.19,,,,,,,
0.5,0.00044,72.45,,,,,,,
0.52,0.00046,75.59,,,,,,,
0.54,0.00049,78.78,,,,,,,
0.58,0.00051,82.28,,,,,,,
0.61,0.00054,85.75,,,,,,,
0.64,0.00056,89.45,,,,,,,
0.68,0.00059,93.43,,,,,,,
0.71,0.00061,97.29,,,,,,,
0.74,0.00064,100.63,,,,,,,
0.76,0.00066,103.87,,,,,,,
0.79,0.00069,107.12,,,,,,,
0.82,0.00072,110.44,,,,,,,
0.85,0.00074,113.85,,,,,,,
0.85,0.00074,113.94,,,,,,,
0.88,0.00077,117.42,,,,,,,
0.92,0.00079,121.15,,,,,,,
0.95,0.00082,125.16,,,,,,,
0.98,0.00084,128.95,,,,,,,
1.01,0.00087,132.6,,,,,,,
1.04,0.00089,136.6,,,,,,,
1.06,0.00092,140.81,,,,,,,
1.09,0.00094,144.79,,,,,,,
1.11,0.00097,148.49,,,,,,,
1.13,0.001,152.23,,,,,,,
1.15,0.00102,155.72,,,,,,,
1.17,0.00105,158.79,,,,,,,
1.19,0.00107,161.34,,,,,,,
1.2,0.0011,163.05,,,,,,,
1.21,0.00113,163.96,,,,,,,
1.22,0.00115,164.67,,,,,,,
1.23,0.00118,165.08,,,,,,,
1.23,0.00121,165.37,,,,,,,
1.24,0.00123,165.65,,,,,,,
1.24,0.00126,165.85,,,,,,,
1.25,0.00129,166.0,,,,,,,
1.25,0.00132,166.09,,,,,,,
1.26,0.00135,166.11,,,,,,,
1.27,0.00137,165.97,,,,,,,
1.27,0.0014,165.79,,,,,,,
1.28,0.00143,165.26,,,,,,,
1.29,0.00145,164.0,,,,,,,
1.36,0.00143,154.88,,,,,,,
1.51,0.00145,162.18,,,,,,,
1.53,0.00148,165.82,,,,,,,
1.56,0.0015,169.14,,,,,,,
1.58,0.00153,172.21,,,,,,,
1.6,0.00155,166.3,,,,,,,
1.61,0.00158,166.83,,,,,,,
1.61,0.00162,167.13,,,,,,,
1.61,0.00166,167.4,,,,,,,
1.62,0.0017,167.71,,,,,,,
1.62,0.00175,167.95,,,,,,,
1.62,0.00177,168.11,,,,,,,
1.62,0.0018,168.21,,,,,,,
1.62,0.00182,168.3,,,,,,,
1.62,0.00185,168.38,,,,,,,
1.62,0.00188,168.47,,,,,,,
1.63,0.00192,168.67,,,,,,,
1.63,0.00197,168.76,,,,,,,
1.63,0.00201,168.84,,,,,,,
1.63,0.00205,168.96,,,,,,,
1.63,0.00208,168.9,,,,,,,
1.63,0.00211,168.79,,,,,,,
1.64,0.00214,168.7,,,,,,,
1.64,0.00217,168.29,,,,,,,
1.64,0.0022,167.92,,,,,,,
1.65,0.00223,166.83,,,,,,,
1.65,0.00226,164.06,,,,,,,
1.68,0.00223,148.99,,,,,,,
1.68,0.00221,143.9,,,,,,,
1.69,0.00218,139.49,,,,,,,
1.7,0.00215,135.19,,,,,,,
1.7,0.00213,131.04,,,,,,,
1.71,0.0021,127.13,,,,,,,
1.71,0.00207,123.41,,,,,,,
1.72,0.00204,119.89,,,,,,,
1.72,0.00202,116.69,,,,,,,
1.73,0.00199,113.82,,,,,,,
1.74,0.00196,110.8,,,,,,,
1.74,0.00194,108.19,,,,,,,
1.75,0.00191,105.66,,,,,,,
1.76,0.00188,103.46,,,,,,,
1.77,0.00186,101.57,,,,,,,
1.79,0.00183,100.28,,,,,,,
1.85,0.00183,105.55,,,,,,,
1.88,0.00186,110.07,,,,,,,
1.9,0.00188,113.76,,,,,,,
1.93,0.00191,117.13,,,,,,,
1.95,0.00194,120.44,,,,,,,
1.97,0.00196,124.01,,,,,,,
2.0,0.00199,127.37,,,,,,,
2.03,0.00201,130.83,,,,,,,
2.06,0.00204,134.2,,,,,,,
2.08,0.00206,137.61,,,,,,,
2.11,0.00209,141.12,,,,,,,
2.14,0.00211,144.77,,,,,,,
2.17,0.00214,148.35,,,,,,,
2.2,0.00217,152.12,,,,,,,
2.23,0.00219,155.96,,,,,,,
2.26,0.00222,159.67,,,,,,,
2.29,0.00224,163.3,,,,,,,
2.32,0.00227,167.13,,,,,,,
2.35,0.00229,170.98,,,,,,,
2.37,0.00232,174.52,,,,,,,
2.39,0.00235,167.71,,,,,,,
2.39,0.00237,168.04,,,,,,,
2.4,0.0024,168.36,,,,,,,
2.4,0.00243,168.64,,,,,,,
2.4,0.00247,168.89,,,,,,,
2.4,0.00251,169.29,,,,,,,
2.4,0.00256,169.52,,,,,,,
2.41,0.0026,169.73,,,,,,,
2.41,0.00264,169.99,,,,,,,
2.41,0.00268,170.16,,,,,,,
2.41,0.00271,170.33,,,,,,,
2.41,0.00274,170.47,,,,,,,
2.42,0.00277,170.48,,,,,,,
2.42,0.00281,170.51,,,,,,,
2.42,0.00284,170.32,,,,,,,
2.42,0.00287,170.02,,,,,,,
2.43,0.00289,169.25,,,,,,,
