1.2312,1.9876,4.2325,7,1
1.2312,1.9876,4.2325,7,1
1.2311,1.9876,4.2324,7,1
1.2311,1.9876,4.2324,7,1
1.2311,1.9876,4.2324,7,1
1.2311,1.9876,4.2324,7,1
1.2315,1.9877,4.2328,7,1
1.2315,1.9877,4.2328,7,1
1.232,1.9875,4.2332,7,1
1.232,1.9875,4.2332,7,1
1.232,1.9876,4.2333,7,1
1.2318,1.9876,4.233,7,1
1.2313,1.9876,4.2326,7,1
1.2313,1.9876,4.2326,7,1
1.2315,1.9875,4.2325,7,1
1.2311,1.9877,4.2328,7,1
1.2308,1.9878,4.2324,7,1
1.2308,1.9878,4.2324,7,1
1.231,1.9877,4.2325,7,1
1.2313,1.9878,4.2328,7,1
1.2315,1.9875,4.2325,7,1
1.2313,1.9876,4.2326,7,1
1.2315,1.9875,4.2325,7,1
1.2312,1.9876,4.2325,7,1
1.2316,1.9877,4.2329,7,1
1.2313,1.9876,4.2326,7,1
1.2318,1.9876,4.233,7,1
1.232,1.9876,4.2333,7,1
1.232,1.9876,4.2333,7,1
1.232,1.9875,4.2332,7,1
1.232,1.9875,4.2332,7,1
2.5019,2.6627,4.3048,8,2
2.5019,2.6627,4.3048,8,2
2.501,2.6629,4.3043,8,2
2.501,2.6629,4.3043,8,2
2.5001,2.6632,4.3037,8,2
2.5001,2.6632,4.3037,8,2
2.5001,2.6632,4.3037,8,2
2.5001,2.6632,4.3037,8,2
2.499,2.6633,4.3028,8,2
2.4994,2.6634,4.3033,8,2
2.4994,2.6634,4.3033,8,2
2.499,2.6633,4.3028,8,2
2.4992,2.6634,4.3031,8,2
2.4992,2.6634,4.3031,8,2
2.4989,2.6632,4.3026,8,2
2.4994,2.6634,4.3032,8,2
2.5001,2.6631,4.3036,8,2
2.5001,2.6631,4.3036,8,2
2.5006,2.6628,4.3038,8,2
2.5019,2.6627,4.3048,8,2
2.499,2.6633,4.3028,8,2
2.4978,2.6626,4.3014,8,2
2.4999,2.6633,4.3035,8,2
2.5007,2.6631,4.304,8,2
2.5007,2.6631,4.304,8,2
2.5014,2.663,4.3044,8,2
2.4978,2.6626,4.3014,8,2
2.4992,2.6634,4.3031,8,2
2.4992,2.6634,4.3031,8,2
2.4994,2.6634,4.3032,8,2
2.4992,2.6634,4.3031,8,2
2.4989,2.6632,4.3026,8,2
2.5019,2.6627,4.3048,8,2
2.5006,2.6628,4.3038,8,2
2.5006,2.6628,4.3038,8,2
2.5001,2.6631,4.3036,8,2
2.4994,2.6634,4.3032,8,2
2.5019,2.6627,4.3048,8,2
2.5019,2.6627,4.3048,8,2
2.5019,2.6627,4.3048,8,2
0.85876,2.0616,4.217,9,3
0.85869,2.0615,4.2168,9,3
0.85842,2.0616,4.2165,9,3
0.85839,2.0616,4.2164,9,3
0.85842,2.0616,4.2165,9,3
0.85839,2.0616,4.2164,9,3
0.85806,2.0614,4.2159,9,3
0.85811,2.0616,4.216,9,3
0.85789,2.0607,4.2151,9,3
0.85789,2.0607,4.2151,9,3
0.85811,2.0616,4.216,9,3
0.85847,2.0616,4.2164,9,3
0.85839,2.0616,4.2164,9,3
0.85847,2.0616,4.2164,9,3
0.85839,2.0616,4.2164,9,3
0.85847,2.0616,4.2164,9,3
0.85863,2.0615,4.2167,9,3
0.85863,2.0615,4.2167,9,3
0.85863,2.0614,4.2168,9,3
0.85863,2.0615,4.2167,9,3
0.85876,2.0616,4.217,9,3
0.85822,2.0618,4.2165,9,3
0.85822,2.0618,4.2165,9,3
0.85806,2.0614,4.2159,9,3
0.85789,2.0607,4.2151,9,3
0.85789,2.0607,4.2151,9,3
0.85789,2.0607,4.2151,9,3
0.85789,2.0607,4.2151,9,3
0.85847,2.0616,4.2164,9,3
0.85847,2.0616,4.2164,9,3
0.85847,2.0616,4.2164,9,3
0.85847,2.0616,4.2164,9,3
0.85847,2.0616,4.2164,9,3
