time,strain,temperature,stress,type,state,form,process,medium,title,youngs,poissons
0.0,0.0,850.0,70.0,creep,Ruptured,Plate,Base,Air,AirBase_850_70_a,153000.0,0.3
0.0,0.0,,,,,,,,,,
81.0,7e-06,,,,,,,,,,
82.1,6.4e-05,,,,,,,,,,
83.2,0.000127,,,,,,,,,,
83.9,0.000193,,,,,,,,,,
85.0,0.000263,,,,,,,,,,
86.0,0.000334,,,,,,,,,,
87.1,0.000403,,,,,,,,,,
87.8,0.000474,,,,,,,,,,
88.9,0.000539,,,,,,,,,,
90.0,0.000606,,,,,,,,,,
91.1,0.000661,,,,,,,,,,
92.2,0.000712,,,,,,,,,,
92.9,0.00073,,,,,,,,,,
94.0,0.000725,,,,,,,,,,
95.0,0.000735,,,,,,,,,,
96.1,0.000735,,,,,,,,,,
96.8,0.000728,,,,,,,,,,
97.9,0.000721,,,,,,,,,,
99.0,0.000728,,,,,,,,,,
100.1,0.000725,,,,,,,,,,
101.2,0.000723,,,,,,,,,,
101.9,0.000723,,,,,,,,,,
103.0,0.000725,,,,,,,,,,
104.0,0.000716,,,,,,,,,,
105.1,0.000714,,,,,,,,,,
105.8,0.000702,,,,,,,,,,
106.9,0.000698,,,,,,,,,,
108.0,0.000698,,,,,,,,,,
109.1,0.000696,,,,,,,,,,
110.2,0.000696,,,,,,,,,,
110.9,0.000693,,,,,,,,,,
112.0,0.000693,,,,,,,,,,
113.0,0.000693,,,,,,,,,,
114.1,0.000684,,,,,,,,,,
114.8,0.000684,,,,,,,,,,
115.9,0.000689,,,,,,,,,,
117.0,0.000686,,,,,,,,,,
118.1,0.000686,,,,,,,,,,
119.2,0.000684,,,,,,,,,,
119.9,0.000684,,,,,,,,,,
121.0,0.000679,,,,,,,,,,
122.0,0.000677,,,,,,,,,,
123.1,0.000679,,,,,,,,,,
123.8,0.000679,,,,,,,,,,
124.9,0.000682,,,,,,,,,,
126.0,0.000682,,,,,,,,,,
127.1,0.000682,,,,,,,,,,
