1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5243,1.8375,4.175,1,1
1.5243,1.8375,4.175,1,1
1.5243,1.8375,4.175,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.5241,1.8373,4.1747,1,1
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.2784,2.2251,4.2225,6,2
1.278,2.2254,4.2225,6,2
1.278,2.2254,4.2225,6,2
1.278,2.2254,4.2225,6,2
1.2308,1.9878,4.2324,7,3
1.2313,1.9876,4.2326,7,3
1.2313,1.9878,4.2328,7,3
1.2308,1.9878,4.2324,7,3
1.2313,1.9876,4.2326,7,3
1.2313,1.9878,4.2328,7,3
1.2308,1.9878,4.2324,7,3
1.2313,1.9876,4.2326,7,3
1.2313,1.9878,4.2328,7,3
1.232,1.9876,4.2333,7,3
1.2313,1.9878,4.2328,7,3
1.232,1.9876,4.2333,7,3
1.2313,1.9878,4.2328,7,3
1.232,1.9876,4.2333,7,3
1.2313,1.9878,4.2328,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.2313,1.9876,4.2326,7,3
1.2313,1.9876,4.2326,7,3
1.2313,1.9876,4.2326,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.2313,1.9878,4.2328,7,3
1.2313,1.9878,4.2328,7,3
1.2313,1.9878,4.2328,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.2313,1.9876,4.2326,7,3
1.2313,1.9876,4.2326,7,3
1.2313,1.9876,4.2326,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.232,1.9876,4.2333,7,3
1.2313,1.9876,4.2326,7,3
1.2313,1.9876,4.2326,7,3
1.2313,1.9876,4.2326,7,3
1.2316,1.9876,4.2326,7,3
