time,strain,temperature,stress,type,state,form,process,medium,title,youngs,poissons
0.0,0.0,850.0,63.0,creep,Ruptured,Plate,Weld,Air,AirWeld_850_63_a,153000.0,0.3
0.0,0.0,,,,,,,,,,
46.8,0.0,,,,,,,,,,
64.8,0.00015,,,,,,,,,,
79.2,0.0,,,,,,,,,,
97.2,0.00019,,,,,,,,,,
111.6,0.00042,,,,,,,,,,
126.0,0.00059,,,,,,,,,,
144.0,0.00083,,,,,,,,,,
158.4,0.00076,,,,,,,,,,
176.4,0.00097,,,,,,,,,,
190.8,0.00109,,,,,,,,,,
205.2,0.00097,,,,,,,,,,
223.2,0.00079,,,,,,,,,,
237.6,0.00111,,,,,,,,,,
255.6,0.00084,,,,,,,,,,
270.0,0.0012,,,,,,,,,,
288.0,0.00137,,,,,,,,,,
302.4,0.0013,,,,,,,,,,
320.4,0.00091,,,,,,,,,,
334.8,0.00136,,,,,,,,,,
349.2,0.00128,,,,,,,,,,
367.2,0.00137,,,,,,,,,,
381.6,0.00166,,,,,,,,,,
399.6,0.00127,,,,,,,,,,
414.0,0.0016,,,,,,,,,,
432.0,0.00111,,,,,,,,,,
446.4,0.00145,,,,,,,,,,
464.4,0.00133,,,,,,,,,,
478.8,0.0013,,,,,,,,,,
493.2,0.00142,,,,,,,,,,
511.2,0.00154,,,,,,,,,,
525.6,0.00157,,,,,,,,,,
543.6,0.00144,,,,,,,,,,
558.0,0.0016,,,,,,,,,,
576.0,0.00146,,,,,,,,,,
590.4,0.00153,,,,,,,,,,
604.8,0.00164,,,,,,,,,,
622.8,0.00152,,,,,,,,,,
637.2,0.00117,,,,,,,,,,
655.2,0.00146,,,,,,,,,,
669.6,0.00138,,,,,,,,,,
684.0,0.00141,,,,,,,,,,
702.0,0.0015,,,,,,,,,,
716.4,0.00161,,,,,,,,,,
734.4,0.00173,,,,,,,,,,
748.8,0.00172,,,,,,,,,,
766.8,0.0016,,,,,,,,,,
781.2,0.00174,,,,,,,,,,
799.2,0.00174,,,,,,,,,,
813.6,0.00168,,,,,,,,,,
828.0,0.0017,,,,,,,,,,
846.0,0.00193,,,,,,,,,,
864.0,0.00192,,,,,,,,,,
878.4,0.00165,,,,,,,,,,
892.8,0.0016,,,,,,,,,,
7200.0,0.00363,,,,,,,,,,
14400.0,0.00419,,,,,,,,,,
21600.0,0.00508,,,,,,,,,,
28800.0,0.00565,,,,,,,,,,
36000.0,0.0057,,,,,,,,,,
43200.0,0.00598,,,,,,,,,,
50400.0,0.00616,,,,,,,,,,
52977.6,0.00632,,,,,,,,,,
60177.6,0.00619,,,,,,,,,,
67377.6,0.00659,,,,,,,,,,
