time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,800.0,70.0,creep,G24,157000.0,0.3
0.0,0.00040800000000000005,,,,,,
144.0,0.000271,,,,,,
216.0,0.00032,,,,,,
288.0,0.000359,,,,,,
396.0,0.000385,,,,,,
504.0,0.000412,,,,,,
720.0,0.000452,,,,,,
1620.0,0.000511,,,,,,
2052.0,0.000541,,,,,,
2628.0,0.000574,,,,,,
3168.0,0.000607,,,,,,
3852.0,0.0006529999999999999,,,,,,
4572.0,0.000698,,,,,,
5472.0,0.000756,,,,,,
5868.0,0.000782,,,,,,
6408.0,0.0008210000000000001,,,,,,
6804.0,0.000849,,,,,,
7380.0,0.000891,,,,,,
7992.0,0.00094,,,,,,
8820.0,0.000993,,,,,,
9360.0,0.001041,,,,,,
9972.0,0.00108,,,,,,
10584.0,0.00113,,,,,,
11160.0,0.001176,,,,,,
11484.0,0.001203,,,,,,
12672.0,0.0012989999999999998,,,,,,
13752.0,0.001369,,,,,,
14040.0,0.0014039999999999999,,,,,,
14652.0,0.001448,,,,,,
15444.0,0.001505,,,,,,
16092.0,0.0015509999999999999,,,,,,
16920.0,0.001628,,,,,,
17352.0,0.0016619999999999998,,,,,,
17964.0,0.001702,,,,,,
19152.0,0.001792,,,,,,
20124.0,0.00188,,,,,,
21204.0,0.001953,,,,,,
21672.0,0.00199,,,,,,
22284.0,0.002046,,,,,,
22824.0,0.00208,,,,,,
23472.0,0.00213,,,,,,
24192.0,0.00219,,,,,,
24696.0,0.002221,,,,,,
25164.0,0.002262,,,,,,
25992.0,0.002319,,,,,,
26604.0,0.0023680000000000003,,,,,,
27396.0,0.00242,,,,,,
27612.0,0.00245,,,,,,
28116.0,0.0024790000000000003,,,,,,
28692.0,0.0025169999999999997,,,,,,
29412.0,0.002583,,,,,,
30276.0,0.002636,,,,,,
30924.0,0.0026910000000000002,,,,,,
31464.0,0.002721,,,,,,
32076.0,0.002765,,,,,,
32616.0,0.002801,,,,,,
33156.0,0.002837,,,,,,
33696.0,0.0028710000000000003,,,,,,
34308.0,0.002916,,,,,,
34596.0,0.002949,,,,,,
35496.0,0.003,,,,,,
36468.0,0.003063,,,,,,
37188.0,0.003114,,,,,,
38448.0,0.003196,,,,,,
39024.0,0.003242,,,,,,
39744.0,0.003275,,,,,,
40824.0,0.003347,,,,,,
41616.0,0.003392,,,,,,
42660.0,0.0034649999999999998,,,,,,
43920.0,0.003543,,,,,,
44928.0,0.003602,,,,,,
