time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,800.0,70.0,creep,G44,157000.0,0.3
0.0,-0.000293,,,,,,
2952.0,-0.000226,,,,,,
3960.0,-0.000208,,,,,,
4968.0,-0.00017500000000000003,,,,,,
5940.0,-0.000129,,,,,,
7272.0,-4.4000000000000006e-05,,,,,,
8352.0,4.1e-05,,,,,,
9180.0,0.0001,,,,,,
10224.0,0.000168,,,,,,
11052.0,0.00023,,,,,,
11844.0,0.000294,,,,,,
12384.0,0.000339,,,,,,
13032.0,0.00037600000000000003,,,,,,
13644.0,0.000433,,,,,,
14292.0,0.000478,,,,,,
15192.0,0.0005510000000000001,,,,,,
15912.0,0.000605,,,,,,
16344.0,0.0006450000000000001,,,,,,
17172.0,0.0006990000000000001,,,,,,
17964.0,0.0007589999999999999,,,,,,
18396.0,0.000796,,,,,,
18756.0,0.000829,,,,,,
19584.0,0.000889,,,,,,
20196.0,0.0009379999999999999,,,,,,
20952.0,0.001,,,,,,
21564.0,0.001046,,,,,,
21996.0,0.001087,,,,,,
23076.0,0.001167,,,,,,
23724.0,0.001217,,,,,,
24264.0,0.001265,,,,,,
25272.0,0.001337,,,,,,
25956.0,0.001392,,,,,,
26532.0,0.001434,,,,,,
26964.0,0.001466,,,,,,
27432.0,0.001502,,,,,,
28296.0,0.001563,,,,,,
29484.0,0.0016489999999999999,,,,,,
30636.0,0.001732,,,,,,
31104.0,0.001777,,,,,,
31968.0,0.001833,,,,,,
33336.0,0.001923,,,,,,
34164.0,0.0019850000000000002,,,,,,
34884.0,0.002033,,,,,,
35208.0,0.002066,,,,,,
36216.0,0.002122,,,,,,
36864.0,0.0021709999999999998,,,,,,
37836.0,0.002236,,,,,,
38664.0,0.002297,,,,,,
39204.0,0.002334,,,,,,
40536.0,0.002417,,,,,,
41040.0,0.00245,,,,,,
41976.0,0.002521,,,,,,
43236.0,0.002599,,,,,,
43956.0,0.002646,,,,,,
44676.0,0.0026889999999999996,,,,,,
45648.0,0.002753,,,,,,
46296.0,0.002793,,,,,,
46800.0,0.0028199999999999996,,,,,,
48636.0,0.002938,,,,,,
49680.0,0.002995,,,,,,
50760.0,0.003054,,,,,,
51912.0,0.003117,,,,,,
53568.0,0.003212,,,,,,
54612.0,0.003276,,,,,,
55692.0,0.003337,,,,,,
56340.0,0.0033729999999999997,,,,,,
57492.0,0.003442,,,,,,
58320.0,0.003495,,,,,,
59292.0,0.003546,,,,,,
60768.0,0.00362,,,,,,
61452.0,0.003656,,,,,,
62100.0,0.003705,,,,,,
63180.0,0.003758,,,,,,
64584.0,0.003832,,,,,,
65664.0,0.0038940000000000003,,,,,,
66672.0,0.003951,,,,,,
67464.0,0.003996,,,,,,
68220.0,0.0040420000000000005,,,,,,
69300.0,0.0040939999999999995,,,,,,
71064.0,0.00419,,,,,,
71964.0,0.004234,,,,,,
73224.0,0.0042970000000000005,,,,,,
74412.0,0.004359,,,,,,
76356.0,0.004462,,,,,,
77796.0,0.004546,,,,,,
79056.0,0.004604,,,,,,
81252.0,0.004706,,,,,,
82152.0,0.004764,,,,,,
83232.0,0.004817,,,,,,
84312.0,0.004881,,,,,,
85356.0,0.004925,,,,,,
87228.0,0.005026,,,,,,
87948.0,0.005063,,,,,,
88776.0,0.005097000000000001,,,,,,
89496.0,0.005144999999999999,,,,,,
90576.0,0.005187000000000001,,,,,,
91548.0,0.00523,,,,,,
92376.0,0.005284,,,,,,
95256.0,0.0054210000000000005,,,,,,
96876.0,0.005506,,,,,,
98388.0,0.005584,,,,,,
99576.0,0.005633,,,,,,
100836.0,0.005694,,,,,,
101880.0,0.005748,,,,,,
103536.0,0.005836,,,,,,
104868.0,0.005895,,,,,,
105588.0,0.005931,,,,,,
106596.0,0.005994,,,,,,
108360.0,0.0060680000000000005,,,,,,
109080.0,0.006109,,,,,,
110592.0,0.006183999999999999,,,,,,
112212.0,0.006261,,,,,,
113220.0,0.006307,,,,,,
114300.0,0.006363,,,,,,
115092.0,0.006404999999999999,,,,,,
115560.0,0.00643,,,,,,
116460.0,0.0064659999999999995,,,,,,
117360.0,0.006513,,,,,,
119160.0,0.0065980000000000006,,,,,,
120420.0,0.006656,,,,,,
121680.0,0.0067220000000000005,,,,,,
122904.0,0.006784,,,,,,
123444.0,0.006815,,,,,,
124524.0,0.006856999999999999,,,,,,
125820.0,0.006915,,,,,,
127152.0,0.006995,,,,,,
128052.0,0.007030999999999999,,,,,,
128700.0,0.007064,,,,,,
129672.0,0.007110999999999999,,,,,,
129852.0,0.00713,,,,,,
130860.0,0.007175,,,,,,
132156.0,0.007226,,,,,,
133632.0,0.007291,,,,,,
134424.0,0.007345000000000001,,,,,,
135756.0,0.007392999999999999,,,,,,
136764.0,0.007458,,,,,,
138204.0,0.007513,,,,,,
139644.0,0.007584,,,,,,
142092.0,0.007703,,,,,,
143064.0,0.007747,,,,,,
143964.0,0.007788000000000001,,,,,,
144648.0,0.007826,,,,,,
146304.0,0.007902,,,,,,
147096.0,0.007943,,,,,,
148284.0,0.007996,,,,,,
149904.0,0.008078,,,,,,
151488.0,0.00815,,,,,,
152424.0,0.008204,,,,,,
154044.0,0.008267,,,,,,
155376.0,0.008341,,,,,,
156600.0,0.008389,,,,,,
157608.0,0.008456,,,,,,
158436.0,0.008486,,,,,,
159660.0,0.008536,,,,,,
160668.0,0.008582,,,,,,
161316.0,0.008616,,,,,,
162360.0,0.008664,,,,,,
163260.0,0.008709,,,,,,
165348.0,0.008807,,,,,,
166320.0,0.008859,,,,,,
167292.0,0.008904,,,,,,
168192.0,0.008935,,,,,,
169848.0,0.009016999999999999,,,,,,
172008.0,0.009119,,,,,,
173052.0,0.009171,,,,,,
174600.0,0.00924,,,,,,
175212.0,0.009275,,,,,,
176652.0,0.009333000000000001,,,,,,
177480.0,0.009376,,,,,,
178344.0,0.009413,,,,,,
179712.0,0.009475,,,,,,
180540.0,0.009506,,,,,,
182304.0,0.009584,,,,,,
183132.0,0.009634,,,,,,
184644.0,0.009699,,,,,,
185940.0,0.009767,,,,,,
187092.0,0.009808,,,,,,
187704.0,0.009844,,,,,,
189000.0,0.009889,,,,,,
190764.0,0.00998,,,,,,
192096.0,0.01004,,,,,,
192996.0,0.010083,,,,,,
194256.0,0.01011,,,,,,
195372.0,0.010159,,,,,,
196236.0,0.0102,,,,,,
196992.0,0.010232000000000002,,,,,,
197856.0,0.010280000000000001,,,,,,
198612.0,0.010302,,,,,,
199692.0,0.010350999999999999,,,,,,
200412.0,0.01039,,,,,,
202104.0,0.010457000000000001,,,,,,
203076.0,0.010515000000000002,,,,,,
204624.0,0.010587,,,,,,
205956.0,0.010639000000000001,,,,,,
206496.0,0.010685,,,,,,
207576.0,0.01072,,,,,,
208908.0,0.010778000000000001,,,,,,
210384.0,0.010843,,,,,,
211104.0,0.010885,,,,,,
212220.0,0.010931999999999999,,,,,,
213228.0,0.010974999999999999,,,,,,
213660.0,0.010999000000000002,,,,,,
214776.0,0.011044,,,,,,
216468.0,0.011127,,,,,,
217620.0,0.011177,,,,,,
218376.0,0.011215999999999999,,,,,,
219816.0,0.011276999999999999,,,,,,
220716.0,0.011326000000000001,,,,,,
221760.0,0.011364,,,,,,
222228.0,0.011394999999999999,,,,,,
223308.0,0.011444000000000001,,,,,,
224208.0,0.011480999999999998,,,,,,
225540.0,0.011536999999999999,,,,,,
226512.0,0.011583000000000001,,,,,,
228132.0,0.011664,,,,,,
229752.0,0.011736,,,,,,
230868.0,0.011794,,,,,,
231768.0,0.011825,,,,,,
233460.0,0.011907000000000001,,,,,,
235332.0,0.011994,,,,,,
236412.0,0.012029000000000001,,,,,,
237204.0,0.012079,,,,,,
239220.0,0.012162,,,,,,
240444.0,0.012218,,,,,,
241380.0,0.012263999999999999,,,,,,
242100.0,0.012293,,,,,,
242604.0,0.012327,,,,,,
244404.0,0.012398,,,,,,
245160.0,0.012428999999999999,,,,,,
246204.0,0.012487,,,,,,
247176.0,0.012517,,,,,,
248292.0,0.012574,,,,,,
249264.0,0.012612000000000002,,,,,,
251172.0,0.012692000000000002,,,,,,
252864.0,0.012779,,,,,,
253512.0,0.012813000000000001,,,,,,
255384.0,0.012889999999999999,,,,,,
255816.0,0.012916,,,,,,
256572.0,0.012953,,,,,,
257616.0,0.012993,,,,,,
259056.0,0.013058,,,,,,
260676.0,0.013129,,,,,,
261828.0,0.013176,,,,,,
263124.0,0.013239,,,,,,
264096.0,0.013285,,,,,,
264924.0,0.013322,,,,,,
266076.0,0.013376999999999998,,,,,,
267444.0,0.013437,,,,,,
269316.0,0.013512999999999999,,,,,,
271080.0,0.013595,,,,,,
272376.0,0.013647,,,,,,
273348.0,0.013692,,,,,,
274860.0,0.013761,,,,,,
275328.0,0.013792,,,,,,
276516.0,0.013831,,,,,,
277956.0,0.013900999999999998,,,,,,
278856.0,0.013934,,,,,,
279828.0,0.013982000000000001,,,,,,
280908.0,0.014036,,,,,,
283248.0,0.01414,,,,,,
284040.0,0.014168,,,,,,
285228.0,0.014224,,,,,,
285912.0,0.014253,,,,,,
287460.0,0.01432,,,,,,
288360.0,0.014359,,,,,,
289908.0,0.014426000000000001,,,,,,
290628.0,0.014469000000000001,,,,,,
291888.0,0.014509000000000001,,,,,,
292752.0,0.014549000000000001,,,,,,
293724.0,0.014592,,,,,,
295200.0,0.014664,,,,,,
296064.0,0.014694,,,,,,
296820.0,0.014737,,,,,,
298044.0,0.014782,,,,,,
299844.0,0.014858,,,,,,
300744.0,0.014905999999999999,,,,,,
301680.0,0.014941,,,,,,
302292.0,0.014967,,,,,,
303480.0,0.015021,,,,,,
304416.0,0.015057000000000001,,,,,,
305496.0,0.015111000000000001,,,,,,
307692.0,0.015202,,,,,,
308232.0,0.015227,,,,,,
309204.0,0.015266,,,,,,
309816.0,0.015306,,,,,,
310896.0,0.015344,,,,,,
312516.0,0.015413,,,,,,
312984.0,0.015437000000000001,,,,,,
313884.0,0.015474000000000002,,,,,,
315144.0,0.015528,,,,,,
316368.0,0.01558,,,,,,
317808.0,0.015652,,,,,,
319716.0,0.015729,,,,,,
321084.0,0.015797000000000002,,,,,,
322308.0,0.015838,,,,,,
323244.0,0.015887,,,,,,
325404.0,0.015974,,,,,,
326304.0,0.016007,,,,,,
328860.0,0.016126,,,,,,
329580.0,0.01616,,,,,,
330480.0,0.016196,,,,,,
331740.0,0.016246,,,,,,
332496.0,0.016277,,,,,,
334476.0,0.01637,,,,,,
335700.0,0.016417,,,,,,
337320.0,0.016484000000000002,,,,,,
