time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,800.0,60.0,creep,G32,157000.0,0.3
0.0,0.000332,,,,,,
0.0,0.000309,,,,,,
0.0,0.000285,,,,,,
2160.0,0.000591,,,,,,
4140.0,0.00066,,,,,,
5940.0,0.000736,,,,,,
7920.0,0.000831,,,,,,
10260.0,0.000931,,,,,,
13752.0,0.001082,,,,,,
15300.0,0.00115,,,,,,
17460.0,0.001235,,,,,,
19692.0,0.001325,,,,,,
21636.0,0.001408,,,,,,
23184.0,0.001474,,,,,,
24984.0,0.001543,,,,,,
27396.0,0.001641,,,,,,
29016.0,0.001705,,,,,,
31464.0,0.001806,,,,,,
35028.0,0.001933,,,,,,
39348.0,0.002097,,,,,,
42480.0,0.002219,,,,,,
44280.0,0.002276,,,,,,
46080.0,0.002337,,,,,,
50760.0,0.002487,,,,,,
52380.0,0.002538,,,,,,
56412.0,0.002663,,,,,,
59328.0,0.00276,,,,,,
61992.0,0.002833,,,,,,
65484.0,0.002926,,,,,,
67392.0,0.00298,,,,,,
71244.0,0.003087,,,,,,
72720.0,0.003131,,,,,,
74484.0,0.003163,,,,,,
78372.0,0.003271,,,,,,
81036.0,0.003342,,,,,,
84564.0,0.00343,,,,,,
86184.0,0.003467,,,,,,
88344.0,0.003522,,,,,,
91296.0,0.003595,,,,,,
94356.0,0.003668,,,,,,
97128.0,0.003705,,,,,,
99648.0,0.003772,,,,,,
102168.0,0.003829,,,,,,
105408.0,0.003906,,,,,,
109440.0,0.003999,,,,,,
111672.0,0.004058,,,,,,
114912.0,0.004136,,,,,,
119268.0,0.004244,,,,,,
120780.0,0.004274,,,,,,
123480.0,0.004343,,,,,,
125280.0,0.004379,,,,,,
126900.0,0.004422,,,,,,
129024.0,0.004472,,,,,,
130644.0,0.004508,,,,,,
132444.0,0.004548,,,,,,
135072.0,0.004611,,,,,,
136872.0,0.004652,,,,,,
141444.0,0.004753,,,,,,
143172.0,0.004799,,,,,,
144828.0,0.004827,,,,,,
146628.0,0.004872,,,,,,
150948.0,0.00496,,,,,,
152496.0,0.004994,,,,,,
155124.0,0.005044,,,,,,
160236.0,0.005151,,,,,,
164088.0,0.005238,,,,,,
166896.0,0.005295,,,,,,
169092.0,0.005343,,,,,,
170568.0,0.005381,,,,,,
176112.0,0.005495,,,,,,
178488.0,0.00555,,,,,,
180360.0,0.005581,,,,,,
183024.0,0.005633,,,,,,
184752.0,0.005682,,,,,,
186264.0,0.005707,,,,,,
188784.0,0.005761,,,,,,
193032.0,0.005856,,,,,,
194544.0,0.005891,,,,,,
196632.0,0.005934,,,,,,
200556.0,0.006026,,,,,,
202536.0,0.00607,,,,,,
204084.0,0.006101,,,,,,
206208.0,0.006146,,,,,,
208044.0,0.006187,,,,,,
209988.0,0.006231,,,,,,
211608.0,0.006262,,,,,,
216000.0,0.00636,,,,,,
218340.0,0.006409,,,,,,
219960.0,0.006446,,,,,,
221796.0,0.006485,,,,,,
223920.0,0.00653,,,,,,
226152.0,0.006578,,,,,,
229500.0,0.006653,,,,,,
231552.0,0.006686,,,,,,
233388.0,0.006734,,,,,,
235872.0,0.006777,,,,,,
237384.0,0.006819,,,,,,
239040.0,0.00685,,,,,,
241560.0,0.006905,,,,,,
244800.0,0.006968,,,,,,
246492.0,0.006992,,,,,,
248724.0,0.007046,,,,,,
250776.0,0.007088,,,,,,
253692.0,0.007148,,,,,,
256572.0,0.007202,,,,,,
258912.0,0.007247,,,,,,
261216.0,0.007301,,,,,,
263484.0,0.007344,,,,,,
266076.0,0.007397,,,,,,
268524.0,0.007448,,,,,,
271476.0,0.007518,,,,,,
275400.0,0.007596,,,,,,
280656.0,0.007712,,,,,,
283860.0,0.007778,,,,,,
285552.0,0.007811,,,,,,
287532.0,0.00786,,,,,,
289908.0,0.007908,,,,,,
291852.0,0.007945,,,,,,
293400.0,0.007986,,,,,,
295560.0,0.008022,,,,,,
298584.0,0.008082,,,,,,
301284.0,0.008146,,,,,,
302832.0,0.008181,,,,,,
305532.0,0.008238,,,,,,
308916.0,0.008319,,,,,,
311652.0,0.008374,,,,,,
313632.0,0.008414,,,,,,
318168.0,0.008504,,,,,,
320148.0,0.00854,,,,,,
322524.0,0.008589,,,,,,
324324.0,0.008622,,,,,,
329076.0,0.00872,,,,,,
331920.0,0.008774,,,,,,
335808.0,0.008845,,,,,,
337608.0,0.008885,,,,,,
341280.0,0.008954,,,,,,
343152.0,0.009,,,,,,
345348.0,0.009038,,,,,,
347328.0,0.009082,,,,,,
351180.0,0.009159,,,,,,
356652.0,0.009276,,,,,,
361440.0,0.009373,,,,,,
364464.0,0.009422,,,,,,
367056.0,0.009478,,,,,,
368784.0,0.009512,,,,,,
370512.0,0.009547,,,,,,
375336.0,0.00965,,,,,,
377604.0,0.009695,,,,,,
380124.0,0.009745,,,,,,
382068.0,0.009783,,,,,,
383616.0,0.00982,,,,,,
385308.0,0.009859,,,,,,
389448.0,0.009939,,,,,,
391248.0,0.009972,,,,,,
393480.0,0.010017,,,,,,
396000.0,0.010063,,,,,,
399348.0,0.010135,,,,,,
400968.0,0.010159,,,,,,
406692.0,0.010274,,,,,,
410544.0,0.010352,,,,,,
413352.0,0.010405,,,,,,
414864.0,0.01043,,,,,,
416340.0,0.010465,,,,,,
420444.0,0.010545,,,,,,
421992.0,0.010567,,,,,,
423756.0,0.010603,,,,,,
425556.0,0.01063,,,,,,
428004.0,0.010681,,,,,,
429552.0,0.010707,,,,,,
431964.0,0.010761,,,,,,
434808.0,0.010811,,,,,,
438228.0,0.010879,,,,,,
440028.0,0.010913,,,,,,
442836.0,0.010974,,,,,,
445860.0,0.011029,,,,,,
447516.0,0.011069,,,,,,
449748.0,0.011115,,,,,,
452556.0,0.011168,,,,,,
455148.0,0.011215,,,,,,
457560.0,0.011264,,,,,,
462060.0,0.011354,,,,,,
464472.0,0.011404,,,,,,
466380.0,0.01144,,,,,,
470304.0,0.011527,,,,,,
472212.0,0.011557,,,,,,
474444.0,0.011616,,,,,,
479376.0,0.011699,,,,,,
481032.0,0.011735,,,,,,
483372.0,0.011784,,,,,,
485424.0,0.011821,,,,,,
489096.0,0.011891,,,,,,
493524.0,0.011978,,,,,,
495288.0,0.012004,,,,,,
497016.0,0.012039,,,,,,
499788.0,0.01209,,,,,,
502416.0,0.01215,,,,,,
505080.0,0.012192,,,,,,
507528.0,0.012247,,,,,,
511560.0,0.012321,,,,,,
514152.0,0.012375,,,,,,
515700.0,0.012402,,,,,,
517788.0,0.012444,,,,,,
520848.0,0.012499,,,,,,
524880.0,0.012571,,,,,,
529020.0,0.01267,,,,,,
531792.0,0.012725,,,,,,
533340.0,0.012753,,,,,,
535032.0,0.01279,,,,,,
537372.0,0.012836,,,,,,
540252.0,0.012888,,,,,,
543564.0,0.012958,,,,,,
546408.0,0.013012,,,,,,
548964.0,0.013058,,,,,,
552708.0,0.01314,,,,,,
554904.0,0.013174,,,,,,
556596.0,0.013209,,,,,,
558540.0,0.013252,,,,,,
560988.0,0.013297,,,,,,
563580.0,0.013346,,,,,,
565308.0,0.013367,,,,,,
567000.0,0.013396,,,,,,
572400.0,0.0135,,,,,,
575208.0,0.013545,,,,,,
577980.0,0.013595,,,,,,
581760.0,0.013668,,,,,,
585072.0,0.013718,,,,,,
587124.0,0.013775,,,,,,
589464.0,0.013812,,,,,,
591804.0,0.013865,,,,,,
593964.0,0.013894,,,,,,
596412.0,0.013938,,,,,,
598644.0,0.013982,,,,,,
602352.0,0.014049,,,,,,
604908.0,0.014083,,,,,,
607284.0,0.014126,,,,,,
609984.0,0.01419,,,,,,
613584.0,0.014247,,,,,,
615600.0,0.014284,,,,,,
617940.0,0.014328,,,,,,
619488.0,0.014362,,,,,,
622008.0,0.014412,,,,,,
623520.0,0.014444,,,,,,
625428.0,0.014475,,,,,,
627012.0,0.014504,,,,,,
