time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,1000.0,11.0,creep,G39,139000.0,0.31
0.0,5e-06,,,,,,
8460.0,0.000261,,,,,,
15372.0,0.000317,,,,,,
24984.0,0.000375,,,,,,
33228.0,0.000423,,,,,,
38916.0,0.000452,,,,,,
52920.0,0.000504,,,,,,
58068.0,0.00054,,,,,,
71532.0,0.0005870000000000001,,,,,,
83268.0,0.000634,,,,,,
91764.0,0.00065,,,,,,
96876.0,0.000672,,,,,,
100836.0,0.0006850000000000001,,,,,,
106560.0,0.000716,,,,,,
116064.0,0.000737,,,,,,
120204.0,0.000785,,,,,,
129744.0,0.000787,,,,,,
135576.0,0.000814,,,,,,
143244.0,0.000846,,,,,,
149868.0,0.000878,,,,,,
154620.0,0.000877,,,,,,
158832.0,0.00089,,,,,,
167220.0,0.000935,,,,,,
171720.0,0.000944,,,,,,
180036.0,0.000987,,,,,,
186516.0,0.00101,,,,,,
194436.0,0.001028,,,,,,
205056.0,0.00107,,,,,,
212472.0,0.001105,,,,,,
217152.0,0.001108,,,,,,
222804.0,0.001132,,,,,,
230940.0,0.0011790000000000001,,,,,,
239976.0,0.001199,,,,,,
244404.0,0.001196,,,,,,
252144.0,0.001238,,,,,,
258660.0,0.001256,,,,,,
264240.0,0.001246,,,,,,
268380.0,0.001283,,,,,,
272808.0,0.0013039999999999998,,,,,,
279540.0,0.0013139999999999998,,,,,,
291096.0,0.001351,,,,,,
295812.0,0.001369,,,,,,
301464.0,0.001394,,,,,,
306324.0,0.0014119999999999998,,,,,,
310860.0,0.001419,,,,,,
318312.0,0.001451,,,,,,
323352.0,0.001464,,,,,,
328608.0,0.001466,,,,,,
333360.0,0.001498,,,,,,
339084.0,0.001502,,,,,,
343224.0,0.0015179999999999998,,,,,,
348804.0,0.001557,,,,,,
357228.0,0.001569,,,,,,
366408.0,0.001623,,,,,,
373428.0,0.0016539999999999999,,,,,,
380160.0,0.001658,,,,,,
392040.0,0.001714,,,,,,
401724.0,0.0017519999999999999,,,,,,
413208.0,0.001809,,,,,,
419508.0,0.001805,,,,,,
427428.0,0.0018520000000000001,,,,,,
431820.0,0.001867,,,,,,
436752.0,0.001882,,,,,,
442404.0,0.001906,,,,,,
447552.0,0.001929,,,,,,
452232.0,0.001936,,,,,,
464184.0,0.001976,,,,,,
468504.0,0.001996,,,,,,
475596.0,0.002022,,,,,,
480420.0,0.002052,,,,,,
485748.0,0.002071,,,,,,
494064.0,0.002091,,,,,,
504576.0,0.00213,,,,,,
511452.0,0.0021390000000000003,,,,,,
525528.0,0.0022040000000000002,,,,,,
530496.0,0.0022170000000000002,,,,,,
535320.0,0.002225,,,,,,
541728.0,0.002265,,,,,,
550260.0,0.002281,,,,,,
556344.0,0.002316,,,,,,
563832.0,0.002339,,,,,,
568008.0,0.002363,,,,,,
573876.0,0.002374,,,,,,
582336.0,0.002425,,,,,,
593748.0,0.002452,,,,,,
600480.0,0.002484,,,,,,
607104.0,0.002504,,,,,,
613872.0,0.002543,,,,,,
618264.0,0.002535,,,,,,
625896.0,0.0025840000000000004,,,,,,
632700.0,0.002595,,,,,,
639900.0,0.002626,,,,,,
646380.0,0.002653,,,,,,
652032.0,0.0026479999999999997,,,,,,
661320.0,0.0026889999999999996,,,,,,
665892.0,0.0027050000000000004,,,,,,
674064.0,0.002752,,,,,,
679176.0,0.002779,,,,,,
684828.0,0.002791,,,,,,
691668.0,0.002805,,,,,,
696168.0,0.002843,,,,,,
700380.0,0.0028610000000000003,,,,,,
705240.0,0.002865,,,,,,
713484.0,0.002909,,,,,,
720684.0,0.0029289999999999997,,,,,,
728136.0,0.00296,,,,,,
734256.0,0.002977,,,,,,
739116.0,0.0030009999999999998,,,,,,
743076.0,0.0030080000000000003,,,,,,
749628.0,0.003039,,,,,,
759708.0,0.0030719999999999996,,,,,,
766080.0,0.003089,,,,,,
772416.0,0.003121,,,,,,
779544.0,0.003142,,,,,,
785736.0,0.003164,,,,,,
790164.0,0.003172,,,,,,
798408.0,0.003198,,,,,,
805752.0,0.003239,,,,,,
809892.0,0.003253,,,,,,
822960.0,0.003287,,,,,,
827424.0,0.00332,,,,,,
831744.0,0.003336,,,,,,
838188.0,0.003357,,,,,,
847368.0,0.0033829999999999997,,,,,,
857520.0,0.003415,,,,,,
862848.0,0.0034300000000000003,,,,,,
869544.0,0.003458,,,,,,
877284.0,0.003505,,,,,,
888156.0,0.0035410000000000003,,,,,,
895464.0,0.003564,,,,,,
905076.0,0.0035930000000000003,,,,,,
909828.0,0.003628,,,,,,
914508.0,0.003606,,,,,,
927360.0,0.003676,,,,,,
936072.0,0.0037219999999999996,,,,,,
941112.0,0.003737,,,,,,
949176.0,0.003776,,,,,,
953388.0,0.003775,,,,,,
959256.0,0.003808,,,,,,
966132.0,0.003846,,,,,,
970272.0,0.003845,,,,,,
976068.0,0.003842,,,,,,
981324.0,0.0038469999999999997,,,,,,
987084.0,0.003885,,,,,,
993852.0,0.003918,,,,,,
1000296.0,0.003987,,,,,,
1010016.0,0.0039900000000000005,,,,,,
1017468.0,0.004049,,,,,,
1023192.0,0.004075,,,,,,
1032120.0,0.004116,,,,,,
1037844.0,0.004129,,,,,,
1042596.0,0.004133,,,,,,
1047456.0,0.004176,,,,,,
1053144.0,0.004184,,,,,,
1059156.0,0.004214,,,,,,
1063476.0,0.004224,,,,,,
1069020.0,0.004261,,,,,,
1078092.0,0.004274,,,,,,
1085904.0,0.004312,,,,,,
1090440.0,0.00434,,,,,,
1096344.0,0.004361,,,,,,
1104876.0,0.004376,,,,,,
1117836.0,0.004433,,,,,,
1125648.0,0.0044729999999999995,,,,,,
1130292.0,0.004496,,,,,,
1135368.0,0.004509,,,,,,
1140804.0,0.004502,,,,,,
1149156.0,0.004554,,,,,,
1162764.0,0.0046,,,,,,
1169928.0,0.0046229999999999995,,,,,,
1178208.0,0.004666,,,,,,
1183860.0,0.00469,,,,,,
1188072.0,0.004704,,,,,,
1193472.0,0.0047339999999999995,,,,,,
1197900.0,0.004744,,,,,,
1206936.0,0.004759,,,,,,
1212912.0,0.004785,,,,,,
1217376.0,0.004804,,,,,,
1225476.0,0.004848,,,,,,
1232280.0,0.0048709999999999995,,,,,,
1236960.0,0.004893,,,,,,
1245672.0,0.004928,,,,,,
1251684.0,0.004951,,,,,,
1257012.0,0.004961999999999999,,,,,,
1267848.0,0.005018,,,,,,
1275876.0,0.005041,,,,,,
1281096.0,0.005057000000000001,,,,,,
1292472.0,0.005102,,,,,,
1297620.0,0.005123,,,,,,
1301724.0,0.005137,,,,,,
1305612.0,0.00515,,,,,,
1312236.0,0.005162,,,,,,
