time,strain,temperature,stress,type,state,form,process,medium,title,youngs,poissons
0.0,0.0,900.0,40.0,creep,Ruptured,Plate,Base,Air,AirBase_900_40_a,149000.0,0.3
38.2,0.0,,,,,,,,,,
38.9,5e-06,,,,,,,,,,
40.0,9e-06,,,,,,,,,,
41.0,3.2e-05,,,,,,,,,,
42.1,1.9e-05,,,,,,,,,,
42.8,1.4e-05,,,,,,,,,,
43.9,2.3e-05,,,,,,,,,,
45.0,2.3e-05,,,,,,,,,,
46.1,4.6e-05,,,,,,,,,,
47.2,5.1e-05,,,,,,,,,,
47.9,5.1e-05,,,,,,,,,,
49.0,4.6e-05,,,,,,,,,,
50.0,5.1e-05,,,,,,,,,,
51.1,6.5e-05,,,,,,,,,,
51.8,5.6e-05,,,,,,,,,,
52.9,6.5e-05,,,,,,,,,,
54.0,6.5e-05,,,,,,,,,,
55.1,6e-05,,,,,,,,,,
56.2,7e-05,,,,,,,,,,
56.9,7.4e-05,,,,,,,,,,
58.0,7.9e-05,,,,,,,,,,
59.0,7.9e-05,,,,,,,,,,
60.1,8.3e-05,,,,,,,,,,
60.8,8.8e-05,,,,,,,,,,
61.9,8.8e-05,,,,,,,,,,
63.0,8.3e-05,,,,,,,,,,
64.1,4.6e-05,,,,,,,,,,
1260.0,3.7e-05,,,,,,,,,,
1320.1,5.1e-05,,,,,,,,,,
1379.9,5.6e-05,,,,,,,,,,
1440.0,4.2e-05,,,,,,,,,,
1500.1,7.9e-05,,,,,,,,,,
1559.9,9.3e-05,,,,,,,,,,
1620.0,0.000125,,,,,,,,,,
1680.1,0.000125,,,,,,,,,,
1739.9,0.000107,,,,,,,,,,
1800.0,0.000111,,,,,,,,,,
1860.1,0.000134,,,,,,,,,,
1919.9,0.000116,,,,,,,,,,
1980.0,0.000116,,,,,,,,,,
2040.1,0.00013,,,,,,,,,,
2099.9,0.000116,,,,,,,,,,
2160.0,0.000121,,,,,,,,,,
2220.1,0.000139,,,,,,,,,,
2279.9,0.000116,,,,,,,,,,
2340.0,0.000111,,,,,,,,,,
2400.1,0.000144,,,,,,,,,,
2459.9,0.000134,,,,,,,,,,
2520.0,0.00013,,,,,,,,,,
2580.1,0.000176,,,,,,,,,,
2639.9,0.000134,,,,,,,,,,
2700.0,0.000172,,,,,,,,,,
2760.1,0.000144,,,,,,,,,,
2819.9,0.000134,,,,,,,,,,
2880.0,0.000139,,,,,,,,,,
2940.1,0.000172,,,,,,,,,,
2999.9,0.000213,,,,,,,,,,
3060.0,0.000232,,,,,,,,,,
3120.1,0.000232,,,,,,,,,,
3179.9,0.000236,,,,,,,,,,
3240.0,0.000269,,,,,,,,,,
3300.1,0.00032,,,,,,,,,,
3359.9,0.00038,,,,,,,,,,
3420.0,0.000366,,,,,,,,,,
3480.1,0.00038,,,,,,,,,,
3539.9,0.000366,,,,,,,,,,
3600.0,0.000408,,,,,,,,,,
3660.1,0.00045,,,,,,,,,,
3719.9,0.000408,,,,,,,,,,
3780.0,0.000459,,,,,,,,,,
3840.1,0.000399,,,,,,,,,,
3899.9,0.000519,,,,,,,,,,
3960.0,0.000515,,,,,,,,,,
4020.1,0.000533,,,,,,,,,,
4079.9,0.000547,,,,,,,,,,
4140.0,0.000529,,,,,,,,,,
4200.1,0.00057,,,,,,,,,,
7800.1,0.000751,,,,,,,,,,
11400.1,0.001043,,,,,,,,,,
15000.1,0.001118,,,,,,,,,,
18600.1,0.0014,,,,,,,,,,
22200.1,0.001526,,,,,,,,,,
25800.1,0.001604,,,,,,,,,,
29400.1,0.001892,,,,,,,,,,
33000.1,0.001975,,,,,,,,,,
36600.1,0.002003,,,,,,,,,,
40200.1,0.00223,,,,,,,,,,
43800.1,0.002448,,,,,,,,,,
47400.1,0.002439,,,,,,,,,,
51000.1,0.002495,,,,,,,,,,
54600.1,0.002856,,,,,,,,,,
58200.1,0.002935,,,,,,,,,,
61800.1,0.002907,,,,,,,,,,
65400.1,0.002912,,,,,,,,,,
69000.1,0.003348,,,,,,,,,,
72600.1,0.003366,,,,,,,,,,
76200.1,0.003422,,,,,,,,,,
79800.1,0.003714,,,,,,,,,,
83400.1,0.003826,,,,,,,,,,
87000.1,0.003844,,,,,,,,,,
90600.1,0.004108,,,,,,,,,,
94200.1,0.004294,,,,,,,,,,
97800.1,0.004312,,,,,,,,,,
101400.1,0.004414,,,,,,,,,,
105000.1,0.004753,,,,,,,,,,
108600.1,0.004758,,,,,,,,,,
112200.1,0.004841,,,,,,,,,,
115800.1,0.005124,,,,,,,,,,
119400.1,0.005217,,,,,,,,,,
123000.1,0.005272,,,,,,,,,,
126600.1,0.005639,,,,,,,,,,
130200.1,0.00569,,,,,,,,,,
133800.1,0.005745,,,,,,,,,,
137400.1,0.006028,,,,,,,,,,
141000.1,0.006153,,,,,,,,,,
144600.1,0.006274,,,,,,,,,,
148200.1,0.006594,,,,,,,,,,
151800.1,0.006636,,,,,,,,,,
155400.1,0.006775,,,,,,,,,,
159000.1,0.007071,,,,,,,,,,
162600.1,0.007095,,,,,,,,,,
166200.1,0.007507,,,,,,,,,,
169800.1,0.007549,,,,,,,,,,
173400.1,0.007586,,,,,,,,,,
177000.1,0.007892,,,,,,,,,,
180600.1,0.007999,,,,,,,,,,
184200.1,0.008124,,,,,,,,,,
187800.1,0.008477,,,,,,,,,,
191400.1,0.008481,,,,,,,,,,
195000.1,0.008597,,,,,,,,,,
198600.1,0.008732,,,,,,,,,,
202200.1,0.008936,,,,,,,,,,
205800.1,0.008982,,,,,,,,,,
209400.1,0.009311,,,,,,,,,,
213000.1,0.009399,,,,,,,,,,
216600.1,0.009427,,,,,,,,,,
220200.1,0.009441,,,,,,,,,,
223800.1,0.009752,,,,,,,,,,
227400.1,0.009886,,,,,,,,,,
231000.1,0.010058,,,,,,,,,,
234600.1,0.010313,,,,,,,,,,
238200.1,0.010336,,,,,,,,,,
241800.1,0.01041,,,,,,,,,,
245400.1,0.010698,,,,,,,,,,
249000.1,0.010809,,,,,,,,,,
252600.1,0.010851,,,,,,,,,,
256200.1,0.01112,,,,,,,,,,
259800.1,0.011245,,,,,,,,,,
263400.1,0.011277,,,,,,,,,,
267000.1,0.011453,,,,,,,,,,
270600.1,0.01169,,,,,,,,,,
274200.1,0.011718,,,,,,,,,,
277800.1,0.011806,,,,,,,,,,
281400.1,0.011922,,,,,,,,,,
285000.1,0.012154,,,,,,,,,,
288600.1,0.012186,,,,,,,,,,
292200.1,0.012205,,,,,,,,,,
295800.1,0.012372,,,,,,,,,,
299400.1,0.012636,,,,,,,,,,
303000.1,0.012641,,,,,,,,,,
306600.1,0.012719,,,,,,,,,,
310200.1,0.013058,,,,,,,,,,
313800.1,0.013114,,,,,,,,,,
317400.1,0.013151,,,,,,,,,,
321000.1,0.013563,,,,,,,,,,
324600.1,0.0136,,,,,,,,,,
328200.1,0.01393,,,,,,,,,,
331800.1,0.014032,,,,,,,,,,
335400.1,0.014036,,,,,,,,,,
339000.1,0.01425,,,,,,,,,,
342600.1,0.014495,,,,,,,,,,
346200.1,0.014514,,,,,,,,,,
349800.1,0.014815,,,,,,,,,,
353400.1,0.014908,,,,,,,,,,
357000.1,0.014982,,,,,,,,,,
360601.2,0.015131,,,,,,,,,,
364201.2,0.015339,,,,,,,,,,
367801.2,0.015418,,,,,,,,,,
371401.2,0.015497,,,,,,,,,,
375001.2,0.015831,,,,,,,,,,
378601.2,0.015887,,,,,,,,,,
382201.2,0.015896,,,,,,,,,,
385801.2,0.016216,,,,,,,,,,
389401.2,0.016336,,,,,,,,,,
393001.2,0.016373,,,,,,,,,,
396601.2,0.016383,,,,,,,,,,
400201.2,0.016791,,,,,,,,,,
403801.2,0.016837,,,,,,,,,,
407401.2,0.017088,,,,,,,,,,
411001.2,0.017282,,,,,,,,,,
414601.2,0.017305,,,,,,,,,,
418201.2,0.0175,,,,,,,,,,
421801.2,0.017695,,,,,,,,,,
425401.2,0.017751,,,,,,,,,,
429001.2,0.017992,,,,,,,,,,
432601.2,0.018182,,,,,,,,,,
436201.2,0.018233,,,,,,,,,,
439801.2,0.018428,,,,,,,,,,
443401.2,0.018641,,,,,,,,,,
447001.2,0.018683,,,,,,,,,,
450601.2,0.018812,,,,,,,,,,
454201.2,0.018933,,,,,,,,,,
457801.2,0.019132,,,,,,,,,,
461401.2,0.01917,,,,,,,,,,
465001.2,0.019457,,,,,,,,,,
468601.2,0.019587,,,,,,,,,,
472201.2,0.019661,,,,,,,,,,
475801.2,0.019911,,,,,,,,,,
479401.2,0.020088,,,,,,,,,,
483001.2,0.020097,,,,,,,,,,
486601.2,0.020445,,,,,,,,,,
490201.2,0.020533,,,,,,,,,,
493801.2,0.020556,,,,,,,,,,
497401.2,0.020565,,,,,,,,,,
501001.2,0.020973,,,,,,,,,,
504601.2,0.021001,,,,,,,,,,
508201.2,0.021261,,,,,,,,,,
511801.2,0.02146,,,,,,,,,,
515401.2,0.02159,,,,,,,,,,
519001.2,0.021789,,,,,,,,,,
522601.2,0.02191,,,,,,,,,,
526201.2,0.021989,,,,,,,,,,
529801.2,0.022374,,,,,,,,,,
533401.2,0.022833,,,,,,,,,,
537001.2,0.022851,,,,,,,,,,
540601.2,0.023102,,,,,,,,,,
544201.2,0.02331,,,,,,,,,,
547801.2,0.023366,,,,,,,,,,
551401.2,0.023751,,,,,,,,,,
555001.2,0.023765,,,,,,,,,,
558601.2,0.024038,,,,,,,,,,
562201.2,0.024233,,,,,,,,,,
565801.2,0.024252,,,,,,,,,,
569401.2,0.024549,,,,,,,,,,
573001.2,0.024688,,,,,,,,,,
576601.2,0.024822,,,,,,,,,,
580201.2,0.025147,,,,,,,,,,
583801.2,0.025193,,,,,,,,,,
587401.2,0.025578,,,,,,,,,,
591001.2,0.025634,,,,,,,,,,
594601.2,0.025926,,,,,,,,,,
598201.2,0.026088,,,,,,,,,,
601801.2,0.026162,,,,,,,,,,
605401.2,0.026542,,,,,,,,,,
609001.2,0.026552,,,,,,,,,,
612601.2,0.026737,,,,,,,,,,
616201.2,0.026997,,,,,,,,,,
619801.2,0.027039,,,,,,,,,,
623401.2,0.027326,,,,,,,,,,
627001.2,0.02747,,,,,,,,,,
630601.2,0.02753,,,,,,,,,,
634201.2,0.027892,,,,,,,,,,
637801.2,0.027989,,,,,,,,,,
641401.2,0.028267,,,,,,,,,,
645001.2,0.028407,,,,,,,,,,
648601.2,0.02849,,,,,,,,,,
652201.2,0.028847,,,,,,,,,,
655801.2,0.02888,,,,,,,,,,
659401.2,0.029088,,,,,,,,,,
663001.2,0.029334,,,,,,,,,,
666601.2,0.029403,,,,,,,,,,
670201.2,0.02938,,,,,,,,,,
673801.2,0.029812,,,,,,,,,,
677401.2,0.030183,,,,,,,,,,
681001.2,0.030271,,,,,,,,,,
684601.2,0.030442,,,,,,,,,,
688201.2,0.030725,,,,,,,,,,
691801.2,0.030822,,,,,,,,,,
695401.2,0.031212,,,,,,,,,,
699001.2,0.031193,,,,,,,,,,
702601.2,0.031254,,,,,,,,,,
706201.2,0.031634,,,,,,,,,,
709801.2,0.031685,,,,,,,,,,
713401.2,0.031866,,,,,,,,,,
717001.2,0.032116,,,,,,,,,,
720601.2,0.032204,,,,,,,,,,
724201.2,0.032566,,,,,,,,,,
727801.2,0.032626,,,,,,,,,,
731401.2,0.032872,,,,,,,,,,
735001.2,0.033034,,,,,,,,,,
738601.2,0.033127,,,,,,,,,,
742201.2,0.033577,,,,,,,,,,
745801.2,0.033526,,,,,,,,,,
749401.2,0.033739,,,,,,,,,,
753001.2,0.033966,,,,,,,,,,
756601.2,0.034013,,,,,,,,,,
760201.2,0.034263,,,,,,,,,,
763801.2,0.03449,,,,,,,,,,
767401.2,0.034629,,,,,,,,,,
771001.2,0.034884,,,,,,,,,,
774601.2,0.034982,,,,,,,,,,
778201.2,0.035293,,,,,,,,,,
781801.2,0.035427,,,,,,,,,,
785401.2,0.035552,,,,,,,,,,
789001.2,0.035793,,,,,,,,,,
792601.2,0.035844,,,,,,,,,,
796201.2,0.036192,,,,,,,,,,
799801.2,0.036308,,,,,,,,,,
803401.2,0.036401,,,,,,,,,,
807001.2,0.036762,,,,,,,,,,
810601.2,0.036804,,,,,,,,,,
814201.2,0.037004,,,,,,,,,,
817801.2,0.037226,,,,,,,,,,
821401.2,0.037412,,,,,,,,,,
825001.2,0.037667,,,,,,,,,,
828601.2,0.037713,,,,,,,,,,
832201.2,0.038084,,,,,,,,,,
835801.2,0.038154,,,,,,,,,,
839401.2,0.038418,,,,,,,,,,
843001.2,0.038668,,,,,,,,,,
846601.2,0.038687,,,,,,,,,,
850201.2,0.039062,,,,,,,,,,
853801.2,0.039095,,,,,,,,,,
857401.2,0.039327,,,,,,,,,,
861001.2,0.039549,,,,,,,,,,
864601.2,0.039688,,,,,,,,,,
868201.2,0.039976,,,,,,,,,,
871801.2,0.04005,,,,,,,,,,
875401.2,0.040338,,,,,,,,,,
879001.2,0.040458,,,,,,,,,,
882601.2,0.040593,,,,,,,,,,
886201.2,0.040936,,,,,,,,,,
889801.2,0.040959,,,,,,,,,,
893401.2,0.041284,,,,,,,,,,
897001.2,0.041451,,,,,,,,,,
900601.2,0.041576,,,,,,,,,,
904201.2,0.041859,,,,,,,,,,
907801.2,0.041882,,,,,,,,,,
911401.2,0.042285,,,,,,,,,,
915001.2,0.042327,,,,,,,,,,
918601.2,0.042429,,,,,,,,,,
922201.2,0.042781,,,,,,,,,,
925801.2,0.042842,,,,,,,,,,
929401.2,0.043189,,,,,,,,,,
933001.2,0.043301,,,,,,,,,,
936601.2,0.043676,,,,,,,,,,
940201.2,0.043723,,,,,,,,,,
943801.2,0.043899,,,,,,,,,,
947401.2,0.044172,,,,,,,,,,
951001.2,0.044233,,,,,,,,,,
954601.2,0.044613,,,,,,,,,,
958201.2,0.044664,,,,,,,,,,
961801.2,0.044696,,,,,,,,,,
965401.2,0.045086,,,,,,,,,,
969001.2,0.045118,,,,,,,,,,
972601.2,0.04555,,,,,,,,,,
976201.2,0.045587,,,,,,,,,,
979801.2,0.045791,,,,,,,,,,
983401.2,0.046027,,,,,,,,,,
987001.2,0.046125,,,,,,,,,,
990601.2,0.046468,,,,,,,,,,
994201.2,0.046574,,,,,,,,,,
997801.2,0.046857,,,,,,,,,,
1001401.2,0.047071,,,,,,,,,,
1005001.2,0.047312,,,,,,,,,,
1008601.2,0.047446,,,,,,,,,,
1012201.2,0.047604,,,,,,,,,,
1015801.2,0.047905,,,,,,,,,,
1019401.2,0.048021,,,,,,,,,,
1023001.2,0.048374,,,,,,,,,,
1026601.2,0.048364,,,,,,,,,,
1030201.2,0.048861,,,,,,,,,,
1033801.2,0.048819,,,,,,,,,,
1037401.2,0.048995,,,,,,,,,,
1041001.2,0.04925,,,,,,,,,,
1044601.2,0.049301,,,,,,,,,,
1048201.2,0.049663,,,,,,,,,,
1051801.2,0.049751,,,,,,,,,,
1055401.2,0.049992,,,,,,,,,,
1059001.2,0.050215,,,,,,,,,,
1062601.2,0.050219,,,,,,,,,,
1066201.2,0.050655,,,,,,,,,,
1069801.2,0.050678,,,,,,,,,,
1073401.2,0.051058,,,,,,,,,,
1077001.2,0.051156,,,,,,,,,,
1080601.2,0.051216,,,,,,,,,,
1084201.2,0.051569,,,,,,,,,,
1087801.2,0.051601,,,,,,,,,,
1091401.2,0.052004,,,,,,,,,,
1095001.2,0.052069,,,,,,,,,,
1098601.2,0.052422,,,,,,,,,,
1102201.2,0.052547,,,,,,,,,,
1105801.2,0.052834,,,,,,,,,,
1109401.2,0.053113,,,,,,,,,,
1113001.2,0.053391,,,,,,,,,,
1116601.2,0.053474,,,,,,,,,,
1120201.2,0.053692,,,,,,,,,,
1123801.2,0.053887,,,,,,,,,,
1127401.2,0.053975,,,,,,,,,,
1131001.2,0.054188,,,,,,,,,,
1134601.2,0.054365,,,,,,,,,,
1138201.2,0.054383,,,,,,,,,,
1141801.2,0.054787,,,,,,,,,,
1145401.2,0.054852,,,,,,,,,,
1149001.2,0.055032,,,,,,,,,,
1152601.2,0.055278,,,,,,,,,,
1156201.2,0.05532,,,,,,,,,,
1159801.2,0.055747,,,,,,,,,,
1163401.2,0.055793,,,,,,,,,,
1167001.2,0.0559,,,,,,,,,,
1170601.2,0.056229,,,,,,,,,,
1174201.2,0.056284,,,,,,,,,,
1177801.2,0.056646,,,,,,,,,,
1181401.2,0.056697,,,,,,,,,,
1185001.2,0.056971,,,,,,,,,,
1188601.2,0.057193,,,,,,,,,,
1192201.2,0.057462,,,,,,,,,,
1195801.2,0.057629,,,,,,,,,,
1199401.2,0.057842,,,,,,,,,,
1203001.2,0.058028,,,,,,,,,,
1206601.2,0.058181,,,,,,,,,,
1210201.2,0.058519,,,,,,,,,,
1213801.2,0.058557,,,,,,,,,,
1217401.2,0.058682,,,,,,,,,,
1221001.2,0.059006,,,,,,,,,,
1224601.2,0.059071,,,,,,,,,,
1228201.2,0.059354,,,,,,,,,,
1231801.2,0.059493,,,,,,,,,,
1235401.2,0.05966,,,,,,,,,,
