1.9515,2.336,3.994,4
2.8917,2.8365,4.5091,6
3.0081,2.8421,5.816,6
1.2674,2.8622,3.6684,10
2.812,2.3315,4.2683,7
1.7868,1.6721,3.387,17
1.7877,1.6696,3.3883,9
0.39499,2.1317,3.2053,8
0.39694,2.1316,3.2064,7
1.0063,2.7148,2.8776,11
1.8168,2.5893,4.0006,29
3.0063,2.8417,5.8124,7
1.8973,1.9146,4.4932,7
1.8976,1.9164,4.4923,13
2.0677,2.1455,4.6736,7
1.9369,2.5918,4.8798,27
1.2872,2.4859,3.9484,7
0.4987,2.4709,2.4723,7
2.0508,3.0654,3.9974,5
0.39434,2.3729,3.4408,27
1.0049,2.0606,3.2734,9
2.5451,2.2972,4.2909,6
4.6003,3.0026,0.4877,6
0.74567,2.425,3.7688,5
1.701,1.6012,4.1583,10
2.3208,2.7565,4.5917,25
1.6602,1.6814,4.2503,4
0.39063,1.9241,3.2046,7
2.1209,2.8132,4.5954,4
2.6403,2.4471,4.9917,6
1.6015,2.4362,3.4691,6
1.661,1.6326,4.0833,67
1.84,1.9876,3.7271,11
1.4643,2.4591,3.3431,6
1.0743,2.2935,3.1498,22
1.2372,2.6904,3.307,18
1.4669,1.8657,4.1179,20
1.0234,2.6038,4.0671,12
5.5448,2.9021,1.8559,7
2.1663,2.5318,4.5372,6
0.76573,1.9872,3.3502,4
2.3496,2.1016,4.1928,17
2.3863,2.5132,4.4292,4
0.73952,2.4663,2.8457,3
0.0057158,2.6897,2.0494,14
2.6416,2.4455,4.9932,10
3.2079,2.9385,6.1979,7
1.1412,2.5624,3.0666,13
1.661,1.6324,4.0892,7
1.2903,1.7552,3.7992,4
1.7002,2.0081,3.4511,4
0.5343,1.9771,3.2562,6
2.3184,2.1836,4.4579,5
0.32491,2.2972,3.4114,13
0.21986,2.6179,3.3401,9
0.55385,2.7857,3.2495,12
1.2649,2.506,2.9763,10
0.44916,2.4497,2.7164,11
1.4733,2.0954,4.3487,17
1.3948,1.8078,4.2925,5
0.44333,2.4512,2.7121,16
0.44189,2.448,2.7093,9
1.0481,2.1671,3.6605,5
1.5284,1.6178,3.2865,10
0.22168,2.6182,3.3397,12
2.9742,2.8699,5.8909,8
1.9425,2.0523,3.9896,4
1.8898,1.9666,3.9048,13
2.1424,2.1548,4.9814,12
1.2418,2.6252,2.8878,11
4.6895,2.9884,0.4146,3
0.69807,1.9306,2.9946,5
1.9033,1.9594,3.8849,4
1.193,1.8472,3.6435,6
1.9785,1.8985,3.8194,11
0.46074,2.4508,2.5663,10
1.3914,2.1561,3.1763,27
0.63773,1.9471,3.1196,16
0.50725,3.0397,2.4241,12
6.1738,2.8635,2.5378,8
1.4411,2.2516,3.5654,4
4.6931,2.99,0.41592,11
2.4261,2.337,4.5575,12
2.1685,2.1867,4.1019,5
1.1219,2.7991,3.6468,6
1.8914,1.9661,3.9062,12
2.6468,2.2918,4.7931,13
0.78012,2.1419,3.9577,8
2.4672,2.7243,4.9906,34
1.6014,1.8361,4.2591,13
1.8903,1.9657,3.9067,15
2.469,2.7242,4.993,23
1.445,2.3902,3.259,6
5.9223,2.8793,2.2006,5
2.0141,1.9505,4.7514,7
1.1175,2.8008,3.6435,8
1.3729,2.3888,3.8401,7
1.1207,2.8004,3.6468,10
1.8401,1.8007,4.0943,11
1.9096,2.0688,4.3835,11
0.97868,2.0887,2.8322,9
0.067044,2.7974,2.8318,5
1.0871,1.9609,4.2608,8
1.6128,1.8057,3.9685,19
1.3817,1.5865,3.8363,11
0.91021,2.4625,2.7711,4
2.1089,2.5568,4.9214,7
1.973,1.9887,4.4761,6
1.1634,3.0751,3.398,4
1.4461,1.4653,4.2332,6
0.74629,1.9977,2.7443,19
2.1555,2.3802,3.7115,7
0.6901,2.193,3.9427,21
1.9905,2.1289,3.4396,6
1.0826,2.1908,3.6363,8
2.5303,1.9987,4.4673,5
2.7132,2.3755,5.0126,8
0.0,0.0,0.0,245
0.0,0.0,0.0,245
