param_type,param_name,out_u_bound,base,in_l_bound,out_l_bound,in_u_bound
output,g82_phi_2,1,10,0.6351719884405616,0,0.6689447344577338
output,g83_phi_1,1,10,0.1769878748008108,0,0.23116364150509883
output,g83_Phi,1,10,0.19956321176723593,0,0.2104255416310867
output,g83_phi_2,1,10,0.6144753660903952,0,0.6204483847117087
output,g84_phi_1,1,10,0.02661496793467555,0,0.07474332094100279
output,g84_Phi,1,10,0.3981136917305025,0,0.40812119667581453
output,g84_phi_2,1,10,0.45587983718472547,0,0.4865863151432627
output,g85_phi_1,1,10,-0.24845916616871083,0,-0.12483451843832338
output,g85_Phi,1,10,0.3804283346838362,0,0.3866772839608377
output,g85_phi_2,1,10,0.5509373255998989,0,0.5765256270652048
output,g86_phi_1,1,10,0.3124312555887251,0,0.34486364979712797
output,g86_Phi,1,10,0.2570542779446583,0,0.28566980596006797
output,g86_phi_2,1,10,0.5635641392385127,0,0.5731269944347752
output,g87_phi_1,1,10,0.20224303762480592,0,0.2321317412966199
output,g87_Phi,1,10,0.3868198859919673,0,0.4130481693178747
output,g87_phi_2,1,10,0.5401041338998748,0,0.5754303353055319
output,g88_phi_1,1,10,0.20989016868125768,0,0.2413472172381992
output,g88_Phi,1,10,0.40146947094308916,0,0.4160577292630378
output,g88_phi_2,1,10,0.5568811743797555,0,0.5754418790898553
output,g89_phi_1,1,10,0.18457787493202488,0,0.22120551767400395
output,g89_Phi,1,10,0.21555825714116209,0,0.22554187718723082
output,g89_phi_2,1,10,0.6282356225890843,0,0.6383294870707776
output,g90_phi_1,1,10,0.28562481067595147,0,0.3259464602204633
output,g90_Phi,1,10,0.4257786868609828,0,0.449277790579156
output,g90_phi_2,1,10,0.6467173245628285,0,0.6631541805115854
output,g91_phi_1,1,10,0.3096301674258987,0,0.3683426793242239
output,g91_Phi,1,10,0.43051042236254244,0,0.4538074104612263
output,g91_phi_2,1,10,0.6561844771146425,0,0.6812774270745292
output,g92_phi_1,1,10,0.5046339471684733,0,0.5449233820584672
output,g92_Phi,1,10,0.44401355058679876,0,0.4563508477418177
output,g92_phi_2,1,10,-2.007685122512749,0,0.797572202002034
output,g93_phi_1,1,10,0.2231063809285873,0,0.23751860463310714
output,g93_Phi,1,10,0.20376697496057422,0,0.21261369664505694
output,g93_phi_2,1,10,0.6189889203649335,0,0.6279186155714181
output,g95_phi_1,1,10,0.22279448111370678,0,0.2375940007992471
output,g95_Phi,1,10,0.27461961909123805,0,0.3023742260755825
output,g95_phi_2,1,10,0.5243571701793435,0,0.5384103399876669
output,g96_phi_1,1,10,0.28330122870354957,0,0.35026740604791806
output,g96_Phi,1,10,0.4642211975344492,0,0.48184377141837814
output,g96_phi_2,1,10,0.6728272294667609,0,0.7103374196159589
output,g97_phi_1,1,10,0.02366391819779347,0,0.08685791565984681
output,g97_Phi,1,10,0.40553417796483787,0,0.4125781354312723
output,g97_phi_2,1,10,0.4712036694702524,0,0.4880710357063098
output,g99_phi_1,1,10,0.40131436269178744,0,0.4363057974508539
output,g99_Phi,1,10,0.3765404601883948,0,0.3909351071033791
output,g99_phi_2,1,10,0.6907275438703668,0,0.7015593508849729
output,g100_phi_1,1,10,0.005352136486216612,0,0.04379439232577899
output,g100_Phi,1,10,0.4153573617237575,0,0.44446638802019306
output,g100_phi_2,1,10,0.6088575112050107,0,0.6284604550160248
output,g101_phi_1,1,10,0.19133921256392966,0,0.2203173361683638
output,g101_Phi,1,10,0.3866951117756184,0,0.4054829629862723
output,g101_phi_2,1,10,0.5401291775513481,0,0.5581203151430025
output,g102_phi_1,1,10,0.011866356527724236,0,0.07426774255335783
output,g102_Phi,1,10,0.25355606722012,0,0.2692326638068308
output,g102_phi_2,1,10,0.6122008754495794,0,0.6210100128289372
output,g103_phi_1,1,10,0.21795746177697384,0,0.23297071231138963
output,g103_Phi,1,10,0.20612396399185245,0,0.21287979216340133
output,g103_phi_2,1,10,0.6103726671919822,0,0.6154555367906814
output,g104_phi_1,1,10,0.23052555481938736,0,0.2719112738598957
output,g104_Phi,1,10,0.2627594954061185,0,0.302569010936054
output,g104_phi_2,1,10,0.5330853864405702,0,0.5385108973049876
output,g105_phi_1,1,10,-2.4961276391413865,0,0.7981255844442661
output,g105_Phi,1,10,0.46146851230552627,0,0.4697484005051665
output,g105_phi_2,1,10,0.414856406790594,0,0.5231218821182408
output,g106_phi_1,1,10,0.45773054824599835,0,0.47765655454692857
output,g106_Phi,1,10,0.357896749322294,0,0.3703650304539204
output,g106_phi_2,1,10,0.65898389025032,0,0.6658341774828822
output,g107_phi_1,1,10,0.11984950321151765,0,0.1777096060831817
output,g107_Phi,1,10,0.2857822737793947,0,0.29902763207198546
output,g107_phi_2,1,10,0.6237453435436678,0,0.6352926956511322
output,g108_phi_1,1,10,0.06024442689822514,0,0.09743085394424206
output,g108_Phi,1,10,0.41517374533586093,0,0.4299136977637545
output,g108_phi_2,1,10,0.5200903281128424,0,0.5284410287581304
output,g109_phi_1,1,10,0.14813973650121975,0,0.1952629583420616
output,g109_Phi,1,10,0.3905111983514179,0,0.4071018452351772
output,g109_phi_2,1,10,0.5241363765925685,0,0.5548161206062485
output,g110_phi_1,1,10,0.2380712061305597,0,0.2654546358431839
output,g110_Phi,1,10,0.2640382259931205,0,0.29824157849648614
output,g110_phi_2,1,10,0.5646778977279802,0,0.571347739941703
output,g111_phi_1,1,10,0.27758629578476324,0,0.2932078166458621
output,g111_Phi,1,10,0.3681566700349732,0,0.38756777941718856
output,g111_phi_2,1,10,0.6011470139538507,0,0.6182573448404014
output,g112_phi_1,1,10,0.024854948305017822,0,0.0498380006225834
output,g112_Phi,1,10,0.35142908784770144,0,0.3663855969539463
output,g112_phi_2,1,10,0.4991232334042234,0,0.5059093294246433
output,g113_phi_1,1,10,0.3906702126261803,0,0.40510720181909093
output,g113_Phi,1,10,0.285827252753274,0,0.31202918002553576
output,g113_phi_2,1,10,0.7117481947111297,0,0.7236936888413624
output,g114_phi_1,1,10,0.01728382156001779,0,0.09331660120433158
output,g114_Phi,1,10,0.4189307277285006,0,0.4399639359209049
output,g114_phi_2,1,10,0.5087855070459528,0,0.5222355133379851
output,g115_phi_1,1,10,0.14342078512993653,0,0.18875979295201148
output,g115_Phi,1,10,0.3901222515067005,0,0.40871471531982295
output,g115_phi_2,1,10,0.5237594694457147,0,0.5512791744169784
output,g116_phi_1,1,10,-0.5749714464798953,0,0.10937603140437602
output,g116_Phi,1,10,0.4694980145184654,0,0.48689782006669435
output,g116_phi_2,1,10,0.5199591807520684,0,0.6213217149035415
output,g117_phi_1,1,10,-0.21608927778465906,0,-0.14786172069239262
output,g117_Phi,1,10,0.25657343812372413,0,0.27914200649163823
output,g117_phi_2,1,10,0.43584436598444126,0,0.4652043375806298
output,g118_phi_1,1,10,0.19114348995489847,0,0.23149507644822936
output,g118_Phi,1,10,0.2526831619321977,0,0.30728204703334594
output,g118_phi_2,1,10,0.6452355415391943,0,0.6540609714292623
output,g119_phi_1,1,10,0.16657810991965208,0,0.18443588830837043
output,g119_Phi,1,10,0.24355888962248004,0,0.27095818509209724
output,g119_phi_2,1,10,0.6144648145899658,0,0.622058519778418
output,g120_phi_1,1,10,0.692855728406588,0,0.7436116630308065
output,g120_Phi,1,10,0.456092614887902,0,0.47017519665517943
output,g120_phi_2,1,10,0.11644169753931188,0,0.2820099993420538
output,g121_phi_1,1,10,0.07802158052038616,0,0.19873954010441616
output,g121_Phi,1,10,0.4208300620261138,0,0.45399066996822984
output,g121_phi_2,1,10,0.5723603667301401,0,0.6118825555121157
output,g122_phi_1,1,10,-0.11670204824419979,0,-0.04950370866533489
output,g122_Phi,1,10,0.3268272369742727,0,0.34486364979712797
output,g122_phi_2,1,10,0.4404840208233986,0,0.4550124501002545
output,g123_phi_1,1,10,-0.1074045771711018,0,0.02065126800434181
output,g123_Phi,1,10,0.4155742628698455,0,0.4488917441512197
