time,strain,temperature,stress,type,title,youngs,poissons
0,0,1000,13,creep,G30,139000,0.31
0.00,7e-06,,,,,,
0.63,0.00030900000000000003,,,,,,
1.43,0.000413,,,,,,
1.99,0.000478,,,,,,
2.55,0.000526,,,,,,
4.10,0.000631,,,,,,
4.86,0.000671,,,,,,
5.37,0.0007040000000000001,,,,,,
5.94,0.000739,,,,,,
7.42,0.000824,,,,,,
8.48,0.0008709999999999999,,,,,,
9.08,0.0009,,,,,,
10.78,0.000977,,,,,,
11.83,0.0010299999999999999,,,,,,
12.45,0.001047,,,,,,
13.45,0.0010730000000000002,,,,,,
14.73,0.0011250000000000001,,,,,,
15.67,0.001154,,,,,,
18.05,0.001237,,,,,,
18.87,0.0012720000000000001,,,,,,
19.70,0.0012839999999999998,,,,,,
21.77,0.001356,,,,,,
22.44,0.0013830000000000001,,,,,,
23.23,0.0013969999999999998,,,,,,
24.96,0.001455,,,,,,
25.96,0.001494,,,,,,
26.68,0.0015160000000000002,,,,,,
27.56,0.00153,,,,,,
28.31,0.001569,,,,,,
29.15,0.001578,,,,,,
30.37,0.001623,,,,,,
31.35,0.001653,,,,,,
32.47,0.001691,,,,,,
33.72,0.001725,,,,,,
34.55,0.0017480000000000002,,,,,,
35.36,0.0017829999999999999,,,,,,
36.39,0.00181,,,,,,
37.67,0.0018559999999999998,,,,,,
38.91,0.001901,,,,,,
40.13,0.001935,,,,,,
42.00,0.001988,,,,,,
43.11,0.002023,,,,,,
44.10,0.002056,,,,,,
46.42,0.002121,,,,,,
47.64,0.002159,,,,,,
48.37,0.0021809999999999998,,,,,,
49.24,0.002212,,,,,,
49.84,0.002216,,,,,,
51.41,0.0022789999999999998,,,,,,
52.26,0.002303,,,,,,
53.18,0.00233,,,,,,
54.51,0.002365,,,,,,
55.58,0.002401,,,,,,
56.31,0.002412,,,,,,
57.00,0.002447,,,,,,
58.06,0.002476,,,,,,
59.20,0.002505,,,,,,
60.05,0.0025269999999999997,,,,,,
61.13,0.0025540000000000003,,,,,,
61.75,0.002575,,,,,,
62.49,0.002599,,,,,,
63.39,0.002617,,,,,,
64.10,0.0026479999999999997,,,,,,
65.82,0.0027,,,,,,
67.67,0.002758,,,,,,
68.41,0.002778,,,,,,
70.19,0.002842,,,,,,
70.89,0.0028599999999999997,,,,,,
71.98,0.0028910000000000003,,,,,,
73.03,0.002938,,,,,,
74.42,0.002978,,,,,,
75.35,0.003007,,,,,,
76.28,0.003039,,,,,,
77.10,0.003064,,,,,,
77.72,0.003071,,,,,,
78.85,0.003117,,,,,,
79.45,0.003136,,,,,,
81.87,0.003202,,,,,,
82.72,0.003225,,,,,,
83.36,0.003249,,,,,,
84.16,0.0032579999999999996,,,,,,
85.18,0.0032990000000000003,,,,,,
85.88,0.003321,,,,,,
87.16,0.003362,,,,,,
88.28,0.0033850000000000004,,,,,,
88.95,0.003416,,,,,,
89.90,0.0034289999999999998,,,,,,
91.02,0.003463,,,,,,
91.94,0.003495,,,,,,
93.12,0.003526,,,,,,
93.79,0.003549,,,,,,
94.82,0.00357,,,,,,
95.71,0.003598,,,,,,
96.76,0.003627,,,,,,
97.64,0.00365,,,,,,
99.14,0.0036780000000000003,,,,,,
100.64,0.0037419999999999997,,,,,,
101.93,0.00377,,,,,,
103.05,0.003802,,,,,,
104.17,0.003842,,,,,,
104.82,0.003856,,,,,,
106.32,0.0039040000000000004,,,,,,
107.67,0.0039429999999999995,,,,,,
108.37,0.003964,,,,,,
109.10,0.003986,,,,,,
109.94,0.004002,,,,,,
110.71,0.004030000000000001,,,,,,
111.32,0.004035,,,,,,
113.01,0.004085,,,,,,
114.34,0.0041199999999999995,,,,,,
115.29,0.004162,,,,,,
117.03,0.004202,,,,,,
118.82,0.004253,,,,,,
119.78,0.004287,,,,,,
120.90,0.004305,,,,,,
121.55,0.004319,,,,,,
122.24,0.004339,,,,,,
123.74,0.004379,,,,,,
124.40,0.00439,,,,,,
125.59,0.004436,,,,,,
126.89,0.004469,,,,,,
127.76,0.004488,,,,,,
128.44,0.004526,,,,,,
129.13,0.004528,,,,,,
130.76,0.004595,,,,,,
131.48,0.004614,,,,,,
132.58,0.004636,,,,,,
133.41,0.004655,,,,,,
134.47,0.004704,,,,,,
135.22,0.004715,,,,,,
136.18,0.004745,,,,,,
137.34,0.004778,,,,,,
138.20,0.004799,,,,,,
138.92,0.004808,,,,,,
139.96,0.004838,,,,,,
140.76,0.004861,,,,,,
142.19,0.0048909999999999995,,,,,,
143.34,0.004923,,,,,,
144.54,0.004955,,,,,,
145.56,0.004985,,,,,,
146.33,0.005004999999999999,,,,,,
147.13,0.0050149999999999995,,,,,,
148.21,0.0050539999999999995,,,,,,
149.07,0.0050739999999999995,,,,,,
149.70,0.005089,,,,,,
151.08,0.005135,,,,,,
152.02,0.005152,,,,,,
153.15,0.005182,,,,,,
154.37,0.005215,,,,,,
155.14,0.005233,,,,,,
156.09,0.0052580000000000005,,,,,,
157.32,0.005293,,,,,,
158.09,0.005305,,,,,,
158.86,0.005322,,,,,,
159.44,0.005345,,,,,,
160.38,0.0053690000000000005,,,,,,
161.35,0.005391,,,,,,
161.85,0.005425,,,,,,
163.41,0.0054659999999999995,,,,,,
164.55,0.005487,,,,,,
165.48,0.005522,,,,,,
166.08,0.005536999999999999,,,,,,
167.47,0.005581,,,,,,
168.52,0.005599,,,,,,
169.19,0.005623,,,,,,
170.07,0.0056489999999999995,,,,,,
170.86,0.005656,,,,,,
172.27,0.005707,,,,,,
174.19,0.005761,,,,,,
176.23,0.005825,,,,,,
177.16,0.005845,,,,,,
178.18,0.005875,,,,,,
179.30,0.005898,,,,,,
180.12,0.005920999999999999,,,,,,
180.98,0.005943,,,,,,
182.42,0.0059889999999999995,,,,,,
183.02,0.006004000000000001,,,,,,
183.62,0.00602,,,,,,
184.42,0.00604,,,,,,
185.26,0.006059999999999999,,,,,,
186.07,0.006088,,,,,,
187.46,0.006125,,,,,,
188.46,0.0061470000000000006,,,,,,
189.51,0.0061790000000000005,,,,,,
190.16,0.006201,,,,,,
190.86,0.006234,,,,,,
191.65,0.006247,,,,,,
192.46,0.006265,,,,,,
193.55,0.006293999999999999,,,,,,
194.20,0.006307,,,,,,
194.93,0.006331,,,,,,
195.97,0.006368,,,,,,
196.70,0.006385999999999999,,,,,,
197.77,0.006415,,,,,,
199.25,0.006456,,,,,,
200.22,0.0064800000000000005,,,,,,
200.92,0.006489,,,,,,
202.52,0.0065390000000000005,,,,,,
203.23,0.006555999999999999,,,,,,
204.23,0.006579000000000001,,,,,,
205.09,0.00661,,,,,,
206.40,0.006643,,,,,,
207.28,0.006663,,,,,,
208.50,0.006701,,,,,,
209.13,0.0067090000000000006,,,,,,
210.25,0.006737999999999999,,,,,,
210.92,0.0067659999999999994,,,,,,
211.97,0.006781000000000001,,,,,,
213.49,0.006822,,,,,,
214.77,0.006854,,,,,,
215.49,0.006868,,,,,,
216.37,0.0068969999999999995,,,,,,
217.14,0.0069110000000000005,,,,,,
218.04,0.0069310000000000005,,,,,,
219.63,0.006982,,,,,,
220.78,0.007005,,,,,,
222.35,0.007064,,,,,,
223.23,0.0070799999999999995,,,,,,
224.45,0.007115,,,,,,
225.32,0.00713,,,,,,
226.00,0.007156,,,,,,
226.79,0.0071730000000000006,,,,,,
227.54,0.007192,,,,,,
228.74,0.007229,,,,,,
230.09,0.007261999999999999,,,,,,
231.24,0.007288,,,,,,
232.27,0.0073089999999999995,,,,,,
233.28,0.007346,,,,,,
234.24,0.007369,,,,,,
234.88,0.007382,,,,,,
235.98,0.0074129999999999995,,,,,,
236.81,0.007436000000000001,,,,,,
237.63,0.007443999999999999,,,,,,
239.23,0.007496,,,,,,
240.00,0.00751,,,,,,
241.90,0.007552,,,,,,
242.65,0.007576,,,,,,
243.42,0.0076,,,,,,
244.24,0.0076170000000000005,,,,,,
245.36,0.0076549999999999995,,,,,,
246.42,0.007685999999999999,,,,,,
247.36,0.007704,,,,,,
