time,strain,temperature,stress,type,title,youngs,poissons
0,0,1000,12,creep,G52,139000,0.31
0.00,0.0,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.00,-1.5e-05,,,,,,
0.01,-1.5e-05,,,,,,
0.01,-1.5e-05,,,,,,
0.01,-1.5e-05,,,,,,
0.01,-1.5e-05,,,,,,
0.01,-1.5e-05,,,,,,
0.01,-1.5e-05,,,,,,
0.01,-1.5e-05,,,,,,
0.01,2.8999999999999997e-05,,,,,,
0.01,2.8999999999999997e-05,,,,,,
0.01,2.8999999999999997e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.01,5.9e-05,,,,,,
0.01,4.4000000000000006e-05,,,,,,
0.02,4.4000000000000006e-05,,,,,,
0.02,4.4000000000000006e-05,,,,,,
0.02,4.4000000000000006e-05,,,,,,
0.02,4.4000000000000006e-05,,,,,,
0.02,4.4000000000000006e-05,,,,,,
0.02,5.9e-05,,,,,,
0.02,5.9e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,5.9e-05,,,,,,
0.02,5.9e-05,,,,,,
0.02,5.9e-05,,,,,,
0.02,5.9e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,5.9e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,5.9e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,7.3e-05,,,,,,
0.02,8.800000000000001e-05,,,,,,
0.03,8.800000000000001e-05,,,,,,
0.03,8.800000000000001e-05,,,,,,
0.03,8.800000000000001e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,7.3e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
0.03,5.9e-05,,,,,,
