time,strain,temperature,stress,type,title,youngs,poissons
0,0,800,70,creep,G24,157000,0.3
0.00,0.00040800000000000005,,,,,,
0.04,0.000271,,,,,,
0.06,0.00032,,,,,,
0.08,0.000359,,,,,,
0.11,0.000385,,,,,,
0.14,0.000412,,,,,,
0.20,0.000452,,,,,,
0.45,0.000511,,,,,,
0.57,0.000541,,,,,,
0.73,0.000574,,,,,,
0.88,0.000607,,,,,,
1.07,0.0006529999999999999,,,,,,
1.27,0.000698,,,,,,
1.52,0.000756,,,,,,
1.63,0.000782,,,,,,
1.78,0.0008210000000000001,,,,,,
1.89,0.000849,,,,,,
2.05,0.000891,,,,,,
2.22,0.00094,,,,,,
2.45,0.000993,,,,,,
2.60,0.001041,,,,,,
2.77,0.00108,,,,,,
2.94,0.00113,,,,,,
3.10,0.001176,,,,,,
3.19,0.001203,,,,,,
3.52,0.0012989999999999998,,,,,,
3.82,0.001369,,,,,,
3.90,0.0014039999999999999,,,,,,
4.07,0.001448,,,,,,
4.29,0.001505,,,,,,
4.47,0.0015509999999999999,,,,,,
4.70,0.001628,,,,,,
4.82,0.0016619999999999998,,,,,,
4.99,0.001702,,,,,,
5.32,0.001792,,,,,,
5.59,0.00188,,,,,,
5.89,0.001953,,,,,,
6.02,0.00199,,,,,,
6.19,0.002046,,,,,,
6.34,0.00208,,,,,,
6.52,0.00213,,,,,,
6.72,0.00219,,,,,,
6.86,0.002221,,,,,,
6.99,0.002262,,,,,,
7.22,0.002319,,,,,,
7.39,0.0023680000000000003,,,,,,
7.61,0.00242,,,,,,
7.67,0.00245,,,,,,
7.81,0.0024790000000000003,,,,,,
7.97,0.0025169999999999997,,,,,,
8.17,0.002583,,,,,,
8.41,0.002636,,,,,,
8.59,0.0026910000000000002,,,,,,
8.74,0.002721,,,,,,
8.91,0.002765,,,,,,
9.06,0.002801,,,,,,
9.21,0.002837,,,,,,
9.36,0.0028710000000000003,,,,,,
9.53,0.002916,,,,,,
9.61,0.002949,,,,,,
9.86,0.003,,,,,,
10.13,0.003063,,,,,,
10.33,0.003114,,,,,,
10.68,0.003196,,,,,,
10.84,0.003242,,,,,,
11.04,0.003275,,,,,,
11.34,0.003347,,,,,,
11.56,0.003392,,,,,,
11.85,0.0034649999999999998,,,,,,
12.20,0.003543,,,,,,
12.48,0.003602,,,,,,
12.66,0.0036409999999999997,,,,,,
12.86,0.00369,,,,,,
13.08,0.003744,,,,,,
13.26,0.0037730000000000003,,,,,,
13.48,0.00383,,,,,,
13.85,0.003897,,,,,,
14.01,0.0039429999999999995,,,,,,
14.18,0.003975,,,,,,
14.36,0.004015,,,,,,
14.68,0.0040739999999999995,,,,,,
14.87,0.004114,,,,,,
15.15,0.004173,,,,,,
15.42,0.004234,,,,,,
15.67,0.004273,,,,,,
16.00,0.004344,,,,,,
16.28,0.0044,,,,,,
16.65,0.00447,,,,,,
16.82,0.004514000000000001,,,,,,
17.05,0.004556,,,,,,
17.47,0.004633,,,,,,
18.17,0.004767,,,,,,
18.42,0.0048130000000000004,,,,,,
18.72,0.004874,,,,,,
19.02,0.004927,,,,,,
19.25,0.004973,,,,,,
19.47,0.00501,,,,,,
19.59,0.005039,,,,,,
19.92,0.0050929999999999994,,,,,,
20.17,0.005141,,,,,,
20.34,0.00517,,,,,,
20.55,0.005218,,,,,,
20.72,0.005245,,,,,,
21.01,0.005294,,,,,,
21.26,0.005353,,,,,,
21.51,0.005386999999999999,,,,,,
21.89,0.005461000000000001,,,,,,
22.12,0.005492,,,,,,
22.42,0.005541000000000001,,,,,,
22.67,0.005602,,,,,,
23.01,0.005658,,,,,,
23.37,0.005725,,,,,,
23.71,0.005786,,,,,,
23.96,0.005827,,,,,,
24.43,0.005918,,,,,,
24.71,0.005953000000000001,,,,,,
24.84,0.0059830000000000005,,,,,,
25.06,0.00602,,,,,,
25.54,0.006106,,,,,,
25.91,0.0061719999999999995,,,,,,
26.14,0.006221,,,,,,
26.34,0.00625,,,,,,
26.73,0.006311,,,,,,
27.21,0.006396,,,,,,
27.55,0.006456,,,,,,
27.93,0.006523999999999999,,,,,,
28.08,0.006549,,,,,,
28.41,0.006609,,,,,,
28.98,0.0067,,,,,,
29.20,0.006745,,,,,,
29.60,0.006817,,,,,,
29.80,0.006847,,,,,,
30.10,0.006899,,,,,,
30.38,0.006953,,,,,,
30.97,0.007057,,,,,,
31.17,0.007088,,,,,,
31.42,0.007128,,,,,,
31.68,0.007175,,,,,,
31.88,0.007206000000000001,,,,,,
32.05,0.007233000000000001,,,,,,
32.23,0.007272,,,,,,
32.48,0.007306,,,,,,
32.73,0.007351,,,,,,
32.97,0.007402,,,,,,
33.42,0.007468,,,,,,
33.75,0.007522999999999999,,,,,,
34.02,0.007572,,,,,,
34.25,0.007613,,,,,,
34.42,0.007643,,,,,,
34.75,0.007695,,,,,,
35.02,0.007739,,,,,,
35.59,0.007838000000000001,,,,,,
35.77,0.007866999999999999,,,,,,
36.05,0.00791,,,,,,
36.44,0.007982,,,,,,
36.64,0.008008999999999999,,,,,,
36.87,0.008052,,,,,,
37.22,0.008116,,,,,,
37.52,0.008165,,,,,,
37.69,0.008205,,,,,,
37.99,0.008246999999999999,,,,,,
38.31,0.008298999999999999,,,,,,
38.49,0.008326,,,,,,
38.91,0.008405000000000001,,,,,,
39.22,0.00846,,,,,,
39.72,0.008536,,,,,,
40.11,0.008603,,,,,,
40.29,0.008639,,,,,,
40.78,0.008719,,,,,,
40.98,0.008759,,,,,,
41.16,0.008788,,,,,,
41.41,0.008827,,,,,,
41.98,0.008922,,,,,,
42.13,0.008955,,,,,,
42.44,0.009011,,,,,,
42.76,0.009059000000000001,,,,,,
43.08,0.009111000000000001,,,,,,
43.33,0.009151,,,,,,
43.81,0.009233,,,,,,
44.21,0.009297999999999999,,,,,,
44.56,0.009359,,,,,,
44.85,0.009405,,,,,,
45.13,0.009452,,,,,,
45.40,0.009498,,,,,,
45.83,0.009564,,,,,,
46.10,0.009612,,,,,,
46.38,0.009651,,,,,,
46.60,0.009692,,,,,,
46.82,0.009729999999999999,,,,,,
47.13,0.009779,,,,,,
47.48,0.009835,,,,,,
47.68,0.009873,,,,,,
47.98,0.009918,,,,,,
48.17,0.009947000000000001,,,,,,
48.40,0.009987000000000001,,,,,,
48.67,0.010033,,,,,,
48.92,0.010078,,,,,,
49.33,0.01014,,,,,,
49.62,0.010193,,,,,,
49.97,0.010244,,,,,,
50.10,0.010270999999999999,,,,,,
50.49,0.010327,,,,,,
50.55,0.010348999999999999,,,,,,
50.89,0.010396,,,,,,
51.15,0.010442,,,,,,
51.45,0.010496,,,,,,
51.69,0.010529,,,,,,
51.89,0.010565,,,,,,
52.24,0.010617000000000001,,,,,,
52.49,0.010660000000000001,,,,,,
52.69,0.010690999999999999,,,,,,
52.89,0.010728999999999999,,,,,,
53.19,0.010777000000000002,,,,,,
53.37,0.010807,,,,,,
53.57,0.010845,,,,,,
53.91,0.010891999999999999,,,,,,
54.26,0.010949,,,,,,
54.54,0.010992,,,,,,
55.04,0.011085000000000001,,,,,,
55.34,0.011129,,,,,,
55.57,0.011169,,,,,,
55.94,0.011225,,,,,,
56.18,0.011261,,,,,,
56.49,0.011318,,,,,,
56.78,0.011358,,,,,,
57.11,0.011415999999999999,,,,,,
57.39,0.011453,,,,,,
57.49,0.011480999999999998,,,,,,
57.78,0.011522,,,,,,
58.23,0.011597,,,,,,
58.66,0.011666000000000001,,,,,,
59.25,0.011755,,,,,,
59.60,0.011816,,,,,,
60.08,0.011897,,,,,,
60.26,0.011939,,,,,,
60.51,0.011972,,,,,,
60.68,0.011999,,,,,,
60.98,0.012046,,,,,,
61.41,0.012117,,,,,,
61.65,0.012146999999999998,,,,,,
61.90,0.012198,,,,,,
62.15,0.012228000000000001,,,,,,
62.38,0.012268,,,,,,
62.65,0.012315,,,,,,
62.93,0.012358000000000001,,,,,,
63.07,0.012390000000000002,,,,,,
63.65,0.012474,,,,,,
64.03,0.012534,,,,,,
64.22,0.012565999999999999,,,,,,
64.45,0.012605,,,,,,
64.85,0.012666,,,,,,
65.10,0.012701,,,,,,
65.43,0.012752,,,,,,
65.70,0.012803,,,,,,
66.09,0.012859,,,,,,
66.29,0.012896000000000001,,,,,,
66.52,0.012927,,,,,,
66.92,0.012990999999999999,,,,,,
67.30,0.013063,,,,,,
67.60,0.013107,,,,,,
67.84,0.013146999999999999,,,,,,
68.12,0.013189,,,,,,
68.35,0.013225,,,,,,
68.65,0.013274999999999999,,,,,,
69.09,0.013346,,,,,,
69.39,0.013383,,,,,,
69.59,0.013425,,,,,,
69.86,0.013451999999999999,,,,,,
70.14,0.013498000000000001,,,,,,
70.32,0.013531,,,,,,
70.56,0.013571999999999999,,,,,,
70.91,0.013616999999999999,,,,,,
71.27,0.013686,,,,,,
71.52,0.013721,,,,,,
71.76,0.013762000000000002,,,,,,
72.14,0.013808,,,,,,
72.36,0.01385,,,,,,
72.53,0.013888000000000001,,,,,,
72.79,0.013923000000000001,,,,,,
73.29,0.013996,,,,,,
73.46,0.014028,,,,,,
73.69,0.014061999999999998,,,,,,
73.91,0.014098999999999999,,,,,,
74.39,0.014173999999999999,,,,,,
74.66,0.014209000000000001,,,,,,
75.06,0.014271,,,,,,
75.48,0.014341,,,,,,
75.68,0.014369,,,,,,
75.93,0.014414,,,,,,
76.23,0.014459,,,,,,
76.66,0.014528000000000001,,,,,,
77.08,0.01459,,,,,,
77.20,0.014616,,,,,,
77.65,0.014676,,,,,,
77.83,0.014709000000000002,,,,,,
78.16,0.014764,,,,,,
78.50,0.014813,,,,,,
78.73,0.014853,,,,,,
78.93,0.014883,,,,,,
79.12,0.01492,,,,,,
79.37,0.014946999999999998,,,,,,
79.60,0.014986999999999999,,,,,,
79.82,0.015022,,,,,,
80.23,0.015081,,,,,,
80.72,0.015157,,,,,,
80.97,0.0152,,,,,,
81.37,0.015259,,,,,,
81.77,0.015327,,,,,,
82.19,0.015392,,,,,,
82.74,0.015475000000000001,,,,,,
83.00,0.015521,,,,,,
83.30,0.015567,,,,,,
83.57,0.015603,,,,,,
83.79,0.015639,,,,,,
84.02,0.015677,,,,,,
84.22,0.015709,,,,,,
84.54,0.015756,,,,,,
85.22,0.015864,,,,,,
85.56,0.015921,,,,,,
85.82,0.015951,,,,,,
85.97,0.01598,,,,,,
86.34,0.016037,,,,,,
86.67,0.016092,,,,,,
87.04,0.01614,,,,,,
87.34,0.016200000000000003,,,,,,
87.98,0.016294,,,,,,
88.21,0.016331,,,,,,
88.59,0.016386,,,,,,
88.91,0.016437999999999998,,,,,,
89.09,0.016461,,,,,,
89.46,0.016519,,,,,,
89.84,0.016579999999999998,,,,,,
89.98,0.016611,,,,,,
90.36,0.016659999999999998,,,,,,
90.99,0.016755,,,,,,
91.11,0.016777,,,,,,
91.35,0.016815,,,,,,
91.73,0.016868,,,,,,
91.86,0.016897,,,,,,
92.13,0.016929,,,,,,
92.46,0.016979,,,,,,
92.70,0.01702,,,,,,
92.90,0.017048,,,,,,
93.11,0.017074,,,,,,
93.26,0.017106,,,,,,
93.90,0.017198,,,,,,
94.26,0.017256,,,,,,
94.55,0.017292000000000002,,,,,,
94.90,0.017346999999999998,,,,,,
95.22,0.017390000000000003,,,,,,
95.42,0.017416,,,,,,
95.90,0.017499,,,,,,
96.30,0.017554,,,,,,
96.72,0.017616,,,,,,
97.00,0.017659,,,,,,
97.27,0.017699,,,,,,
97.59,0.017739,,,,,,
98.17,0.017828,,,,,,
98.45,0.017874,,,,,,
98.89,0.017937,,,,,,
99.09,0.017967999999999998,,,,,,
99.45,0.018026,,,,,,
99.77,0.018071,,,,,,
100.09,0.018119,,,,,,
100.32,0.018154999999999998,,,,,,
100.84,0.018239000000000002,,,,,,
101.34,0.018308,,,,,,
101.74,0.018365,,,,,,
101.96,0.018402,,,,,,
102.39,0.018463,,,,,,
102.57,0.018491,,,,,,
102.91,0.018547,,,,,,
103.22,0.018595,,,,,,
103.47,0.018627,,,,,,
103.67,0.018665,,,,,,
104.09,0.018728,,,,,,
104.58,0.018795,,,,,,
104.83,0.01884,,,,,,
105.16,0.018884,,,,,,
105.39,0.018927,,,,,,
105.86,0.018988,,,,,,
106.19,0.019058,,,,,,
106.58,0.019106,,,,,,
106.89,0.01915,,,,,,
107.21,0.019195,,,,,,
107.45,0.019237999999999998,,,,,,
107.66,0.01927,,,,,,
108.08,0.019331,,,,,,
108.33,0.019370000000000002,,,,,,
108.80,0.019446,,,,,,
109.23,0.01951,,,,,,
109.85,0.019603,,,,,,
110.11,0.019643,,,,,,
110.33,0.019681999999999998,,,,,,
110.60,0.019719,,,,,,
110.97,0.019778,,,,,,
111.28,0.01982,,,,,,
111.65,0.019872,,,,,,
111.92,0.019906999999999998,,,,,,
112.30,0.019969,,,,,,
112.65,0.020017,,,,,,
112.82,0.020048,,,,,,
113.05,0.020083000000000004,,,,,,
113.33,0.020118,,,,,,
113.65,0.020164,,,,,,
113.94,0.020213000000000002,,,,,,
114.37,0.020270999999999997,,,,,,
114.97,0.020357,,,,,,
115.37,0.020417,,,,,,
115.59,0.020451999999999998,,,,,,
115.77,0.020482,,,,,,
116.17,0.020533000000000003,,,,,,
116.76,0.020623,,,,,,
117.01,0.020664,,,,,,
117.21,0.020697,,,,,,
117.56,0.020744,,,,,,
117.94,0.020794,,,,,,
118.26,0.020839,,,,,,
118.59,0.020889,,,,,,
118.82,0.020931,,,,,,
119.12,0.020971000000000004,,,,,,
119.39,0.021009000000000003,,,,,,
119.89,0.021085,,,,,,
120.28,0.021141999999999998,,,,,,
120.49,0.02117,,,,,,
120.74,0.021213000000000003,,,,,,
120.99,0.021242999999999998,,,,,,
121.26,0.021286,,,,,,
121.54,0.021326,,,,,,
121.79,0.021360999999999998,,,,,,
122.31,0.021449,,,,,,
122.69,0.021495,,,,,,
122.98,0.021539000000000003,,,,,,
123.28,0.021578,,,,,,
123.43,0.021606999999999998,,,,,,
123.85,0.021665,,,,,,
124.35,0.021736,,,,,,
124.51,0.021765,,,,,,
124.83,0.021804,,,,,,
125.36,0.021884999999999998,,,,,,
125.61,0.021922999999999998,,,,,,
125.85,0.021958000000000002,,,,,,
126.15,0.022001,,,,,,
126.35,0.022035,,,,,,
126.70,0.022079,,,,,,
126.95,0.022122000000000003,,,,,,
127.28,0.022170000000000002,,,,,,
127.58,0.022206,,,,,,
128.02,0.022273,,,,,,
128.32,0.022317,,,,,,
128.68,0.022364000000000002,,,,,,
129.02,0.02241,,,,,,
129.49,0.022476,,,,,,
129.89,0.02254,,,,,,
130.44,0.022618999999999997,,,,,,
130.70,0.022650999999999998,,,,,,
131.02,0.022694000000000002,,,,,,
131.45,0.022754,,,,,,
131.72,0.022814,,,,,,
132.09,0.022848999999999998,,,,,,
132.34,0.022882,,,,,,
132.56,0.022915,,,,,,
132.79,0.022951000000000003,,,,,,
132.99,0.022984,,,,,,
133.34,0.023032,,,,,,
133.64,0.023079000000000002,,,,,,
134.17,0.023149000000000003,,,,,,
134.49,0.023187000000000003,,,,,,
134.87,0.023254999999999998,,,,,,
135.11,0.023283,,,,,,
135.54,0.023346,,,,,,
136.03,0.023411,,,,,,
136.24,0.023448000000000004,,,,,,
136.61,0.023485999999999996,,,,,,
136.86,0.023525,,,,,,
136.99,0.023553,,,,,,
137.29,0.023586999999999997,,,,,,
137.58,0.023628999999999997,,,,,,
137.84,0.023665,,,,,,
138.04,0.023683999999999997,,,,,,
138.36,0.023715,,,,,,
138.61,0.023749,,,,,,
138.98,0.023807000000000002,,,,,,
139.26,0.023853,,,,,,
139.58,0.023895,,,,,,
139.86,0.023936000000000002,,,,,,
140.18,0.023979,,,,,,
140.30,0.024007999999999998,,,,,,
140.81,0.024077,,,,,,
141.21,0.024131,,,,,,
141.70,0.024194,,,,,,
141.95,0.024234,,,,,,
142.27,0.02427,,,,,,
142.47,0.024310000000000002,,,,,,
142.73,0.024339,,,,,,
143.17,0.024408,,,,,,
143.68,0.024479,,,,,,
143.93,0.024508000000000002,,,,,,
144.23,0.024554,,,,,,
144.45,0.024585,,,,,,
144.70,0.024616,,,,,,
145.18,0.024689000000000003,,,,,,
145.50,0.024723000000000002,,,,,,
145.72,0.024756,,,,,,
145.95,0.024793,,,,,,
146.27,0.024836,,,,,,
