time,strain,temperature,stress,type,title,youngs,poissons
0,0,800,80,creep,G34,157000,0.3
0.00,0.000397,,,,,,
0.03,0.000448,,,,,,
0.04,0.000482,,,,,,
0.05,0.000505,,,,,,
0.06,0.000522,,,,,,
0.11,0.0006,,,,,,
0.15,0.0006410000000000001,,,,,,
0.23,0.000686,,,,,,
0.30,0.000726,,,,,,
0.37,0.000745,,,,,,
0.67,0.0008129999999999999,,,,,,
0.75,0.00084,,,,,,
0.92,0.0008719999999999999,,,,,,
0.97,0.000883,,,,,,
1.03,0.0009170000000000001,,,,,,
1.20,0.000959,,,,,,
1.30,0.000984,,,,,,
1.48,0.001047,,,,,,
1.67,0.001109,,,,,,
1.75,0.001132,,,,,,
1.82,0.001156,,,,,,
1.87,0.0011690000000000001,,,,,,
2.00,0.001227,,,,,,
2.10,0.001266,,,,,,
2.17,0.0012870000000000002,,,,,,
2.27,0.001334,,,,,,
2.32,0.001353,,,,,,
2.39,0.001387,,,,,,
2.47,0.0014119999999999998,,,,,,
2.54,0.0014449999999999999,,,,,,
2.65,0.001495,,,,,,
2.70,0.0015210000000000002,,,,,,
2.75,0.001554,,,,,,
2.87,0.001594,,,,,,
3.00,0.001655,,,,,,
3.10,0.0016950000000000001,,,,,,
3.22,0.0017469999999999999,,,,,,
3.25,0.001773,,,,,,
3.35,0.001812,,,,,,
3.40,0.001837,,,,,,
3.50,0.0018709999999999998,,,,,,
3.55,0.001894,,,,,,
3.60,0.001919,,,,,,
3.67,0.001964,,,,,,
3.75,0.001992,,,,,,
3.82,0.0020210000000000002,,,,,,
3.89,0.002056,,,,,,
3.97,0.002099,,,,,,
4.07,0.0021449999999999998,,,,,,
4.14,0.002179,,,,,,
4.29,0.002242,,,,,,
4.40,0.002304,,,,,,
4.50,0.002347,,,,,,
4.60,0.002393,,,,,,
4.67,0.002431,,,,,,
4.77,0.0024690000000000003,,,,,,
4.89,0.0025269999999999997,,,,,,
4.99,0.002555,,,,,,
5.06,0.002601,,,,,,
5.11,0.002624,,,,,,
5.21,0.002674,,,,,,
5.29,0.0027150000000000004,,,,,,
5.37,0.002753,,,,,,
5.44,0.002783,,,,,,
5.54,0.002837,,,,,,
5.61,0.002866,,,,,,
5.79,0.0029370000000000004,,,,,,
5.82,0.0029620000000000002,,,,,,
5.97,0.003033,,,,,,
6.07,0.0030719999999999996,,,,,,
6.14,0.003107,,,,,,
6.22,0.003134,,,,,,
6.34,0.0031940000000000002,,,,,,
6.44,0.003243,,,,,,
6.51,0.0032779999999999997,,,,,,
6.59,0.003311,,,,,,
6.71,0.0033629999999999997,,,,,,
6.79,0.003392,,,,,,
6.87,0.0034360000000000003,,,,,,
6.96,0.003467,,,,,,
7.02,0.003503,,,,,,
7.19,0.003568,,,,,,
7.32,0.003628,,,,,,
7.39,0.003656,,,,,,
7.47,0.003691,,,,,,
7.61,0.003744,,,,,,
7.67,0.003781,,,,,,
7.76,0.0038150000000000002,,,,,,
7.92,0.0038829999999999997,,,,,,
8.07,0.00394,,,,,,
8.28,0.0040160000000000005,,,,,,
8.33,0.00404,,,,,,
8.41,0.004077,,,,,,
8.48,0.004096,,,,,,
8.51,0.004117,,,,,,
8.64,0.004171,,,,,,
8.73,0.004207,,,,,,
8.81,0.004248,,,,,,
8.91,0.004292000000000001,,,,,,
9.14,0.004372,,,,,,
9.21,0.004404,,,,,,
9.31,0.004433,,,,,,
9.43,0.004477,,,,,,
9.53,0.004524,,,,,,
9.74,0.004608999999999999,,,,,,
9.91,0.004654,,,,,,
10.04,0.004717,,,,,,
10.11,0.004732,,,,,,
10.18,0.0047539999999999995,,,,,,
10.26,0.004803,,,,,,
10.38,0.004846,,,,,,
10.43,0.0048709999999999995,,,,,,
10.53,0.004897,,,,,,
10.63,0.004937,,,,,,
10.73,0.004974,,,,,,
10.81,0.005003,,,,,,
10.93,0.005055,,,,,,
11.04,0.005089,,,,,,
11.18,0.005138,,,,,,
11.28,0.0051719999999999995,,,,,,
11.34,0.00521,,,,,,
11.51,0.005262,,,,,,
11.60,0.005286,,,,,,
11.66,0.005314,,,,,,
11.85,0.005381,,,,,,
11.96,0.005417999999999999,,,,,,
12.01,0.005437999999999999,,,,,,
12.13,0.005484,,,,,,
12.25,0.005528999999999999,,,,,,
12.41,0.0055769999999999995,,,,,,
12.48,0.005602,,,,,,
