time,strain,temperature,stress,type,title,youngs,poissons
0,0,900,26,creep,G42,149000,0.3
0.00,2.9999999999999997e-06,,,,,,
0.63,0.000395,,,,,,
1.48,0.00052,,,,,,
2.52,0.0006529999999999999,,,,,,
3.39,0.0007430000000000001,,,,,,
4.50,0.000852,,,,,,
5.29,0.0009220000000000001,,,,,,
6.12,0.000994,,,,,,
6.76,0.001043,,,,,,
7.76,0.001118,,,,,,
8.39,0.001163,,,,,,
10.09,0.0012859999999999998,,,,,,
10.90,0.00135,,,,,,
12.01,0.001416,,,,,,
13.25,0.0014990000000000001,,,,,,
13.75,0.001535,,,,,,
14.77,0.001601,,,,,,
15.78,0.0016619999999999998,,,,,,
16.57,0.0017100000000000001,,,,,,
17.90,0.0018,,,,,,
19.04,0.0018679999999999999,,,,,,
19.60,0.001904,,,,,,
20.24,0.001934,,,,,,
21.02,0.0019850000000000002,,,,,,
22.26,0.002056,,,,,,
23.78,0.0021479999999999997,,,,,,
24.91,0.002234,,,,,,
25.49,0.002265,,,,,,
26.43,0.002322,,,,,,
27.05,0.002349,,,,,,
28.36,0.0024360000000000002,,,,,,
28.88,0.002473,,,,,,
30.38,0.002567,,,,,,
31.12,0.002611,,,,,,
31.87,0.002656,,,,,,
32.42,0.002692,,,,,,
33.54,0.002755,,,,,,
34.04,0.002775,,,,,,
34.55,0.002821,,,,,,
35.37,0.002864,,,,,,
36.27,0.002924,,,,,,
37.16,0.002973,,,,,,
37.89,0.003029,,,,,,
38.39,0.003037,,,,,,
39.43,0.003124,,,,,,
39.93,0.003158,,,,,,
41.00,0.003218,,,,,,
42.18,0.003301,,,,,,
42.76,0.0033410000000000002,,,,,,
43.36,0.00337,,,,,,
43.98,0.0034200000000000003,,,,,,
45.12,0.003481,,,,,,
45.77,0.003519,,,,,,
46.37,0.0035659999999999997,,,,,,
47.37,0.003619,,,,,,
48.72,0.0037080000000000004,,,,,,
49.47,0.003764,,,,,,
50.04,0.0037990000000000003,,,,,,
50.99,0.003862,,,,,,
51.59,0.0038940000000000003,,,,,,
52.14,0.003932,,,,,,
53.09,0.003994,,,,,,
53.61,0.004024,,,,,,
54.11,0.004058,,,,,,
