time,strain,temperature,stress,type,title,youngs,poissons
0,0,800,80,creep,G25,157000,0.3
0.00,0.000559,,,,,,
0.02,0.000586,,,,,,
0.03,0.0006419999999999999,,,,,,
0.03,0.000681,,,,,,
0.04,0.0007000000000000001,,,,,,
0.05,0.0007520000000000001,,,,,,
0.06,0.000772,,,,,,
0.07,0.000799,,,,,,
0.09,0.000849,,,,,,
0.11,0.000879,,,,,,
0.15,0.0009279999999999999,,,,,,
0.18,0.000949,,,,,,
0.20,0.000965,,,,,,
0.24,0.000991,,,,,,
0.32,0.001033,,,,,,
0.37,0.001055,,,,,,
0.40,0.001066,,,,,,
0.45,0.001084,,,,,,
0.48,0.001097,,,,,,
0.53,0.001117,,,,,,
0.57,0.001129,,,,,,
0.65,0.001156,,,,,,
0.68,0.001173,,,,,,
0.73,0.001194,,,,,,
0.78,0.001208,,,,,,
0.87,0.0012339999999999999,,,,,,
0.92,0.001251,,,,,,
0.97,0.001276,,,,,,
1.02,0.0012839999999999998,,,,,,
1.05,0.001305,,,,,,
1.12,0.001334,,,,,,
1.17,0.001341,,,,,,
1.28,0.0013850000000000002,,,,,,
1.35,0.001399,,,,,,
1.42,0.0014299999999999998,,,,,,
1.47,0.001453,,,,,,
1.55,0.001475,,,,,,
1.65,0.00151,,,,,,
1.70,0.00153,,,,,,
1.78,0.0015609999999999999,,,,,,
1.90,0.001609,,,,,,
2.05,0.001656,,,,,,
2.22,0.0017230000000000001,,,,,,
2.32,0.0017569999999999999,,,,,,
2.44,0.001804,,,,,,
2.52,0.001833,,,,,,
2.75,0.001934,,,,,,
2.89,0.001983,,,,,,
3.00,0.0020369999999999997,,,,,,
3.14,0.002102,,,,,,
3.25,0.002149,,,,,,
3.34,0.002183,,,,,,
3.44,0.0022270000000000002,,,,,,
3.59,0.002305,,,,,,
3.82,0.002405,,,,,,
3.97,0.00248,,,,,,
4.10,0.00254,,,,,,
4.24,0.002597,,,,,,
4.30,0.002631,,,,,,
4.39,0.002677,,,,,,
4.45,0.002711,,,,,,
4.72,0.002825,,,,,,
4.84,0.002878,,,,,,
5.09,0.00299,,,,,,
5.24,0.003075,,,,,,
5.32,0.003107,,,,,,
5.46,0.003166,,,,,,
5.54,0.003209,,,,,,
5.66,0.0032719999999999997,,,,,,
5.76,0.003311,,,,,,
5.87,0.0033710000000000003,,,,,,
5.94,0.003404,,,,,,
6.07,0.0034699999999999996,,,,,,
6.19,0.003522,,,,,,
6.31,0.003575,,,,,,
6.42,0.00363,,,,,,
6.64,0.003733,,,,,,
6.76,0.003787,,,,,,
6.84,0.0038290000000000004,,,,,,
6.91,0.003862,,,,,,
6.99,0.003906,,,,,,
7.07,0.003942,,,,,,
7.19,0.003988,,,,,,
7.31,0.004046,,,,,,
7.41,0.004088,,,,,,
7.49,0.004116,,,,,,
7.66,0.004193,,,,,,
7.77,0.004252000000000001,,,,,,
7.86,0.00428,,,,,,
7.97,0.004325,,,,,,
8.02,0.004351,,,,,,
8.07,0.004383000000000001,,,,,,
8.16,0.004422,,,,,,
8.31,0.004484,,,,,,
8.41,0.004528,,,,,,
8.53,0.004575,,,,,,
8.68,0.004637,,,,,,
8.76,0.004679,,,,,,
8.86,0.004719,,,,,,
8.91,0.004751,,,,,,
9.01,0.00479,,,,,,
9.14,0.004846,,,,,,
9.24,0.004875,,,,,,
9.33,0.004917,,,,,,
9.38,0.004935999999999999,,,,,,
9.48,0.004981,,,,,,
9.68,0.005058,,,,,,
9.74,0.0050880000000000005,,,,,,
9.83,0.005114,,,,,,
9.93,0.00517,,,,,,
10.03,0.005209,,,,,,
10.16,0.005259000000000001,,,,,,
10.29,0.0053159999999999995,,,,,,
10.38,0.005350000000000001,,,,,,
10.53,0.005410000000000001,,,,,,
10.73,0.005492,,,,,,
10.83,0.005535,,,,,,
11.19,0.005675,,,,,,
11.33,0.005709,,,,,,
11.48,0.005797,,,,,,
11.61,0.005839,,,,,,
11.71,0.005874000000000001,,,,,,
11.93,0.005955,,,,,,
12.01,0.00599,,,,,,
12.10,0.006018,,,,,,
12.31,0.006106,,,,,,
12.40,0.006129,,,,,,
12.48,0.00617,,,,,,
12.61,0.006216,,,,,,
12.80,0.006286000000000001,,,,,,
12.91,0.006332,,,,,,
13.00,0.006359,,,,,,
13.11,0.0064139999999999996,,,,,,
13.20,0.0064459999999999995,,,,,,
13.35,0.006497,,,,,,
13.45,0.006538,,,,,,
13.58,0.006575999999999999,,,,,,
13.78,0.0066549999999999995,,,,,,
13.95,0.006714,,,,,,
14.05,0.006745999999999999,,,,,,
14.15,0.0067859999999999995,,,,,,
14.26,0.006835,,,,,,
14.31,0.006860000000000001,,,,,,
14.43,0.006889999999999999,,,,,,
14.63,0.006943,,,,,,
14.85,0.0070409999999999995,,,,,,
14.93,0.007069,,,,,,
15.02,0.007096,,,,,,
15.23,0.007175,,,,,,
15.33,0.007209999999999999,,,,,,
15.45,0.007252,,,,,,
15.62,0.007314,,,,,,
15.73,0.007355,,,,,,
15.83,0.007383999999999999,,,,,,
15.95,0.007421,,,,,,
16.07,0.0074670000000000005,,,,,,
16.27,0.007534999999999999,,,,,,
