time,strain,temperature,stress,type,title,youngs,poissons
0,0,1000,11,creep,G39,139000,0.31
0.00,5e-06,,,,,,
2.35,0.000261,,,,,,
4.27,0.000317,,,,,,
6.94,0.000375,,,,,,
9.23,0.000423,,,,,,
10.81,0.000452,,,,,,
14.70,0.000504,,,,,,
16.13,0.00054,,,,,,
19.87,0.0005870000000000001,,,,,,
23.13,0.000634,,,,,,
25.49,0.00065,,,,,,
26.91,0.000672,,,,,,
28.01,0.0006850000000000001,,,,,,
29.60,0.000716,,,,,,
32.24,0.000737,,,,,,
33.39,0.000785,,,,,,
36.04,0.000787,,,,,,
37.66,0.000814,,,,,,
39.79,0.000846,,,,,,
41.63,0.000878,,,,,,
42.95,0.000877,,,,,,
44.12,0.00089,,,,,,
46.45,0.000935,,,,,,
47.70,0.000944,,,,,,
50.01,0.000987,,,,,,
51.81,0.00101,,,,,,
54.01,0.001028,,,,,,
56.96,0.00107,,,,,,
59.02,0.001105,,,,,,
60.32,0.001108,,,,,,
61.89,0.001132,,,,,,
64.15,0.0011790000000000001,,,,,,
66.66,0.001199,,,,,,
67.89,0.001196,,,,,,
70.04,0.001238,,,,,,
71.85,0.001256,,,,,,
73.40,0.001246,,,,,,
74.55,0.001283,,,,,,
75.78,0.0013039999999999998,,,,,,
77.65,0.0013139999999999998,,,,,,
80.86,0.001351,,,,,,
82.17,0.001369,,,,,,
83.74,0.001394,,,,,,
85.09,0.0014119999999999998,,,,,,
86.35,0.001419,,,,,,
88.42,0.001451,,,,,,
89.82,0.001464,,,,,,
91.28,0.001466,,,,,,
92.60,0.001498,,,,,,
94.19,0.001502,,,,,,
95.34,0.0015179999999999998,,,,,,
96.89,0.001557,,,,,,
99.23,0.001569,,,,,,
101.78,0.001623,,,,,,
103.73,0.0016539999999999999,,,,,,
105.60,0.001658,,,,,,
108.90,0.001714,,,,,,
111.59,0.0017519999999999999,,,,,,
114.78,0.001809,,,,,,
116.53,0.001805,,,,,,
118.73,0.0018520000000000001,,,,,,
119.95,0.001867,,,,,,
121.32,0.001882,,,,,,
122.89,0.001906,,,,,,
124.32,0.001929,,,,,,
125.62,0.001936,,,,,,
128.94,0.001976,,,,,,
130.14,0.001996,,,,,,
132.11,0.002022,,,,,,
133.45,0.002052,,,,,,
134.93,0.002071,,,,,,
137.24,0.002091,,,,,,
140.16,0.00213,,,,,,
142.07,0.0021390000000000003,,,,,,
145.98,0.0022040000000000002,,,,,,
147.36,0.0022170000000000002,,,,,,
148.70,0.002225,,,,,,
150.48,0.002265,,,,,,
152.85,0.002281,,,,,,
154.54,0.002316,,,,,,
156.62,0.002339,,,,,,
157.78,0.002363,,,,,,
159.41,0.002374,,,,,,
161.76,0.002425,,,,,,
164.93,0.002452,,,,,,
166.80,0.002484,,,,,,
168.64,0.002504,,,,,,
170.52,0.002543,,,,,,
171.74,0.002535,,,,,,
173.86,0.0025840000000000004,,,,,,
175.75,0.002595,,,,,,
177.75,0.002626,,,,,,
179.55,0.002653,,,,,,
181.12,0.0026479999999999997,,,,,,
183.70,0.0026889999999999996,,,,,,
184.97,0.0027050000000000004,,,,,,
187.24,0.002752,,,,,,
188.66,0.002779,,,,,,
190.23,0.002791,,,,,,
192.13,0.002805,,,,,,
193.38,0.002843,,,,,,
194.55,0.0028610000000000003,,,,,,
195.90,0.002865,,,,,,
198.19,0.002909,,,,,,
200.19,0.0029289999999999997,,,,,,
202.26,0.00296,,,,,,
203.96,0.002977,,,,,,
205.31,0.0030009999999999998,,,,,,
206.41,0.0030080000000000003,,,,,,
208.23,0.003039,,,,,,
211.03,0.0030719999999999996,,,,,,
212.80,0.003089,,,,,,
214.56,0.003121,,,,,,
216.54,0.003142,,,,,,
218.26,0.003164,,,,,,
219.49,0.003172,,,,,,
221.78,0.003198,,,,,,
223.82,0.003239,,,,,,
224.97,0.003253,,,,,,
228.60,0.003287,,,,,,
229.84,0.00332,,,,,,
231.04,0.003336,,,,,,
232.83,0.003357,,,,,,
235.38,0.0033829999999999997,,,,,,
238.20,0.003415,,,,,,
239.68,0.0034300000000000003,,,,,,
241.54,0.003458,,,,,,
243.69,0.003505,,,,,,
246.71,0.0035410000000000003,,,,,,
248.74,0.003564,,,,,,
251.41,0.0035930000000000003,,,,,,
252.73,0.003628,,,,,,
254.03,0.003606,,,,,,
257.60,0.003676,,,,,,
260.02,0.0037219999999999996,,,,,,
261.42,0.003737,,,,,,
263.66,0.003776,,,,,,
264.83,0.003775,,,,,,
266.46,0.003808,,,,,,
268.37,0.003846,,,,,,
269.52,0.003845,,,,,,
271.13,0.003842,,,,,,
272.59,0.0038469999999999997,,,,,,
274.19,0.003885,,,,,,
276.07,0.003918,,,,,,
277.86,0.003987,,,,,,
280.56,0.0039900000000000005,,,,,,
282.63,0.004049,,,,,,
284.22,0.004075,,,,,,
286.70,0.004116,,,,,,
288.29,0.004129,,,,,,
289.61,0.004133,,,,,,
290.96,0.004176,,,,,,
292.54,0.004184,,,,,,
294.21,0.004214,,,,,,
295.41,0.004224,,,,,,
296.95,0.004261,,,,,,
299.47,0.004274,,,,,,
301.64,0.004312,,,,,,
302.90,0.00434,,,,,,
304.54,0.004361,,,,,,
306.91,0.004376,,,,,,
310.51,0.004433,,,,,,
312.68,0.0044729999999999995,,,,,,
313.97,0.004496,,,,,,
315.38,0.004509,,,,,,
316.89,0.004502,,,,,,
319.21,0.004554,,,,,,
322.99,0.0046,,,,,,
324.98,0.0046229999999999995,,,,,,
327.28,0.004666,,,,,,
328.85,0.00469,,,,,,
330.02,0.004704,,,,,,
331.52,0.0047339999999999995,,,,,,
332.75,0.004744,,,,,,
335.26,0.004759,,,,,,
336.92,0.004785,,,,,,
338.16,0.004804,,,,,,
340.41,0.004848,,,,,,
342.30,0.0048709999999999995,,,,,,
343.60,0.004893,,,,,,
346.02,0.004928,,,,,,
347.69,0.004951,,,,,,
349.17,0.004961999999999999,,,,,,
352.18,0.005018,,,,,,
354.41,0.005041,,,,,,
355.86,0.005057000000000001,,,,,,
359.02,0.005102,,,,,,
360.45,0.005123,,,,,,
361.59,0.005137,,,,,,
362.67,0.00515,,,,,,
364.51,0.005162,,,,,,
366.81,0.005211,,,,,,
369.34,0.0052439999999999995,,,,,,
371.13,0.005266,,,,,,
373.28,0.005294,,,,,,
374.40,0.005324,,,,,,
376.22,0.005352,,,,,,
