time,strain,temperature,stress,type,title,youngs,poissons
0,0,900,36,creep,G19,149000,0.3
0.000,0.00018700000000000002,,,,,,
0.000,0.000189,,,,,,
0.002,0.00018999999999999998,,,,,,
0.003,0.000196,,,,,,
0.008,0.000202,,,,,,
0.010,0.000206,,,,,,
0.017,0.00021700000000000002,,,,,,
0.019,0.000221,,,,,,
0.022,0.000226,,,,,,
0.024,0.00023199999999999997,,,,,,
0.025,0.000229,,,,,,
0.030,0.000235,,,,,,
0.032,0.000237,,,,,,
0.035,0.000239,,,,,,
0.037,0.00024400000000000002,,,,,,
0.039,0.000245,,,,,,
0.044,0.00025,,,,,,
0.049,0.000252,,,,,,
0.051,0.000257,,,,,,
0.056,0.000261,,,,,,
0.061,0.000268,,,,,,
0.064,0.000272,,,,,,
0.067,0.000278,,,,,,
0.069,0.00028000000000000003,,,,,,
0.071,0.00028199999999999997,,,,,,
0.072,0.000278,,,,,,
0.074,0.000281,,,,,,
0.076,0.000285,,,,,,
0.079,0.00028199999999999997,,,,,,
0.081,0.000288,,,,,,
0.084,0.000291,,,,,,
0.086,0.000291,,,,,,
0.088,0.00029499999999999996,,,,,,
0.093,0.000304,,,,,,
0.099,0.000306,,,,,,
0.103,0.00030700000000000004,,,,,,
0.106,0.000315,,,,,,
0.111,0.00032099999999999994,,,,,,
0.113,0.00032399999999999996,,,,,,
0.115,0.000327,,,,,,
0.120,0.000337,,,,,,
0.125,0.000342,,,,,,
0.126,0.000349,,,,,,
0.128,0.00035200000000000005,,,,,,
0.135,0.000357,,,,,,
0.138,0.000362,,,,,,
0.143,0.000369,,,,,,
0.147,0.000373,,,,,,
0.152,0.00037699999999999995,,,,,,
0.153,0.00037999999999999997,,,,,,
0.157,0.00038399999999999996,,,,,,
0.162,0.000385,,,,,,
0.163,0.000386,,,,,,
0.167,0.000393,,,,,,
0.170,0.00039600000000000003,,,,,,
0.173,0.000404,,,,,,
0.175,0.000407,,,,,,
0.179,0.00040899999999999997,,,,,,
0.185,0.00041799999999999997,,,,,,
0.189,0.00042,,,,,,
0.199,0.00043,,,,,,
0.200,0.000433,,,,,,
0.204,0.00043499999999999995,,,,,,
0.209,0.00043799999999999997,,,,,,
0.214,0.000444,,,,,,
0.219,0.000448,,,,,,
0.221,0.000453,,,,,,
0.222,0.000456,,,,,,
0.226,0.000458,,,,,,
0.228,0.00046100000000000004,,,,,,
0.234,0.00047,,,,,,
0.238,0.000473,,,,,,
0.241,0.00048,,,,,,
0.248,0.00048300000000000003,,,,,,
0.267,0.000509,,,,,,
0.283,0.0005,,,,,,
0.300,0.000518,,,,,,
0.317,0.000535,,,,,,
0.333,0.00055,,,,,,
0.350,0.000568,,,,,,
0.367,0.000581,,,,,,
0.383,0.000597,,,,,,
0.400,0.00061,,,,,,
0.417,0.00062,,,,,,
0.434,0.0006360000000000001,,,,,,
0.450,0.0006469999999999999,,,,,,
0.467,0.00066,,,,,,
0.484,0.000669,,,,,,
0.500,0.000681,,,,,,
0.517,0.0006950000000000001,,,,,,
0.534,0.000708,,,,,,
0.550,0.000719,,,,,,
0.567,0.000731,,,,,,
0.584,0.000747,,,,,,
0.600,0.000755,,,,,,
0.617,0.000767,,,,,,
0.634,0.000772,,,,,,
0.650,0.000782,,,,,,
0.667,0.0007920000000000001,,,,,,
0.684,0.000807,,,,,,
0.700,0.000808,,,,,,
0.717,0.000819,,,,,,
0.734,0.000826,,,,,,
0.751,0.00084,,,,,,
0.767,0.000848,,,,,,
0.801,0.0008709999999999999,,,,,,
0.817,0.0008749999999999999,,,,,,
0.834,0.000884,,,,,,
0.867,0.000899,,,,,,
0.884,0.000911,,,,,,
0.901,0.0009180000000000001,,,,,,
0.918,0.0009270000000000001,,,,,,
0.934,0.000936,,,,,,
0.951,0.000955,,,,,,
0.968,0.000963,,,,,,
0.984,0.000967,,,,,,
1.001,0.0009760000000000001,,,,,,
1.018,0.000982,,,,,,
1.034,0.000996,,,,,,
1.051,0.001002,,,,,,
1.068,0.001007,,,,,,
1.084,0.001021,,,,,,
1.101,0.001029,,,,,,
1.118,0.001035,,,,,,
1.134,0.001041,,,,,,
1.151,0.001054,,,,,,
1.168,0.001067,,,,,,
1.201,0.00108,,,,,,
1.218,0.001089,,,,,,
1.235,0.0011,,,,,,
