time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,800.0,65.0,creep,G43,157000.0,0.3
0.0,3.5000000000000004e-05,,,,,,
2088.0,0.0005,,,,,,
3132.0,0.000526,,,,,,
4032.0,0.000554,,,,,,
5580.0,0.000608,,,,,,
6912.0,0.00066,,,,,,
8244.0,0.000721,,,,,,
9432.0,0.0007620000000000001,,,,,,
11664.0,0.0008640000000000001,,,,,,
13500.0,0.000946,,,,,,
15912.0,0.0010739999999999999,,,,,,
17064.0,0.001134,,,,,,
20844.0,0.001336,,,,,,
22572.0,0.001431,,,,,,
25884.0,0.001604,,,,,,
27504.0,0.001682,,,,,,
28404.0,0.001727,,,,,,
30456.0,0.00184,,,,,,
32904.0,0.001966,,,,,,
34488.0,0.002041,,,,,,
35604.0,0.002098,,,,,,
36828.0,0.0021479999999999997,,,,,,
38016.0,0.002213,,,,,,
39096.0,0.002272,,,,,,
40104.0,0.00232,,,,,,
42120.0,0.002419,,,,,,
43416.0,0.0024790000000000003,,,,,,
45216.0,0.002546,,,,,,
46548.0,0.00262,,,,,,
49068.0,0.002724,,,,,,
50328.0,0.002781,,,,,,
51408.0,0.0028199999999999996,,,,,,
52308.0,0.002872,,,,,,
53388.0,0.002909,,,,,,
54432.0,0.002952,,,,,,
56088.0,0.003015,,,,,,
58248.0,0.003108,,,,,,
59652.0,0.0031609999999999997,,,,,,
60912.0,0.003217,,,,,,
62748.0,0.0032619999999999997,,,,,,
65664.0,0.003398,,,,,,
66600.0,0.0034389999999999998,,,,,,
68580.0,0.003509,,,,,,
69804.0,0.0035510000000000003,,,,,,
70884.0,0.0035970000000000004,,,,,,
72432.0,0.003653,,,,,,
74232.0,0.003719,,,,,,
75852.0,0.00378,,,,,,
77436.0,0.003826,,,,,,
78804.0,0.003886,,,,,,
80496.0,0.003951,,,,,,
82872.0,0.004033,,,,,,
84852.0,0.004104,,,,,,
85932.0,0.004143,,,,,,
87336.0,0.004195,,,,,,
89028.0,0.004237,,,,,,
90828.0,0.004301,,,,,,
91908.0,0.004354,,,,,,
93204.0,0.004396,,,,,,
94356.0,0.004429,,,,,,
95976.0,0.00449,,,,,,
98568.0,0.004578,,,,,,
99648.0,0.004614,,,,,,
100620.0,0.004648,,,,,,
102096.0,0.004706,,,,,,
103896.0,0.004752,,,,,,
106668.0,0.0048449999999999995,,,,,,
108216.0,0.004899,,,,,,
109260.0,0.0049499999999999995,,,,,,
110268.0,0.004941999999999999,,,,,,
111168.0,0.005001,,,,,,
113220.0,0.005072,,,,,,
115380.0,0.005139,,,,,,
117648.0,0.005215999999999999,,,,,,
120312.0,0.005302,,,,,,
123084.0,0.005385999999999999,,,,,,
124272.0,0.005430000000000001,,,,,,
125280.0,0.0054659999999999995,,,,,,
127044.0,0.005519,,,,,,
128052.0,0.0055569999999999994,,,,,,
129492.0,0.005576,,,,,,
130572.0,0.005631000000000001,,,,,,
132732.0,0.005694,,,,,,
135864.0,0.005797,,,,,,
138456.0,0.005873000000000001,,,,,,
140616.0,0.005940999999999999,,,,,,
142596.0,0.005998,,,,,,
144396.0,0.006062,,,,,,
145764.0,0.006102,,,,,,
148968.0,0.006195000000000001,,,,,,
150768.0,0.006265,,,,,,
152748.0,0.006325,,,,,,
154944.0,0.006383,,,,,,
156276.0,0.006419,,,,,,
157968.0,0.006479,,,,,,
159768.0,0.006511,,,,,,
161280.0,0.00658,,,,,,
162648.0,0.006625,,,,,,
166356.0,0.006742000000000001,,,,,,
167652.0,0.0067789999999999994,,,,,,
169128.0,0.006825,,,,,,
170712.0,0.006865,,,,,,
172620.0,0.006927,,,,,,
173772.0,0.006956,,,,,,
174708.0,0.006998,,,,,,
176832.0,0.007047,,,,,,
178200.0,0.00709,,,,,,
179280.0,0.007121,,,,,,
181980.0,0.007201,,,,,,
183852.0,0.007251,,,,,,
186084.0,0.007320999999999999,,,,,,
188244.0,0.0073880000000000005,,,,,,
190332.0,0.007443,,,,,,
191916.0,0.00749,,,,,,
192996.0,0.007528,,,,,,
196452.0,0.007625999999999999,,,,,,
197532.0,0.007659,,,,,,
200052.0,0.007739,,,,,,
201276.0,0.007779,,,,,,
202356.0,0.007814999999999999,,,,,,
203868.0,0.007855,,,,,,
206136.0,0.007924,,,,,,
209196.0,0.008013,,,,,,
211428.0,0.008088999999999999,,,,,,
212364.0,0.00812,,,,,,
214848.0,0.008194,,,,,,
217008.0,0.008254000000000001,,,,,,
220356.0,0.008354,,,,,,
222696.0,0.008421,,,,,,
224280.0,0.008474,,,,,,
226440.0,0.00853,,,,,,
227808.0,0.008579,,,,,,
229500.0,0.008608,,,,,,
231228.0,0.008677,,,,,,
232848.0,0.008723,,,,,,
236124.0,0.008823,,,,,,
237204.0,0.008857,,,,,,
239760.0,0.008924,,,,,,
240660.0,0.008957,,,,,,
243144.0,0.009001,,,,,,
244152.0,0.009047,,,,,,
246420.0,0.009122,,,,,,
247824.0,0.009157,,,,,,
249012.0,0.009192,,,,,,
251136.0,0.009261,,,,,,
253152.0,0.009318,,,,,,
254412.0,0.009356999999999999,,,,,,
255816.0,0.009396,,,,,,
