time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,1000.0,13.0,creep,G30,139000.0,0.31
0.0,7e-06,,,,,,
2268.0,0.00030900000000000003,,,,,,
5148.0,0.000413,,,,,,
7164.0,0.000478,,,,,,
9180.0,0.000526,,,,,,
14760.0,0.000631,,,,,,
17496.0,0.000671,,,,,,
19332.0,0.0007040000000000001,,,,,,
21384.0,0.000739,,,,,,
26712.0,0.000824,,,,,,
30528.0,0.0008709999999999999,,,,,,
32688.0,0.0009,,,,,,
38808.0,0.000977,,,,,,
42588.0,0.0010299999999999999,,,,,,
44820.0,0.001047,,,,,,
48420.0,0.0010730000000000002,,,,,,
53028.0,0.0011250000000000001,,,,,,
56412.0,0.001154,,,,,,
64980.0,0.001237,,,,,,
67932.0,0.0012720000000000001,,,,,,
70920.0,0.0012839999999999998,,,,,,
78372.0,0.001356,,,,,,
80784.0,0.0013830000000000001,,,,,,
83628.0,0.0013969999999999998,,,,,,
89856.0,0.001455,,,,,,
93456.0,0.001494,,,,,,
96048.0,0.0015160000000000002,,,,,,
99216.0,0.00153,,,,,,
101916.0,0.001569,,,,,,
104940.0,0.001578,,,,,,
109332.0,0.001623,,,,,,
112860.0,0.001653,,,,,,
116892.0,0.001691,,,,,,
121392.0,0.001725,,,,,,
124380.0,0.0017480000000000002,,,,,,
127296.0,0.0017829999999999999,,,,,,
131004.0,0.00181,,,,,,
135612.0,0.0018559999999999998,,,,,,
140076.0,0.001901,,,,,,
144468.0,0.001935,,,,,,
151200.0,0.001988,,,,,,
155196.0,0.002023,,,,,,
158760.0,0.002056,,,,,,
167112.0,0.002121,,,,,,
171504.0,0.002159,,,,,,
174132.0,0.0021809999999999998,,,,,,
177264.0,0.002212,,,,,,
179424.0,0.002216,,,,,,
185076.0,0.0022789999999999998,,,,,,
188136.0,0.002303,,,,,,
191448.0,0.00233,,,,,,
196236.0,0.002365,,,,,,
200088.0,0.002401,,,,,,
202716.0,0.002412,,,,,,
205200.0,0.002447,,,,,,
209016.0,0.002476,,,,,,
213120.0,0.002505,,,,,,
216180.0,0.0025269999999999997,,,,,,
220068.0,0.0025540000000000003,,,,,,
222300.0,0.002575,,,,,,
224964.0,0.002599,,,,,,
228204.0,0.002617,,,,,,
230760.0,0.0026479999999999997,,,,,,
236952.0,0.0027,,,,,,
243612.0,0.002758,,,,,,
246276.0,0.002778,,,,,,
252684.0,0.002842,,,,,,
255204.0,0.0028599999999999997,,,,,,
259128.0,0.0028910000000000003,,,,,,
262908.0,0.002938,,,,,,
267912.0,0.002978,,,,,,
271260.0,0.003007,,,,,,
274608.0,0.003039,,,,,,
277560.0,0.003064,,,,,,
279792.0,0.003071,,,,,,
283860.0,0.003117,,,,,,
286020.0,0.003136,,,,,,
294732.0,0.003202,,,,,,
297792.0,0.003225,,,,,,
300096.0,0.003249,,,,,,
302976.0,0.0032579999999999996,,,,,,
306648.0,0.0032990000000000003,,,,,,
309168.0,0.003321,,,,,,
313776.0,0.003362,,,,,,
317808.0,0.0033850000000000004,,,,,,
320220.0,0.003416,,,,,,
323640.0,0.0034289999999999998,,,,,,
327672.0,0.003463,,,,,,
330984.0,0.003495,,,,,,
335232.0,0.003526,,,,,,
337644.0,0.003549,,,,,,
341352.0,0.00357,,,,,,
344556.0,0.003598,,,,,,
348336.0,0.003627,,,,,,
351504.0,0.00365,,,,,,
356904.0,0.0036780000000000003,,,,,,
362304.0,0.0037419999999999997,,,,,,
366948.0,0.00377,,,,,,
370980.0,0.003802,,,,,,
375012.0,0.003842,,,,,,
377352.0,0.003856,,,,,,
382752.0,0.0039040000000000004,,,,,,
387612.0,0.0039429999999999995,,,,,,
390132.0,0.003964,,,,,,
392760.0,0.003986,,,,,,
395784.0,0.004002,,,,,,
398556.0,0.004030000000000001,,,,,,
400752.0,0.004035,,,,,,
406836.0,0.004085,,,,,,
411624.0,0.0041199999999999995,,,,,,
415044.0,0.004162,,,,,,
421308.0,0.004202,,,,,,
427752.0,0.004253,,,,,,
431208.0,0.004287,,,,,,
435240.0,0.004305,,,,,,
