time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,900.0,28.0,creep,G40,149000.0,0.3
0.0,4e-06,,,,,,
1692.0,0.00049,,,,,,
3132.0,0.0005510000000000001,,,,,,
4428.0,0.0005920000000000001,,,,,,
5688.0,0.000625,,,,,,
7380.0,0.000676,,,,,,
9972.0,0.000729,,,,,,
12420.0,0.000777,,,,,,
13320.0,0.0007920000000000001,,,,,,
15444.0,0.000858,,,,,,
18324.0,0.000905,,,,,,
19692.0,0.000935,,,,,,
22104.0,0.000984,,,,,,
23652.0,0.001008,,,,,,
24912.0,0.001034,,,,,,
26172.0,0.0010580000000000001,,,,,,
27396.0,0.001086,,,,,,
29916.0,0.001127,,,,,,
31356.0,0.001148,,,,,,
34344.0,0.001214,,,,,,
35928.0,0.001247,,,,,,
37224.0,0.001251,,,,,,
41688.0,0.0013289999999999999,,,,,,
43380.0,0.001349,,,,,,
44280.0,0.001359,,,,,,
46080.0,0.0013969999999999998,,,,,,
46980.0,0.001423,,,,,,
48276.0,0.001451,,,,,,
52488.0,0.0015310000000000002,,,,,,
54468.0,0.001562,,,,,,
56952.0,0.0016170000000000002,,,,,,
58428.0,0.001638,,,,,,
61092.0,0.001693,,,,,,
63180.0,0.0017310000000000001,,,,,,
64620.0,0.001776,,,,,,
66240.0,0.001792,,,,,,
67500.0,0.0018210000000000001,,,,,,
68652.0,0.0018440000000000002,,,,,,
70200.0,0.001878,,,,,,
72000.0,0.001914,,,,,,
73404.0,0.0019420000000000001,,,,,,
76464.0,0.0020080000000000002,,,,,,
78012.0,0.0020280000000000003,,,,,,
79092.0,0.002057,,,,,,
80676.0,0.0020930000000000002,,,,,,
82044.0,0.002112,,,,,,
85104.0,0.002184,,,,,,
87156.0,0.002224,,,,,,
88128.0,0.0022470000000000003,,,,,,
89208.0,0.002271,,,,,,
90576.0,0.002289,,,,,,
92016.0,0.002328,,,,,,
94716.0,0.002372,,,,,,
95868.0,0.002393,,,,,,
98280.0,0.00246,,,,,,
102600.0,0.002546,,,,,,
105516.0,0.002614,,,,,,
107352.0,0.0026550000000000002,,,,,,
108648.0,0.002673,,,,,,
109980.0,0.0027029999999999997,,,,,,
112428.0,0.002747,,,,,,
113472.0,0.002781,,,,,,
115380.0,0.002832,,,,,,
117864.0,0.0028799999999999997,,,,,,
119520.0,0.0029170000000000003,,,,,,
122040.0,0.002974,,,,,,
123624.0,0.003007,,,,,,
125424.0,0.003054,,,,,,
129456.0,0.003134,,,,,,
131256.0,0.0031730000000000005,,,,,,
133632.0,0.003217,,,,,,
134604.0,0.0032519999999999997,,,,,,
136836.0,0.003295,,,,,,
138456.0,0.00332,,,,,,
140868.0,0.003398,,,,,,
142128.0,0.0034200000000000003,,,,,,
143964.0,0.003458,,,,,,
146664.0,0.003526,,,,,,
148788.0,0.003572,,,,,,
151956.0,0.0036249999999999998,,,,,,
153180.0,0.003653,,,,,,
155016.0,0.0036969999999999998,,,,,,
156276.0,0.003731,,,,,,
158436.0,0.0037830000000000003,,,,,,
160056.0,0.003801,,,,,,
162252.0,0.003866,,,,,,
163332.0,0.003897,,,,,,
164520.0,0.003922,,,,,,
166212.0,0.003955,,,,,,
167868.0,0.003987,,,,,,
169632.0,0.004027,,,,,,
170892.0,0.004056000000000001,,,,,,
172260.0,0.004085,,,,,,
174024.0,0.004117,,,,,,
175752.0,0.004151,,,,,,
176904.0,0.004187,,,,,,
178524.0,0.00422,,,,,,
180360.0,0.004255999999999999,,,,,,
182124.0,0.004283,,,,,,
183672.0,0.004326,,,,,,
184932.0,0.004355,,,,,,
186444.0,0.0043890000000000005,,,,,,
189036.0,0.004429,,,,,,
190332.0,0.004481,,,,,,
192564.0,0.00452,,,,,,
193572.0,0.004537,,,,,,
195624.0,0.004588,,,,,,
197496.0,0.004632,,,,,,
199116.0,0.004675,,,,,,
201384.0,0.004712,,,,,,
202716.0,0.004744,,,,,,
203904.0,0.004772,,,,,,
205920.0,0.004809,,,,,,
207360.0,0.004841,,,,,,
209268.0,0.004884,,,,,,
210600.0,0.004914,,,,,,
212616.0,0.004953,,,,,,
214920.0,0.005007,,,,,,
216180.0,0.005032999999999999,,,,,,
217188.0,0.0050609999999999995,,,,,,
218628.0,0.005097000000000001,,,,,,
219708.0,0.0051129999999999995,,,,,,
221868.0,0.005157,,,,,,
223128.0,0.005187000000000001,,,,,,
225792.0,0.00524,,,,,,
228420.0,0.0053029999999999996,,,,,,
229680.0,0.005323,,,,,,
231012.0,0.0053549999999999995,,,,,,
232200.0,0.0053879999999999996,,,,,,
234252.0,0.005425,,,,,,
236232.0,0.005462,,,,,,
237312.0,0.005496,,,,,,
238644.0,0.0055249999999999995,,,,,,
241092.0,0.005573,,,,,,
243396.0,0.005631000000000001,,,,,,
245916.0,0.005667999999999999,,,,,,
248832.0,0.005738,,,,,,
250308.0,0.005775,,,,,,
251568.0,0.005804,,,,,,
254124.0,0.005852,,,,,,
255744.0,0.0058850000000000005,,,,,,
258084.0,0.005935,,,,,,
259704.0,0.005967,,,,,,
263556.0,0.006052999999999999,,,,,,
265248.0,0.006084000000000001,,,,,,
267408.0,0.006125,,,,,,
268848.0,0.006162999999999999,,,,,,
270756.0,0.0062039999999999994,,,,,,
272268.0,0.0062239999999999995,,,,,,
273960.0,0.006264,,,,,,
275328.0,0.0062970000000000005,,,,,,
277200.0,0.0063419999999999995,,,,,,
279540.0,0.006377000000000001,,,,,,
283104.0,0.006449,,,,,,
284364.0,0.006482,,,,,,
287460.0,0.00655,,,,,,
289584.0,0.0065980000000000006,,,,,,
291852.0,0.006641,,,,,,
293976.0,0.006677,,,,,,
296856.0,0.006749000000000001,,,,,,
298332.0,0.006770000000000001,,,,,,
299376.0,0.0067989999999999995,,,,,,
301536.0,0.006841000000000001,,,,,,
303984.0,0.006899,,,,,,
306648.0,0.0069310000000000005,,,,,,
308736.0,0.006993,,,,,,
311148.0,0.007030999999999999,,,,,,
312876.0,0.007078999999999999,,,,,,
315648.0,0.007129,,,,,,
318348.0,0.007181,,,,,,
319248.0,0.007197,,,,,,
320580.0,0.007221999999999999,,,,,,
322236.0,0.007269,,,,,,
323820.0,0.007289,,,,,,
325188.0,0.007315,,,,,,
327132.0,0.007366,,,,,,
329292.0,0.007406,,,,,,
330660.0,0.007438,,,,,,
331668.0,0.007451999999999999,,,,,,
334152.0,0.007493,,,,,,
335340.0,0.007514999999999999,,,,,,
338364.0,0.007587,,,,,,
340560.0,0.007628,,,,,,
342180.0,0.007658000000000001,,,,,,
344052.0,0.007704,,,,,,
345924.0,0.007743,,,,,,
348336.0,0.007792,,,,,,
349704.0,0.007818,,,,,,
352764.0,0.007885999999999999,,,,,,
354132.0,0.007923,,,,,,
355572.0,0.007949000000000001,,,,,,
357804.0,0.007984,,,,,,
360504.0,0.008043,,,,,,
361404.0,0.008065,,,,,,
364068.0,0.008122,,,,,,
365544.0,0.008127,,,,,,
367416.0,0.008173,,,,,,
368748.0,0.008216,,,,,,
370980.0,0.008257,,,,,,
372348.0,0.008273,,,,,,
374256.0,0.00831,,,,,,
376380.0,0.008364,,,,,,
377928.0,0.008396,,,,,,
379260.0,0.008416,,,,,,
381348.0,0.008457,,,,,,
383148.0,0.00849,,,,,,
384228.0,0.008513,,,,,,
386208.0,0.008557,,,,,,
387720.0,0.008567,,,,,,
390132.0,0.008625,,,,,,
392184.0,0.008654,,,,,,
393912.0,0.008704,,,,,,
394992.0,0.008717,,,,,,
396360.0,0.00875,,,,,,
398232.0,0.008778000000000001,,,,,,
399852.0,0.008815,,,,,,
402444.0,0.008853999999999999,,,,,,
403812.0,0.008884999999999999,,,,,,
405216.0,0.008909,,,,,,
406836.0,0.008951,,,,,,
408384.0,0.008978,,,,,,
410796.0,0.009018,,,,,,
413424.0,0.009072,,,,,,
415764.0,0.00911,,,,,,
416988.0,0.009125,,,,,,
419796.0,0.009194,,,,,,
421704.0,0.009239,,,,,,
423288.0,0.009252,,,,,,
425340.0,0.009303,,,,,,
426780.0,0.009326,,,,,,
428328.0,0.009359,,,,,,
430416.0,0.009401,,,,,,
431820.0,0.009425,,,,,,
433116.0,0.009436,,,,,,
435528.0,0.009487,,,,,,
436968.0,0.009519999999999999,,,,,,
438372.0,0.009544,,,,,,
441072.0,0.009578999999999999,,,,,,
442980.0,0.009628,,,,,,
445824.0,0.009673000000000001,,,,,,
448380.0,0.009737,,,,,,
451044.0,0.009771,,,,,,
452880.0,0.009816,,,,,,
453960.0,0.009838,,,,,,
457344.0,0.009892,,,,,,
458964.0,0.009923,,,,,,
461916.0,0.009975000000000001,,,,,,
463356.0,0.010003,,,,,,
465804.0,0.010052,,,,,,
467244.0,0.010078,,,,,,
469476.0,0.010109,,,,,,
471348.0,0.010145999999999999,,,,,,
473616.0,0.010192000000000001,,,,,,
475884.0,0.010234,,,,,,
477108.0,0.010254000000000001,,,,,,
478188.0,0.010268999999999999,,,,,,
480636.0,0.010316,,,,,,
482076.0,0.010343999999999999,,,,,,
483876.0,0.010376000000000002,,,,,,
485208.0,0.010404,,,,,,
486720.0,0.010436,,,,,,
488628.0,0.010465,,,,,,
490428.0,0.010492999999999999,,,,,,
492588.0,0.01053,,,,,,
493920.0,0.010562,,,,,,
496440.0,0.010601000000000001,,,,,,
499572.0,0.010663,,,,,,
500832.0,0.010693,,,,,,
501840.0,0.010705,,,,,,
503784.0,0.010738000000000001,,,,,,
505440.0,0.010768,,,,,,
507564.0,0.010795999999999998,,,,,,
509256.0,0.010841,,,,,,
512496.0,0.010894,,,,,,
515844.0,0.010948,,,,,,
517176.0,0.010968,,,,,,
519552.0,0.011013,,,,,,
521388.0,0.011048,,,,,,
523044.0,0.011079,,,,,,
524376.0,0.011097999999999998,,,,,,
525636.0,0.011118,,,,,,
527436.0,0.011144000000000001,,,,,,
529884.0,0.011196,,,,,,
531216.0,0.011212,,,,,,
533376.0,0.011247,,,,,,
535356.0,0.011291,,,,,,
538236.0,0.011342000000000001,,,,,,
540360.0,0.011375999999999999,,,,,,
542160.0,0.011406000000000001,,,,,,
544320.0,0.011453999999999999,,,,,,
545400.0,0.011465000000000001,,,,,,
547452.0,0.011492,,,,,,
550800.0,0.011559999999999999,,,,,,
552492.0,0.01159,,,,,,
555012.0,0.011623000000000001,,,,,,
556812.0,0.01165,,,,,,
558252.0,0.01169,,,,,,
560340.0,0.011713,,,,,,
562104.0,0.011752,,,,,,
564624.0,0.011793,,,,,,
566676.0,0.011828,,,,,,
569052.0,0.011872,,,,,,
570816.0,0.011894,,,,,,
573444.0,0.011947000000000001,,,,,,
575208.0,0.011972,,,,,,
577008.0,0.012004999999999998,,,,,,
578628.0,0.012012,,,,,,
579816.0,0.012047,,,,,,
581976.0,0.012089,,,,,,
583956.0,0.012126999999999999,,,,,,
585720.0,0.012152000000000001,,,,,,
588456.0,0.012193,,,,,,
590436.0,0.012231,,,,,,
591948.0,0.012253,,,,,,
592416.0,0.012158,,,,,,
593640.0,0.012161,,,,,,
595116.0,0.012195000000000001,,,,,,
