time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,900.0,31.0,creep,G50,149000.0,0.3
0.0,0.000287,,,,,,
36.0,0.000319,,,,,,
108.0,0.000342,,,,,,
216.0,0.00035200000000000005,,,,,,
324.0,0.000371,,,,,,
360.0,0.00037600000000000003,,,,,,
540.0,0.000391,,,,,,
648.0,0.00040500000000000003,,,,,,
720.0,0.000413,,,,,,
900.0,0.000424,,,,,,
972.0,0.00043700000000000005,,,,,,
1116.0,0.000452,,,,,,
1260.0,0.00046199999999999995,,,,,,
1440.0,0.00047,,,,,,
1548.0,0.00048300000000000003,,,,,,
1872.0,0.000491,,,,,,
2052.0,0.000512,,,,,,
2448.0,0.00054,,,,,,
2700.0,0.000553,,,,,,
2952.0,0.000572,,,,,,
3132.0,0.000586,,,,,,
3600.0,0.000605,,,,,,
3888.0,0.00062,,,,,,
4392.0,0.0006320000000000001,,,,,,
5292.0,0.0006940000000000001,,,,,,
6480.0,0.000735,,,,,,
6840.0,0.000755,,,,,,
7344.0,0.0007679999999999999,,,,,,
7452.0,0.000749,,,,,,
7524.0,0.0007679999999999999,,,,,,
8064.0,0.000797,,,,,,
8820.0,0.0008269999999999999,,,,,,
9900.0,0.0008590000000000001,,,,,,
10764.0,0.0008939999999999999,,,,,,
12960.0,0.0009760000000000001,,,,,,
14112.0,0.001015,,,,,,
15300.0,0.001055,,,,,,
16704.0,0.001098,,,,,,
18252.0,0.001147,,,,,,
19836.0,0.001198,,,,,,
21852.0,0.00126,,,,,,
22752.0,0.0012900000000000001,,,,,,
24084.0,0.001333,,,,,,
25344.0,0.001378,,,,,,
26316.0,0.0014030000000000002,,,,,,
27576.0,0.001443,,,,,,
28512.0,0.001475,,,,,,
30708.0,0.0015310000000000002,,,,,,
32796.0,0.001603,,,,,,
33876.0,0.001645,,,,,,
35568.0,0.00169,,,,,,
37764.0,0.001756,,,,,,
39564.0,0.0018110000000000001,,,,,,
41364.0,0.001862,,,,,,
42048.0,0.001894,,,,,,
43020.0,0.001915,,,,,,
44460.0,0.001965,,,,,,
44568.0,0.001946,,,,,,
45288.0,0.00199,,,,,,
47700.0,0.002066,,,,,,
48780.0,0.002113,,,,,,
49788.0,0.002141,,,,,,
50940.0,0.002182,,,,,,
52200.0,0.0022270000000000002,,,,,,
52992.0,0.002262,,,,,,
54252.0,0.0022819999999999997,,,,,,
54288.0,0.002297,,,,,,
55620.0,0.002354,,,,,,
56988.0,0.002402,,,,,,
58248.0,0.002442,,,,,,
59508.0,0.0024779999999999997,,,,,,
60552.0,0.002523,,,,,,
61848.0,0.002565,,,,,,
64188.0,0.002644,,,,,,
66384.0,0.002718,,,,,,
68544.0,0.002792,,,,,,
