time,strain,stress,temperature,type,medium,strain_rate,youngs,poissons
465.471,0.03965411,442.3365324,,,,,,
472.36,0.040390346,443.0894391,,,,,,
479.215,0.041037491,443.9741617,,,,,,
486.009,0.041632027,445.545578,,,,,,
492.895,0.042360201,446.8177541,,,,,,
499.806,0.043016846,446.8619211,,,,,,
506.664,0.043644761,449.124756,,,,,,
513.622,0.044297022,449.4478084,,,,,,
520.501,0.044974511,451.1556146,,,,,,
527.377,0.045617075,452.174715,,,,,,
534.251,0.04626484,452.752306,,,,,,
541.109,0.046941707,454.408554,,,,,,
548.031,0.047580945,455.5936859,,,,,,
554.944,0.048226121,456.2778532,,,,,,
561.769,0.048908566,457.3914581,,,,,,
568.674,0.049513239,457.7292457,,,,,,
575.573,0.050140809,459.714689,,,,,,
582.45,0.050827393,460.3985806,,,,,,
589.514,0.051466142,461.4314703,,,,,,
596.504,0.052144571,462.6945395,,,,,,
603.336,0.052738392,463.821686,,,,,,
610.29,0.05341621,465.0671157,,,,,,
617.164,0.05405803,465.7261309,,,,,,
624.029,0.054690026,467.1401983,,,,,,
630.981,0.055378219,467.4501022,,,,,,
637.844,0.056006003,469.137972,,,,,,
644.893,0.056648109,469.6432206,,,,,,
651.829,0.057279637,470.8913393,,,,,,
658.607,0.057882775,471.0293484,,,,,,
665.408,0.058501097,473.3597749,,,,,,
672.194,0.059098431,473.8319509,,,,,,
679.062,0.059730222,475.0147182,,,,,,
685.993,0.060325463,475.5979457,,,,,,
692.902,0.060956041,476.8181236,,,,,,
699.881,0.061583585,478.2538182,,,,,,
706.938,0.062262909,478.9062793,,,,,,
713.76,0.062893787,480.0059092,,,,,,
720.677,0.06356526,481.227634,,,,,,
727.515,0.064157972,481.8351235,,,,,,
734.387,0.064867753,483.4032889,,,,,,
741.329,0.06554656,483.9190698,,,,,,
748.188,0.066221191,484.8172578,,,,,,
755.13,0.066887453,486.2891039,,,,,,
762.022,0.067564336,486.8522537,,,,,,
769.103,0.068243204,487.2918481,,,,,,
776.187,0.068856114,489.4941649,,,,,,
783.08,0.069524758,490.7073577,,,,,,
790.013,0.070208659,490.5454453,,,,,,
796.999,0.070916076,491.966386,,,,,,
803.845,0.07149395,493.4510426,,,,,,
810.73,0.072166153,494.1489623,,,,,,
817.631,0.072796648,494.7782658,,,,,,
824.429,0.073414276,496.4459839,,,,,,
831.356,0.07404657,496.8612824,,,,,,
838.215,0.074714985,497.7347408,,,,,,
845.205,0.075335586,499.0589982,,,,,,
852.179,0.075960851,499.9621533,,,,,,
859.02,0.076634329,500.306821,,,,,,
865.859,0.07720602,502.0439019,,,,,,
872.693,0.077834004,502.6230275,,,,,,
879.496,0.078453803,503.857539,,,,,,
886.414,0.079074659,504.9719168,,,,,,
893.337,0.079703663,505.3679345,,,,,,
900.16,0.080404066,506.7559475,,,,,,
906.993,0.081027824,507.5255588,,,,,,
913.816,0.081645626,508.7668874,,,,,,
920.743,0.082270025,509.4180566,,,,,,
927.59,0.082975148,510.2579186,,,,,,
934.404,0.083592603,511.4295605,,,,,,
941.338,0.084209755,512.5956255,,,,,,
948.286,0.084869629,513.6336811,,,,,,
955.044,0.085494315,514.0921376,,,,,,
961.87,0.086104015,515.7970266,,,,,,
968.815,0.086778189,515.5085079,,,,,,
975.806,0.087390561,516.919978,,,,,,
982.684,0.088002465,518.3408815,,,,,,
989.483,0.088622162,519.0621617,,,,,,
996.39,0.089279183,520.1016359,,,,,,
1003.428,0.089900538,520.6134812,,,,,,
1010.473,0.090512492,521.9021846,,,,,,
1017.493,0.091208109,523.0727327,,,,,,
1024.369,0.091779506,524.230512,,,,,,
1031.267,0.092356423,524.8044434,,,,,,
1038.164,0.093014572,525.5395084,,,,,,
1044.977,0.093626413,526.6781136,,,,,,
1051.886,0.094193729,528.0738217,,,,,,
1058.897,0.094894781,528.5558701,,,,,,
1065.812,0.095507992,529.4781183,,,,,,
1072.928,0.096119886,530.4831528,,,,,,
1079.884,0.096731777,531.4566307,,,,,,
1086.788,0.09734348,532.4145952,,,,,,
1093.724,0.09795301,533.4509801,,,,,,
1100.578,0.098561764,534.6034219,,,,,,
1107.418,0.099139505,534.8490665,,,,,,
1114.342,0.099741386,536.4628643,,,,,,
1121.222,0.10032251,536.3521487,,,,,,
1128.21,0.100923618,538.0533892,,,,,,
1135.008,0.101498891,538.3174629,,,,,,
1141.887,0.102099806,539.9758768,,,,,,
1148.766,0.102715254,540.3211299,,,,,,
1155.573,0.103321004,541.4099475,,,,,,
1162.449,0.103961707,543.1455616,,,,,,
1169.3,0.104580665,542.9994763,,,,,,
1176.08,0.105226168,544.239975,,,,,,
1182.957,0.105874846,545.0822647,,,,,,
1189.941,0.106519964,546.2043782,,,,,,
1196.747,0.107128076,546.9637617,,,,,,
1203.63,0.107773996,547.9440359,,,,,,
1210.483,0.108375111,549.2613385,,,,,,
1217.37,0.109062173,550.2035022,,,,,,
1224.228,0.109673362,550.5519471,,,,,,
1231.025,0.110309022,552.3078498,,,,,,
1237.913,0.110960536,552.6063417,,,,,,
1244.824,0.111605224,553.5609908,,,,,,
1251.654,0.112207923,554.4539448,,,,,,
1258.58,0.112843615,556.1482296,,,,,,
1265.412,0.113455679,556.1310323,,,,,,
1272.34,0.114090236,557.8585116,,,,,,
1279.311,0.114700041,558.0579217,,,,,,
1286.242,0.115340084,559.138546,,,,,,
1293.153,0.115890283,560.9361532,,,,,,
1300.015,0.116500174,561.029328,,,,,,
1306.872,0.11713832,562.1803098,,,,,,
1313.88,0.11774324,562.6565665,,,,,,
1320.721,0.118342912,563.5776984,,,,,,
1327.687,0.118980206,564.7017349,,,,,,
1334.587,0.119573944,566.0986367,,,,,,
1341.383,0.120138777,566.3548109,,,,,,
1348.257,0.120773853,567.6613375,,,,,,
1355.096,0.121415856,568.2157046,,,,,,
1361.935,0.122010117,569.4359256,,,,,,
1368.857,0.122601185,570.9181462,,,,,,
1375.905,0.123283555,571.3351347,,,,,,
1382.983,0.123875814,572.6405136,,,,,,
1389.921,0.124477884,573.0100264,,,,,,
1396.674,0.12507222,574.0601714,,,,,,
1403.619,0.12570717,575.0153398,,,,,,
1410.519,0.126304485,575.723789,,,,,,
1417.349,0.126903241,576.2661492,,,,,,
1424.46,0.127492316,577.5915649,,,,,,
1431.517,0.128081943,578.9167638,,,,,,
1438.552,0.128719335,579.5534849,,,,,,
1445.465,0.129305091,581.0914751,,,,,,
1452.273,0.129909973,580.898342,,,,,,
1459.139,0.130498137,582.2308463,,,,,,
1465.987,0.131095878,582.6372895,,,,,,
1472.821,0.131726628,583.6355513,,,,,,
1479.666,0.132278187,584.5013062,,,,,,
1486.576,0.132861495,586.1623867,,,,,,
1493.469,0.133453874,586.9414561,,,,,,
1500.349,0.134043144,587.9803424,,,,,,
1507.184,0.134635768,588.6717033,,,,,,
1514.106,0.135229924,589.1860188,,,,,,
1520.99,0.135822821,589.7031976,,,,,,
1527.817,0.136402025,591.5635154,,,,,,
1534.746,0.136996066,591.9909689,,,,,,
1541.622,0.137589053,592.4849512,,,,,,
1548.757,0.1381683,594.2480931,,,,,,
1555.835,0.138764049,594.3320846,,,,,,
1562.679,0.139349704,595.4241602,,,,,,
1569.597,0.139897851,596.3075473,,,,,,
1576.507,0.140480688,597.52312,,,,,,
1583.286,0.141071635,598.0175134,,,,,,
1590.173,0.141610962,599.6546025,,,,,,
1597.079,0.142202979,599.900639,,,,,,
1603.954,0.142784342,601.2156193,,,,,,
1610.884,0.143407068,602.3788145,,,,,,
1617.624,0.143997488,602.6768939,,,,,,
1624.462,0.144581817,603.6098457,,,,,,
1631.376,0.145212153,603.8526909,,,,,,
1638.201,0.145829125,605.4270968,,,,,,
1645.157,0.146484153,606.9843755,,,,,,
1652.062,0.147071713,607.4686968,,,,,,
1658.911,0.147693181,608.5018352,,,,,,
1665.817,0.148320005,608.8965352,,,,,,
1672.717,0.148977797,610.1165046,,,,,,
1679.739,0.149601069,610.7781342,,,,,,
1686.63,0.150216773,612.1372447,,,,,,
1693.432,0.150836291,613.0899606,,,,,,
1700.319,0.151452384,614.4235832,,,,,,
1707.208,0.152041312,614.4098842,,,,,,
1713.919,0.152654566,615.9497294,,,,,,
1720.737,0.153241958,616.1012984,,,,,,
1727.682,0.153814417,617.5948777,,,,,,
1734.513,0.154433805,618.4310921,,,,,,
1741.397,0.155015628,618.9422092,,,,,,
1748.233,0.155590211,620.2154437,,,,,,
1755.096,0.156136133,620.4673535,,,,,,
1761.956,0.156753877,621.241366,,,,,,
1768.751,0.157285749,622.7298631,,,,,,
1775.659,0.157902446,623.6232216,,,,,,
1782.567,0.158515156,624.788499,,,,,,
1789.528,0.159099364,624.9173533,,,,,,
1796.595,0.159632105,626.2005645,,,,,,
1803.41,0.16028134,627.5514986,,,,,,
1810.255,0.160862497,627.8814375,,,,,,
1817.174,0.161472792,629.110515,,,,,,
1823.98,0.162088476,629.7678493,,,,,,
1830.847,0.162662413,630.7126014,,,,,,
1837.741,0.163235802,631.679801,,,,,,
1844.572,0.163809574,632.5766575,,,,,,
1851.585,0.164425461,633.0720935,,,,,,
1858.491,0.164993043,634.5208388,,,,,,
1865.49,0.165600765,635.7617784,,,,,,
1872.463,0.166210909,636.7239388,,,,,,
1879.285,0.166752592,636.8270284,,,,,,
1886.164,0.16732125,637.9534578,,,,,,
1893.196,0.167934346,638.6003079,,,,,,
1900.068,0.168464026,639.7327324,,,,,,
1907.047,0.169075391,640.3988194,,,,,,
1914.102,0.169681964,641.5971252,,,,,,
1921.311,0.170296502,641.8683087,,,,,,
1928.146,0.170860696,643.333148,,,,,,
1934.976,0.171428269,644.3386708,,,,,,
1941.875,0.171998066,645.1727692,,,,,,
1948.725,0.172570928,645.6631357,,,,,,
1955.57,0.173134877,647.0264483,,,,,,
1962.424,0.173742592,647.7780909,,,,,,
1969.267,0.174306234,649.1072305,,,,,,
1976.258,0.17487669,649.7101019,,,,,,
1983.24,0.175446168,650.3798215,,,,,,
1990.17,0.176045728,651.823911,,,,,,
1997.235,0.176582014,651.8528363,,,,,,
2004.087,0.177183544,653.1133673,,,,,,
2010.921,0.177714058,653.6718948,,,,,,
2017.83,0.178273431,655.2158984,,,,,,
2024.769,0.178841396,655.8455885,,,,,,
2031.56,0.17937422,656.0770921,,,,,,
2038.426,0.179933549,657.5327697,,,,,,
2045.196,0.180498066,658.4221802,,,,,,
2052.045,0.181062827,659.1672923,,,,,,
2058.91,0.181629822,659.735677,,,,,,
2065.723,0.182189464,661.0321131,,,,,,
2072.574,0.182752418,661.954034,,,,,,
2079.509,0.183391148,662.8913609,,,,,,
2086.421,0.183960989,662.9418989,,,,,,
2093.443,0.184590443,664.7646333,,,,,,
2100.313,0.185162551,664.5953142,,,,,,
2107.236,0.185750719,666.6377891,,,,,,
2114.154,0.186352577,667.2171518,,,,,,
2121.043,0.186919053,667.5308761,,,,,,
2127.942,0.187547111,669.3110047,,,,,,
2134.868,0.188143087,670.3946564,,,,,,
2141.704,0.188711779,670.3706757,,,,,,
2148.583,0.189268819,671.5357335,,,,,,
2155.484,0.189857101,673.3222138,,,,,,
2162.374,0.190461321,673.3966108,,,,,,
2169.279,0.191022995,673.9733381,,,,,,
2176.099,0.191543249,674.9419068,,,,,,
2182.959,0.19213242,676.4977112,,,,,,
2189.877,0.192727907,677.3505169,,,,,,
2196.694,0.193251236,677.9020464,,,,,,
2203.676,0.193845129,678.8541028,,,,,,
2210.538,0.1944027,679.6671898,,,,,,
2217.547,0.194959445,680.4476058,,,,,,
2224.598,0.195553012,681.4163782,,,,,,
2231.525,0.196145404,682.3852628,,,,,,
2238.417,0.196703645,682.9925698,,,,,,
2245.334,0.197260726,683.6907175,,,,,,
2252.142,0.19788374,685.2514076,,,,,,
2259.003,0.198439828,685.9866097,,,,,,
2265.833,0.199024095,687.6458289,,,,,,
2272.74,0.199626149,687.4517375,,,,,,
2279.656,0.200217829,688.24291,,,,,,
2286.599,0.200799764,690.044048,,,,,,
2293.622,0.201399988,689.9314968,,,,,,
2300.574,0.201946863,691.3627945,,,,,,
2307.319,0.202503948,691.7508353,,,,,,
2314.25,0.203086434,693.3534427,,,,,,
2321.243,0.203674087,694.4511325,,,,,,
2328.086,0.204229044,694.9663963,,,,,,
2335.035,0.204741544,695.9612917,,,,,,
2341.844,0.205332577,696.5004367,,,,,,
2348.762,0.205883915,697.3094001,,,,,,
2355.624,0.206429459,698.7155915,,,,,,
2362.458,0.206977666,699.8006995,,,,,,
2369.365,0.20753262,700.0301869,,,,,,
2376.247,0.208076792,701.4904126,,,,,,
2383.08,0.208625259,702.4508422,,,,,,
2390.022,0.209188626,701.7510179,,,,,,
2396.864,0.209723462,704.1360671,,,,,,
2403.752,0.210279902,704.1263873,,,,,,
2410.664,0.210857511,705.7826126,,,,,,
2417.702,0.21140634,706.5390789,,,,,,
2424.683,0.211958371,706.8215473,,,,,,
2431.666,0.212537757,708.2682862,,,,,,
2438.524,0.213055039,708.2789797,,,,,,
2445.381,0.213558139,709.8230489,,,,,,
2452.206,0.214108477,710.2518929,,,,,,
2459.165,0.214653347,711.2512861,,,,,,
2466.066,0.215163978,711.8766084,,,,,,
2472.926,0.215702654,713.4991942,,,,,,
2479.792,0.216255948,713.471105,,,,,,
2486.718,0.216761762,714.5411176,,,,,,
2493.44,0.21726936,715.4751691,,,,,,
2500.284,0.217845482,716.8620546,,,,,,
2507.086,0.21839311,717.3328304,,,,,,
2514.033,0.218970073,718.5556068,,,,,,
2520.957,0.219549019,719.5210047,,,,,,
2527.759,0.220095826,719.9802486,,,,,,
2534.605,0.220676968,720.7185808,,,,,,
2541.468,0.221288393,722.0023985,,,,,,
2548.31,0.221837411,722.1083705,,,,,,
2555.239,0.222413342,723.2284916,,,,,,
2562.11,0.222950177,724.6333434,,,,,,
2568.995,0.223529774,725.2710278,,,,,,
2576.041,0.224142871,726.265126,,,,,,
2582.961,0.224684654,727.0105034,,,,,,
2589.901,0.225259847,728.032762,,,,,,
2596.841,0.225835518,729.0551345,,,,,,
2603.711,0.226379289,729.3828259,,,,,,
2610.606,0.2269517,730.7023962,,,,,,
2617.455,0.227498444,730.6246884,,,,,,
2624.331,0.228034883,731.7727003,,,,,,
2631.214,0.228569033,733.1489293,,,,,,
2638.119,0.229109878,733.7324305,,,,,,
2645,0.229646313,734.7849354,,,,,,
2651.927,0.230146825,735.708029,,,,,,
2658.709,0.230722545,736.3189532,,,,,,
2665.616,0.231226608,736.8673118,,,,,,
2672.476,0.231724483,738.0028393,,,,,,
2679.457,0.232293742,739.2502282,,,,,,
2686.465,0.232837094,739.3187714,,,,,,
2693.377,0.233331228,740.8847604,,,,,,
2700.501,0.233904953,741.5168395,,,,,,
2707.587,0.234512238,742.4627562,,,,,,
2714.543,0.235049962,742.9490442,,,,,,
2721.936,0.235617193,744.3081978,,,,,,
2728.904,0.236224452,745.04747,,,,,,
2735.861,0.236751942,746.701737,,,,,,
2742.738,0.2372972,746.2714149,,,,,,
2749.54,0.237823153,748.0396659,,,,,,
2756.469,0.238364088,748.0419694,,,,,,
2763.366,0.238890194,749.6375299,,,,,,
2770.186,0.23942567,750.2065652,,,,,,
2777.101,0.239961709,750.6770027,,,,,,
2783.988,0.240488055,752.2417114,,,,,,
2790.84,0.241023727,752.6893387,,,,,,
2797.779,0.241550056,754.1928027,,,,,,
2804.786,0.242089993,753.9848213,,,,,,
2811.878,0.242651181,755.5951052,,,,,,
2818.938,0.243218627,756.3456151,,,,,,
2825.757,0.243751133,756.9941805,,,,,,
2832.676,0.244279036,758.1494331,,,,,,
2839.571,0.24484391,759.0947771,,,,,,
2846.394,0.245306417,759.4479727,,,,,,
2853.353,0.245867627,760.7568197,,,,,,
2860.179,0.24636165,761.5119543,,,,,,
2867.058,0.246929595,762.0516756,,,,,,
2873.959,0.247384859,763.1461848,,,,,,
2880.93,0.247950644,763.7802626,,,,,,
2887.842,0.248477868,764.7593673,,,,,,
2894.783,0.248998392,766.4060812,,,,,,
2901.605,0.249501636,765.9819096,,,,,,
2908.477,0.25002624,767.176253,,,,,,
2915.345,0.250517526,768.0160922,,,,,,
2922.193,0.251042502,769.1044123,,,,,,
2929.155,0.25156477,770.482782,,,,,,
2936.096,0.252101536,770.0104268,,,,,,
2943.028,0.252620483,771.719757,,,,,,
2949.924,0.253178796,772.9898452,,,,,,
2956.732,0.253711039,772.9535659,,,,,,
2963.632,0.254230966,774.449035,,,,,,
2970.5,0.254795787,774.7413071,,,,,,
2977.355,0.255351354,776.1976318,,,,,,
2984.246,0.255910506,777.0945962,,,,,,
2991.047,0.25646875,778.0635686,,,,,,
2998.024,0.257025233,779.3009673,,,,,,
3004.9,0.257624617,779.4577857,,,,,,
3011.734,0.258141732,781.0534693,,,,,,
3018.651,0.258709983,780.6675611,,,,,,
3025.535,0.259264592,781.9832413,,,,,,
3032.384,0.259820042,783.0670754,,,,,,
3039.312,0.260375347,784.1319475,,,,,,
3046.272,0.26093558,784.5629804,,,,,,
3053.53,0.261523145,785.9641481,,,,,,
3060.697,0.262084937,786.1283125,,,,,,
3067.662,0.262602929,787.3445972,,,,,,
3074.522,0.263126334,787.870192,,,,,,
3081.417,0.263638941,789.6783025,,,,,,
3088.275,0.26423457,789.9066465,,,,,,
3095.126,0.264683508,790.8396688,,,,,,
3101.963,0.265203076,791.6082714,,,,,,
3108.826,0.265790067,792.779827,,,,,,
3115.707,0.266271674,793.8781059,,,,,,
3122.6,0.26679284,794.4456309,,,,,,
3129.601,0.267311669,795.2668737,,,,,,
3136.541,0.267866757,795.8574801,,,,,,
3143.37,0.268346661,797.1392843,,,,,,
3150.32,0.268932512,798.1336281,,,,,,
3157.155,0.269458661,797.9178527,,,,,,
3164.007,0.270008373,799.1206647,,,,,,
3170.876,0.270519216,800.630196,,,,,,
3177.809,0.27106855,801.8096166,,,,,,
3184.814,0.271588519,802.1245208,,,,,,
3191.815,0.272140438,802.9118571,,,,,,
3198.623,0.272689318,803.9439231,,,,,,
3205.534,0.273174167,804.2361141,,,,,,
3212.395,0.273685406,805.5958608,,,,,,
3219.251,0.274235223,806.4074173,,,,,,
3226.124,0.274760455,805.9580621,,,,,,
3232.908,0.275231945,807.8863457,,,,,,
3239.885,0.275744711,808.8318728,,,,,,
3246.787,0.276261796,809.3007874,,,,,,
3253.603,0.276771291,810.6857654,,,,,,
3260.503,0.277285358,811.4667751,,,,,,
3267.315,0.277835819,811.9529871,,,,,,
3274.133,0.278312101,813.1049427,,,,,,
3281.069,0.278858712,814.0043854,,,,,,
3287.897,0.279369728,815.0357917,,,,,,
3294.78,0.279884616,815.4518649,,,,,,
3301.765,0.280398767,816.0233224,,,,,,
3308.684,0.280907958,817.1871514,,,,,,
3315.614,0.281420546,817.8901347,,,,,,
3322.519,0.281931052,818.8232273,,,,,,
3329.345,0.282404194,820.0350899,,,,,,
3336.261,0.282956169,819.9764032,,,,,,
3343.005,0.283398432,820.7179927,,,,,,
3349.846,0.283933641,822.8127348,,,,,,
3356.665,0.284447867,823.0171869,,,,,,
3363.522,0.284889575,823.7468597,,,,,,
3370.376,0.285396005,824.9771485,,,,,,
3377.278,0.285910493,825.1491489,,,,,,
3384.094,0.28641888,826.0651917,,,,,,
3391.029,0.286923601,827.4165627,,,,,,
3397.828,0.2873983,828.134777,,,,,,
3405.018,0.287944028,828.5230842,,,,,,
3412.124,0.288484032,829.6063034,,,,,,
3419.291,0.28905392,831.2670403,,,,,,
3426.195,0.289564526,831.6968257,,,,,,
3433.275,0.290138971,832.6950542,,,,,,
3440.329,0.290685328,832.8115209,,,,,,
3447.403,0.291254301,834.43208,,,,,,
3454.38,0.291798111,834.798543,,,,,,
3461.323,0.292332807,836.3027301,,,,,,
3468.363,0.292874685,836.9405317,,,,,,
3475.268,0.293414636,837.6925382,,,,,,
3482.364,0.293948504,839.1947929,,,,,,
3489.43,0.29453031,838.9178563,,,,,,
3496.381,0.295065229,840.2077163,,,,,,
3503.354,0.295568092,841.2479504,,,,,,
3510.366,0.296135731,842.6897574,,,,,,
3517.283,0.296642771,843.0204525,,,,,,
3524.221,0.297180235,843.9321819,,,,,,
3531.063,0.297650117,844.6540135,,,,,,
3537.982,0.298215331,846.261307,,,,,,
3545.037,0.298692333,845.9902397,,,,,,
3552.007,0.299221665,847.7259625,,,,,,
3559.034,0.299766162,847.5378827,,,,,,
3566.063,0.300227883,849.171992,,,,,,
3572.997,0.300764924,849.7924948,,,,,,
3579.879,0.301266513,850.6306006,,,,,,
3586.637,0.301764729,851.8796719,,,,,,
3593.64,0.30226525,852.7934023,,,,,,
3600.599,0.30280571,852.8206998,,,,,,
3607.504,0.303340037,853.6180641,,,,,,
3614.488,0.303868625,855.2339869,,,,,,
3621.492,0.304367511,856.1285767,,,,,,
3628.322,0.304903748,856.6626285,,,,,,
3635.205,0.305366492,857.8566369,,,,,,
3642.012,0.305901406,858.3973867,,,,,,
3648.97,0.30640681,858.3924381,,,,,,
3655.835,0.30693598,859.6223922,,,,,,
3662.835,0.307433842,860.5506192,,,,,,
3669.8,0.307927659,861.9850683,,,,,,
3676.709,0.308433425,861.79555,,,,,,
3683.682,0.308923612,863.6494808,,,,,,
3690.765,0.309423238,864.2125363,,,,,,
3697.703,0.309958232,864.4549857,,,,,,
3704.698,0.310453595,865.5193329,,,,,,
3711.704,0.310979716,866.876563,,,,,,
3718.644,0.311473628,868.0691397,,,,,,
3725.723,0.311978454,867.7649352,,,,,,
3732.753,0.31246777,869.4105497,,,,,,
3739.656,0.312998643,870.0882369,,,,,,
3746.644,0.313461706,870.7467087,,,,,,
3753.534,0.313952557,872.1894549,,,,,,
3760.474,0.314454493,872.1055989,,,,,,
3767.445,0.314945895,873.3104129,,,,,,
3774.288,0.315406933,874.221043,,,,,,
3781.293,0.315933299,875.2003669,,,,,,
3788.371,0.316430071,875.6810027,,,,,,
3795.302,0.316923553,876.5741854,,,,,,
3802.244,0.317414452,877.7852277,,,,,,
3809.089,0.317907322,878.5972267,,,,,,
3816.156,0.318402852,879.1143913,,,,,,
3823.26,0.318894101,880.1808587,,,,,,
3830.21,0.319418618,881.1658119,,,,,,
3837.171,0.319915157,881.4442386,,,,,,
3844.206,0.32040084,883.1705308,,,,,,
3851.032,0.320927108,883.8100589,,,,,,
3857.97,0.321452374,884.5490268,,,,,,
3864.834,0.321945299,885.1845456,,,,,,
3871.735,0.32249572,886.9990746,,,,,,
3878.806,0.323028706,886.5671808,,,,,,
3885.757,0.323547924,888.0864133,,,,,,
3892.806,0.324102078,889.169519,,,,,,
3899.81,0.324624441,890.1811241,,,,,,
3906.822,0.325150375,890.5636783,,,,,,
3913.855,0.325702422,891.9167261,,,,,,
3920.771,0.326225395,892.6300653,,,,,,
3927.641,0.326748105,893.3423809,,,,,,
3934.653,0.327268568,894.3280214,,,,,,
3941.868,0.327849277,896.1723113,,,,,,
3948.956,0.328378797,895.8239808,,,,,,
3955.897,0.328895457,897.2212715,,,,,,
3962.768,0.329412696,898.5019919,,,,,,
3969.63,0.329906709,898.447708,,,,,,
3976.551,0.330387757,900.1641666,,,,,,
3983.396,0.330881473,900.0840294,,,,,,
3990.261,0.331396056,901.5942216,,,,,,
3997.13,0.331848966,902.5036747,,,,,,
4004.1,0.332366198,903.6768572,,,,,,
4010.97,0.332889469,903.8673264,,,,,,
4017.804,0.333376341,904.5726026,,,,,,
4024.715,0.333832856,904.852486,,,,,,
4031.749,0.334348439,906.0137847,,,,,,
4038.885,0.33486885,906.561501,,,,,,
4045.848,0.335317504,907.8512457,,,,,,
4052.757,0.335832304,909.0170185,,,,,,
4059.65,0.336350357,909.7892085,,,,,,
4066.754,0.336868026,910.4765924,,,,,,
4073.862,0.337350006,911.6020227,,,,,,
4080.74,0.33789748,912.5702691,,,,,,
4087.823,0.338387411,912.5019254,,,,,,
4094.886,0.338897009,914.2857572,,,,,,
4101.915,0.339420118,914.017023,,,,,,
4108.828,0.339865814,915.442997,,,,,,
4115.66,0.340379305,916.4678442,,,,,,
4122.592,0.340860947,917.4050338,,,,,,
4129.43,0.341344515,918.0355732,,,,,,
4136.333,0.341818894,919.9420079,,,,,,
4143.287,0.342309927,919.4430934,,,,,,
4150.129,0.342817085,921.1953593,,,,,,
4157.054,0.343268569,921.5837579,,,,,,
4164.001,0.343751141,922.1919566,,,,,,
4170.829,0.344263929,923.0362977,,,,,,
4177.713,0.344744437,923.8718681,,,,,,
4184.55,0.345222571,925.015091,,,,,,
4191.686,0.345731427,926.317172,,,,,,
4198.946,0.346213181,926.8738621,,,,,,
4205.874,0.346693323,927.6292697,,,,,,
4212.644,0.347206134,928.2559171,,,,,,
4219.503,0.347658419,928.3476135,,,,,,
4226.302,0.348100762,929.7412351,,,,,,
4233.226,0.348577682,930.8322886,,,,,,
4240.015,0.349059085,931.2430521,,,,,,
