cp_lh_0,cp_lh_1,cp_tau_0,cp_n,cp_gamma_0,average_strain,valid_average_stress,valid_g207_phi_1,valid_g207_Phi,valid_g207_phi_2,valid_g79_phi_1,valid_g79_Phi,valid_g79_phi_2,valid_g164_phi_1,valid_g164_Phi,valid_g164_phi_2,valid_g167_phi_1,valid_g167_Phi,valid_g167_phi_2,valid_g309_phi_1,valid_g309_Phi,valid_g309_phi_2,prd_average_stress,prd_g207_phi_1,prd_g207_Phi,prd_g207_phi_2,prd_g79_phi_1,prd_g79_Phi,prd_g79_phi_2,prd_g164_phi_1,prd_g164_Phi,prd_g164_phi_2,prd_g167_phi_1,prd_g167_Phi,prd_g167_phi_2,prd_g309_phi_1,prd_g309_Phi,prd_g309_phi_2
524.5999999999998,29.23099999999999,96.69899999999991,10.704999999999995,3.5936000000000064e-05,0.06526000000000001,797.8499999999995,1.9905999999999997,1.8697,3.807899999999999,0.86245,2.1281,3.0219999999999994,0.28615,2.3011,3.354699999999999,1.3135,2.5156,3.0124999999999997,2.0578999999999996,2.3232,4.0898,810.43192136236,1.9906053141346336,1.8699978735888636,3.808024266087685,0.8627968712580879,2.128075671668857,3.0223970995904934,0.28660999869944853,2.30117728057152,3.3552627195481532,1.3132380322533155,2.515548561603197,3.0123473285677407,2.0579918533132378,2.323121381233734,4.0897451979518555
683.9099999999996,560.1499999999993,137.92999999999984,12.558999999999996,2.518900000000001e-05,0.023697000000000024,919.5999999999996,1.9833999999999998,1.8884,3.8147999999999995,0.87948,2.1213,3.0431999999999997,0.31153000000000003,2.2997,3.3910999999999993,1.2814,2.5100999999999996,2.9879999999999995,2.0612,2.2982,4.0772,914.9060395978044,1.9833936867406978,1.888464164564742,3.8148620428652267,0.8795031619395184,2.1213471378219695,3.04323561358111,0.3116380634987099,2.2996655597326057,3.391271039710978,1.281583298754185,2.5100598242374406,2.9881640130317435,2.0612469652471286,2.298262622623612,4.077253445331861
289.6999999999999,98.2779999999999,204.47999999999976,8.927299999999997,3.3215000000000016e-06,0.017763000000000008,1497.7999999999975,1.9811999999999999,1.8932999999999998,3.8167999999999997,0.8841,2.1205,3.049,0.3183000000000001,2.2990999999999997,3.3997999999999995,1.2701,2.5079999999999996,2.9800999999999997,2.0621,2.291,4.075099999999999,1481.890837570045,1.9811836994059435,1.893354996495121,3.8169079789195117,0.8840883913148828,2.12049861990507,3.0490819070506436,0.31833972716578324,2.2991776074973767,3.3999614875486093,1.270423130390004,2.5080626348938697,2.9802635880429538,2.0620827986062777,2.29120344882377,4.0751532098727825
528.8699999999997,175.6999999999998,293.1099999999999,9.176099999999996,9.781400000000016e-05,0.06514100000000003,1700.599999999998,1.9905999999999997,1.8714999999999997,3.8091999999999997,0.86628,2.1278999999999995,3.0256,0.28714000000000006,2.3019,3.3558999999999997,1.3089,2.5164,3.0096,2.0587,2.3194999999999997,4.0873,1703.0108328060821,1.990596687621569,1.8717401299039371,3.809279792587651,0.8664402231480569,2.1278704416095255,3.0259638722743474,0.28743888190556943,2.3020057569950363,3.356474130513613,1.3087204351381128,2.5162954073989883,3.009540414829708,2.0587023304643615,2.3194135267070264,4.0872474004076755
371.70999999999964,579.0499999999997,397.2499999999998,14.356999999999994,8.760200000000007e-05,0.0029543000000000013,514.9599999999999,1.9783999999999997,1.8985999999999998,3.819299999999999,0.8883,2.1164999999999994,3.0567999999999995,0.32506000000000007,2.2969,3.4114,1.2638,2.5059,2.9755999999999996,2.0629,2.2866,4.071399999999999,520.2937903016933,1.9783315643035075,1.898934855594712,3.8194751415168504,0.8883877019426442,2.116405429319274,3.056988352880602,0.3255079065087534,2.2969139913991716,3.41188114306466,1.2638411640734275,2.5058915014576812,2.9757208816921317,2.0629179139230858,2.2866352642918537,4.07135797059062
271.5299999999999,413.4199999999997,254.62,13.533999999999997,4.8580000000000046e-05,0.046637000000000005,1521.4999999999993,1.9879,1.8783999999999998,3.811199999999999,0.87022,2.1234,3.031699999999999,0.29552000000000006,2.3016999999999994,3.3692,1.2999,2.5159999999999996,3.0004999999999997,2.0598,2.3084,4.0822,1534.8798171627323,1.987970510310163,1.87852432599545,3.811272631125094,0.8703229300101689,2.1235444184171395,3.031745428943442,0.2956463457106674,2.3018155295943097,3.369317580194159,1.299968449019624,2.515982131034081,3.0006369669132016,2.0597599743900084,2.3084962775573667,4.082238905043522
100.72999999999992,607.5999999999998,311.8799999999999,5.217899999999999,7.7863e-05,0.08512700000000004,1576.5999999999988,1.9906999999999997,1.8632999999999997,3.8068999999999997,0.86924,2.1336,3.0296999999999996,0.27752,2.2997,3.3426,1.3086,2.5176,3.0124999999999997,2.0594,2.3244999999999996,4.089499999999998,1609.9424131121582,1.9906742447472319,1.8637138395212784,3.807137017915476,0.8695285165800812,2.1335252139557292,3.029978875769921,0.2782922576893697,2.2998642175590196,3.3434962065216416,1.3082967448908795,2.5174899210749935,3.0123223443864218,2.059473643108349,2.3242766647416544,4.089352716872336
444.59999999999957,17.295999999999992,35.71099999999999,11.597999999999997,6.79740000000001e-05,0.017993000000000006,248.57999999999984,1.9819999999999998,1.8903,3.8156,0.88071,2.1202,3.0461,0.3142,2.2983,3.3960999999999997,1.2784,2.5089,2.9865999999999997,2.0612,2.2967999999999997,4.076099999999999,253.90178349608442,1.981970014253677,1.8903879815995661,3.815673836811962,0.8806798751925239,2.1203180370011845,3.0461852721704896,0.31440068944714156,2.2984309365442996,3.3961410925389317,1.2784191021106228,2.5088235734409277,2.9866799810120113,2.061220259220539,2.296683218524334,4.07613139702888
42.03599999999998,309.7299999999999,355.6099999999997,4.0778,2.007800000000002e-05,0.07412000000000005,2257.099999999998,1.9866,1.8722,3.8105999999999995,0.87735,2.1341,3.037699999999999,0.2912,2.2985,3.3611,1.2923,2.5134,3.0010999999999997,2.0614,2.3131,4.0847,2319.6692322449644,1.986532263951087,1.8727011301565493,3.8107483184171955,0.8776117360612274,2.1340278749750965,3.0379505781516043,0.2917976028759787,2.2985841714241837,3.3619523682428496,1.292239112519621,2.5133227070949995,3.0009371899973436,2.0614668965599137,2.3130636922443393,4.084627292348122
246.63999999999976,106.40999999999997,173.3499999999998,12.076999999999995,3.8403000000000066e-05,0.07542300000000002,1128.899999999999,1.9920999999999998,1.8659,3.8075,0.85729,2.1263,3.018,0.27543000000000006,2.3015999999999996,3.3430999999999997,1.3235,2.5211999999999994,3.0186,2.0574999999999997,2.3257999999999996,4.090399999999999,1164.3409359449568,1.9921945484550487,1.866128002245559,3.807666044465989,0.857639110802819,2.1263125942438053,3.0184113710017084,0.2757810138754698,2.3017703753373326,3.3436467489114166,1.323430342451598,2.5211218409532714,3.018577771538098,2.0575458473404105,2.3256962084929245,4.0904236489423305
289.6999999999999,98.2779999999999,204.47999999999976,8.927299999999997,3.3215000000000016e-06,0.03848600000000001,1600.0999999999995,1.9858,1.8837,3.8133999999999997,0.87626,2.1245,3.0379999999999994,0.30467000000000005,2.3007999999999997,3.3803999999999994,1.2878,2.5119,2.9934999999999996,2.0605999999999995,2.3034,4.080299999999999,1612.4692073121896,1.9857484294837007,1.8838035889043945,3.813471580985671,0.8762939954441228,2.1244123492934865,3.038062803534409,0.3048045152033471,2.300862918637333,3.3805999492185586,1.287900935003162,2.511935737492567,2.9936232354933865,2.060608792458557,2.3034134805824644,4.080325697089109
7.429199999999999,795.8499999999997,129.88999999999993,1.7934,7.818600000000007e-05,0.003022200000000001,301.99,1.9783,1.8983999999999999,3.819299999999999,0.88831,2.1168,3.0565999999999995,0.32477000000000006,2.2967999999999997,3.4109999999999996,1.2639,2.506,2.9758,2.0629,2.2868,4.071599999999999,284.47521983166934,1.9785051470040937,1.8989649245258486,3.819544028067364,0.8886849158865596,2.1169983740538023,3.0569487223954797,0.32564284828912116,2.296914378650568,3.4118917748526547,1.2644659774934794,2.5062418443337178,2.976276695280312,2.0630157877356248,2.286966671582257,4.071700736274509
42.03599999999998,309.7299999999999,355.6099999999997,4.0778,2.007800000000002e-05,0.04235400000000002,2223.8999999999987,1.9825999999999997,1.8857999999999997,3.8150999999999997,0.88279,2.1269,3.0451999999999995,0.30865000000000004,2.2980999999999994,3.3864,1.2772,2.5096,2.9874,2.0622999999999996,2.2989999999999995,4.0786999999999995,2262.5769490733496,1.982593096523186,1.8861090241354932,3.815134212013691,0.8829331049865313,2.12689415391394,3.0453238499497663,0.30902951246543775,2.2981863175734087,3.386913706447957,1.27738231624811,2.509657944766466,2.9875673816056554,2.0623432274388707,2.299011411095469,4.078741236099518
731.309999999999,668.2899999999998,122.91999999999992,5.747999999999999,9.500300000000001e-05,0.08690200000000003,1003.3999999999993,1.9925999999999997,1.8597,3.8043999999999993,0.86552,2.1342999999999996,3.024399999999999,0.2753,2.3005999999999998,3.3364999999999996,1.3136,2.5164,3.0142999999999995,2.0583,2.3325,4.092199999999999,1013.7812979470775,1.9925726228695264,1.8601886676912334,3.8046300051612905,0.8658413548897407,2.134238362422557,3.024794284622409,0.27596828547302865,2.3005979834341064,3.3374884339530513,1.3133239138640411,2.5163826474067106,3.0142146039229063,2.0583092722439327,2.3322541949860836,4.092090937401797
456.32999999999987,440.77999999999963,9.8496,4.7165,4.112899999999998e-05,0.03406800000000002,180.57000000000002,1.9837,1.8824999999999998,3.8122999999999996,0.88036,2.1249,3.0445,0.30586,2.2987999999999995,3.3817999999999993,1.2816,2.5096999999999996,2.9896,2.0608999999999997,2.3045,4.077999999999999,179.698355208296,1.9836536418395982,1.882809761103359,3.8123811748472605,0.8805237327211647,2.1248736917271653,3.044621503434644,0.30617798054537526,2.298801889237566,3.38213552670362,1.2815052614581728,2.509703868685014,2.9896171610716515,2.0609975098237276,2.304491208891091,4.077939807966923
86.76499999999992,255.40999999999985,109.1099999999999,15.467999999999995,2.5850000000000045e-06,0.08742300000000001,840.1499999999995,1.9935,1.8571999999999997,3.8048999999999995,0.85179,2.1240999999999994,3.0160999999999993,0.25630000000000003,2.3004,3.323399999999999,1.3372,2.5295999999999994,3.0247,2.0565,2.3321,4.0927,863.0013400589746,1.9936164756907273,1.8575018818703246,3.8050050930676846,0.8520298753830148,2.1242914579751027,3.0163245399373597,0.25689893979451434,2.300578127279692,3.3240107236348377,1.3372142590631333,2.529583011402365,3.024707961977708,2.05656706127098,2.3320999759920347,4.092764976025202
162.84000000000003,219.21999999999989,248.26999999999998,11.122999999999994,2.2909999999999996e-05,0.04291400000000002,1529.9,1.9869,1.8810999999999998,3.8125,0.87287,2.1236999999999995,3.0345999999999997,0.29958,2.3014,3.374299999999999,1.2943,2.5144,2.9973999999999994,2.0601,2.3057,4.081099999999999,1537.0526419033542,1.9869361504977543,1.8812574384201195,3.8125067767253293,0.8729536461266086,2.123671282639877,3.0346527224754842,0.2998712203751878,2.301384696345723,3.3746244223544672,1.2943599737481184,2.5143648535873293,2.997441021445343,2.060116762536248,2.305759802351937,4.081147177306396
731.309999999999,668.2899999999998,122.91999999999992,5.747999999999999,9.500300000000001e-05,0.006207300000000002,567.4899999999992,1.9791,1.8969999999999998,3.818599999999999,0.88737,2.1178,3.0548,0.32308,2.2974,3.4082,1.2653,2.5065,2.9768,2.0626999999999995,2.2879,4.072499999999999,552.6889880144882,1.9788957781825343,1.8965929890245736,3.818494975237016,0.8870105967417614,2.117705886668065,3.0544039692872005,0.3224926778208966,2.2973115321161233,3.407533735627168,1.2651009595745841,2.506282221499574,2.9768435967534015,2.062602404426701,2.287722426076303,4.072491318200482
444.59999999999957,17.295999999999992,35.71099999999999,11.597999999999997,6.79740000000001e-05,0.02998800000000001,286.7299999999997,1.9842,1.8845999999999998,3.8131999999999993,0.87554,2.1227,3.0391999999999997,0.30702,2.2990999999999997,3.3857,1.288,2.5105,2.9937,2.0601,2.3035999999999994,4.0797,286.57809194004545,1.9841550672680337,1.8849040005882347,3.813310218860071,0.875731600991487,2.1226144294274785,3.0394199364263006,0.30742086620919895,2.2991370846135175,3.3861128756613628,1.2878504581520624,2.5104124838618587,2.993627977848857,2.060164943756908,2.3034454986120982,4.079620674315109
148.08999999999995,173.70999999999987,57.191999999999986,14.051,3.330700000000005e-05,0.08003000000000003,438.1599999999998,1.9925,1.86,3.8045,0.85366,2.1265999999999994,3.0151,0.2679000000000001,2.2998999999999996,3.3350999999999997,1.3313,2.5234999999999994,3.0207999999999995,2.0568,2.3323,4.094399999999999,450.8744781964621,1.9925168625029337,1.860437728414061,3.8046696063202656,0.8540160067867658,2.1265764560109592,3.015506662083306,0.2685973611027917,2.300082913526298,3.3359627384457506,1.3308820292710566,2.5234364824120816,3.020647760060337,2.056882934525064,2.3320813349743137,4.094222404343595
486.6899999999997,637.6399999999996,37.964999999999975,2.4958,7.408999999999996e-05,0.009292600000000008,170.72,1.9787999999999997,1.8962999999999999,3.8184,0.88772,2.1189,3.0553,0.32197,2.2966,3.4067,1.2661,2.5066999999999995,2.977799999999999,2.0628,2.289,4.072399999999999,171.40893028371514,1.9787574371679628,1.896460885417448,3.8185425531410635,0.8876953782821223,2.118826751172829,3.055313274914995,0.3222872408206457,2.296685747252019,3.407058658025853,1.2662185400162271,2.5066669527525,2.978024133340576,2.062849430735706,2.288891421724608,4.072325983920313
731.309999999999,668.2899999999998,122.91999999999992,5.747999999999999,9.500300000000001e-05,0.037244,753.2099999999995,1.9846999999999997,1.8824999999999998,3.8127999999999993,0.87879,2.125,3.0419,0.30474000000000007,2.2990999999999997,3.3811999999999993,1.2853,2.5104,2.9930999999999996,2.0607,2.3051,4.0794999999999995,751.6702965810047,1.9845775819471518,1.8827327607632893,3.8128547341861756,0.8789210832747737,2.1249704526605493,3.042111580520775,0.30502757969362965,2.2991864184895086,3.381535548646229,1.2851528264814223,2.5104038441032377,2.9930943146614184,2.060772154168836,2.3050499243209925,4.079460638294023
632.0299999999996,490.36,313.0899999999997,13.042999999999997,8.395100000000014e-06,0.055562000000000014,2243.7999999999997,1.9896999999999998,1.8753,3.809899999999999,0.86814,2.1259,3.0271999999999997,0.29290000000000005,2.3029999999999995,3.362999999999999,1.3042,2.5158999999999994,3.0034999999999994,2.0594,2.3125,4.085,2245.915063224595,1.9896156672994816,1.875550074981334,3.8099683561373165,0.8683081455115006,2.125827118327482,3.027436374245491,0.29320247926751647,2.303073407972125,3.363357484246457,1.304114782517848,2.5158591895443307,3.003447449625975,2.0594475468336606,2.312463015167081,4.085042014320345
162.84000000000003,219.21999999999989,248.26999999999998,11.122999999999994,2.2909999999999996e-05,0.07050100000000002,1574.6999999999991,1.9915999999999998,1.8687,3.8085999999999998,0.86159,2.1255,3.0225999999999997,0.27904000000000007,2.3020999999999994,3.3474999999999997,1.3168,2.5207999999999995,3.013799999999999,2.0580999999999996,2.3208,4.0877,1615.163735889199,1.9915972673284956,1.868982154800203,3.808654242295258,0.8618832350891313,2.125493631405412,3.022819769306328,0.2796026824961131,2.302198572397807,3.3481654175890427,1.3166476985764,2.520701366302278,3.0137203380742497,2.0582205966451945,2.3207297202856356,4.087721251823465
371.70999999999964,579.0499999999997,397.2499999999998,14.356999999999994,8.760200000000007e-05,0.035451000000000024,2185.199999999997,1.9854999999999998,1.8854,3.8135,0.87597,2.1234,3.0370999999999997,0.30681,2.3020999999999994,3.382299999999999,1.2857,2.5123999999999995,2.9898999999999996,2.0608,2.2985,4.0794999999999995,2171.985781413228,1.9854449906480467,1.8856706867597994,3.8135704740562675,0.8761028504314593,2.1232645528476057,3.0373860184327057,0.30710773899798405,2.3021913930894717,3.3828782292859403,1.2856947101683842,2.5124374174940445,2.989793322044609,2.060793503289561,2.2983644364977893,4.07943098786701
393.61999999999966,719.3299999999999,23.936,15.568,1.5174000000000016e-05,0.04314100000000001,315.39999999999986,1.9871999999999999,1.8741,3.807399999999999,0.87048,2.1233,3.0330999999999992,0.29314,2.2985,3.3687,1.3007,2.5149999999999997,2.9978,2.0588,2.3155999999999994,4.0822,315.54102574176113,1.9872537031915027,1.8742585922522785,3.807640423162794,0.8707072406891186,2.1233699031289657,3.0333264662502484,0.29333139318032525,2.2985266855802227,3.3689952340614746,1.3005024480365976,2.5150488760637892,2.9978102189886497,2.0588248647852097,2.315504062443536,4.082087309726459
524.5999999999998,29.23099999999999,96.69899999999991,10.704999999999995,3.5936000000000064e-05,0.01779800000000001,610.0499999999996,1.9821,1.8912,3.8160999999999996,0.88181,2.1202999999999994,3.0468,0.31518,2.2987999999999995,3.3967,1.2767,2.5089,2.9850999999999996,2.0616,2.2955,4.0756,610.0477252471698,1.9820954031955218,1.8913405178528,3.8161862159365665,0.8818096231748926,2.120314658777812,3.0467749407805234,0.3153518383281898,2.298908218237668,3.3968663854721766,1.2766491408502978,2.508834405845485,2.985151014735027,2.0615478746999067,2.295411974962733,4.075765642187686
371.70999999999964,579.0499999999997,397.2499999999998,14.356999999999994,8.760200000000007e-05,0.044314000000000006,2224.799999999998,1.9874,1.881,3.8118999999999996,0.87215,2.1240999999999994,3.0324999999999998,0.29997,2.3028,3.3730999999999995,1.2945,2.5146,2.9959999999999996,2.0602999999999994,2.3038,4.081599999999999,2225.6394831619887,1.9873781854959915,1.8811267680582406,3.8119638661475372,0.872254501064326,2.124025407568543,3.03260173515008,0.3001845598379811,2.302803910522412,3.3734721549060485,1.29457704231756,2.5146916659719545,2.9961384890231297,2.060291428285648,2.303784093482486,4.081600694390263
393.61999999999966,719.3299999999999,23.936,15.568,1.5174000000000016e-05,0.011504000000000009,188.89999999999998,1.9808999999999999,1.8925,3.8162999999999996,0.88341,2.1185,3.0499999999999994,0.31709000000000004,2.2978,3.4006,1.2739,2.5085,2.9823999999999997,2.0617,2.2936999999999994,4.074299999999999,187.6039250378698,1.980763515263768,1.8927166732677632,3.816421281151866,0.8836605199329309,2.1186098839091088,3.050167257241381,0.3173932400716056,2.2978096608941785,3.4009461224883237,1.2738380406323804,2.508434591521702,2.9824991031413832,2.0617798260043507,2.2935666207172614,4.074284984671029
414.5499999999996,458.12999999999965,64.375,1.3226,8.1542e-05,0.09294000000000002,280.6699999999999,1.9719999999999998,1.8976,3.8146999999999993,0.88694,2.1312,3.0543,0.31568,2.2874,3.3962999999999997,1.2747,2.5123999999999995,2.9806,2.067,2.2906999999999997,4.0719,281.95050370949764,1.972093655781583,1.8977766102192943,3.814831104576267,0.8870841333496899,2.1311844716403017,3.0543712144836155,0.3161173776205954,2.2875350126900598,3.3967216791761814,1.2747206007470053,2.5122889081004955,2.980677887858397,2.067038813885261,2.2906075565262665,4.0718943293101715
289.6999999999999,98.2779999999999,204.47999999999976,8.927299999999997,3.3215000000000016e-06,0.09177500000000004,1760.5999999999995,1.9946999999999997,1.8606,3.806099999999999,0.85714,2.1305999999999994,3.0158999999999994,0.27001000000000003,2.3023,3.3321000000000005,1.3272,2.5207999999999995,3.0235999999999996,2.0573,2.3337,4.0946,1790.3598668927561,1.9946056557786191,1.860972869769508,3.8063508955257084,0.8574732468931796,2.1306122993816654,3.0163018538802033,0.27049516132469087,2.3024036477682506,3.33293696872786,1.3270524462993436,2.520785007124877,3.023499406916062,2.057390987932556,2.3334750903239216,4.094486774085686
414.5499999999996,458.12999999999965,64.375,1.3226,8.1542e-05,0.09603800000000003,285.0699999999999,1.9718,1.8975,3.814599999999999,0.88686,2.1317,3.0541999999999994,0.31531000000000003,2.2871999999999995,3.395599999999999,1.2751,2.5126,2.9807,2.0672,2.2908,4.0718,286.0962383493385,1.9718906397971705,1.8976569074679397,3.814676036190233,0.8870175107296783,2.131658339940784,3.0542721653384763,0.3157351704975931,2.287262247329963,3.396115252268291,1.2750594803088031,2.5125073793108847,2.9807938461582713,2.067166336733193,2.290766223574251,4.071899685363846
414.5499999999996,458.12999999999965,64.375,1.3226,8.1542e-05,0.07745,258.19,1.9732,1.8979999999999997,3.8154999999999997,0.88729,2.1288,3.0547,0.31749,2.2888999999999995,3.3992000000000004,1.2729,2.5112,2.9799999999999995,2.0663,2.2899999999999996,4.0719,261.10222660847273,1.973230693558099,1.8982037110401728,3.815638660830752,0.887380353320055,2.128684075357493,3.0548087974818774,0.31794291380389933,2.2890329438233312,3.399700791040994,1.2729298117429562,2.5111021850213286,2.9801749816755425,2.066308600056145,2.2898612221793466,4.071925023240418
371.70999999999964,579.0499999999997,397.2499999999998,14.356999999999994,8.760200000000007e-05,0.008862800000000007,1500.7999999999984,1.9783999999999997,1.8984999999999999,3.8191999999999995,0.88821,2.1166,3.0567999999999995,0.32494000000000006,2.2969999999999997,3.4108999999999994,1.264,2.506,2.9756999999999993,2.0629,2.2866999999999997,4.0715,1529.9888238356373,1.978458666301074,1.8987878887897394,3.8192319502438097,0.8885437569778607,2.116363019909018,3.057501216789756,0.32561585388109043,2.297298106728155,3.4114326746442707,1.2636545232220917,2.5059152736656753,2.975375206956542,2.0630003199961107,2.2866580899470126,4.0713851976327815
