time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons,,
0.043305556,-0.000101095,12.98868684,,,,,,,,,
0.043361111,-9.97E-05,13.06869757,,,,,,,,,
0.043416667,-9.82E-05,13.1287109,,,,,,,,,
0.0435,-9.67E-05,13.1887244,,,,,,,,,
0.043555556,-9.60E-05,13.26872621,,,,,,,,,
0.043611111,-9.38E-05,13.31875098,,,,,,,,,
0.043666667,-9.23E-05,13.40876185,,,,,,,,,
0.043722222,-9.16E-05,13.46876642,,,,,,,,,
0.043805556,-8.87E-05,13.54879866,,,,,,,,,
0.043861111,-8.72E-05,13.64880986,,,,,,,,,
0.043916667,-8.57E-05,13.70882478,,,,,,,,,
0.043972222,-8.43E-05,13.79883735,,,,,,,,,
0.044055556,-8.13E-05,13.89886937,,,,,,,,,
0.044111111,-7.91E-05,13.9788939,,,,,,,,,
0.044166667,-7.77E-05,14.03890947,,,,,,,,,
0.044222222,-7.62E-05,14.12892327,,,,,,,,,
0.044277778,-7.40E-05,14.19894906,,,,,,,,,
0.044361111,-7.18E-05,14.3089727,,,,,,,,,
0.044416667,-7.03E-05,14.38898771,,,,,,,,,
0.044472222,-6.81E-05,14.4590149,,,,,,,,,
0.044527778,-6.59E-05,14.52904198,,,,,,,,,
0.044611111,-6.37E-05,14.61906809,,,,,,,,,
0.044666667,-6.23E-05,14.71908337,,,,,,,,,
0.044722222,-6.01E-05,14.78911143,,,,,,,,,
0.044777778,-5.79E-05,14.86913922,,,,,,,,,
0.044833333,-5.49E-05,14.96917747,,,,,,,,,
0.044916667,-5.28E-05,15.04920607,,,,,,,,,
0.044972222,-5.06E-05,15.11923552,,,,,,,,,
0.045027778,-4.83E-05,15.19926523,,,,,,,,,
0.045083333,-4.54E-05,15.29930497,,,,,,,,,
0.045166667,-4.25E-05,15.38934616,,,,,,,,,
0.045222222,-4.03E-05,15.46937667,,,,,,,,,
0.045277778,-3.74E-05,15.55941882,,,,,,,,,
0.045333333,-3.52E-05,15.65944941,,,,,,,,,
0.045388889,-3.22E-05,15.74949213,,,,,,,,,
0.045472222,-2.93E-05,15.8095367,,,,,,,,,
0.045527778,-2.71E-05,15.91956884,,,,,,,,,
0.045583333,-2.42E-05,15.99961328,,,,,,,,,
0.045666667,-2.12E-05,16.09965823,,,,,,,,,
0.045694444,-1.90E-05,16.179692,,,,,,,,,
0.045777778,-1.54E-05,16.28974957,,,,,,,,,
0.045833333,-1.32E-05,16.35978436,,,,,,,,,
0.045888889,-9.52E-06,16.42984362,,,,,,,,,
0.045944444,-6.58E-06,16.50989143,,,,,,,,,
0.046027778,-4.38E-06,16.59992723,,,,,,,,,
0.046083333,-2.19E-06,16.68996342,,,,,,,,,
0.046138889,0,16.77,,,,,,,,,
0.046222222,2.91E-06,16.88004917,,,,,,,,,
0.04625,5.10E-06,16.98008668,,,,,,,,,
0.046333333,8.77E-06,17.06014958,,,,,,,,,
0.046388889,1.02E-05,17.1701758,,,,,,,,,
0.046444444,1.17E-05,17.26020211,,,,,,,,,
0.0465,1.39E-05,17.37024148,,,,,,,,,
0.046583333,1.54E-05,17.48026872,,,,,,,,,
0.046638889,1.68E-05,17.61029662,,,,,,,,,
0.046694444,1.90E-05,17.68033656,,,,,,,,,
0.04675,1.98E-05,17.81035187,,,,,,,,,
0.046833333,2.12E-05,17.90037998,,,,,,,,,
0.046888889,2.27E-05,18.01040881,,,,,,,,,
0.046944444,2.42E-05,18.12043796,,,,,,,,,
0.047,2.56E-05,18.22046718,,,,,,,,,
0.047055556,2.71E-05,18.33049643,,,,,,,,,
0.047138889,2.86E-05,18.45052682,,,,,,,,,
0.047194444,2.93E-05,18.56054388,,,,,,,,,
0.04725,3.00E-05,18.66056027,,,,,,,,,
0.047333333,3.22E-05,18.78060558,,,,,,,,,
0.047361111,3.30E-05,18.88062242,,,,,,,,,
0.047444444,3.52E-05,19.00066802,,,,,,,,,
0.0475,3.66E-05,19.1107,,,,,,,,,
0.047555556,3.81E-05,19.24073306,,,,,,,,,
0.047611111,3.96E-05,19.35076572,,,,,,,,,
0.047694444,4.10E-05,19.47079854,,,,,,,,,
0.04775,4.25E-05,19.57083143,,,,,,,,,
0.047805556,4.40E-05,19.73086725,,,,,,,,,
0.047888889,4.61E-05,19.85091604,,,,,,,,,
0.047916667,4.76E-05,19.93094905,,,,,,,,,
0.048,4.91E-05,20.06098475,,,,,,,,,
0.048055556,4.98E-05,20.17100469,,,,,,,,,
0.048111111,5.20E-05,20.29105514,,,,,,,,,
0.048166667,5.28E-05,20.38107511,,,,,,,,,
0.04825,5.42E-05,20.54111376,,,,,,,,,
0.048305556,5.79E-05,20.64119479,,,,,,,,,
0.048361111,5.86E-05,20.75121612,,,,,,,,,
0.048416667,6.01E-05,20.87125385,,,,,,,,,
0.048472222,6.08E-05,20.98127558,,,,,,,,,
0.048555556,6.30E-05,21.11133037,,,,,,,,,
0.048611111,6.45E-05,21.23136855,,,,,,,,,
0.048666667,6.52E-05,21.3713936,,,,,,,,,
0.048722222,6.67E-05,21.47143171,,,,,,,,,
0.048805556,6.89E-05,21.61148841,,,,,,,,,
0.048861111,6.96E-05,21.72151165,,,,,,,,,
0.048916667,7.18E-05,21.85156859,,,,,,,,,
0.049,7.33E-05,21.99161099,,,,,,,,,
0.049027778,7.47E-05,22.10165156,,,,,,,,,
0.049111111,7.84E-05,22.19173956,,,,,,,,,
0.049166667,7.99E-05,22.35178498,,,,,,,,,
0.049222222,8.21E-05,22.47184382,,,,,,,,,
0.049277778,8.35E-05,22.58188606,,,,,,,,,
0.049361111,8.50E-05,22.72193118,,,,,,,,,
0.049416667,8.64E-05,22.85197518,,,,,,,,,
0.049472222,8.79E-05,22.98202022,,,,,,,,,
0.049555556,9.01E-05,23.13208411,,,,,,,,,
0.049583333,9.08E-05,23.29211599,,,,,,,,,
0.049666667,9.38E-05,23.45219884,,,,,,,,,
0.049722222,9.38E-05,23.6022129,,,,,,,,,
0.049777778,9.67E-05,23.75229684,,,,,,,,,
0.049833333,9.74E-05,23.92233053,,,,,,,,,
0.049916667,9.89E-05,24.08238154,,,,,,,,,
0.049972222,0.000101085,24.23244941,,,,,,,,,
0.050027778,0.000102555,24.44250657,,,,,,,,,
0.050083333,0.000104035,24.59255834,,,,,,,,,
0.050166667,0.000105504,24.78261454,,,,,,,,,
0.050222222,0.000106974,24.97267129,,,,,,,,,
0.050277778,0.000109164,25.17274781,,,,,,,,,
0.050333333,0.000111354,25.36282409,,,,,,,,,
0.050388889,0.000112074,25.52286028,,,,,,,,,
0.050472222,0.000114293,25.71293865,,,,,,,,,
0.050527778,0.000115743,25.90299792,,,,,,,,,
0.050583333,0.000117213,26.10305944,,,,,,,,,
0.050666667,0.000119403,26.34314526,,,,,,,,,
0.050694444,0.000120873,26.49320211,,,,,,,,,
0.050777778,0.000123062,26.68328351,,,,,,,,,
0.050833333,0.000124532,26.89334888,,,,,,,,,
0.050888889,0.000126002,27.06340983,,,,,,,,,
0.050944444,0.000127472,27.23347128,,,,,,,,,
0.051027778,0.000129672,27.42355583,,,,,,,,,
0.051083333,0.000131861,27.62364225,,,,,,,,,
0.051138889,0.000133331,27.81370819,,,,,,,,,
0.051194444,0.000134801,27.99377333,,,,,,,,,
0.051277778,0.000136991,28.19386203,,,,,,,,,
0.051333333,0.00013846,28.38392978,,,,,,,,,
0.051388889,0.00013993,28.52399109,,,,,,,,,
0.051444444,0.00014213,28.7440851,,,,,,,,,
0.0515,0.0001436,28.91415177,,,,,,,,,
0.051583333,0.000145039,29.0742166,,,,,,,,,
0.051638889,0.000147259,29.27431059,,,,,,,,,
0.051694444,0.000149449,29.4544016,,,,,,,,,
0.05175,0.000150919,29.60446753,,,,,,,,,
0.051805556,0.000152368,29.74453178,,,,,,,,,
0.051888889,0.000154588,29.93462718,,,,,,,,,
0.051944444,0.000155308,30.11467669,,,,,,,,,
0.052,0.000157498,30.2847694,,,,,,,,,
0.052055556,0.000159687,30.40485488,,,,,,,,,
0.052138889,0.000161157,30.59493019,,,,,,,,,
0.052194444,0.000163377,30.75502424,,,,,,,,,
0.05225,0.000164097,30.91507264,,,,,,,,,
0.052305556,0.000166296,31.08516891,,,,,,,,,
0.052361111,0.000167766,31.27524648,,,,,,,,,
0.052444444,0.000169236,31.44532122,,,,,,,,,
0.0525,0.000170705,31.65540329,,,,,,,,,
0.052555556,0.000172895,31.83550373,,,,,,,,,
0.052611111,0.000174365,31.99557842,,,,,,,,,
0.052694444,0.000176554,32.16567849,,,,,,,,,
0.05275,0.000189742,32.32613304,,,,,,,,,
0.052805556,0.000192681,32.49626082,,,,,,,,,
0.052888889,0.000194121,32.71635032,,,,,,,,,
0.052916667,0.000195591,32.84642383,,,,,,,,,
0.053,0.00019853,33.04656009,,,,,,,,,
0.053055556,0.0002,33.25665067,,,,,,,,,
0.053111111,0.0002022,33.44676224,,,,,,,,,
0.053166667,0.000203669,33.61684602,,,,,,,,,
0.05325,0.000206579,33.80698308,,,,,,,,,
0.053305556,0.000208048,34.00707438,,,,,,,,,
0.053361111,0.000209518,34.19716417,,,,,,,,,
0.053416667,0.000212427,34.36729978,,,,,,,,,
0.053472222,0.000213177,34.57737032,,,,,,,,,
0.053555556,0.000215377,34.77748946,,,,,,,,,
0.053611111,0.000217566,34.94760259,,,,,,,,,
0.053666667,0.000219756,35.16772746,,,,,,,,,
0.053722222,0.000221975,35.3078366,,,,,,,,,
0.053805556,0.000224885,35.49798206,,,,,,,,,
0.053861111,0.000226364,35.6880776,,,,,,,,,
0.053916667,0.000227834,35.90818017,,,,,,,,,
0.053972222,0.000230024,36.11830711,,,,,,,,,
0.054027778,0.000231493,36.29840186,,,,,,,,,
0.054111111,0.000233683,36.50853042,,,,,,,,,
0.054166667,0.000235872,36.69865517,,,,,,,,,
0.054222222,0.000237342,36.89875658,,,,,,,,,
0.054277778,0.000239541,37.08888326,,,,,,,,,
0.054361111,0.000241731,37.28901281,,,,,,,,,
0.054416667,0.00024395,37.47914193,,,,,,,,,
0.054472222,0.00024686,37.68930282,,,,,,,,,
0.054527778,0.000247609,37.86937565,,,,,,,,,
0.054583333,0.000249799,38.08951353,,,,,,,,,
0.054666667,0.000251998,38.30965275,,,,,,,,,
0.054722222,0.000254188,38.49978493,,,,,,,,,
0.054777778,0.000255657,38.7098952,,,,,,,,,
0.054833333,0.000257847,38.91003153,,,,,,,,,
0.054916667,0.000260036,39.12017134,,,,,,,,,
0.054972222,0.000262256,39.32031062,,,,,,,,,
0.055027778,0.000264455,39.54045529,,,,,,,,,
0.055083333,0.000266644,39.76060053,,,,,,,,,
0.055166667,0.000268114,39.96071259,,,,,,,,,
0.055222222,0.000271053,40.18088969,,,,,,,,,
0.055277778,0.000273243,40.40103778,,,,,,,,,
0.055333333,0.000274712,40.61115485,,,,,,,,,
0.055388889,0.000277631,40.83133449,,,,,,,,,
0.055472222,0.000279821,41.03147986,,,,,,,,,
0.055527778,0.00028129,41.22159361,,,,,,,,,
0.055583333,0.00028348,41.4617519,,,,,,,,,
0.055666667,0.000285699,41.71191536,,,,,,,,,
0.055694444,0.000287899,41.89205893,,,,,,,,,
0.055777778,0.000290118,42.11221574,,,,,,,,,
0.055833333,0.000291557,42.33234051,,,,,,,,,
0.055888889,0.000293867,42.55250293,,,,,,,,,
0.055944444,0.000295876,42.77265354,,,,,,,,,
0.056027778,0.000298765,43.03285481,,,,,,,,,
0.056083333,0.000300205,43.23297681,,,,,,,,,
0.056138889,0.000302514,43.48315228,,,,,,,,,
0.056194444,0.000305393,43.72335078,,,,,,,,,
0.056277778,0.000307703,43.97352869,,,,,,,,,
0.056333333,0.000309142,44.19366001,,,,,,,,,
0.056388889,0.000311451,44.4138306,,,,,,,,,
0.056444444,0.000314331,44.67404021,,,,,,,,,
0.0565,0.00031722,44.94425494,,,,,,,,,
0.056583333,0.000318659,45.19439932,,,,,,,,,
0.056638889,0.000320968,45.44458394,,,,,,,,,
0.056694444,0.000323848,45.68479251,,,,,,,,,
0.05675,0.000325867,45.95497276,,,,,,,,,
0.056805556,0.000328176,46.23517079,,,,,,,,,
0.056888889,0.000330485,46.51537011,,,,,,,,,
0.056944444,0.000333364,46.75558405,,,,,,,,,
0.057,0.000334804,47.01573842,,,,,,,,,
0.057055556,0.000337693,47.33598233,,,,,,,,,
0.057138889,0.000339992,47.58617618,,,,,,,,,
0.057194444,0.000342012,47.85636463,,,,,,,,,
0.05725,0.000344321,48.11656468,,,,,,,,,
0.057333333,0.000348069,48.43685645,,,,,,,,,
0.057361111,0.000350089,48.6570313,,,,,,,,,
0.057444444,0.000352398,48.93724234,,,,,,,,,
0.0575,0.000354407,49.20743638,,,,,,,,,
0.057555556,0.000357586,49.51770368,,,,,,,,,
0.057611111,0.000359605,49.75788999,,,,,,,,,
0.057694444,0.000363354,50.03817827,,,,,,,,,
0.05775,0.000366233,50.2884139,,,,,,,,,
0.057805556,0.000368542,50.55862955,,,,,,,,,
0.057861111,0.000371421,50.83887912,,,,,,,,,
0.057916667,0.00037431,51.10912707,,,,,,,,,
0.058,0.000376609,51.43936889,,,,,,,,,
0.058055556,0.000379498,51.68961238,,,,,,,,,
0.058111111,0.000380937,51.95978966,,,,,,,,,
0.058166667,0.000383816,52.22003906,,,,,,,,,
0.05825,0.000386705,52.49029435,,,,,,,,,
0.058305556,0.000389014,52.80053617,,,,,,,,,
0.058361111,0.000392763,53.07084016,,,,,,,,,
0.058416667,0.000395642,53.39111958,,,,,,,,,
0.0585,0.000398521,53.65137692,,,,,,,,,
0.058555556,0.00040054,53.92159342,,,,,,,,,
0.058611111,0.000403718,54.20187788,,,,,,,,,
0.058666667,0.000407177,54.48217938,,,,,,,,,
0.058722222,0.000408617,54.77237632,,,,,,,,,
0.058805556,0.000412365,55.05269712,,,,,,,,,
0.058861111,0.000415244,55.32296775,,,,,,,,,
0.058916667,0.000418992,55.66331761,,,,,,,,,
0.059,0.000421881,56.0136261,,,,,,,,,
0.059027778,0.00042418,56.23384822,,,,,,,,,
0.059111111,0.000427069,56.56415163,,,,,,,,,
0.059166667,0.000429948,56.86444347,,,,,,,,,
0.059222222,0.000432836,57.17474195,,,,,,,,,
0.059277778,0.000435135,57.45499526,,,,,,,,,
0.059361111,0.000438024,57.77530143,,,,,,,,,
0.059416667,0.000440903,58.10561328,,,,,,,,,
0.059472222,0.000443792,58.39590986,,,,,,,,,
0.059527778,0.00044667,58.71622093,,,,,,,,,
0.059583333,0.000449839,59.05655996,,,,,,,,,
0.059666667,0.000451858,59.37682383,,,,,,,,,
0.059722222,0.000455606,59.70719677,,,,,,,,,
0.059777778,0.000457915,60.01747662,,,,,,,,,
0.059833333,0.000460794,60.34780149,,,,,,,,,
0.059916667,0.000464262,60.6681594,,,,,,,,,
0.059972222,0.000465991,60.9784088,,,,,,,,,
0.060027778,0.00046945,61.32878403,,,,,,,,,
0.060083333,0.000473198,61.66917483,,,,,,,,,
0.060138889,0.000475497,62.02948782,,,,,,,,,
0.060222222,0.000478955,62.35986043,,,,,,,,,
0.060277778,0.000482703,62.72026799,,,,,,,,,
0.060333333,0.000485592,63.07061916,,,,,,,,,
0.060388889,0.000488471,63.40096195,,,,,,,,,
0.060472222,0.000492219,63.71135221,,,,,,,,,
0.060527778,0.000494528,64.07167739,,,,,,,,,
0.060583333,0.000497406,64.40202601,,,,,,,,,
0.060666667,0.000501734,64.81251049,,,,,,,,,
0.060694444,0.000504043,65.08279626,,,,,,,,,
0.060777778,0.000506921,65.49319149,,,,,,,,,
0.060833333,0.00051038,65.82358645,,,,,,,,,
0.060888889,0.000514128,66.16400801,,,,,,,,,
0.060944444,0.000517016,66.51438013,,,,,,,,,
0.061027778,0.000519895,66.8447432,,,,,,,,,
0.061083333,0.000522204,67.18507513,,,,,,,,,
0.061138889,0.000526521,67.51553902,,,,,,,,,
0.061194444,0.0005297,67.84592845,,,,,,,,,
0.061277778,0.000532578,68.25634216,,,,,,,,,
0.061333333,0.000536036,68.60676586,,,,,,,,,
0.061388889,0.000538345,68.91709119,,,,,,,,,
0.061444444,0.000542093,69.30756096,,,,,,,,,
0.0615,0.000544971,69.68796761,,,,,,,,,
0.061583333,0.000548719,70.0384209,,,,,,,,,
0.061638889,0.000550738,70.39876062,,,,,,,,,
0.061694444,0.000554486,70.73921305,,,,,,,,,
0.06175,0.000558234,71.08967361,,,,,,,,,
0.061805556,0.000560253,71.45001888,,,,,,,,,
0.061888889,0.000564581,71.84054833,,,,,,,,,
0.061944444,0.000568328,72.19101655,,,,,,,,,
0.062,0.000572076,72.53148168,,,,,,,,,
0.062055556,0.000575824,72.93198391,,,,,,,,,
0.062138889,0.000579282,73.29244471,,,,,,,,,
0.062194444,0.000581581,73.62280517,,,,,,,,,
0.06225,0.000585329,73.99329772,,,,,,,,,
0.062305556,0.000588787,74.34375973,,,,,,,,,
0.062361111,0.000591095,74.70414422,,,,,,,,,
0.062444444,0.000594843,75.0846503,,,,,,,,,
0.0625,0.000598301,75.44512539,,,,,,,,,
0.062555556,0.000602049,75.80562494,,,,,,,,,
0.062611111,0.000604937,76.16606173,,,,,,,,,
0.062694444,0.000608685,76.55658464,,,,,,,,,
0.06275,0.000611563,76.88700687,,,,,,,,,
0.062805556,0.000615311,77.26752891,,,,,,,,,
0.062861111,0.000618189,77.67800484,,,,,,,,,
0.062944444,0.000621937,78.03851992,,,,,,,,,
0.063,0.000625394,78.39901498,,,,,,,,,
0.063055556,0.000629142,78.75953535,,,,,,,,,
0.063111111,0.00063289,79.12005843,,,,,,,,,
0.063194444,0.000635778,79.52054133,,,,,,,,,
0.06325,0.000640095,79.91113436,,,,,,,,,
0.063305556,0.000642983,80.2715967,,,,,,,,,
0.063361111,0.000646731,80.63213043,,,,,,,,,
0.063444444,0.000651048,81.04274555,,,,,,,,,
0.0635,0.000653936,81.4032151,,,,,,,,,
0.063555556,0.000657684,81.76375701,,,,,,,,,
0.063611111,0.000660562,82.09421039,,,,,,,,,
0.063666667,0.000664309,82.5047905,,,,,,,,,
0.06375,0.000668057,82.91537368,,,,,,,,,
0.063805556,0.000671514,83.25588877,,,,,,,,,
0.063861111,0.000675262,83.65647096,,,,,,,,,
0.063916667,0.000679009,84.02703578,,,,,,,,,
0.064,0.000682467,84.40758574,,,,,,,,,
0.064055556,0.000686215,84.79816977,,,,,,,,,
0.064111111,0.000690542,85.17879919,,,,,,,,,
0.064166667,0.000695148,85.53944194,,,,,,,,,
0.064222222,0.000698606,85.92000326,,,,,,,,,
0.064305556,0.000702353,86.3306133,,,,,,,,,
0.064361111,0.00070668,86.70124842,,,,,,,,,
0.064416667,0.000710428,87.08184337,,,,,,,,,
0.064472222,0.000714755,87.47249902,,,,,,,,,
0.064555556,0.000718502,87.87311432,,,,,,,,,
0.064611111,0.000722249,88.23370371,,,,,,,,,
0.064666667,0.000725707,88.64430642,,,,,,,,,
0.064722222,0.000730313,89.00497779,,,,,,,,,
0.064777778,0.000732332,89.37542851,,,,,,,,,
0.064861111,0.000736659,89.78611736,,,,,,,,,
0.064916667,0.000740406,90.17674267,,,,,,,,,
0.064972222,0.000745592,90.57750869,,,,,,,,,
0.065027778,0.000749339,90.93811797,,,,,,,,,
0.065111111,0.000752797,91.32872608,,,,,,,,,
0.065166667,0.000757403,91.71944229,,,,,,,,,
0.065222222,0.00076173,92.12014394,,,,,,,,,
0.065277778,0.000765187,92.4607227,,,,,,,,,
0.065333333,0.000769804,92.87146528,,,,,,,,,
0.065416667,0.00077412,93.28218369,,,,,,,,,
0.065472222,0.000778447,93.69290658,,,,,,,,,
0.065527778,0.000782774,94.06360169,,,,,,,,,
0.065583333,0.000785941,94.44419841,,,,,,,,,
0.065666667,0.000790837,94.8549852,,,,,,,,,
0.065722222,0.000794584,95.23564268,,,,,,,,,
0.065777778,0.000798911,95.68641438,,,,,,,,,
0.065833333,0.000803517,96.03713649,,,,,,,,,
0.065888889,0.000806974,96.45780757,,,,,,,,,
0.065972222,0.00081216,96.84862466,,,,,,,,,
0.066027778,0.000815048,97.24923047,,,,,,,,,
0.066083333,0.000820234,97.64005481,,,,,,,,,
0.066138889,0.00082398,98.0207339,,,,,,,,,
0.066222222,0.000828307,98.41148115,,,,,,,,,
0.066277778,0.000832054,98.80217453,,,,,,,,,
0.066333333,0.000837809,99.19307004,,,,,,,,,
0.066388889,0.000841556,99.59377846,,,,,,,,,
0.066444444,0.000845023,99.98445346,,,,,,,,,
0.066527778,0.000849629,100.385254,,,,,,,,,
0.066583333,0.000853086,100.7859424,,,,,,,,,
0.066638889,0.000858272,101.1868085,,,,,,,,,
0.066694444,0.000862598,101.5875915,,,,,,,,,
0.066777778,0.000867783,101.9884655,,,,,,,,,
0.066833333,0.00087211,102.3892557,,,,,,,,,
0.066888889,0.000876716,102.7900782,,,,,,,,,
0.066944444,0.000881621,103.1909352,,,,,,,,,
0.067,0.000885358,103.5916751,,,,,,,,,
0.067083333,0.000889684,103.9924793,,,,,,,,,
0.067138889,0.000894869,104.3933767,,,,,,,,,
0.067194444,0.000899196,104.7941881,,,,,,,,,
0.06725,0.000903801,105.1950325,,,,,,,,,
0.067333333,0.000908707,105.5959122,,,,,,,,,
0.067388889,0.000913313,105.996764,,,,,,,,,
0.067444444,0.000917639,106.297498,,,,,,,,,
0.0675,0.000922824,106.7985108,,,,,,,,,
0.067583333,0.00092772,107.1994049,,,,,,,,,
0.067638889,0.000932905,107.6003341,,,,,,,,,
0.067694444,0.000937231,107.9010808,,,,,,,,,
0.06775,0.000942416,108.4021117,,,,,,,,,
0.067805556,0.000947601,108.803053,,,,,,,,,
0.067888889,0.000952796,109.2039996,,,,,,,,,
0.067944444,0.000957112,109.5047582,,,,,,,,,
0.068,0.000962297,109.905711,,,,,,,,,
0.068055556,0.000966623,110.3065733,,,,,,,,,
0.068111111,0.000972387,110.7075983,,,,,,,,,
0.068194444,0.000978441,111.1086601,,,,,,,,,
0.06825,0.000981898,111.5094371,,,,,,,,,
0.068305556,0.000987942,111.9105065,,,,,,,,,
0.068361111,0.000992268,112.3113877,,,,,,,,,
0.068444444,0.000998032,112.7124345,,,,,,,,,
0.0685,0.001003197,113.1134181,,,,,,,,,
0.068555556,0.001008391,113.5144093,,,,,,,,,
0.068611111,0.001012687,113.8152008,,,,,,,,,
0.068666667,0.00101938,114.3164726,,,,,,,,,
0.06875,0.001025074,114.6174312,,,,,,,,,
0.068805556,0.001031168,115.1186455,,,,,,,,,
0.068861111,0.001036962,115.5197275,,,,,,,,,
0.068916667,0.001042656,115.9208026,,,,,,,,,
0.069,0.001047851,116.3218241,,,,,,,,,
0.069055556,0.001053045,116.7228498,,,,,,,,,
0.069111111,0.001058839,117.1239498,,,,,,,,,
0.069166667,0.001064633,117.5250545,,,,,,,,,
0.069222222,0.001069728,117.9260813,,,,,,,,,
0.069305556,0.00107722,118.327396,,,,,,,,,
0.069361111,0.001082114,118.7284082,,,,,,,,,
0.069416667,0.001088807,119.1296386,,,,,,,,,
0.069472222,0.001094001,119.5306952,,,,,,,,,
0.069555556,0.001100594,119.9319238,,,,,,,,,
0.069611111,0.001106388,120.3330614,,,,,,,,,
0.069666667,0.001111582,120.7341313,,,,,,,,,
0.069722222,0.001118175,121.1353748,,,,,,,,,
0.069777778,0.001123968,121.5365264,,,,,,,,,
0.069861111,0.001130561,121.9377802,,,,,,,,,
0.069916667,0.001137153,122.3390392,,,,,,,,,
0.069972222,0.001143846,122.7403157,,,,,,,,,
0.070027778,0.001149539,123.1414746,,,,,,,,,
0.070111111,0.001156231,123.5427615,,,,,,,,,
0.070166667,0.001162824,123.843925,,,,,,,,,
0.070222222,0.001169416,124.2452094,,,,,,,,,
0.070277778,0.001175808,124.6464742,,,,,,,,,
0.070333333,0.001182401,125.0477692,,,,,,,,,
0.070416667,0.001190491,125.4492574,,,,,,,,,
0.070472222,0.001196584,125.8505006,,,,,,,,,
0.070527778,0.001204574,126.2519883,,,,,,,,,
0.070583333,0.001210367,126.6532042,,,,,,,,,
0.070666667,0.001217558,127.0546023,,,,,,,,,
0.070722222,0.00122415,127.4559298,,,,,,,,,
0.070777778,0.001230842,127.8572753,,,,,,,,,
0.070833333,0.001238033,128.2586903,,,,,,,,,
0.070888889,0.001245524,128.5600249,,,,,,,,,
0.070972222,0.001253614,128.9615667,,,,,,,,,
0.071027778,0.001260206,129.3629212,,,,,,,,,
0.071083333,0.001268295,129.7644754,,,,,,,,,
0.071138889,0.001274587,130.165802,,,,,,,,,
0.071222222,0.001282078,130.5672902,,,,,,,,,
0.071277778,0.001290167,130.9688628,,,,,,,,,
0.071333333,0.001297358,131.3703238,,,,,,,,,
0.071388889,0.001305448,131.6717785,,,,,,,,,
0.071444444,0.001312638,132.0732507,,,,,,,,,
0.071527778,0.001320128,132.4747683,,,,,,,,,
0.071583333,0.001328717,132.8764379,,,,,,,,,
0.071638889,0.001336806,133.2780479,,,,,,,,,
0.071694444,0.001344895,133.6796643,,,,,,,,,
0.071777778,0.001352984,133.9811518,,,,,,,,,
0.071833333,0.001360973,134.382767,,,,,,,,,
0.071888889,0.001369062,134.784402,,,,,,,,,
0.071944444,0.001379448,135.186354,,,,,,,,,
0.072027778,0.001387537,135.5880029,,,,,,,,,
0.072083333,0.001397024,135.9898484,,,,,,,,,
0.072138889,0.001405112,136.2913702,,,,,,,,,
0.072194444,0.0014137,136.6931066,,,,,,,,,
