time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons
0.024805556,-0.000344009,15.09480636,650,tensile,D8,Air,0.3960072,170000,0.3
0.024861111,-0.000344009,15.284741,,,,,,,
0.024916667,-0.000344009,15.47467565,,,,,,,
0.025,-0.000343129,15.68461723,,,,,,,
0.025055556,-0.000342549,15.88455783,,,,,,,
0.025111111,-0.000342549,16.09448591,,,,,,,
0.025166667,-0.000342549,16.29441741,,,,,,,
0.025222222,-0.000341678,16.48436669,,,,,,,
0.025305556,-0.000341678,16.7242847,,,,,,,
0.025361111,-0.000341098,16.89423642,,,,,,,
0.025416667,-0.000340228,17.12417289,,,,,,,
0.025472222,-0.000340228,17.34409805,,,,,,,
0.025527778,-0.000339358,17.54404529,,,,,,,
0.025611111,-0.000337907,17.75399978,,,,,,,
0.025666667,-0.000337317,17.97393607,,,,,,,
0.025722222,-0.000335866,18.17389497,,,,,,,
0.025777778,-0.000335866,18.43380766,,,,,,,
0.025833333,-0.000334996,18.65375002,,,,,,,
0.025916667,-0.000334996,18.89366963,,,,,,,
0.025972222,-0.000334416,19.09361372,,,,,,,
0.026027778,-0.000333546,19.34354697,,,,,,,
0.026083333,-0.000332965,19.58347829,,,,,,,
0.026138889,-0.000332095,19.83341233,,,,,,,
0.026222222,-0.000331505,20.05335111,,,,,,,
0.026277778,-0.000330635,20.29328923,,,,,,,
0.026333333,-0.000329764,20.51323435,,,,,,,
0.026388889,-0.000329184,20.77316068,,,,,,,
0.026444444,-0.000328314,20.99310654,,,,,,,
0.026527778,-0.000326283,21.27305783,,,,,,,
0.026583333,-0.000325403,21.51299847,,,,,,,
0.026638889,-0.000323372,21.75296456,,,,,,,
0.026694444,-0.000322502,22.01289965,,,,,,,
0.02675,-0.000321052,22.25285454,,,,,,,
0.026833333,-0.000320181,22.49279708,,,,,,,
0.026888889,-0.000318721,22.7727407,,,,,,,
0.026944444,-0.00031727,23.02269442,,,,,,,
0.027,-0.00031582,23.28264572,,,,,,,
0.027055556,-0.000314369,23.59258205,,,,,,,
0.027138889,-0.000312909,23.86253203,,,,,,,
0.027194444,-0.000311458,24.13248256,,,,,,,
0.02725,-0.000310008,24.40243388,,,,,,,
0.027305556,-0.000307677,24.68240462,,,,,,,
0.027361111,-0.000306227,24.97235162,,,,,,,
0.027444444,-0.000304776,25.24230557,,,,,,,
0.0275,-0.000302456,25.5122825,,,,,,,
0.027555556,-0.000300415,25.82224144,,,,,,,
0.027611111,-0.000298965,26.07220417,,,,,,,
0.027666667,-0.000296644,26.36217866,,,,,,,
0.02775,-0.000293733,26.66216729,,,,,,,
0.027805556,-0.000291412,26.96214175,,,,,,,
0.027861111,-0.000290042,27.2420975,,,,,,,
0.027916667,-0.000287081,27.53209492,,,,,,,
0.027972222,-0.000284871,27.81207603,,,,,,,
0.028055556,-0.00028266,28.10205555,,,,,,,
0.028111111,-0.00028118,28.41201,,,,,,,
0.028166667,-0.000278219,28.68201902,,,,,,,
0.028222222,-0.000276008,29.01199135,,,,,,,
0.028305556,-0.000273797,29.33196788,,,,,,,
0.028361111,-0.000270837,29.63197349,,,,,,,
0.028416667,-0.000268626,29.90196647,,,,,,,
0.028472222,-0.000266415,30.21195,,,,,,,
0.028527778,-0.000263455,30.53195515,,,,,,,
0.028611111,-0.000261244,30.81194951,,,,,,,
0.028666667,-0.000259044,31.13193443,,,,,,,
0.028722222,-0.000256833,31.40193391,,,,,,,
0.028777778,-0.000253862,31.75193836,,,,,,,
0.028861111,-0.000251662,32.01194281,,,,,,,
0.028916667,-0.000249451,32.30194124,,,,,,,
0.028972222,-0.00024649,32.57197033,,,,,,,
0.029027778,-0.000242799,32.90201044,,,,,,,
0.029083333,-0.000240589,33.18201581,,,,,,,
0.029166667,-0.000237628,33.4520499,,,,,,,
0.029222222,-0.000234688,33.74208022,,,,,,,
0.029277778,-0.000232457,34.05208343,,,,,,,
0.029333333,-0.000229516,34.35211472,,,,,,,
0.029472222,-0.000224345,35.00214656,,,,,,,
0.029527778,-0.000221385,35.30218378,,,,,,,
0.029583333,-0.000218444,35.6222177,,,,,,,
0.029666667,-0.000216243,35.92223122,,,,,,,
0.029722222,-0.000213273,36.22227395,,,,,,,
0.029777778,-0.000210312,36.52231811,,,,,,,
0.029833333,-0.000208862,36.83230633,,,,,,,
0.029888889,-0.000205171,37.13238073,,,,,,,
0.029972222,-0.000202931,37.47239493,,,,,,,
0.030027778,-0.0002,37.80243876,,,,,,,
0.030083333,-0.00019779,38.13245705,,,,,,,
0.030138889,-0.000194099,38.44253762,,,,,,,
0.030222222,-0.000191858,38.76256236,,,,,,,
0.030277778,-0.000188928,39.09261362,,,,,,,
0.030333333,-0.000185967,39.39267357,,,,,,,
0.030388889,-0.000183027,39.72272901,,,,,,,
0.030444444,-0.000180796,40.04275976,,,,,,,
0.030527778,-0.000177856,40.37281882,,,,,,,
0.030583333,-0.000174895,40.69288238,,,,,,,
0.030638889,-0.000171955,41.05294014,,,,,,,
0.030694444,-0.000168994,41.37300761,,,,,,,
0.030777778,-0.000166034,41.70307531,,,,,,,
0.030833333,-0.000163093,42.03314412,,,,,,,
0.030888889,-0.000160133,42.38321251,,,,,,,
0.030944444,-0.000157172,42.73328298,,,,,,,
0.031,-0.000154232,43.04336083,,,,,,,
0.031083333,-0.000151271,43.42343078,,,,,,,
0.031138889,-0.000147581,43.77353939,,,,,,,
0.031194444,-0.00014465,44.12361704,,,,,,,
0.03125,-0.00014168,44.4836971,,,,,,,
0.031361111,-0.000136509,45.13383839,,,,,,,
0.031444444,-0.000133579,45.4839239,,,,,,,
0.0315,-0.000130619,45.84401153,,,,,,,
0.031555556,-0.000127648,46.23409793,,,,,,,
0.031611111,-0.000124718,46.58418976,,,,,,,
0.031694444,-0.000121757,46.93428506,,,,,,,
0.03175,-0.000118067,47.29441576,,,,,,,
