time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons,,
0.026916667,-6.71E-05,4.924669651,850,tensile,D9,Air,3.48E-01,153000,0.3,,
0.026972222,-6.49E-05,4.987676194,,,,,,,,,
0.027027778,-6.35E-05,5.018681449,,,,,,,,,
0.027111111,-6.21E-05,5.081684667,,,,,,,,,
0.027166667,-6.06E-05,5.128689177,,,,,,,,,
0.027222222,-5.92E-05,5.191692878,,,,,,,,,
0.027277778,-5.77E-05,5.254696765,,,,,,,,,
0.027333333,-5.63E-05,5.302701674,,,,,,,,,
0.027416667,-5.41E-05,5.364709764,,,,,,,,,
0.027472222,-5.27E-05,5.412715006,,,,,,,,,
0.027527778,-5.12E-05,5.475719623,,,,,,,,,
0.027583333,-4.98E-05,5.538724263,,,,,,,,,
0.027666667,-4.76E-05,5.585734134,,,,,,,,,
0.027722222,-4.62E-05,5.663738465,,,,,,,,,
0.027777778,-4.54E-05,5.71174047,,,,,,,,,
0.027833333,-4.33E-05,5.77475007,,,,,,,,,
0.027888889,-4.26E-05,5.836751531,,,,,,,,,
0.027972222,-4.04E-05,5.9157611,,,,,,,,,
0.028027778,-3.82E-05,5.94777265,,,,,,,,,
0.028083333,-3.68E-05,6.025778394,,,,,,,,,
0.028138889,-3.54E-05,6.057785819,,,,,,,,,
0.028222222,-3.32E-05,6.151795944,,,,,,,,,
0.028277778,-3.17E-05,6.198803188,,,,,,,,,
0.028333333,-2.96E-05,6.261814883,,,,,,,,,
0.028388889,-2.74E-05,6.32482667,,,,,,,,,
0.028444444,-2.60E-05,6.387834193,,,,,,,,,
0.028527778,-2.38E-05,6.450846486,,,,,,,,,
0.028583333,-2.09E-05,6.513863851,,,,,,,,,
0.028638889,-1.87E-05,6.576876727,,,,,,,,,
0.028694444,-1.58E-05,6.639894783,,,,,,,,,
0.028777778,-1.37E-05,6.702908249,,,,,,,,,
0.028833333,-1.22E-05,6.765917191,,,,,,,,,
0.028888889,-1.08E-05,6.82892611,,,,,,,,,
0.028944444,-9.37E-06,6.875935565,,,,,,,,,
0.029,-7.21E-06,6.938949949,,,,,,,,,
0.029083333,-5.77E-06,7.001959633,,,,,,,,,
0.029138889,-3.61E-06,7.080974459,,,,,,,,,
0.029194444,-2.87E-06,7.142979514,,,,,,,,,
0.02925,-7.10E-07,7.221994872,,,,,,,,,
0.029333333,0,7.301,,,,,,,,,
0.029388889,2.16E-06,7.364015892,,,,,,,,,
0.029444444,3.61E-06,7.427026789,,,,,,,,,
0.0295,5.03E-06,7.50503772,,,,,,,,,
0.029555556,7.21E-06,7.568054588,,,,,,,,,
0.029638889,9.37E-06,7.63107151,,,,,,,,,
0.029694444,1.08E-05,7.694083249,,,,,,,,,
0.02975,1.30E-05,7.773100878,,,,,,,,,
0.029805556,1.44E-05,7.852113273,,,,,,,,,
0.029888889,1.66E-05,7.899130997,,,,,,,,,
0.029944444,1.80E-05,7.962143579,,,,,,,,,
0.03,2.02E-05,8.025162033,,,,,,,,,
0.030055556,2.16E-05,8.103175341,,,,,,,,,
0.030111111,2.38E-05,8.182194707,,,,,,,,,
0.030194444,2.52E-05,8.276208936,,,,,,,,,
0.03025,2.60E-05,8.402218082,,,,,,,,,
0.030305556,2.67E-05,8.512226981,,,,,,,,,
0.030361111,2.74E-05,8.638236716,,,,,,,,,
0.030444444,2.81E-05,8.764246391,,,,,,,,,
0.0305,2.81E-05,8.874249484,,,,,,,,,
0.030555556,2.89E-05,9.01626013,,,,,,,,,
0.030611111,2.96E-05,9.11026931,,,,,,,,,
0.030666667,3.03E-05,9.220279366,,,,,,,,,
0.03075,3.10E-05,9.331289354,,,,,,,,,
0.030805556,3.10E-05,9.425292269,,,,,,,,,
0.030861111,2.96E-05,9.472280011,,,,,,,,,
0.030916667,2.45E-05,9.441231371,,,,,,,,,
0.031,2.52E-05,9.551241125,,,,,,,,,
0.031055556,2.67E-05,9.66125762,,,,,,,,,
0.031111111,2.81E-05,9.787275152,,,,,,,,,
0.031166667,2.96E-05,9.928293492,,,,,,,,,
0.031222222,3.10E-05,10.01031041,,,,,,,,,
0.031305556,3.32E-05,10.130336,,,,,,,,,
0.031361111,3.46E-05,10.26035517,,,,,,,,,
0.031416667,3.68E-05,10.37038136,,,,,,,,,
0.031472222,3.90E-05,10.51040949,,,,,,,,,
0.031555556,4.11E-05,10.62043669,,,,,,,,,
0.031611111,4.33E-05,10.73046437,,,,,,,,,
0.031666667,4.54E-05,10.83049207,,,,,,,,,
0.031722222,4.83E-05,11.00053166,,,,,,,,,
0.031777778,5.05E-05,11.11056096,,,,,,,,,
0.031861111,5.34E-05,11.25060062,,,,,,,,,
0.031916667,5.63E-05,11.36063907,,,,,,,,,
0.031972222,5.92E-05,11.49067967,,,,,,,,,
0.032027778,6.13E-05,11.63071305,,,,,,,,,
0.032111111,6.42E-05,11.74075379,,,,,,,,,
0.032166667,6.64E-05,11.90078976,,,,,,,,,
0.032222222,6.85E-05,12.01082297,,,,,,,,,
0.032277778,7.21E-05,12.1608771,,,,,,,,,
0.032333333,7.50E-05,12.29092208,,,,,,,,,
0.032416667,7.79E-05,12.48097213,,,,,,,,,
0.032472222,8.15E-05,12.60102693,,,,,,,,,
0.032555556,8.44E-05,12.74107523,,,,,,,,,
0.032611111,8.73E-05,12.90112611,,,,,,,,,
0.032666667,9.02E-05,13.06117753,,,,,,,,,
0.032722222,9.38E-05,13.19123683,,,,,,,,,
0.032805556,9.74E-05,13.31129607,,,,,,,,,
0.032861111,9.95E-05,13.48134172,,,,,,,,,
0.032916667,0.000103135,13.61140374,,,,,,,,,
0.032972222,0.000106034,13.75145805,,,,,,,,,
0.033027778,0.000109634,13.8915229,,,,,,,,,
0.033111111,0.000112534,14.04158006,,,,,,,,,
0.033166667,0.000116853,14.22166175,,,,,,,,,
0.033222222,0.000120453,14.37173101,,,,,,,,,
0.033277778,0.000123352,14.49178749,,,,,,,,,
0.033361111,0.000126222,14.66185053,,,,,,,,,
0.033416667,0.000130561,14.82193505,,,,,,,,,
0.033527778,0.000137041,15.1220722,,,,,,,,,
0.033611111,0.00014064,15.26214632,,,,,,,,,
0.033666667,0.00014354,15.40221067,,,,,,,,,
0.033722222,0.000147859,15.59230529,,,,,,,,,
0.033777778,0.000151459,15.70237808,,,,,,,,,
0.033861111,0.000153618,15.86243657,,,,,,,,,
0.033916667,0.000157228,16.02251898,,,,,,,,,
0.033972222,0.000161567,16.1426079,,,,,,,,,
0.034027778,0.000165176,16.29269095,,,,,,,,,
0.034083333,0.000168076,16.4427634,,,,,,,,,
0.034166667,0.000172385,16.57285667,,,,,,,,,
0.034222222,0.000175285,16.71292926,,,,,,,,,
0.034277778,0.000178154,16.87300573,,,,,,,,,
0.034333333,0.000182493,17.0131045,,,,,,,,,
0.034388889,0.000186103,17.18319754,,,,,,,,,
0.034472222,0.000188972,17.31327142,,,,,,,,,
0.034527778,0.000193311,17.48337941,,,,,,,,,
0.034583333,0.000196921,17.61346811,,,,,,,,,
0.034638889,0.00019979,17.78355262,,,,,,,,,
0.034694444,0.000203389,17.92364511,,,,,,,,,
0.034777778,0.000206999,18.08374292,,,,,,,,,
0.034833333,0.000211338,18.24385521,,,,,,,,,
0.034888889,0.000214947,18.38395115,,,,,,,,,
0.034944444,0.000217106,18.52402125,,,,,,,,,
0.035027778,0.000220716,18.68412342,,,,,,,,,
0.035083333,0.000223575,18.80420368,,,,,,,,,
0.035138889,0.000227184,18.93430109,,,,,,,,,
0.035194444,0.000230084,19.0943928,,,,,,,,,
0.03525,0.000233683,19.21448957,,,,,,,,,
0.035333333,0.000236582,19.32457131,,,,,,,,,
0.035388889,0.000239451,19.46466028,,,,,,,,,
0.035444444,0.000242351,19.59474822,,,,,,,,,
0.0355,0.00024521,19.70483123,,,,,,,,,
0.035555556,0.000248819,19.84493718,,,,,,,,,
0.035638889,0.000251008,19.95500825,,,,,,,,,
0.035694444,0.000254608,20.09511572,,,,,,,,,
0.03575,0.000257477,20.23520943,,,,,,,,,
0.035805556,0.000261086,20.33530857,,,,,,,,,
0.035888889,0.000263975,20.47540428,,,,,,,,,
0.035944444,0.000266874,20.63550635,,,,,,,,,
0.036,0.000269744,20.74559524,,,,,,,,,
0.036055556,0.000272643,20.85568538,,,,,,,,,
0.036111111,0.000275502,21.0157891,,,,,,,,,
0.036194444,0.000278401,21.16589179,,,,,,,,,
0.03625,0.00028201,21.2759992,,,,,,,,,
0.036305556,0.000284789,21.41609821,,,,,,,,,
0.036361111,0.000288478,21.54621472,,,,,,,,,
0.036444444,0.000292167,21.68633511,,,,,,,,,
0.0365,0.000295006,21.84644389,,,,,,,,,
0.036555556,0.000297846,21.97654464,,,,,,,,,
0.036611111,0.000301535,22.0966619,,,,,,,,,
0.036666667,0.000304374,22.26677639,,,,,,,,,
0.03675,0.000307213,22.37687341,,,,,,,,,
0.036805556,0.000310912,22.5069966,,,,,,,,,
0.036861111,0.000314311,22.64711711,,,,,,,,,
0.036916667,0.00031744,22.77722925,,,,,,,,,
0.037,0.000320279,22.91733876,,,,,,,,,
0.037055556,0.000323968,23.10748486,,,,,,,,,
0.037111111,0.000326807,23.19757988,,,,,,,,,
0.037166667,0.000329646,23.3276886,,,,,,,,,
0.037222222,0.000333334,23.46782133,,,,,,,,,
0.037305556,0.000336173,23.63794511,,,,,,,,,
0.037361111,0.000339582,23.77807324,,,,,,,,,
0.037416667,0.000342701,23.93820225,,,,,,,,,
0.037472222,0.00034696,24.11836665,,,,,,,,,
0.037555556,0.000350649,24.26850822,,,,,,,,,
0.037611111,0.000354057,24.42864761,,,,,,,,,
0.037666667,0.000358316,24.53879106,,,,,,,,,
0.037722222,0.000361435,24.69892544,,,,,,,,,
0.037777778,0.000364843,24.83906072,,,,,,,,,
0.037861111,0.000368532,24.97920394,,,,,,,,,
0.037916667,0.000371371,25.11932686,,,,,,,,,
0.037972222,0.00037506,25.29948704,,,,,,,,,
0.038027778,0.000377899,25.41960422,,,,,,,,,
0.038111111,0.000381597,25.58976312,,,,,,,,,
0.038166667,0.000384996,25.73990785,,,,,,,,,
0.038222222,0.000388694,25.89006137,,,,,,,,,
0.038277778,0.000391533,26.03018969,,,,,,,,,
0.038333333,0.000395222,26.180345,,,,,,,,,
0.038416667,0.000398061,26.35048701,,,,,,,,,
0.038472222,0.000402319,26.5106636,,,,,,,,,
0.038527778,0.000405438,26.66080711,,,,,,,,,
0.038583333,0.000408277,26.8409563,,,,,,,,,
0.038666667,0.000411685,27.01111779,,,,,,,,,
0.038722222,0.000416223,27.18131114,,,,,,,,,
0.038777778,0.000419062,27.34145537,,,,,,,,,
0.038833333,0.00042332,27.48163107,,,,,,,,,
0.038888889,0.000427579,27.64181652,,,,,,,,,
0.038972222,0.000430417,27.81196818,,,,,,,,,
0.039027778,0.000434106,27.97214023,,,,,,,,,
0.039083333,0.000437794,28.1623266,,,,,,,,,
0.039138889,0.000440633,28.30246825,,,,,,,,,
0.039222222,0.000444331,28.49265737,,,,,,,,,
0.039277778,0.00044717,28.65280981,,,,,,,,,
0.039333333,0.000450858,28.84300118,,,,,,,,,
0.039388889,0.000454257,28.99316735,,,,,,,,,
0.039444444,0.000457096,29.15332281,,,,,,,,,
0.039527778,0.000460794,29.35352281,,,,,,,,,
0.039583333,0.000465052,29.51372222,,,,,,,,,
0.039638889,0.00046817,29.69389855,,,,,,,,,
0.039694444,0.000471579,29.84407051,,,,,,,,,
0.039777778,0.000475267,30.03427091,,,,,,,,,
0.039833333,0.000479525,30.24449952,,,,,,,,,
0.039888889,0.000482364,30.41466739,,,,,,,,,
0.039944444,0.000486052,30.57485736,,,,,,,,,
0.04,0.000488321,30.77502441,,,,,,,,,
0.040083333,0.000492579,30.93523428,,,,,,,,,
0.040138889,0.000496837,31.12546043,,,,,,,,,
0.040194444,0.000499675,31.29563374,,,,,,,,,
0.04025,0.000503363,31.49584987,,,,,,,,,
0.040333333,0.000507621,31.7060906,,,,,,,,,
0.040388889,0.00051046,31.92629293,,,,,,,,,
0.040444444,0.000514148,32.11650839,,,,,,,,,
0.0405,0.000517846,32.33674111,,,,,,,,,
0.040555556,0.000521534,32.53696471,,,,,,,,,
0.040638889,0.000524942,32.75719112,,,,,,,,,
0.040694444,0.00052863,32.97742826,,,,,,,,,
0.04075,0.000531469,33.19763882,,,,,,,,,
0.040805556,0.000535157,33.40787367,,,,,,,,,
0.040888889,0.000540834,33.65819857,,,,,,,,,
0.040944444,0.000543102,33.89840531,,,,,,,,,
0.041,0.000546511,34.11864111,,,,,,,,,
0.041111111,0.000553037,34.50907952,,,,,,,,,
0.041166667,0.000556725,34.7293293,,,,,,,,,
0.041222222,0.000560413,34.94958071,,,,,,,,,
0.041305556,0.000563821,35.15981826,,,,,,,,,
0.041361111,0.000567509,35.41008984,,,,,,,,,
0.041416667,0.000571197,35.66036327,,,,,,,,,
0.041472222,0.000574035,35.91060804,,,,,,,,,
0.041555556,0.000578293,36.11087662,,,,,,,,,
0.041611111,0.000581981,36.35114951,,,,,,,,,
0.041666667,0.000584819,36.60139893,,,,,,,,,
0.041722222,0.000588517,36.81165791,,,,,,,,,
0.041777778,0.000591915,37.06193101,,,,,,,,,
0.041861111,0.000595613,37.28219914,,,,,,,,,
0.041916667,0.0005993,37.53248649,,,,,,,,,
0.041972222,0.000602988,37.7827757,,,,,,,,,
0.042027778,0.000605826,38.02302838,,,,,,,,,
0.042111111,0.000610084,38.25333062,,,,,,,,,
0.042166667,0.000613772,38.51363132,,,,,,,,,
0.042222222,0.00061661,38.7438825,,,,,,,,,
0.042277778,0.000620867,38.9841965,,,,,,,,,
0.042333333,0.000623705,39.21445064,,,,,,,,,
0.042416667,0.000627963,39.48478719,,,,,,,,,
0.042472222,0.00063165,39.70507181,,,,,,,,,
0.042527778,0.000635338,40.00540889,,,,,,,,,
0.042583333,0.000639026,40.22569705,,,,,,,,,
0.042666667,0.000642434,40.49600764,,,,,,,,,
0.042722222,0.000646121,40.73631209,,,,,,,,,
0.042777778,0.000649819,40.98662523,,,,,,,,,
0.042833333,0.000653217,41.23692785,,,,,,,,,
0.042888889,0.000658323,41.48730307,,,,,,,,,
0.042972222,0.000661161,41.73758616,,,,,,,,,
0.043027778,0.000664859,41.98790676,,,,,,,,,
0.043083333,0.000669966,42.30833563,,,,,,,,,
0.043138889,0.000673373,42.53863474,,,,,,,,,
0.043222222,0.000675642,42.82892724,,,,,,,,,
0.043277778,0.000679899,43.0792796,,,,,,,,,
0.043333333,0.000683586,43.32960941,,,,,,,,,
0.043388889,0.000687274,43.57994106,,,,,,,,,
0.043444444,0.000690112,43.85025114,,,,,,,,,
0.043527778,0.000694369,44.12062535,,,,,,,,,
0.043583333,0.000697207,44.40094586,,,,,,,,,
0.043638889,0.000701744,44.68134385,,,,,,,,,
0.043694444,0.000705151,44.98170773,,,,,,,,,
0.043777778,0.000708839,45.24205796,,,,,,,,,
0.043833333,0.000712526,45.50241011,,,,,,,,,
0.043888889,0.000715934,45.80278002,,,,,,,,,
0.043944444,0.000719621,46.08315047,,,,,,,,,
0.044,0.000723318,46.34350899,,,,,,,,,
0.044083333,0.000727575,46.60389551,,,,,,,,,
0.044138889,0.000730413,46.89423966,,,,,,,,,
0.044194444,0.00073466,47.20466665,,,,,,,,,
0.04425,0.000738357,47.44501845,,,,,,,,,
0.044333333,0.000742045,47.72540124,,,,,,,,,
0.044388889,0.000745732,47.99577864,,,,,,,,,
0.044444444,0.000749989,48.29620803,,,,,,,,,
0.0445,0.000752827,48.57655596,,,,,,,,,
0.044555556,0.000757933,48.84700872,,,,,,,,,
0.044638889,0.000760771,49.14737566,,,,,,,,,
0.044694444,0.000764458,49.45779395,,,,,,,,,
0.04475,0.000768714,49.75823518,,,,,,,,,
0.044805556,0.000772122,50.05863645,,,,,,,,,
0.044888889,0.000776658,50.35909663,,,,,,,,,
0.044944444,0.000780066,50.65950233,,,,,,,,,
0.045,0.000783193,50.93988015,,,,,,,,,
0.045055556,0.00078744,51.26034856,,,,,,,,,
0.045111111,0.000790278,51.54071539,,,,,,,,,
0.045194444,0.000793975,51.85115216,,,,,,,,,
0.04525,0.000798231,52.15161244,,,,,,,,,
0.045305556,0.000802488,52.50211541,,,,,,,,,
0.045361111,0.000807594,52.7826097,,,,,,,,,
0.045444444,0.000811281,53.11307214,,,,,,,,,
0.0455,0.000814688,53.41349762,,,,,,,,,
0.045555556,0.000819224,53.73400218,,,,,,,,,
0.045611111,0.000822632,54.06445684,,,,,,,,,
0.045666667,0.000827168,54.36495034,,,,,,,,,
0.04575,0.000830575,54.67539316,,,,,,,,,
0.045805556,0.000834262,55.0358952,,,,,,,,,
0.045861111,0.000839368,55.3864701,,,,,,,,,
0.045916667,0.000842775,55.69692018,,,,,,,,,
0.046,0.000847311,56.02745257,,,,,,,,,
0.046055556,0.000850718,56.3479158,,,,,,,,,
0.046111111,0.000854405,56.67840563,,,,,,,,,
0.046166667,0.000858661,57.00893035,,,,,,,,,
0.046222222,0.000862358,57.31940855,,,,,,,,,
0.046305556,0.000866045,57.64990579,,,,,,,,,
0.046361111,0.000869442,58.00040607,,,,,,,,,
0.046416667,0.000873988,58.36098451,,,,,,,,,
0.046472222,0.000877395,58.68146424,,,,,,,,,
0.046527778,0.000881082,59.02198029,,,,,,,,,
0.046611111,0.000884768,59.32246343,,,,,,,,,
0.046666667,0.000888175,59.67297654,,,,,,,,,
0.046722222,0.000893281,60.03360293,,,,,,,,,
0.046777778,0.000896968,60.39414731,,,,,,,,,
0.046861111,0.000902073,60.72475346,,,,,,,,,
0.046916667,0.000906899,61.10539128,,,,,,,,,
0.046972222,0.000911435,61.49602406,,,,,,,,,
0.047027778,0.000914841,61.81652646,,,,,,,,,
0.047111111,0.000919377,62.17713798,,,,,,,,,
0.047166667,0.000923633,62.53773527,,,,,,,,,
0.047222222,0.000927889,62.86830778,,,,,,,,,
0.047277778,0.000932145,63.22891108,,,,,,,,,
0.047333333,0.000935842,63.57947251,,,,,,,,,
0.047416667,0.000940947,63.94013599,,,,,,,,,
0.047472222,0.000944634,64.29070249,,,,,,,,,
0.047527778,0.000949459,64.68138318,,,,,,,,,
0.047583333,0.000953146,65.01193632,,,,,,,,,
0.047638889,0.000958251,65.36260376,,,,,,,,,
0.047722222,0.000961937,65.72319118,,,,,,,,,
0.047777778,0.000966193,66.08381889,,,,,,,,,
0.047833333,0.0009696,66.44439325,,,,,,,,,
0.047888889,0.000974135,66.82506496,,,,,,,,,
0.047972222,0.00097924,67.23580779,,,,,,,,,
0.048027778,0.000983496,67.61646785,,,,,,,,,
0.048083333,0.000987752,67.99713114,,,,,,,,,
0.048138889,0.000991448,68.35773958,,,,,,,,,
0.048194444,0.000996264,68.74845748,,,,,,,,,
0.048277778,0.001000799,69.10912975,,,,,,,,,
0.048333333,0.001004196,69.46972618,,,,,,,,,
0.048388889,0.00100929,69.85046384,,,,,,,,,
0.048444444,0.001013586,70.28119996,,,,,,,,,
0.048527778,0.001018082,70.65189279,,,,,,,,,
0.048583333,0.001022377,71.0025543,,,,,,,,,
0.048638889,0.001026073,71.41323764,,,,,,,,,
0.048694444,0.001030868,71.76394107,,,,,,,,,
0.04875,0.001035464,72.13465416,,,,,,,,,
0.048833333,0.001041058,72.5154535,,,,,,,,,
0.048888889,0.001045353,72.9061729,,,,,,,,,
0.048944444,0.001049649,73.27687464,,,,,,,,,
0.049,0.001054144,73.63758373,,,,,,,,,
0.049083333,0.001057541,74.05827824,,,,,,,,,
0.049138889,0.001062635,74.42904892,,,,,,,,,
0.049194444,0.001066931,74.81978495,,,,,,,,,
0.04925,0.001070627,75.21047926,,,,,,,,,
0.049305556,0.001075721,75.61129294,,,,,,,,,
0.049388889,0.001079917,76.00203156,,,,,,,,,
0.049444444,0.001083613,76.38272446,,,,,,,,,
0.0495,0.001087908,76.80350972,,,,,,,,,
0.049555556,0.001092103,77.18424717,,,,,,,,,
0.049638889,0.001097298,77.59509823,,,,,,,,,
0.049694444,0.001101493,77.98585359,,,,,,,,,
0.04975,0.001106088,78.39666568,,,,,,,,,
0.049805556,0.001110283,78.80745005,,,,,,,,,
0.049861111,0.001114579,79.18821232,,,,,,,,,
0.049944444,0.001118274,79.55891898,,,,,,,,,
0.05,0.00112247,79.959702,,,,,,,,,
0.050055556,0.001126765,80.38051895,,,,,,,,,
0.050111111,0.001130461,80.79127977,,,,,,,,,
0.050194444,0.001134656,81.22210689,,,,,,,,,
0.05025,0.001138951,81.61290019,,,,,,,,,
0.050305556,0.001142647,82.02367057,,,,,,,,,
0.050361111,0.001147741,82.41453629,,,,,,,,,
0.050416667,0.001151437,82.82531323,,,,,,,,,
0.0505,0.001155732,83.22613153,,,,,,,,,
0.050555556,0.001159927,83.62694492,,,,,,,,,
0.050611111,0.001164222,84.0778283,,,,,,,,,
0.050666667,0.001168717,84.44863889,,,,,,,,,
0.05075,0.001173012,84.85948281,,,,,,,,,
0.050805556,0.001178106,85.29042197,,,,,,,,,
0.050861111,0.001182401,85.71128519,,,,,,,,,
0.050916667,0.001185197,86.07195182,,,,,,,,,
0.051,0.001189492,86.53286899,,,,,,,,,
0.051055556,0.001193687,86.95373364,,,,,,,,,
0.051111111,0.001198282,87.35461275,,,,,,,,,
0.051166667,0.001201678,87.76540238,,,,,,,,,
0.051222222,0.001206772,88.17634452,,,,,,,,,
0.051305556,0.001209568,88.58708734,,,,,,,,,
0.051361111,0.001215561,89.03816556,,,,,,,,,
0.051416667,0.001219756,89.42901506,,,,,,,,,
0.051472222,0.001223451,89.85987195,,,,,,,,,
0.051555556,0.001227746,90.25073699,,,,,,,,,
0.051611111,0.001231941,90.66162099,,,,,,,,,
0.051666667,0.001236236,91.09254226,,,,,,,,,
0.051722222,0.00124083,91.48344499,,,,,,,,,
0.051777778,0.001245624,91.95446938,,,,,,,,,
0.051861111,0.001250118,92.36539553,,,,,,,,,
0.051916667,0.001254413,92.80634449,,,,,,,,,
0.051972222,0.001258608,93.24728792,,,,,,,,,
0.052027778,0.001262902,93.6582065,,,,,,,,,
0.052111111,0.001267397,94.08917275,,,,,,,,,
0.052166667,0.001270892,94.50002305,,,,,,,,,
0.052222222,0.001275386,94.89094547,,,,,,,,,
0.052277778,0.001278782,95.31180512,,,,,,,,,
0.052361111,0.001283077,95.72274084,,,,,,,,,
0.052416667,0.001287571,96.13369928,,,,,,,,,
0.052472222,0.001292365,96.57472914,,,,,,,,,
0.052527778,0.00129606,97.01565664,,,,,,,,,
0.052583333,0.001300354,97.44663278,,,,,,,,,
0.052666667,0.00130345,97.80740402,,,,,,,,,
0.052722222,0.001307745,98.268426,,,,,,,,,
0.052777778,0.001311939,98.67937644,,,,,,,,,
0.052833333,0.001316233,99.12037973,,,,,,,,,
0.052888889,0.001320727,99.51134061,,,,,,,,,
0.052972222,0.001325022,100.0024176,,,,,,,,,
0.053027778,0.001330115,100.4334993,,,,,,,,,
0.053083333,0.00133351,100.8343741,,,,,,,,,
0.053138889,0.001337805,101.3354764,,,,,,,,,
0.053222222,0.0013415,101.7363878,,,,,,,,,
0.053277778,0.001344296,102.1372104,,,,,,,,,
0.053333333,0.001349389,102.5382707,,,,,,,,,
0.053388889,0.001353683,103.0393883,,,,,,,,,
0.053444444,0.001358177,103.440395,,,,,,,,,
0.053527778,0.001362471,103.9415209,,,,,,,,,
0.053583333,0.001366166,104.3424518,,,,,,,,,
0.053638889,0.001370361,104.743438,,,,,,,,,
0.053694444,0.001374655,105.144438,,,,,,,,,
0.053777778,0.001378849,105.6455689,,,,,,,,,
0.053833333,0.001382544,106.0465127,,,,,,,,,
0.053888889,0.001386838,106.4475231,,,,,,,,,
0.053944444,0.001389634,106.848377,,,,,,,,,
0.054,0.001394827,107.3496298,,,,,,,,,
0.054083333,0.001398422,107.7505754,,,,,,,,,
0.054138889,0.001403614,108.2518373,,,,,,,,,
0.054194444,0.001411503,108.6532563,,,,,,,,,
0.05425,0.001415797,109.0542895,,,,,,,,,
0.054333333,0.001419492,109.4552607,,,,,,,,,
0.054388889,0.001422887,109.9563442,,,,,,,,,
0.054444444,0.001426582,110.3573215,,,,,,,,,
0.0545,0.001430776,110.8585003,,,,,,,,,
0.054555556,0.001435869,111.2596396,,,,,,,,,
0.054638889,0.001439563,111.760771,,,,,,,,,
0.054694444,0.001443857,112.1618288,,,,,,,,,
0.05475,0.001448051,112.6630238,,,,,,,,,
0.054805556,0.001452345,113.0640889,,,,,,,,,
0.054888889,0.001456838,113.4651801,,,,,,,,,
0.054944444,0.001460333,113.9663073,,,,,,,,,
0.055,0.001464827,114.3674058,,,,,,,,,
0.055055556,0.001468222,114.7683818,,,,,,,,,
0.055111111,0.001472715,115.2696344,,,,,,,,,
0.055194444,0.001477009,115.6707206,,,,,,,,,
0.05525,0.001480404,116.171854,,,,,,,,,
0.055305556,0.001484997,116.572982,,,,,,,,,
0.055361111,0.001489191,117.0742161,,,,,,,,,
0.055444444,0.001493484,117.4753166,,,,,,,,,
0.0555,0.001497678,117.9765586,,,,,,,,,
0.055555556,0.001501372,118.3775955,,,,,,,,,
0.055611111,0.001505666,118.7787065,,,,,,,,,
0.055666667,0.00150936,119.2799006,,,,,,,,,
0.05575,0.001514453,119.6811142,,,,,,,,,
0.055805556,0.001518746,120.182388,,,,,,,,,
0.055861111,0.00152294,120.683654,,,,,,,,,
0.055916667,0.001527533,121.0848198,,,,,,,,,
0.056,0.001531726,121.5860941,,,,,,,,,
0.056055556,0.001535121,121.9871213,,,,,,,,,
0.056111111,0.001539714,122.388298,,,,,,,,,
0.056166667,0.001543908,122.8895838,,,,,,,,,
0.056222222,0.001549,123.2908296,,,,,,,,,
0.056305556,0.001553293,123.8922916,,,,,,,,,
0.056361111,0.001556987,124.2933726,,,,,,,,,
0.056416667,0.001561181,124.6945188,,,,,,,,,
0.056472222,0.001566373,125.19595,,,,,,,,,
0.056555556,0.001569767,125.5970034,,,,,,,,,
0.056611111,0.001574859,125.9982734,,,,,,,,,
0.056666667,0.001579053,126.4995919,,,,,,,,,
0.056722222,0.001583645,127.0009653,,,,,,,,,
0.056777778,0.001588438,127.4022098,,,,,,,,,
0.056861111,0.00159303,127.8034327,,,,,,,,,
0.056916667,0.001597823,128.3048447,,,,,,,,,
0.056972222,0.001602316,128.806223,,,,,,,,,
0.057027778,0.001606609,129.3075799,,,,,,,,,
0.057111111,0.001611701,129.7088835,,,,,,,,,
0.057166667,0.001615095,130.210132,,,,,,,,,
0.057222222,0.001620187,130.6114436,,,,,,,,,
0.057277778,0.00162448,131.0126546,,,,,,,,,
0.057333333,0.001629572,131.5141372,,,,,,,,,
0.057416667,0.001634663,132.0156248,,,,,,,,,
0.057472222,0.001638956,132.5170117,,,,,,,,,
0.057527778,0.001644048,132.9183446,,,,,,,,,
0.057583333,0.001648241,133.4197267,,,,,,,,,
0.057666667,0.001652833,133.8210011,,,,,,,,,
0.057722222,0.001657625,134.3224719,,,,,,,,,
0.057777778,0.001662717,134.7238215,,,,,,,,,
0.057833333,0.001668407,135.225423,,,,,,,,,
0.057888889,0.0016729,135.6267002,,,,,,,,,
0.057972222,0.001677792,136.1282033,,,,,,,,,
0.058027778,0.001682883,136.6297385,,,,,,,,,
0.058083333,0.001688773,137.1313884,,,,,,,,,
0.058138889,0.001698756,137.8339475,,,,,,,,,
0.058222222,0.001702949,138.3353776,,,,,,,,,
0.058277778,0.001707541,138.7366965,,,,,,,,,
0.058333333,0.001712333,139.2382182,,,,,,,,,
0.058388889,0.001716925,139.639545,,,,,,,,,
0.058444444,0.001721118,140.1409917,,,,,,,,,
0.058527778,0.001726808,140.5424805,,,,,,,,,
0.058583333,0.001731899,141.0440627,,,,,,,,,
0.058638889,0.001736192,141.4453632,,,,,,,,,
0.058694444,0.001741283,141.9469548,,,,,,,,,
