time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons,,
96.9000012,-6.71E-05,4.924669651,850,tensile,D9,Air,9.67E-05,153000,0.3,,
97.0999992,-6.49E-05,4.987676194,,,,,,,,,
97.3000008,-6.35E-05,5.018681449,,,,,,,,,
97.5999996,-6.21E-05,5.081684667,,,,,,,,,
97.8000012,-6.06E-05,5.128689177,,,,,,,,,
97.9999992,-5.92E-05,5.191692878,,,,,,,,,
98.2000008,-5.77E-05,5.254696765,,,,,,,,,
98.3999988,-5.63E-05,5.302701674,,,,,,,,,
98.7000012,-5.41E-05,5.364709764,,,,,,,,,
98.8999992,-5.27E-05,5.412715006,,,,,,,,,
99.1000008,-5.12E-05,5.475719623,,,,,,,,,
99.2999988,-4.98E-05,5.538724263,,,,,,,,,
99.6000012,-4.76E-05,5.585734134,,,,,,,,,
99.7999992,-4.62E-05,5.663738465,,,,,,,,,
100.0000008,-4.54E-05,5.71174047,,,,,,,,,
100.1999988,-4.33E-05,5.77475007,,,,,,,,,
100.4000004,-4.26E-05,5.836751531,,,,,,,,,
100.6999992,-4.04E-05,5.9157611,,,,,,,,,
100.9000008,-3.82E-05,5.94777265,,,,,,,,,
101.0999988,-3.68E-05,6.025778394,,,,,,,,,
101.3000004,-3.54E-05,6.057785819,,,,,,,,,
101.5999992,-3.32E-05,6.151795944,,,,,,,,,
101.8000008,-3.17E-05,6.198803188,,,,,,,,,
101.9999988,-2.96E-05,6.261814883,,,,,,,,,
102.2000004,-2.74E-05,6.32482667,,,,,,,,,
102.3999984,-2.60E-05,6.387834193,,,,,,,,,
102.7000008,-2.38E-05,6.450846486,,,,,,,,,
102.8999988,-2.09E-05,6.513863851,,,,,,,,,
103.1000004,-1.87E-05,6.576876727,,,,,,,,,
103.2999984,-1.58E-05,6.639894783,,,,,,,,,
103.6000008,-1.37E-05,6.702908249,,,,,,,,,
103.7999988,-1.22E-05,6.765917191,,,,,,,,,
104.0000004,-1.08E-05,6.82892611,,,,,,,,,
104.1999984,-9.37E-06,6.875935565,,,,,,,,,
104.4,-7.21E-06,6.938949949,,,,,,,,,
104.6999988,-5.77E-06,7.001959633,,,,,,,,,
104.9000004,-3.61E-06,7.080974459,,,,,,,,,
105.0999984,-2.87E-06,7.142979514,,,,,,,,,
105.3,-7.10E-07,7.221994872,,,,,,,,,
105.5999988,0,7.301,,,,,,,,,
105.8000004,2.16E-06,7.364015892,,,,,,,,,
105.9999984,3.61E-06,7.427026789,,,,,,,,,
106.2,5.03E-06,7.50503772,,,,,,,,,
106.4000016,7.21E-06,7.568054588,,,,,,,,,
106.7000004,9.37E-06,7.63107151,,,,,,,,,
106.8999984,1.08E-05,7.694083249,,,,,,,,,
107.1,1.30E-05,7.773100878,,,,,,,,,
107.3000016,1.44E-05,7.852113273,,,,,,,,,
107.6000004,1.66E-05,7.899130997,,,,,,,,,
107.7999984,1.80E-05,7.962143579,,,,,,,,,
108,2.02E-05,8.025162033,,,,,,,,,
108.2000016,2.16E-05,8.103175341,,,,,,,,,
108.3999996,2.38E-05,8.182194707,,,,,,,,,
108.6999984,2.52E-05,8.276208936,,,,,,,,,
108.9,2.60E-05,8.402218082,,,,,,,,,
109.1000016,2.67E-05,8.512226981,,,,,,,,,
109.2999996,2.74E-05,8.638236716,,,,,,,,,
109.5999984,2.81E-05,8.764246391,,,,,,,,,
109.8,2.81E-05,8.874249484,,,,,,,,,
110.0000016,2.89E-05,9.01626013,,,,,,,,,
110.1999996,2.96E-05,9.11026931,,,,,,,,,
110.4000012,3.03E-05,9.220279366,,,,,,,,,
110.7,3.10E-05,9.331289354,,,,,,,,,
110.9000016,3.10E-05,9.425292269,,,,,,,,,
111.0999996,2.96E-05,9.472280011,,,,,,,,,
111.3000012,2.45E-05,9.441231371,,,,,,,,,
111.6,2.52E-05,9.551241125,,,,,,,,,
111.8000016,2.67E-05,9.66125762,,,,,,,,,
111.9999996,2.81E-05,9.787275152,,,,,,,,,
112.2000012,2.96E-05,9.928293492,,,,,,,,,
112.3999992,3.10E-05,10.01031041,,,,,,,,,
112.7000016,3.32E-05,10.130336,,,,,,,,,
112.8999996,3.46E-05,10.26035517,,,,,,,,,
113.1000012,3.68E-05,10.37038136,,,,,,,,,
113.2999992,3.90E-05,10.51040949,,,,,,,,,
113.6000016,4.11E-05,10.62043669,,,,,,,,,
113.7999996,4.33E-05,10.73046437,,,,,,,,,
114.0000012,4.54E-05,10.83049207,,,,,,,,,
114.1999992,4.83E-05,11.00053166,,,,,,,,,
114.4000008,5.05E-05,11.11056096,,,,,,,,,
114.6999996,5.34E-05,11.25060062,,,,,,,,,
114.9000012,5.63E-05,11.36063907,,,,,,,,,
115.0999992,5.92E-05,11.49067967,,,,,,,,,
115.3000008,6.13E-05,11.63071305,,,,,,,,,
115.5999996,6.42E-05,11.74075379,,,,,,,,,
115.8000012,6.64E-05,11.90078976,,,,,,,,,
115.9999992,6.85E-05,12.01082297,,,,,,,,,
116.2000008,7.21E-05,12.1608771,,,,,,,,,
116.3999988,7.50E-05,12.29092208,,,,,,,,,
116.7000012,7.79E-05,12.48097213,,,,,,,,,
116.8999992,8.15E-05,12.60102693,,,,,,,,,
117.2000016,8.44E-05,12.74107523,,,,,,,,,
117.3999996,8.73E-05,12.90112611,,,,,,,,,
117.6000012,9.02E-05,13.06117753,,,,,,,,,
117.7999992,9.38E-05,13.19123683,,,,,,,,,
118.1000016,9.74E-05,13.31129607,,,,,,,,,
118.2999996,9.95E-05,13.48134172,,,,,,,,,
118.5000012,0.000103135,13.61140374,,,,,,,,,
118.6999992,0.000106034,13.75145805,,,,,,,,,
118.9000008,0.000109634,13.8915229,,,,,,,,,
119.1999996,0.000112534,14.04158006,,,,,,,,,
119.4000012,0.000116853,14.22166175,,,,,,,,,
119.5999992,0.000120453,14.37173101,,,,,,,,,
119.8000008,0.000123352,14.49178749,,,,,,,,,
120.0999996,0.000126222,14.66185053,,,,,,,,,
120.3000012,0.000130561,14.82193505,,,,,,,,,
120.7000008,0.000137041,15.1220722,,,,,,,,,
120.9999996,0.00014064,15.26214632,,,,,,,,,
121.2000012,0.00014354,15.40221067,,,,,,,,,
121.3999992,0.000147859,15.59230529,,,,,,,,,
121.6000008,0.000151459,15.70237808,,,,,,,,,
121.8999996,0.000153618,15.86243657,,,,,,,,,
122.1000012,0.000157228,16.02251898,,,,,,,,,
122.2999992,0.000161567,16.1426079,,,,,,,,,
122.5000008,0.000165176,16.29269095,,,,,,,,,
122.6999988,0.000168076,16.4427634,,,,,,,,,
123.0000012,0.000172385,16.57285667,,,,,,,,,
123.1999992,0.000175285,16.71292926,,,,,,,,,
123.4000008,0.000178154,16.87300573,,,,,,,,,
123.5999988,0.000182493,17.0131045,,,,,,,,,
123.8000004,0.000186103,17.18319754,,,,,,,,,
124.0999992,0.000188972,17.31327142,,,,,,,,,
124.3000008,0.000193311,17.48337941,,,,,,,,,
124.4999988,0.000196921,17.61346811,,,,,,,,,
124.7000004,0.00019979,17.78355262,,,,,,,,,
124.8999984,0.000203389,17.92364511,,,,,,,,,
125.2000008,0.000206999,18.08374292,,,,,,,,,
125.3999988,0.000211338,18.24385521,,,,,,,,,
125.6000004,0.000214947,18.38395115,,,,,,,,,
125.7999984,0.000217106,18.52402125,,,,,,,,,
126.1000008,0.000220716,18.68412342,,,,,,,,,
126.2999988,0.000223575,18.80420368,,,,,,,,,
126.5000004,0.000227184,18.93430109,,,,,,,,,
126.6999984,0.000230084,19.0943928,,,,,,,,,
126.9,0.000233683,19.21448957,,,,,,,,,
127.1999988,0.000236582,19.32457131,,,,,,,,,
127.4000004,0.000239451,19.46466028,,,,,,,,,
127.5999984,0.000242351,19.59474822,,,,,,,,,
127.8,0.00024521,19.70483123,,,,,,,,,
128.0000016,0.000248819,19.84493718,,,,,,,,,
128.3000004,0.000251008,19.95500825,,,,,,,,,
128.4999984,0.000254608,20.09511572,,,,,,,,,
128.7,0.000257477,20.23520943,,,,,,,,,
128.9000016,0.000261086,20.33530857,,,,,,,,,
129.2000004,0.000263975,20.47540428,,,,,,,,,
129.3999984,0.000266874,20.63550635,,,,,,,,,
129.6,0.000269744,20.74559524,,,,,,,,,
129.8000016,0.000272643,20.85568538,,,,,,,,,
129.9999996,0.000275502,21.0157891,,,,,,,,,
130.2999984,0.000278401,21.16589179,,,,,,,,,
130.5,0.00028201,21.2759992,,,,,,,,,
130.7000016,0.000284789,21.41609821,,,,,,,,,
130.8999996,0.000288478,21.54621472,,,,,,,,,
131.1999984,0.000292167,21.68633511,,,,,,,,,
131.4,0.000295006,21.84644389,,,,,,,,,
131.6000016,0.000297846,21.97654464,,,,,,,,,
131.7999996,0.000301535,22.0966619,,,,,,,,,
132.0000012,0.000304374,22.26677639,,,,,,,,,
132.3,0.000307213,22.37687341,,,,,,,,,
132.5000016,0.000310912,22.5069966,,,,,,,,,
132.6999996,0.000314311,22.64711711,,,,,,,,,
132.9000012,0.00031744,22.77722925,,,,,,,,,
133.2,0.000320279,22.91733876,,,,,,,,,
133.4000016,0.000323968,23.10748486,,,,,,,,,
133.5999996,0.000326807,23.19757988,,,,,,,,,
133.8000012,0.000329646,23.3276886,,,,,,,,,
133.9999992,0.000333334,23.46782133,,,,,,,,,
134.3000016,0.000336173,23.63794511,,,,,,,,,
134.4999996,0.000339582,23.77807324,,,,,,,,,
134.7000012,0.000342701,23.93820225,,,,,,,,,
134.8999992,0.00034696,24.11836665,,,,,,,,,
135.2000016,0.000350649,24.26850822,,,,,,,,,
135.3999996,0.000354057,24.42864761,,,,,,,,,
135.6000012,0.000358316,24.53879106,,,,,,,,,
135.7999992,0.000361435,24.69892544,,,,,,,,,
136.0000008,0.000364843,24.83906072,,,,,,,,,
136.2999996,0.000368532,24.97920394,,,,,,,,,
136.5000012,0.000371371,25.11932686,,,,,,,,,
136.6999992,0.00037506,25.29948704,,,,,,,,,
136.9000008,0.000377899,25.41960422,,,,,,,,,
137.1999996,0.000381597,25.58976312,,,,,,,,,
137.4000012,0.000384996,25.73990785,,,,,,,,,
137.5999992,0.000388694,25.89006137,,,,,,,,,
137.8000008,0.000391533,26.03018969,,,,,,,,,
137.9999988,0.000395222,26.180345,,,,,,,,,
138.3000012,0.000398061,26.35048701,,,,,,,,,
138.4999992,0.000402319,26.5106636,,,,,,,,,
138.7000008,0.000405438,26.66080711,,,,,,,,,
138.8999988,0.000408277,26.8409563,,,,,,,,,
139.2000012,0.000411685,27.01111779,,,,,,,,,
139.3999992,0.000416223,27.18131114,,,,,,,,,
139.6000008,0.000419062,27.34145537,,,,,,,,,
139.7999988,0.00042332,27.48163107,,,,,,,,,
140.0000004,0.000427579,27.64181652,,,,,,,,,
140.2999992,0.000430417,27.81196818,,,,,,,,,
140.5000008,0.000434106,27.97214023,,,,,,,,,
140.6999988,0.000437794,28.1623266,,,,,,,,,
140.9000004,0.000440633,28.30246825,,,,,,,,,
141.1999992,0.000444331,28.49265737,,,,,,,,,
141.4000008,0.00044717,28.65280981,,,,,,,,,
141.5999988,0.000450858,28.84300118,,,,,,,,,
141.8000004,0.000454257,28.99316735,,,,,,,,,
141.9999984,0.000457096,29.15332281,,,,,,,,,
142.3000008,0.000460794,29.35352281,,,,,,,,,
142.4999988,0.000465052,29.51372222,,,,,,,,,
142.7000004,0.00046817,29.69389855,,,,,,,,,
142.8999984,0.000471579,29.84407051,,,,,,,,,
143.2000008,0.000475267,30.03427091,,,,,,,,,
143.3999988,0.000479525,30.24449952,,,,,,,,,
143.6000004,0.000482364,30.41466739,,,,,,,,,
143.7999984,0.000486052,30.57485736,,,,,,,,,
144,0.000488321,30.77502441,,,,,,,,,
144.2999988,0.000492579,30.93523428,,,,,,,,,
144.5000004,0.000496837,31.12546043,,,,,,,,,
144.6999984,0.000499675,31.29563374,,,,,,,,,
144.9,0.000503363,31.49584987,,,,,,,,,
145.1999988,0.000507621,31.7060906,,,,,,,,,
145.4000004,0.00051046,31.92629293,,,,,,,,,
145.5999984,0.000514148,32.11650839,,,,,,,,,
145.8,0.000517846,32.33674111,,,,,,,,,
146.0000016,0.000521534,32.53696471,,,,,,,,,
146.3000004,0.000524942,32.75719112,,,,,,,,,
146.4999984,0.00052863,32.97742826,,,,,,,,,
146.7,0.000531469,33.19763882,,,,,,,,,
146.9000016,0.000535157,33.40787367,,,,,,,,,
147.2000004,0.000540834,33.65819857,,,,,,,,,
147.3999984,0.000543102,33.89840531,,,,,,,,,
147.6,0.000546511,34.11864111,,,,,,,,,
147.9999996,0.000553037,34.50907952,,,,,,,,,
148.2000012,0.000556725,34.7293293,,,,,,,,,
148.3999992,0.000560413,34.94958071,,,,,,,,,
148.7000016,0.000563821,35.15981826,,,,,,,,,
148.8999996,0.000567509,35.41008984,,,,,,,,,
149.1000012,0.000571197,35.66036327,,,,,,,,,
149.2999992,0.000574035,35.91060804,,,,,,,,,
149.6000016,0.000578293,36.11087662,,,,,,,,,
149.7999996,0.000581981,36.35114951,,,,,,,,,
150.0000012,0.000584819,36.60139893,,,,,,,,,
150.1999992,0.000588517,36.81165791,,,,,,,,,
150.4000008,0.000591915,37.06193101,,,,,,,,,
150.6999996,0.000595613,37.28219914,,,,,,,,,
150.9000012,0.0005993,37.53248649,,,,,,,,,
151.0999992,0.000602988,37.7827757,,,,,,,,,
151.3000008,0.000605826,38.02302838,,,,,,,,,
151.5999996,0.000610084,38.25333062,,,,,,,,,
151.8000012,0.000613772,38.51363132,,,,,,,,,
151.9999992,0.00061661,38.7438825,,,,,,,,,
152.2000008,0.000620867,38.9841965,,,,,,,,,
152.3999988,0.000623705,39.21445064,,,,,,,,,
152.7000012,0.000627963,39.48478719,,,,,,,,,
152.8999992,0.00063165,39.70507181,,,,,,,,,
153.1000008,0.000635338,40.00540889,,,,,,,,,
153.2999988,0.000639026,40.22569705,,,,,,,,,
153.6000012,0.000642434,40.49600764,,,,,,,,,
153.7999992,0.000646121,40.73631209,,,,,,,,,
154.0000008,0.000649819,40.98662523,,,,,,,,,
154.1999988,0.000653217,41.23692785,,,,,,,,,
154.4000004,0.000658323,41.48730307,,,,,,,,,
154.6999992,0.000661161,41.73758616,,,,,,,,,
154.9000008,0.000664859,41.98790676,,,,,,,,,
155.0999988,0.000669966,42.30833563,,,,,,,,,
155.3000004,0.000673373,42.53863474,,,,,,,,,
155.5999992,0.000675642,42.82892724,,,,,,,,,
155.8000008,0.000679899,43.0792796,,,,,,,,,
155.9999988,0.000683586,43.32960941,,,,,,,,,
156.2000004,0.000687274,43.57994106,,,,,,,,,
156.3999984,0.000690112,43.85025114,,,,,,,,,
156.7000008,0.000694369,44.12062535,,,,,,,,,
156.8999988,0.000697207,44.40094586,,,,,,,,,
157.1000004,0.000701744,44.68134385,,,,,,,,,
157.2999984,0.000705151,44.98170773,,,,,,,,,
157.6000008,0.000708839,45.24205796,,,,,,,,,
157.7999988,0.000712526,45.50241011,,,,,,,,,
158.0000004,0.000715934,45.80278002,,,,,,,,,
158.1999984,0.000719621,46.08315047,,,,,,,,,
158.4,0.000723318,46.34350899,,,,,,,,,
158.6999988,0.000727575,46.60389551,,,,,,,,,
158.9000004,0.000730413,46.89423966,,,,,,,,,
159.0999984,0.00073466,47.20466665,,,,,,,,,
159.3,0.000738357,47.44501845,,,,,,,,,
159.5999988,0.000742045,47.72540124,,,,,,,,,
159.8000004,0.000745732,47.99577864,,,,,,,,,
159.9999984,0.000749989,48.29620803,,,,,,,,,
160.2,0.000752827,48.57655596,,,,,,,,,
160.4000016,0.000757933,48.84700872,,,,,,,,,
160.7000004,0.000760771,49.14737566,,,,,,,,,
160.8999984,0.000764458,49.45779395,,,,,,,,,
161.1,0.000768714,49.75823518,,,,,,,,,
161.3000016,0.000772122,50.05863645,,,,,,,,,
161.6000004,0.000776658,50.35909663,,,,,,,,,
161.7999984,0.000780066,50.65950233,,,,,,,,,
162,0.000783193,50.93988015,,,,,,,,,
162.2000016,0.00078744,51.26034856,,,,,,,,,
162.3999996,0.000790278,51.54071539,,,,,,,,,
162.6999984,0.000793975,51.85115216,,,,,,,,,
162.9,0.000798231,52.15161244,,,,,,,,,
163.1000016,0.000802488,52.50211541,,,,,,,,,
163.2999996,0.000807594,52.7826097,,,,,,,,,
163.5999984,0.000811281,53.11307214,,,,,,,,,
163.8,0.000814688,53.41349762,,,,,,,,,
164.0000016,0.000819224,53.73400218,,,,,,,,,
164.1999996,0.000822632,54.06445684,,,,,,,,,
164.4000012,0.000827168,54.36495034,,,,,,,,,
164.7,0.000830575,54.67539316,,,,,,,,,
164.9000016,0.000834262,55.0358952,,,,,,,,,
165.0999996,0.000839368,55.3864701,,,,,,,,,
165.3000012,0.000842775,55.69692018,,,,,,,,,
165.6,0.000847311,56.02745257,,,,,,,,,
165.8000016,0.000850718,56.3479158,,,,,,,,,
165.9999996,0.000854405,56.67840563,,,,,,,,,
166.2000012,0.000858661,57.00893035,,,,,,,,,
166.3999992,0.000862358,57.31940855,,,,,,,,,
166.7000016,0.000866045,57.64990579,,,,,,,,,
166.8999996,0.000869442,58.00040607,,,,,,,,,
167.1000012,0.000873988,58.36098451,,,,,,,,,
167.2999992,0.000877395,58.68146424,,,,,,,,,
167.5000008,0.000881082,59.02198029,,,,,,,,,
167.7999996,0.000884768,59.32246343,,,,,,,,,
168.0000012,0.000888175,59.67297654,,,,,,,,,
168.1999992,0.000893281,60.03360293,,,,,,,,,
168.4000008,0.000896968,60.39414731,,,,,,,,,
168.6999996,0.000902073,60.72475346,,,,,,,,,
168.9000012,0.000906899,61.10539128,,,,,,,,,
169.0999992,0.000911435,61.49602406,,,,,,,,,
169.3000008,0.000914841,61.81652646,,,,,,,,,
169.5999996,0.000919377,62.17713798,,,,,,,,,
169.8000012,0.000923633,62.53773527,,,,,,,,,
169.9999992,0.000927889,62.86830778,,,,,,,,,
170.2000008,0.000932145,63.22891108,,,,,,,,,
170.3999988,0.000935842,63.57947251,,,,,,,,,
170.7000012,0.000940947,63.94013599,,,,,,,,,
170.8999992,0.000944634,64.29070249,,,,,,,,,
171.1000008,0.000949459,64.68138318,,,,,,,,,
171.2999988,0.000953146,65.01193632,,,,,,,,,
171.5000004,0.000958251,65.36260376,,,,,,,,,
171.7999992,0.000961937,65.72319118,,,,,,,,,
172.0000008,0.000966193,66.08381889,,,,,,,,,
172.1999988,0.0009696,66.44439325,,,,,,,,,
172.4000004,0.000974135,66.82506496,,,,,,,,,
172.6999992,0.00097924,67.23580779,,,,,,,,,
172.9000008,0.000983496,67.61646785,,,,,,,,,
173.0999988,0.000987752,67.99713114,,,,,,,,,
173.3000004,0.000991448,68.35773958,,,,,,,,,
173.4999984,0.000996264,68.74845748,,,,,,,,,
173.8000008,0.001000799,69.10912975,,,,,,,,,
173.9999988,0.001004196,69.46972618,,,,,,,,,
174.2000004,0.00100929,69.85046384,,,,,,,,,
174.3999984,0.001013586,70.28119996,,,,,,,,,
174.7000008,0.001018082,70.65189279,,,,,,,,,
174.8999988,0.001022377,71.0025543,,,,,,,,,
175.1000004,0.001026073,71.41323764,,,,,,,,,
175.2999984,0.001030868,71.76394107,,,,,,,,,
175.5,0.001035464,72.13465416,,,,,,,,,
175.7999988,0.001041058,72.5154535,,,,,,,,,
176.0000004,0.001045353,72.9061729,,,,,,,,,
176.1999984,0.001049649,73.27687464,,,,,,,,,
176.4,0.001054144,73.63758373,,,,,,,,,
176.6999988,0.001057541,74.05827824,,,,,,,,,
176.9000004,0.001062635,74.42904892,,,,,,,,,
177.0999984,0.001066931,74.81978495,,,,,,,,,
177.3,0.001070627,75.21047926,,,,,,,,,
177.5000016,0.001075721,75.61129294,,,,,,,,,
177.8000004,0.001079917,76.00203156,,,,,,,,,
177.9999984,0.001083613,76.38272446,,,,,,,,,
178.2,0.001087908,76.80350972,,,,,,,,,
178.4000016,0.001092103,77.18424717,,,,,,,,,
178.7000004,0.001097298,77.59509823,,,,,,,,,
178.8999984,0.001101493,77.98585359,,,,,,,,,
179.1,0.001106088,78.39666568,,,,,,,,,
179.3000016,0.001110283,78.80745005,,,,,,,,,
179.4999996,0.001114579,79.18821232,,,,,,,,,
179.7999984,0.001118274,79.55891898,,,,,,,,,
180,0.00112247,79.959702,,,,,,,,,
180.2000016,0.001126765,80.38051895,,,,,,,,,
180.3999996,0.001130461,80.79127977,,,,,,,,,
180.6999984,0.001134656,81.22210689,,,,,,,,,
180.9,0.001138951,81.61290019,,,,,,,,,
181.1000016,0.001142647,82.02367057,,,,,,,,,
181.2999996,0.001147741,82.41453629,,,,,,,,,
181.5000012,0.001151437,82.82531323,,,,,,,,,
181.8,0.001155732,83.22613153,,,,,,,,,
182.0000016,0.001159927,83.62694492,,,,,,,,,
182.1999996,0.001164222,84.0778283,,,,,,,,,
182.4000012,0.001168717,84.44863889,,,,,,,,,
182.7,0.001173012,84.85948281,,,,,,,,,
182.9000016,0.001178106,85.29042197,,,,,,,,,
183.0999996,0.001182401,85.71128519,,,,,,,,,
183.3000012,0.001185197,86.07195182,,,,,,,,,
183.6,0.001189492,86.53286899,,,,,,,,,
183.8000016,0.001193687,86.95373364,,,,,,,,,
183.9999996,0.001198282,87.35461275,,,,,,,,,
184.2000012,0.001201678,87.76540238,,,,,,,,,
184.3999992,0.001206772,88.17634452,,,,,,,,,
184.7000016,0.001209568,88.58708734,,,,,,,,,
184.8999996,0.001215561,89.03816556,,,,,,,,,
185.1000012,0.001219756,89.42901506,,,,,,,,,
185.2999992,0.001223451,89.85987195,,,,,,,,,
185.6000016,0.001227746,90.25073699,,,,,,,,,
185.7999996,0.001231941,90.66162099,,,,,,,,,
186.0000012,0.001236236,91.09254226,,,,,,,,,
186.1999992,0.00124083,91.48344499,,,,,,,,,
186.4000008,0.001245624,91.95446938,,,,,,,,,
186.6999996,0.001250118,92.36539553,,,,,,,,,
186.9000012,0.001254413,92.80634449,,,,,,,,,
187.0999992,0.001258608,93.24728792,,,,,,,,,
187.3000008,0.001262902,93.6582065,,,,,,,,,
187.5999996,0.001267397,94.08917275,,,,,,,,,
187.8000012,0.001270892,94.50002305,,,,,,,,,
187.9999992,0.001275386,94.89094547,,,,,,,,,
188.2000008,0.001278782,95.31180512,,,,,,,,,
188.4999996,0.001283077,95.72274084,,,,,,,,,
188.7000012,0.001287571,96.13369928,,,,,,,,,
188.8999992,0.001292365,96.57472914,,,,,,,,,
189.1000008,0.00129606,97.01565664,,,,,,,,,
189.2999988,0.001300354,97.44663278,,,,,,,,,
189.6000012,0.00130345,97.80740402,,,,,,,,,
189.7999992,0.001307745,98.268426,,,,,,,,,
190.0000008,0.001311939,98.67937644,,,,,,,,,
190.1999988,0.001316233,99.12037973,,,,,,,,,
190.4000004,0.001320727,99.51134061,,,,,,,,,
190.6999992,0.001325022,100.0024176,,,,,,,,,
190.9000008,0.001330115,100.4334993,,,,,,,,,
191.0999988,0.00133351,100.8343741,,,,,,,,,
191.3000004,0.001337805,101.3354764,,,,,,,,,
191.5999992,0.0013415,101.7363878,,,,,,,,,
191.8000008,0.001344296,102.1372104,,,,,,,,,
191.9999988,0.001349389,102.5382707,,,,,,,,,
192.2000004,0.001353683,103.0393883,,,,,,,,,
192.3999984,0.001358177,103.440395,,,,,,,,,
192.7000008,0.001362471,103.9415209,,,,,,,,,
192.8999988,0.001366166,104.3424518,,,,,,,,,
193.1000004,0.001370361,104.743438,,,,,,,,,
193.2999984,0.001374655,105.144438,,,,,,,,,
193.6000008,0.001378849,105.6455689,,,,,,,,,
193.7999988,0.001382544,106.0465127,,,,,,,,,
194.0000004,0.001386838,106.4475231,,,,,,,,,
194.1999984,0.001389634,106.848377,,,,,,,,,
194.4,0.001394827,107.3496298,,,,,,,,,
194.6999988,0.001398422,107.7505754,,,,,,,,,
194.9000004,0.001403614,108.2518373,,,,,,,,,
195.0999984,0.001411503,108.6532563,,,,,,,,,
195.3,0.001415797,109.0542895,,,,,,,,,
195.5999988,0.001419492,109.4552607,,,,,,,,,
195.8000004,0.001422887,109.9563442,,,,,,,,,
195.9999984,0.001426582,110.3573215,,,,,,,,,
196.2,0.001430776,110.8585003,,,,,,,,,
196.4000016,0.001435869,111.2596396,,,,,,,,,
196.7000004,0.001439563,111.760771,,,,,,,,,
196.8999984,0.001443857,112.1618288,,,,,,,,,
197.1,0.001448051,112.6630238,,,,,,,,,
197.3000016,0.001452345,113.0640889,,,,,,,,,
197.6000004,0.001456838,113.4651801,,,,,,,,,
197.7999984,0.001460333,113.9663073,,,,,,,,,
198,0.001464827,114.3674058,,,,,,,,,
198.2000016,0.001468222,114.7683818,,,,,,,,,
198.3999996,0.001472715,115.2696344,,,,,,,,,
198.6999984,0.001477009,115.6707206,,,,,,,,,
198.9,0.001480404,116.171854,,,,,,,,,
199.1000016,0.001484997,116.572982,,,,,,,,,
199.2999996,0.001489191,117.0742161,,,,,,,,,
199.5999984,0.001493484,117.4753166,,,,,,,,,
199.8,0.001497678,117.9765586,,,,,,,,,
200.0000016,0.001501372,118.3775955,,,,,,,,,
200.1999996,0.001505666,118.7787065,,,,,,,,,
200.4000012,0.00150936,119.2799006,,,,,,,,,
200.7,0.001514453,119.6811142,,,,,,,,,
200.9000016,0.001518746,120.182388,,,,,,,,,
201.0999996,0.00152294,120.683654,,,,,,,,,
201.3000012,0.001527533,121.0848198,,,,,,,,,
201.6,0.001531726,121.5860941,,,,,,,,,
201.8000016,0.001535121,121.9871213,,,,,,,,,
201.9999996,0.001539714,122.388298,,,,,,,,,
202.2000012,0.001543908,122.8895838,,,,,,,,,
202.3999992,0.001549,123.2908296,,,,,,,,,
202.7000016,0.001553293,123.8922916,,,,,,,,,
202.8999996,0.001556987,124.2933726,,,,,,,,,
203.1000012,0.001561181,124.6945188,,,,,,,,,
203.2999992,0.001566373,125.19595,,,,,,,,,
203.6000016,0.001569767,125.5970034,,,,,,,,,
203.7999996,0.001574859,125.9982734,,,,,,,,,
204.0000012,0.001579053,126.4995919,,,,,,,,,
204.1999992,0.001583645,127.0009653,,,,,,,,,
204.4000008,0.001588438,127.4022098,,,,,,,,,
204.6999996,0.00159303,127.8034327,,,,,,,,,
204.9000012,0.001597823,128.3048447,,,,,,,,,
205.0999992,0.001602316,128.806223,,,,,,,,,
205.3000008,0.001606609,129.3075799,,,,,,,,,
205.5999996,0.001611701,129.7088835,,,,,,,,,
205.8000012,0.001615095,130.210132,,,,,,,,,
205.9999992,0.001620187,130.6114436,,,,,,,,,
206.2000008,0.00162448,131.0126546,,,,,,,,,
206.3999988,0.001629572,131.5141372,,,,,,,,,
206.7000012,0.001634663,132.0156248,,,,,,,,,
206.8999992,0.001638956,132.5170117,,,,,,,,,
207.1000008,0.001644048,132.9183446,,,,,,,,,
207.2999988,0.001648241,133.4197267,,,,,,,,,
207.6000012,0.001652833,133.8210011,,,,,,,,,
207.7999992,0.001657625,134.3224719,,,,,,,,,
208.0000008,0.001662717,134.7238215,,,,,,,,,
208.1999988,0.001668407,135.225423,,,,,,,,,
208.4000004,0.0016729,135.6267002,,,,,,,,,
208.6999992,0.001677792,136.1282033,,,,,,,,,
208.9000008,0.001682883,136.6297385,,,,,,,,,
209.0999988,0.001688773,137.1313884,,,,,,,,,
209.3000004,0.001698756,137.8339475,,,,,,,,,
209.5999992,0.001702949,138.3353776,,,,,,,,,
209.8000008,0.001707541,138.7366965,,,,,,,,,
209.9999988,0.001712333,139.2382182,,,,,,,,,
210.2000004,0.001716925,139.639545,,,,,,,,,
210.3999984,0.001721118,140.1409917,,,,,,,,,
210.7000008,0.001726808,140.5424805,,,,,,,,,
210.8999988,0.001731899,141.0440627,,,,,,,,,
211.1000004,0.001736192,141.4453632,,,,,,,,,
211.2999984,0.001741283,141.9469548,,,,,,,,,
211.6000008,0.001746973,142.4486367,,,,,,,,,
211.7999988,0.001752064,142.8500634,,,,,,,,,
