time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
0.0,5e-05,14.06,850,fatigue,0.001,0.01504,416-14,153000,0.3
0.07,0.0001,21.52,,,,,,,
0.27,0.00015,31.01,,,,,,,
0.32,0.0002,42.72,,,,,,,
0.35,0.00025,50.41,,,,,,,
0.38,0.0003,57.09,,,,,,,
0.41,0.00035,63.79,,,,,,,
0.5,0.00045,78.01,,,,,,,
0.56,0.0005,85.05,,,,,,,
0.62,0.00055,92.55,,,,,,,
0.69,0.0006,100.17,,,,,,,
0.75,0.00065,107.79,,,,,,,
0.79,0.00068,112.59,,,,,,,
0.88,0.00075,123.2,,,,,,,
0.94,0.0008,130.59,,,,,,,
0.99,0.00085,138.57,,,,,,,
1.03,0.0009,146.17,,,,,,,
1.07,0.00095,153.23,,,,,,,
1.11,0.001,159.84,,,,,,,
1.16,0.00111,165.86,,,,,,,
1.18,0.00116,166.68,,,,,,,
1.19,0.00121,167.17,,,,,,,
1.2,0.00126,167.53,,,,,,,
1.21,0.00132,167.64,,,,,,,
1.22,0.00137,167.55,,,,,,,
1.23,0.00142,167.12,,,,,,,
1.35,0.00142,155.67,,,,,,,
1.49,0.00147,166.04,,,,,,,
1.54,0.00152,172.23,,,,,,,
1.58,0.00157,166.79,,,,,,,
1.58,0.00163,167.45,,,,,,,
1.58,0.00169,167.82,,,,,,,
1.59,0.00181,168.45,,,,,,,
1.59,0.00187,168.58,,,,,,,
1.59,0.00194,168.91,,,,,,,
1.6,0.002,169.06,,,,,,,
1.6,0.00206,169.24,,,,,,,
1.6,0.00212,169.16,,,,,,,
1.62,0.00223,167.85,,,,,,,
1.66,0.00218,145.65,,,,,,,
1.67,0.00212,138.2,,,,,,,
1.69,0.00207,131.45,,,,,,,
1.7,0.00202,125.48,,,,,,,
1.72,0.00197,119.81,,,,,,,
1.79,0.00187,112.78,,,,,,,
1.95,0.00197,128.52,,,,,,,
2.0,0.00202,135.4,,,,,,,
2.06,0.00207,142.31,,,,,,,
2.12,0.00212,149.71,,,,,,,
2.18,0.00217,157.06,,,,,,,
2.23,0.00222,164.27,,,,,,,
2.33,0.00232,167.94,,,,,,,
2.34,0.00237,168.6,,,,,,,
2.34,0.00243,169.07,,,,,,,
2.34,0.0025,169.44,,,,,,,
2.35,0.00255,169.8,,,,,,,
2.35,0.0026,169.97,,,,,,,
2.35,0.00272,170.47,,,,,,,
2.36,0.00278,170.61,,,,,,,
2.36,0.00284,170.75,,,,,,,
2.36,0.00289,170.74,,,,,,,
2.37,0.00294,170.32,,,,,,,
2.38,0.003,168.66,,,,,,,
2.43,0.0029,141.98,,,,,,,
2.44,0.00284,135.3,,,,,,,
2.46,0.00279,129.1,,,,,,,
2.47,0.00274,123.54,,,,,,,
2.5,0.00269,118.51,,,,,,,
2.53,0.00264,115.27,,,,,,,
2.66,0.00269,125.93,,,,,,,
2.77,0.00279,140.12,,,,,,,
2.79,0.00281,142.87,,,,,,,
2.83,0.00284,147.16,,,,,,,
2.88,0.00289,154.29,,,,,,,
2.94,0.00294,161.28,,,,,,,
3.0,0.00299,168.54,,,,,,,
3.1,0.00309,173.61,,,,,,,
3.14,0.00314,175.44,,,,,,,
3.15,0.00319,175.38,,,,,,,
3.16,0.00325,175.96,,,,,,,
3.18,0.0033,176.4,,,,,,,
3.2,0.00335,176.24,,,,,,,
3.44,0.00345,174.41,,,,,,,
3.45,0.0035,175.17,,,,,,,
3.45,0.00356,175.77,,,,,,,
3.46,0.00361,176.33,,,,,,,
3.46,0.00367,176.85,,,,,,,
3.47,0.00372,177.24,,,,,,,
3.79,0.00383,174.4,,,,,,,
3.79,0.00388,174.92,,,,,,,
3.79,0.00392,175.12,,,,,,,
3.79,0.00395,175.19,,,,,,,
3.8,0.004,175.6,,,,,,,
3.8,0.00406,175.85,,,,,,,
3.8,0.00411,175.95,,,,,,,
3.8,0.00422,176.43,,,,,,,
3.81,0.00428,176.56,,,,,,,
3.81,0.00434,176.7,,,,,,,
3.81,0.0044,176.63,,,,,,,
3.82,0.00446,176.2,,,,,,,
3.83,0.00451,174.73,,,,,,,
3.88,0.00441,145.48,,,,,,,
3.89,0.00436,138.75,,,,,,,
3.9,0.00431,132.3,,,,,,,
3.92,0.00426,126.56,,,,,,,
3.93,0.00421,121.26,,,,,,,
3.95,0.00415,116.66,,,,,,,
4.11,0.00415,123.78,,,,,,,
4.17,0.00421,130.76,,,,,,,
4.23,0.00426,138.02,,,,,,,
4.28,0.00431,145.07,,,,,,,
4.34,0.00436,152.04,,,,,,,
4.4,0.00441,159.35,,,,,,,
4.45,0.00446,166.49,,,,,,,
4.57,0.00456,180.59,,,,,,,
4.6,0.00461,179.02,,,,,,,
4.6,0.00467,179.56,,,,,,,
4.61,0.00473,180.04,,,,,,,
4.61,0.00478,180.32,,,,,,,
4.61,0.00484,180.67,,,,,,,
4.62,0.00495,180.89,,,,,,,
4.63,0.00501,180.71,,,,,,,
4.64,0.00506,180.03,,,,,,,
4.71,0.00501,157.76,,,,,,,
4.74,0.00495,152.05,,,,,,,
4.77,0.0049,147.33,,,,,,,
4.93,0.00495,158.34,,,,,,,
4.99,0.00501,165.64,,,,,,,
5.04,0.00506,172.19,,,,,,,
5.1,0.00511,179.09,,,,,,,
5.16,0.00516,181.68,,,,,,,
5.18,0.00521,180.27,,,,,,,
5.19,0.00532,182.33,,,,,,,
5.21,0.00537,183.13,,,,,,,
5.25,0.00542,182.49,,,,,,,
5.46,0.00547,178.63,,,,,,,
5.51,0.00552,184.6,,,,,,,
5.54,0.00557,184.22,,,,,,,
5.56,0.00562,185.48,,,,,,,
5.59,0.00573,185.65,,,,,,,
5.6,0.00578,185.59,,,,,,,
5.62,0.00583,185.33,,,,,,,
5.64,0.00588,184.1,,,,,,,
5.79,0.00585,177.48,,,,,,,
5.92,0.00593,188.78,,,,,,,
6.0,0.00603,183.98,,,,,,,
6.01,0.00609,184.76,,,,,,,
6.01,0.00614,185.35,,,,,,,
6.02,0.0062,185.5,,,,,,,
6.03,0.00625,185.21,,,,,,,
6.04,0.0063,184.7,,,,,,,
6.07,0.0064,182.51,,,,,,,
6.14,0.00635,169.28,,,,,,,
6.39,0.0064,181.27,,,,,,,
6.44,0.00646,188.06,,,,,,,
6.48,0.00651,183.16,,,,,,,
6.48,0.00657,183.77,,,,,,,
6.48,0.00664,184.15,,,,,,,
6.49,0.00675,184.72,,,,,,,
6.49,0.0068,184.9,,,,,,,
6.49,0.00685,185.13,,,,,,,
6.49,0.00692,185.37,,,,,,,
6.5,0.00699,185.51,,,,,,,
6.5,0.00704,185.55,,,,,,,
6.51,0.00715,184.95,,,,,,,
6.52,0.0072,183.01,,,,,,,
6.55,0.00715,163.18,,,,,,,
6.57,0.0071,155.61,,,,,,,
6.58,0.00705,148.56,,,,,,,
6.59,0.007,142.29,,,,,,,
6.62,0.00689,131.13,,,,,,,
6.65,0.00684,126.94,,,,,,,
6.7,0.00679,125.09,,,,,,,
6.79,0.00684,135.0,,,,,,,
6.79,0.00684,135.12,,,,,,,
6.85,0.00689,142.3,,,,,,,
6.95,0.00699,155.38,,,,,,,
7.01,0.00704,161.95,,,,,,,
7.07,0.00709,169.0,,,,,,,
7.13,0.00714,176.54,,,,,,,
7.19,0.00719,183.72,,,,,,,
7.24,0.00724,190.5,,,,,,,
7.27,0.00729,188.77,,,,,,,
7.27,0.00741,189.85,,,,,,,
7.28,0.00747,190.27,,,,,,,
7.28,0.00753,190.54,,,,,,,
7.29,0.00759,190.85,,,,,,,
7.29,0.00764,190.88,,,,,,,
7.3,0.00769,190.45,,,,,,,
7.37,0.00769,173.54,,,,,,,
7.39,0.00764,167.32,,,,,,,
7.43,0.00759,162.05,,,,,,,
7.6,0.00764,171.09,,,,,,,
7.66,0.00769,176.95,,,,,,,
7.71,0.00774,182.41,,,,,,,
7.79,0.00782,191.34,,,,,,,
7.81,0.00784,193.34,,,,,,,
7.84,0.0079,185.76,,,,,,,
7.85,0.00797,186.09,,,,,,,
7.85,0.00802,186.33,,,,,,,
7.85,0.00809,186.54,,,,,,,
7.85,0.00817,186.82,,,,,,,
7.86,0.00834,187.19,,,,,,,
7.86,0.00842,187.38,,,,,,,
7.86,0.00849,187.46,,,,,,,
7.86,0.00856,187.47,,,,,,,
7.86,0.00862,187.49,,,,,,,
7.87,0.00868,187.48,,,,,,,
7.87,0.0088,186.84,,,,,,,
7.88,0.00886,185.83,,,,,,,
7.88,0.00892,183.19,,,,,,,
7.91,0.00887,155.73,,,,,,,
7.92,0.00882,146.57,,,,,,,
7.93,0.00876,138.36,,,,,,,
7.95,0.00865,123.36,,,,,,,
7.95,0.0086,116.52,,,,,,,
7.96,0.00854,110.38,,,,,,,
7.97,0.00849,104.15,,,,,,,
7.98,0.00844,98.79,,,,,,,
7.99,0.00838,93.79,,,,,,,
8.02,0.00828,84.64,,,,,,,
