time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
0.0,4e-05,9.13,850,fatigue,0.001,0.00359,416-4,153000,0.3
0.06,6e-05,12.77,,,,,,,
0.12,9e-05,16.16,,,,,,,
0.18,0.00011,20.66,,,,,,,
0.22,0.00014,25.52,,,,,,,
0.25,0.00017,30.73,,,,,,,
0.27,0.00019,34.92,,,,,,,
0.29,0.00022,38.36,,,,,,,
0.31,0.00024,41.88,,,,,,,
0.33,0.00027,45.37,,,,,,,
0.35,0.00029,48.71,,,,,,,
0.38,0.00032,52.31,,,,,,,
0.4,0.00034,55.75,,,,,,,
0.43,0.00037,59.36,,,,,,,
0.46,0.0004,63.02,,,,,,,
0.5,0.00042,66.55,,,,,,,
0.53,0.00045,70.28,,,,,,,
0.56,0.00047,74.06,,,,,,,
0.6,0.0005,78.18,,,,,,,
0.64,0.00052,82.47,,,,,,,
0.67,0.00055,86.2,,,,,,,
0.7,0.00057,90.09,,,,,,,
0.73,0.0006,94.02,,,,,,,
0.76,0.00062,97.82,,,,,,,
0.79,0.00065,101.79,,,,,,,
0.83,0.00067,106.07,,,,,,,
0.83,0.00068,106.55,,,,,,,
0.86,0.0007,110.06,,,,,,,
0.89,0.00072,114.26,,,,,,,
0.92,0.00075,118.44,,,,,,,
0.95,0.00077,122.65,,,,,,,
0.98,0.0008,127.21,,,,,,,
1.0,0.00083,131.57,,,,,,,
1.02,0.00085,135.58,,,,,,,
1.05,0.00088,139.65,,,,,,,
1.07,0.0009,143.81,,,,,,,
1.09,0.00093,147.7,,,,,,,
1.11,0.00095,151.72,,,,,,,
1.13,0.00098,155.83,,,,,,,
1.16,0.001,159.85,,,,,,,
1.18,0.00103,163.42,,,,,,,
1.2,0.00106,166.75,,,,,,,
1.21,0.00108,169.23,,,,,,,
1.23,0.00111,169.71,,,,,,,
1.24,0.00113,169.95,,,,,,,
1.24,0.00116,170.29,,,,,,,
1.25,0.00119,170.5,,,,,,,
1.25,0.00122,170.64,,,,,,,
1.26,0.00125,170.82,,,,,,,
1.26,0.00128,170.96,,,,,,,
1.26,0.00131,171.03,,,,,,,
1.27,0.00134,171.08,,,,,,,
1.27,0.00137,171.05,,,,,,,
1.28,0.00139,171.04,,,,,,,
1.28,0.00142,170.96,,,,,,,
1.28,0.00145,170.85,,,,,,,
1.29,0.00148,170.63,,,,,,,
1.29,0.0015,170.41,,,,,,,
1.3,0.00153,169.92,,,,,,,
1.31,0.00156,169.08,,,,,,,
1.32,0.00158,166.69,,,,,,,
1.36,0.00156,158.82,,,,,,,
1.37,0.00153,155.61,,,,,,,
1.39,0.00151,152.7,,,,,,,
1.41,0.00148,150.44,,,,,,,
1.56,0.00151,158.46,,,,,,,
1.59,0.00153,161.95,,,,,,,
1.62,0.00156,165.34,,,,,,,
1.64,0.00158,168.67,,,,,,,
1.67,0.00161,172.09,,,,,,,
1.7,0.00164,175.54,,,,,,,
1.73,0.00166,169.16,,,,,,,
1.74,0.00169,171.73,,,,,,,
1.75,0.00171,172.92,,,,,,,
1.76,0.00174,174.14,,,,,,,
1.78,0.00177,174.73,,,,,,,
1.79,0.00179,174.59,,,,,,,
1.79,0.00182,174.36,,,,,,,
1.8,0.00185,174.26,,,,,,,
1.8,0.00187,174.22,,,,,,,
1.8,0.0019,174.22,,,,,,,
1.81,0.00194,174.32,,,,,,,
1.81,0.00197,174.27,,,,,,,
1.82,0.002,174.14,,,,,,,
1.82,0.00203,174.13,,,,,,,
1.82,0.00205,173.99,,,,,,,
1.83,0.00208,173.71,,,,,,,
1.83,0.00211,173.33,,,,,,,
1.84,0.00214,172.57,,,,,,,
1.9,0.00211,159.14,,,,,,,
1.92,0.00209,156.05,,,,,,,
1.94,0.00206,153.18,,,,,,,
1.97,0.00204,150.93,,,,,,,
2.1,0.00206,157.7,,,,,,,
2.13,0.00209,161.43,,,,,,,
2.16,0.00211,165.05,,,,,,,
2.18,0.00214,168.4,,,,,,,
2.21,0.00216,171.9,,,,,,,
2.24,0.00219,175.3,,,,,,,
2.27,0.00222,178.68,,,,,,,
2.29,0.00225,171.14,,,,,,,
2.29,0.00228,171.34,,,,,,,
2.29,0.00231,171.59,,,,,,,
2.29,0.00235,171.89,,,,,,,
2.29,0.00238,172.06,,,,,,,
2.29,0.0024,172.17,,,,,,,
2.3,0.00243,172.27,,,,,,,
2.3,0.00246,172.46,,,,,,,
2.3,0.00249,172.61,,,,,,,
2.3,0.00252,172.71,,,,,,,
2.3,0.00256,172.78,,,,,,,
2.3,0.00259,172.82,,,,,,,
2.3,0.00262,172.91,,,,,,,
2.3,0.00265,173.11,,,,,,,
2.3,0.00267,173.19,,,,,,,
2.3,0.0027,173.2,,,,,,,
2.31,0.00273,173.24,,,,,,,
2.31,0.00277,173.36,,,,,,,
2.31,0.00282,173.5,,,,,,,
2.31,0.00286,173.37,,,,,,,
2.31,0.00289,173.33,,,,,,,
2.32,0.00292,173.25,,,,,,,
2.32,0.00295,172.96,,,,,,,
2.32,0.00298,172.72,,,,,,,
2.32,0.003,172.08,,,,,,,
2.33,0.00303,170.68,,,,,,,
2.36,0.003,153.33,,,,,,,
2.36,0.00298,148.49,,,,,,,
2.37,0.00295,144.32,,,,,,,
2.38,0.00292,140.24,,,,,,,
2.38,0.00289,136.28,,,,,,,
2.39,0.00287,132.44,,,,,,,
2.39,0.00284,128.91,,,,,,,
2.4,0.00281,125.56,,,,,,,
2.41,0.00278,122.38,,,,,,,
2.41,0.00276,119.53,,,,,,,
2.42,0.00273,116.36,,,,,,,
2.42,0.0027,113.62,,,,,,,
2.43,0.00268,110.84,,,,,,,
2.44,0.00265,108.28,,,,,,,
2.45,0.00262,106.07,,,,,,,
2.46,0.0026,104.0,,,,,,,
2.48,0.00257,102.38,,,,,,,
2.58,0.00255,98.82,,,,,,,
2.64,0.00252,93.59,,,,,,,
2.67,0.0025,89.29,,,,,,,
2.7,0.00247,85.34,,,,,,,
2.73,0.00245,81.5,,,,,,,
2.76,0.00242,77.47,,,,,,,
2.79,0.0024,73.77,,,,,,,
2.82,0.00237,70.0,,,,,,,
2.83,0.00236,68.47,,,,,,,
2.84,0.00235,66.31,,,,,,,
2.87,0.00232,62.56,,,,,,,
2.9,0.00229,58.69,,,,,,,
2.93,0.00227,55.15,,,,,,,
2.96,0.00224,51.59,,,,,,,
2.98,0.00222,47.86,,,,,,,
3.01,0.00219,44.42,,,,,,,
3.04,0.00217,40.96,,,,,,,
3.07,0.00214,36.98,,,,,,,
3.1,0.00212,32.96,,,,,,,
3.13,0.00209,29.15,,,,,,,
3.16,0.00207,25.31,,,,,,,
3.18,0.00204,21.66,,,,,,,
3.21,0.00202,18.4,,,,,,,
3.24,0.00199,14.57,,,,,,,
3.27,0.00196,10.87,,,,,,,
3.29,0.00194,7.3,,,,,,,
3.32,0.00191,3.74,,,,,,,
3.35,0.00189,0.3,,,,,,,
3.38,0.00186,-3.44,,,,,,,
3.41,0.00184,-7.19,,,,,,,
3.44,0.00181,-10.88,,,,,,,
3.47,0.00179,-14.13,,,,,,,
3.51,0.00176,-15.09,,,,,,,
3.66,0.00174,-21.86,,,,,,,
3.68,0.00171,-27.72,,,,,,,
3.7,0.00168,-32.29,,,,,,,
3.71,0.00166,-35.95,,,,,,,
3.72,0.00163,-39.27,,,,,,,
3.74,0.00161,-42.58,,,,,,,
3.75,0.00158,-45.99,,,,,,,
3.77,0.00156,-49.14,,,,,,,
3.79,0.00153,-52.08,,,,,,,
3.81,0.00151,-55.16,,,,,,,
3.83,0.00149,-57.21,,,,,,,
3.84,0.00148,-58.36,,,,,,,
3.87,0.00145,-61.72,,,,,,,
3.9,0.00143,-65.2,,,,,,,
3.93,0.0014,-68.78,,,,,,,
3.96,0.00138,-72.0,,,,,,,
4.0,0.00135,-75.45,,,,,,,
4.03,0.00133,-78.81,,,,,,,
4.06,0.0013,-81.97,,,,,,,
4.09,0.00128,-85.27,,,,,,,
4.13,0.00125,-89.15,,,,,,,
4.17,0.00123,-93.12,,,,,,,
4.2,0.0012,-97.2,,,,,,,
4.23,0.00118,-101.14,,,,,,,
4.27,0.00115,-105.05,,,,,,,
4.29,0.00113,-108.89,,,,,,,
4.32,0.0011,-112.75,,,,,,,
4.34,0.00107,-116.12,,,,,,,
4.35,0.00105,-119.13,,,,,,,
4.37,0.00102,-121.7,,,,,,,
4.38,0.001,-123.84,,,,,,,
4.39,0.00097,-125.73,,,,,,,
4.4,0.00094,-127.27,,,,,,,
4.41,0.00092,-128.48,,,,,,,
4.42,0.00089,-129.66,,,,,,,
4.43,0.00086,-130.66,,,,,,,
4.44,0.00084,-131.65,,,,,,,
4.45,0.00081,-132.59,,,,,,,
4.46,0.00078,-133.36,,,,,,,
4.47,0.00076,-134.13,,,,,,,
