time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
0.0,8e-05,10.53,850,fatigue,0.001,0.01002,416-10,153000,0.3
0.11,0.00013,17.83,,,,,,,
0.27,0.00018,28.92,,,,,,,
0.32,0.00023,40.77,,,,,,,
0.35,0.00028,48.74,,,,,,,
0.38,0.00033,55.83,,,,,,,
0.42,0.00038,62.86,,,,,,,
0.46,0.00043,70.0,,,,,,,
0.52,0.00049,77.48,,,,,,,
0.58,0.00054,85.44,,,,,,,
0.64,0.00059,92.8,,,,,,,
0.7,0.00064,99.53,,,,,,,
0.76,0.00069,106.57,,,,,,,
0.77,0.00069,106.78,,,,,,,
0.83,0.00074,113.8,,,,,,,
0.89,0.00079,121.14,,,,,,,
0.95,0.00084,128.19,,,,,,,
0.99,0.00089,135.05,,,,,,,
1.04,0.00094,142.54,,,,,,,
1.08,0.00099,149.99,,,,,,,
1.13,0.00104,157.09,,,,,,,
1.17,0.00109,164.08,,,,,,,
1.2,0.00114,169.58,,,,,,,
1.23,0.00119,170.56,,,,,,,
1.24,0.00125,170.89,,,,,,,
1.24,0.0013,171.28,,,,,,,
1.25,0.00135,171.5,,,,,,,
1.25,0.0014,171.7,,,,,,,
1.26,0.00146,171.72,,,,,,,
1.27,0.00152,171.55,,,,,,,
1.28,0.00157,171.12,,,,,,,
1.29,0.00162,169.93,,,,,,,
1.38,0.00157,152.28,,,,,,,
1.61,0.00162,163.95,,,,,,,
1.67,0.00167,171.19,,,,,,,
1.73,0.00172,178.27,,,,,,,
1.75,0.00177,172.91,,,,,,,
1.76,0.00183,173.71,,,,,,,
1.76,0.00188,174.32,,,,,,,
1.77,0.00194,174.87,,,,,,,
1.78,0.00199,175.23,,,,,,,
1.8,0.00204,174.66,,,,,,,
1.82,0.00209,172.62,,,,,,,
1.93,0.00204,163.42,,,,,,,
2.07,0.00209,172.82,,,,,,,
2.13,0.00214,179.54,,,,,,,
2.15,0.00219,172.66,,,,,,,
2.15,0.00225,173.18,,,,,,,
2.15,0.00231,173.58,,,,,,,
2.16,0.00238,173.88,,,,,,,
2.16,0.00244,174.29,,,,,,,
2.16,0.0025,174.44,,,,,,,
2.17,0.00256,174.77,,,,,,,
2.17,0.00261,174.79,,,,,,,
2.17,0.00267,174.61,,,,,,,
2.18,0.00272,173.51,,,,,,,
2.23,0.00267,156.32,,,,,,,
2.25,0.00262,148.92,,,,,,,
2.27,0.00256,142.88,,,,,,,
2.3,0.00251,137.44,,,,,,,
2.35,0.00246,133.74,,,,,,,
2.48,0.00251,144.25,,,,,,,
2.54,0.00256,151.76,,,,,,,
2.59,0.00261,159.22,,,,,,,
2.65,0.00266,167.08,,,,,,,
2.71,0.00271,175.1,,,,,,,
2.76,0.00276,176.49,,,,,,,
2.77,0.00276,176.9,,,,,,,
2.81,0.00282,180.94,,,,,,,
2.82,0.00287,180.74,,,,,,,
2.83,0.00293,180.59,,,,,,,
2.83,0.00298,179.96,,,,,,,
2.84,0.00304,179.81,,,,,,,
2.84,0.0031,179.89,,,,,,,
2.85,0.00315,180.0,,,,,,,
2.85,0.00321,179.98,,,,,,,
2.86,0.00326,179.84,,,,,,,
2.86,0.00332,179.59,,,,,,,
2.87,0.00337,179.1,,,,,,,
2.88,0.00342,178.02,,,,,,,
2.93,0.00337,154.45,,,,,,,
2.95,0.00332,147.58,,,,,,,
2.97,0.00327,141.34,,,,,,,
3.0,0.00322,135.99,,,,,,,
3.05,0.00317,132.11,,,,,,,
3.18,0.00322,143.47,,,,,,,
3.24,0.00327,150.93,,,,,,,
3.29,0.00332,158.81,,,,,,,
3.35,0.00337,166.78,,,,,,,
3.41,0.00342,174.71,,,,,,,
3.47,0.00347,182.46,,,,,,,
3.5,0.00352,179.2,,,,,,,
3.51,0.00357,180.09,,,,,,,
3.52,0.00363,180.77,,,,,,,
3.52,0.00369,181.38,,,,,,,
3.53,0.00374,181.98,,,,,,,
3.54,0.00379,182.38,,,,,,,
3.56,0.00384,181.54,,,,,,,
3.67,0.00379,172.61,,,,,,,
3.76,0.0038,176.79,,,,,,,
3.82,0.00384,182.92,,,,,,,
3.87,0.00389,181.19,,,,,,,
3.88,0.00394,181.81,,,,,,,
3.88,0.00401,182.26,,,,,,,
3.88,0.00407,182.74,,,,,,,
3.89,0.00413,183.05,,,,,,,
3.89,0.00419,183.36,,,,,,,
3.89,0.00424,183.62,,,,,,,
