time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
19.67,0.00138,163.78,,,,,,,
19.67,0.00141,163.72,,,,,,,
19.68,0.00144,164.4,,,,,,,
19.68,0.00146,164.34,,,,,,,
19.68,0.00149,164.64,,,,,,,
19.7,0.00152,164.84,,,,,,,
19.75,0.00154,161.91,,,,,,,
19.78,0.00154,157.21,,,,,,,
19.79,0.00152,152.31,,,,,,,
19.82,0.00149,146.2,,,,,,,
19.84,0.00146,141.94,,,,,,,
19.86,0.00144,137.58,,,,,,,
19.87,0.00141,132.82,,,,,,,
19.89,0.00139,128.9,,,,,,,
19.9,0.00136,125.41,,,,,,,
19.92,0.00134,122.1,,,,,,,
19.93,0.00131,117.7,,,,,,,
19.95,0.00129,113.86,,,,,,,
19.97,0.00126,109.58,,,,,,,
19.98,0.00124,106.1,,,,,,,
20.0,0.00121,102.84,,,,,,,
20.03,0.00118,98.38,,,,,,,
20.04,0.00116,94.82,,,,,,,
20.06,0.00113,92.02,,,,,,,
20.09,0.00111,88.25,,,,,,,
20.11,0.00108,85.28,,,,,,,
20.12,0.00106,82.02,,,,,,,
20.17,0.00103,76.91,,,,,,,
20.2,0.00101,72.72,,,,,,,
20.22,0.00098,69.11,,,,,,,
20.25,0.00095,65.38,,,,,,,
20.28,0.00093,62.03,,,,,,,
20.31,0.0009,58.85,,,,,,,
20.32,0.00088,55.95,,,,,,,
20.36,0.00085,52.39,,,,,,,
20.39,0.00083,47.44,,,,,,,
20.43,0.0008,43.32,,,,,,,
20.45,0.00078,40.75,,,,,,,
20.48,0.00075,36.94,,,,,,,
20.51,0.00073,33.25,,,,,,,
20.53,0.0007,30.87,,,,,,,
20.56,0.00067,26.65,,,,,,,
20.59,0.00065,22.2,,,,,,,
20.62,0.00062,18.83,,,,,,,
20.65,0.0006,15.98,,,,,,,
20.67,0.00057,12.6,,,,,,,
20.72,0.00055,8.29,,,,,,,
20.73,0.00052,5.49,,,,,,,
20.76,0.0005,1.73,,,,,,,
20.78,0.00049,1.02,,,,,,,
20.79,0.00047,-1.78,,,,,,,
20.82,0.00044,-5.68,,,,,,,
20.84,0.00042,-7.73,,,,,,,
20.9,0.00039,-13.3,,,,,,,
20.92,0.00037,-16.2,,,,,,,
20.95,0.00034,-18.94,,,,,,,
21.0,0.00032,-22.16,,,,,,,
21.04,0.00029,-24.57,,,,,,,
21.06,0.00027,-25.73,,,,,,,
21.15,0.00024,-32.57,,,,,,,
21.18,0.00022,-36.8,,,,,,,
21.22,0.00019,-40.66,,,,,,,
21.22,0.00016,-43.09,,,,,,,
21.23,0.00014,-44.98,,,,,,,
21.25,0.00011,-47.73,,,,,,,
21.29,9e-05,-54.12,,,,,,,
21.31,6e-05,-57.1,,,,,,,
21.34,4e-05,-59.91,,,,,,,
21.36,1e-05,-61.97,,,,,,,
21.37,-2e-05,-64.15,,,,,,,
21.39,-4e-05,-66.59,,,,,,,
21.43,-7e-05,-70.31,,,,,,,
21.47,-9e-05,-74.12,,,,,,,
21.51,-0.00012,-77.45,,,,,,,
21.54,-0.00014,-81.08,,,,,,,
21.56,-0.00017,-83.03,,,,,,,
21.59,-0.00019,-85.62,,,,,,,
21.62,-0.00022,-88.07,,,,,,,
21.65,-0.00024,-91.15,,,,,,,
21.68,-0.00027,-94.91,,,,,,,
21.72,-0.00029,-97.62,,,,,,,
21.75,-0.00032,-101.2,,,,,,,
21.78,-0.00034,-103.3,,,,,,,
21.78,-0.00034,-104.3,,,,,,,
21.81,-0.00037,-108.2,,,,,,,
21.82,-0.0004,-111.0,,,,,,,
21.86,-0.00042,-114.4,,,,,,,
21.87,-0.00045,-118.0,,,,,,,
21.89,-0.00047,-121.3,,,,,,,
21.9,-0.0005,-124.4,,,,,,,
21.93,-0.00052,-127.5,,,,,,,
21.95,-0.00055,-130.6,,,,,,,
21.97,-0.00058,-133.6,,,,,,,
21.98,-0.0006,-136.4,,,,,,,
22.0,-0.00063,-139.6,,,,,,,
22.01,-0.00065,-142.3,,,,,,,
22.03,-0.00068,-144.4,,,,,,,
22.03,-0.00071,-144.2,,,,,,,
22.04,-0.00073,-145.2,,,,,,,
22.04,-0.00076,-145.7,,,,,,,
22.04,-0.00079,-146.6,,,,,,,
22.06,-0.00082,-146.9,,,,,,,
22.06,-0.00085,-147.8,,,,,,,
22.06,-0.00087,-147.9,,,,,,,
22.06,-0.0009,-148.9,,,,,,,
22.07,-0.00092,-149.7,,,,,,,
22.07,-0.00095,-150.3,,,,,,,
22.09,-0.00098,-151.4,,,,,,,
22.11,-0.001,-152.5,,,,,,,
22.14,-0.00103,-152.8,,,,,,,
22.15,-0.00105,-153.1,,,,,,,
22.22,-0.00108,-152.2,,,,,,,
22.31,-0.0011,-152.3,,,,,,,
22.36,-0.00113,-153.9,,,,,,,
22.4,-0.00115,-156.6,,,,,,,
22.43,-0.00118,-159.2,,,,,,,
22.47,-0.0012,-161.2,,,,,,,
22.5,-0.00123,-163.9,,,,,,,
22.51,-0.00125,-165.6,,,,,,,
22.53,-0.00128,-160.6,,,,,,,
22.54,-0.00131,-160.9,,,,,,,
22.54,-0.00134,-160.6,,,,,,,
22.54,-0.00138,-160.8,,,,,,,
22.54,-0.00141,-161.2,,,,,,,
22.56,-0.00144,-161.1,,,,,,,
22.56,-0.00147,-161.0,,,,,,,
22.56,-0.0015,-161.3,,,,,,,
22.56,-0.00152,-161.3,,,,,,,
22.56,-0.00156,-161.3,,,,,,,
22.56,-0.00159,-161.2,,,,,,,
22.56,-0.00162,-161.3,,,,,,,
22.57,-0.00165,-160.9,,,,,,,
22.57,-0.00168,-160.9,,,,,,,
22.59,-0.00171,-160.3,,,,,,,
22.64,-0.00168,-144.4,,,,,,,
22.65,-0.00165,-138.9,,,,,,,
22.67,-0.00163,-134.3,,,,,,,
22.68,-0.0016,-129.4,,,,,,,
22.68,-0.00157,-125.1,,,,,,,
22.7,-0.00155,-121.0,,,,,,,
22.72,-0.00152,-116.8,,,,,,,
22.72,-0.00149,-112.9,,,,,,,
22.73,-0.00147,-109.0,,,,,,,
22.73,-0.00144,-105.1,,,,,,,
22.75,-0.00142,-101.5,,,,,,,
22.75,-0.00139,-98.0,,,,,,,
22.76,-0.00136,-94.03,,,,,,,
22.78,-0.00134,-90.75,,,,,,,
22.78,-0.00131,-87.29,,,,,,,
22.79,-0.00128,-83.9,,,,,,,
22.81,-0.00126,-80.37,,,,,,,
22.81,-0.00123,-76.89,,,,,,,
22.82,-0.0012,-73.46,,,,,,,
22.84,-0.00118,-70.19,,,,,,,
22.86,-0.00115,-66.73,,,,,,,
22.87,-0.00113,-63.68,,,,,,,
22.89,-0.0011,-60.45,,,,,,,
22.9,-0.00107,-57.48,,,,,,,
22.92,-0.00105,-54.47,,,,,,,
22.95,-0.00102,-51.01,,,,,,,
22.97,-0.001,-47.93,,,,,,,
23.0,-0.00097,-44.34,,,,,,,
23.03,-0.00095,-40.93,,,,,,,
23.06,-0.00092,-37.59,,,,,,,
23.11,-0.0009,-34.01,,,,,,,
23.14,-0.00087,-30.49,,,,,,,
23.17,-0.00085,-26.77,,,,,,,
23.2,-0.00082,-23.21,,,,,,,
23.23,-0.0008,-19.37,,,,,,,
23.26,-0.00077,-16.16,,,,,,,
23.29,-0.00074,-12.64,,,,,,,
23.31,-0.00072,-9.06,,,,,,,
23.36,-0.00069,-5.05,,,,,,,
23.37,-0.00067,-0.88,,,,,,,
23.4,-0.00064,1.53,,,,,,,
23.43,-0.00062,5.49,,,,,,,
23.47,-0.00059,9.4,,,,,,,
23.5,-0.00057,12.49,,,,,,,
23.51,-0.00054,16.01,,,,,,,
23.54,-0.00052,19.62,,,,,,,
23.57,-0.00049,22.69,,,,,,,
23.59,-0.00046,25.7,,,,,,,
23.62,-0.00044,28.7,,,,,,,
23.65,-0.00041,31.86,,,,,,,
23.68,-0.00039,35.36,,,,,,,
23.7,-0.00036,38.06,,,,,,,
23.73,-0.00034,40.63,,,,,,,
23.78,-0.00031,43.41,,,,,,,
23.78,-0.00031,43.55,,,,,,,
23.81,-0.00029,46.43,,,,,,,
23.86,-0.00026,48.8,,,,,,,
47.53,-0.0002,26.46,,,,,,,
47.54,-0.00018,28.4,,,,,,,
47.57,-0.00015,32.73,,,,,,,
47.61,-0.00013,36.19,,,,,,,
47.64,-0.0001,38.44,,,,,,,
47.65,-8e-05,40.84,,,,,,,
47.68,-5e-05,43.6,,,,,,,
47.73,-2e-05,45.81,,,,,,,
47.78,-0.0,48.74,,,,,,,
47.79,0.0,50.12,,,,,,,
47.82,3e-05,52.81,,,,,,,
47.87,5e-05,57.19,,,,,,,
47.9,8e-05,59.28,,,,,,,
47.93,0.0001,63.45,,,,,,,
47.97,0.00013,66.96,,,,,,,
47.98,0.00015,69.53,,,,,,,
48.01,0.00018,73.6,,,,,,,
48.03,0.0002,75.78,,,,,,,
48.06,0.00023,79.96,,,,,,,
48.07,0.00026,82.11,,,,,,,
48.11,0.00028,85.95,,,,,,,
48.14,0.00031,89.59,,,,,,,
48.15,0.00033,91.67,,,,,,,
48.18,0.00036,95.32,,,,,,,
48.2,0.00038,97.22,,,,,,,
48.23,0.00041,100.42,,,,,,,
48.26,0.00043,103.36,,,,,,,
48.28,0.00046,105.03,,,,,,,
48.31,0.00048,108.01,,,,,,,
48.34,0.00051,110.92,,,,,,,
48.37,0.00054,113.42,,,,,,,
48.4,0.00056,115.08,,,,,,,
48.42,0.00059,117.69,,,,,,,
48.45,0.00061,120.12,,,,,,,
48.48,0.00064,122.75,,,,,,,
48.51,0.00066,124.94,,,,,,,
48.54,0.00069,127.3,,,,,,,
48.56,0.00071,129.81,,,,,,,
48.59,0.00074,132.12,,,,,,,
48.62,0.00077,134.31,,,,,,,
48.65,0.00079,136.95,,,,,,,
48.67,0.00082,139.15,,,,,,,
48.7,0.00084,141.92,,,,,,,
48.72,0.00087,144.5,,,,,,,
48.73,0.00089,147.41,,,,,,,
48.75,0.00092,149.78,,,,,,,
48.78,0.00094,152.15,,,,,,,
48.78,0.00094,152.45,,,,,,,
48.79,0.00097,154.68,,,,,,,
48.81,0.00099,157.31,,,,,,,
48.82,0.00102,159.81,,,,,,,
48.84,0.00105,161.7,,,,,,,
48.86,0.00107,162.81,,,,,,,
48.87,0.0011,164.03,,,,,,,
48.87,0.00112,164.94,,,,,,,
48.89,0.00115,164.72,,,,,,,
48.9,0.00118,165.7,,,,,,,
48.9,0.0012,166.33,,,,,,,
48.9,0.00123,167.09,,,,,,,
48.92,0.00126,167.76,,,,,,,
48.92,0.00128,168.79,,,,,,,
48.93,0.00131,169.94,,,,,,,
48.97,0.00134,171.02,,,,,,,
49.0,0.00136,171.55,,,,,,,
49.03,0.00139,172.22,,,,,,,
49.04,0.00141,172.63,,,,,,,
49.09,0.00144,171.21,,,,,,,
49.25,0.00141,152.83,,,,,,,
49.28,0.00139,147.17,,,,,,,
49.31,0.00136,141.97,,,,,,,
49.32,0.00134,137.23,,,,,,,
49.36,0.00131,132.69,,,,,,,
49.37,0.00129,128.76,,,,,,,
49.4,0.00126,124.37,,,,,,,
49.42,0.00123,120.82,,,,,,,
49.43,0.00121,116.98,,,,,,,
49.47,0.00118,113.25,,,,,,,
49.48,0.00116,107.89,,,,,,,
49.51,0.00113,103.89,,,,,,,
49.53,0.0011,100.77,,,,,,,
49.56,0.00108,97.16,,,,,,,
49.57,0.00105,93.42,,,,,,,
49.61,0.00103,89.82,,,,,,,
49.64,0.001,85.86,,,,,,,
49.67,0.00098,82.0,,,,,,,
49.68,0.00095,78.46,,,,,,,
49.72,0.00093,74.88,,,,,,,
49.75,0.0009,70.94,,,,,,,
49.78,0.00088,67.92,,,,,,,
49.78,0.00087,67.64,,,,,,,
49.81,0.00085,64.06,,,,,,,
49.82,0.00082,60.5,,,,,,,
49.87,0.0008,55.7,,,,,,,
49.9,0.00077,52.15,,,,,,,
49.93,0.00075,47.72,,,,,,,
49.95,0.00072,45.19,,,,,,,
49.97,0.0007,42.76,,,,,,,
50.0,0.00067,40.09,,,,,,,
50.03,0.00064,35.14,,,,,,,
50.06,0.00062,32.77,,,,,,,
50.07,0.00059,30.1,,,,,,,
50.11,0.00057,26.46,,,,,,,
50.14,0.00054,22.5,,,,,,,
50.17,0.00052,18.97,,,,,,,
50.2,0.00049,15.86,,,,,,,
50.25,0.00047,10.97,,,,,,,
50.26,0.00044,8.79,,,,,,,
50.28,0.00041,5.89,,,,,,,
50.31,0.00039,3.14,,,,,,,
50.36,0.00036,-2.73,,,,,,,
50.37,0.00034,-5.59,,,,,,,
50.39,0.00031,-7.6,,,,,,,
50.42,0.00029,-10.17,,,,,,,
50.45,0.00026,-13.39,,,,,,,
50.5,0.00024,-17.4,,,,,,,
50.53,0.00021,-20.33,,,,,,,
50.56,0.00019,-22.05,,,,,,,
50.61,0.00016,-24.08,,,,,,,
50.68,0.00013,-29.32,,,,,,,
50.73,0.00011,-33.51,,,,,,,
50.75,8e-05,-37.42,,,,,,,
50.76,6e-05,-39.47,,,,,,,
50.78,5e-05,-40.56,,,,,,,
50.79,3e-05,-44.03,,,,,,,
50.81,1e-05,-46.86,,,,,,,
50.82,-2e-05,-49.95,,,,,,,
50.84,-4e-05,-52.65,,,,,,,
50.87,-7e-05,-55.59,,,,,,,
50.89,-9e-05,-58.4,,,,,,,
50.92,-0.00012,-61.19,,,,,,,
50.93,-0.00015,-64.07,,,,,,,
50.97,-0.00017,-66.76,,,,,,,
51.0,-0.0002,-69.54,,,,,,,
51.03,-0.00022,-71.94,,,,,,,
51.06,-0.00025,-74.61,,,,,,,
51.09,-0.00027,-77.3,,,,,,,
51.12,-0.0003,-79.62,,,,,,,
51.15,-0.00032,-82.63,,,,,,,
51.18,-0.00035,-85.13,,,,,,,
51.22,-0.00038,-88.09,,,,,,,
51.25,-0.0004,-90.73,,,,,,,
51.28,-0.00043,-93.67,,,,,,,
51.31,-0.00045,-96.13,,,,,,,
51.34,-0.00048,-99.14,,,,,,,
51.36,-0.0005,-102.2,,,,,,,
51.39,-0.00053,-105.1,,,,,,,
51.42,-0.00055,-108.3,,,,,,,
51.43,-0.00058,-111.1,,,,,,,
51.45,-0.0006,-114.4,,,,,,,
51.47,-0.00063,-117.6,,,,,,,
51.5,-0.00065,-120.3,,,,,,,
51.51,-0.00068,-123.2,,,,,,,
51.53,-0.00071,-126.0,,,,,,,
51.54,-0.00073,-128.8,,,,,,,
51.56,-0.00076,-131.6,,,,,,,
51.57,-0.00078,-134.2,,,,,,,
