time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
0.0,7e-05,7.7,850,fatigue,0.001,0.00524,416-7,153000,0.3
0.07,0.00012,13.89,,,,,,,
0.14,0.00017,21.09,,,,,,,
0.2,0.00022,28.44,,,,,,,
0.25,0.00027,35.38,,,,,,,
0.31,0.00032,42.1,,,,,,,
0.37,0.00037,48.44,,,,,,,
0.44,0.00043,55.34,,,,,,,
0.5,0.00048,62.18,,,,,,,
0.56,0.00053,68.52,,,,,,,
0.62,0.00058,75.17,,,,,,,
0.67,0.00063,81.85,,,,,,,
0.73,0.00068,89.4,,,,,,,
0.78,0.00073,97.21,,,,,,,
0.8,0.00076,102.03,,,,,,,
0.82,0.00078,104.93,,,,,,,
0.86,0.00083,112.43,,,,,,,
0.9,0.00088,120.0,,,,,,,
0.94,0.00093,127.38,,,,,,,
0.98,0.00098,135.08,,,,,,,
1.03,0.00103,142.69,,,,,,,
1.08,0.00108,150.01,,,,,,,
1.12,0.00113,156.69,,,,,,,
1.16,0.00118,161.7,,,,,,,
1.19,0.00123,164.03,,,,,,,
1.2,0.00129,164.83,,,,,,,
1.22,0.00134,165.35,,,,,,,
1.23,0.00139,165.8,,,,,,,
1.25,0.00144,165.84,,,,,,,
1.5,0.00149,162.5,,,,,,,
1.55,0.00155,169.13,,,,,,,
1.58,0.0016,169.82,,,,,,,
1.59,0.00165,166.08,,,,,,,
1.59,0.00172,166.43,,,,,,,
1.59,0.00177,166.58,,,,,,,
1.59,0.00183,166.67,,,,,,,
1.59,0.0019,166.83,,,,,,,
1.59,0.00197,166.91,,,,,,,
1.59,0.00203,166.99,,,,,,,
1.59,0.0021,167.12,,,,,,,
1.59,0.00216,167.27,,,,,,,
1.6,0.00225,167.62,,,,,,,
1.6,0.0023,167.91,,,,,,,
1.61,0.00224,168.21,,,,,,,
1.66,0.00219,149.99,,,,,,,
1.67,0.00214,142.2,,,,,,,
1.69,0.00209,134.75,,,,,,,
1.7,0.00204,127.53,,,,,,,
1.71,0.00198,120.47,,,,,,,
1.73,0.00193,113.6,,,,,,,
1.75,0.00188,106.92,,,,,,,
1.77,0.00183,100.6,,,,,,,
1.8,0.0018,97.22,,,,,,,
1.9,0.00188,111.56,,,,,,,
1.93,0.00193,118.7,,,,,,,
1.96,0.00198,125.71,,,,,,,
2.0,0.00203,132.9,,,,,,,
2.04,0.00208,139.67,,,,,,,
2.09,0.00213,146.49,,,,,,,
2.15,0.00218,153.44,,,,,,,
2.21,0.00223,160.07,,,,,,,
2.26,0.00228,166.97,,,,,,,
2.32,0.00233,173.62,,,,,,,
2.33,0.00239,169.13,,,,,,,
2.34,0.00245,169.44,,,,,,,
2.34,0.0025,169.98,,,,,,,
2.37,0.00255,171.9,,,,,,,
2.4,0.0026,171.25,,,,,,,
