time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
5.59,0.00575,145.06,,,,,,,
5.64,0.0058,144.95,,,,,,,
5.69,0.00585,145.08,,,,,,,
5.74,0.0059,145.33,,,,,,,
5.77,0.00593,145.53,,,,,,,
5.78,0.00595,145.24,,,,,,,
5.83,0.006,145.37,,,,,,,
5.88,0.00605,144.98,,,,,,,
5.93,0.0061,144.63,,,,,,,
5.98,0.00615,144.32,,,,,,,
6.03,0.0062,143.91,,,,,,,
6.08,0.00626,143.52,,,,,,,
6.13,0.00631,142.86,,,,,,,
6.18,0.00636,142.5,,,,,,,
6.23,0.00641,142.1,,,,,,,
6.27,0.00644,142.07,,,,,,,
6.29,0.00646,141.91,,,,,,,
6.34,0.00651,141.67,,,,,,,
6.4,0.00656,141.81,,,,,,,
6.45,0.00661,142.4,,,,,,,
6.5,0.00666,142.52,,,,,,,
6.55,0.00671,142.82,,,,,,,
6.59,0.00676,142.96,,,,,,,
6.64,0.00681,143.1,,,,,,,
6.69,0.00686,143.27,,,,,,,
6.74,0.00691,143.41,,,,,,,
6.77,0.00693,143.58,,,,,,,
6.79,0.00696,143.17,,,,,,,
6.84,0.00701,143.21,,,,,,,
6.89,0.00706,143.55,,,,,,,
6.94,0.00711,143.48,,,,,,,
6.98,0.00716,143.2,,,,,,,
7.03,0.00722,142.67,,,,,,,
7.08,0.00727,142.21,,,,,,,
7.14,0.00732,141.23,,,,,,,
7.2,0.00737,140.67,,,,,,,
7.25,0.00742,140.72,,,,,,,
7.27,0.00743,140.74,,,,,,,
7.3,0.00747,140.86,,,,,,,
7.35,0.00752,140.87,,,,,,,
7.4,0.00757,141.1,,,,,,,
7.45,0.00762,141.38,,,,,,,
7.5,0.00767,141.81,,,,,,,
7.55,0.00772,142.23,,,,,,,
7.6,0.00777,142.04,,,,,,,
7.65,0.00782,142.14,,,,,,,
7.7,0.00787,142.08,,,,,,,
7.75,0.00792,141.98,,,,,,,
7.77,0.00794,142.32,,,,,,,
7.8,0.00797,141.94,,,,,,,
7.85,0.00802,142.12,,,,,,,
7.9,0.00807,141.72,,,,,,,
7.95,0.00812,141.77,,,,,,,
8.0,0.00817,141.73,,,,,,,
8.05,0.00822,141.78,,,,,,,
8.1,0.00827,141.99,,,,,,,
8.15,0.00833,142.13,,,,,,,
8.2,0.00838,142.11,,,,,,,
8.25,0.00843,142.28,,,,,,,
8.27,0.00844,142.41,,,,,,,
8.3,0.00848,142.16,,,,,,,
8.35,0.00853,141.99,,,,,,,
8.41,0.00858,142.09,,,,,,,
8.46,0.00863,142.2,,,,,,,
8.51,0.00868,142.24,,,,,,,
8.56,0.00873,142.31,,,,,,,
8.61,0.00878,142.55,,,,,,,
8.66,0.00883,142.58,,,,,,,
8.71,0.00888,142.65,,,,,,,
8.75,0.00893,142.56,,,,,,,
8.77,0.00894,142.82,,,,,,,
8.8,0.00898,142.63,,,,,,,
8.86,0.00903,142.67,,,,,,,
8.91,0.00908,142.6,,,,,,,
8.96,0.00913,142.52,,,,,,,
9.01,0.00918,142.7,,,,,,,
9.06,0.00923,142.6,,,,,,,
9.11,0.00928,142.51,,,,,,,
9.16,0.00933,142.36,,,,,,,
9.21,0.00938,142.22,,,,,,,
9.26,0.00944,141.61,,,,,,,
9.27,0.00944,141.42,,,,,,,
9.33,0.00949,134.98,,,,,,,
9.43,0.00944,115.93,,,,,,,
9.46,0.00938,106.89,,,,,,,
9.5,0.00933,98.59,,,,,,,
9.53,0.00928,91.03,,,,,,,
9.57,0.00923,83.33,,,,,,,
9.6,0.00918,76.75,,,,,,,
9.64,0.00913,69.94,,,,,,,
9.69,0.00908,63.51,,,,,,,
9.73,0.00903,57.37,,,,,,,
9.77,0.009,53.88,,,,,,,
9.79,0.00898,50.78,,,,,,,
9.84,0.00893,44.35,,,,,,,
9.9,0.00888,37.79,,,,,,,
9.96,0.00883,31.62,,,,,,,
10.01,0.00878,25.28,,,,,,,
10.06,0.00873,19.43,,,,,,,
10.12,0.00868,13.5,,,,,,,
10.17,0.00863,7.65,,,,,,,
10.23,0.00858,1.74,,,,,,,
10.27,0.00854,-2.03,,,,,,,
10.28,0.00853,-3.58,,,,,,,
10.33,0.00848,-8.66,,,,,,,
10.39,0.00843,-13.3,,,,,,,
10.47,0.00837,-16.87,,,,,,,
10.57,0.00832,-21.01,,,,,,,
10.64,0.00827,-26.99,,,,,,,
10.7,0.00822,-33.22,,,,,,,
10.73,0.00817,-38.93,,,,,,,
10.77,0.00813,-43.43,,,,,,,
10.77,0.00812,-43.99,,,,,,,
10.81,0.00807,-48.58,,,,,,,
10.85,0.00802,-52.6,,,,,,,
10.9,0.00797,-56.38,,,,,,,
10.95,0.00792,-60.02,,,,,,,
11.01,0.00787,-63.45,,,,,,,
11.07,0.00782,-66.85,,,,,,,
11.13,0.00777,-70.33,,,,,,,
11.19,0.00772,-73.83,,,,,,,
11.24,0.00767,-77.41,,,,,,,
11.27,0.00765,-79.01,,,,,,,
11.29,0.00762,-81.34,,,,,,,
11.34,0.00757,-86.13,,,,,,,
11.38,0.00752,-90.53,,,,,,,
11.42,0.00746,-95.29,,,,,,,
11.45,0.00741,-99.63,,,,,,,
11.48,0.00736,-103.48,,,,,,,
11.52,0.00731,-107.27,,,,,,,
11.55,0.00726,-111.19,,,,,,,
11.58,0.00721,-113.85,,,,,,,
11.61,0.00716,-116.18,,,,,,,
11.64,0.00711,-118.77,,,,,,,
11.68,0.00706,-120.39,,,,,,,
11.72,0.00701,-121.67,,,,,,,
11.77,0.00696,-122.43,,,,,,,
11.77,0.00696,-122.56,,,,,,,
11.8,0.00691,-123.33,,,,,,,
11.85,0.00686,-123.66,,,,,,,
11.9,0.00681,-123.56,,,,,,,
11.95,0.00676,-123.57,,,,,,,
12.01,0.0067,-123.49,,,,,,,
12.05,0.00665,-123.75,,,,,,,
12.11,0.0066,-123.94,,,,,,,
12.16,0.00655,-124.41,,,,,,,
12.22,0.0065,-124.8,,,,,,,
12.26,0.00645,-125.53,,,,,,,
12.27,0.00645,-125.3,,,,,,,
12.32,0.0064,-125.98,,,,,,,
12.36,0.00635,-126.33,,,,,,,
12.41,0.0063,-126.91,,,,,,,
12.47,0.00625,-127.5,,,,,,,
12.52,0.0062,-128.1,,,,,,,
12.57,0.00615,-128.75,,,,,,,
12.61,0.0061,-129.39,,,,,,,
12.66,0.00605,-129.78,,,,,,,
12.71,0.006,-130.23,,,,,,,
12.76,0.00595,-130.56,,,,,,,
12.77,0.00594,-130.36,,,,,,,
12.81,0.0059,-130.84,,,,,,,
12.85,0.00585,-131.05,,,,,,,
12.9,0.0058,-131.12,,,,,,,
12.95,0.00574,-131.05,,,,,,,
13.0,0.00569,-130.98,,,,,,,
13.05,0.00564,-130.53,,,,,,,
13.1,0.00559,-130.32,,,,,,,
13.15,0.00554,-129.96,,,,,,,
13.2,0.00549,-129.84,,,,,,,
13.26,0.00544,-129.7,,,,,,,
13.27,0.00544,-129.59,,,,,,,
13.31,0.00539,-129.94,,,,,,,
13.36,0.00534,-130.27,,,,,,,
13.41,0.00529,-130.62,,,,,,,
13.46,0.00524,-130.93,,,,,,,
13.51,0.00519,-131.52,,,,,,,
13.56,0.00514,-131.76,,,,,,,
13.61,0.00509,-132.07,,,,,,,
13.66,0.00504,-132.27,,,,,,,
13.71,0.00499,-132.41,,,,,,,
13.76,0.00494,-132.65,,,,,,,
13.77,0.00493,-132.47,,,,,,,
13.81,0.00489,-132.73,,,,,,,
13.86,0.00484,-132.77,,,,,,,
13.91,0.00479,-133.04,,,,,,,
13.95,0.00474,-133.03,,,,,,,
14.01,0.00469,-133.05,,,,,,,
14.05,0.00463,-132.97,,,,,,,
14.11,0.00458,-132.99,,,,,,,
14.16,0.00453,-133.1,,,,,,,
14.21,0.00448,-132.96,,,,,,,
14.26,0.00443,-132.94,,,,,,,
14.27,0.00442,-132.82,,,,,,,
14.31,0.00438,-132.91,,,,,,,
14.36,0.00433,-133.01,,,,,,,
14.41,0.00428,-133.11,,,,,,,
14.46,0.00423,-133.27,,,,,,,
14.51,0.00418,-133.6,,,,,,,
14.56,0.00413,-133.94,,,,,,,
14.61,0.00408,-134.09,,,,,,,
14.66,0.00403,-134.32,,,,,,,
14.71,0.00398,-134.68,,,,,,,
14.76,0.00393,-134.91,,,,,,,
14.77,0.00392,-134.6,,,,,,,
14.81,0.00388,-135.01,,,,,,,
14.86,0.00383,-135.09,,,,,,,
14.91,0.00378,-135.1,,,,,,,
14.96,0.00373,-135.24,,,,,,,
15.01,0.00368,-135.31,,,,,,,
15.06,0.00362,-135.33,,,,,,,
15.11,0.00357,-135.33,,,,,,,
15.16,0.00352,-135.46,,,,,,,
15.21,0.00347,-135.43,,,,,,,
15.26,0.00342,-135.52,,,,,,,
15.27,0.00342,-135.37,,,,,,,
15.31,0.00337,-135.51,,,,,,,
15.36,0.00332,-135.42,,,,,,,
15.41,0.00327,-135.56,,,,,,,
15.46,0.00322,-135.56,,,,,,,
15.51,0.00317,-135.87,,,,,,,
15.56,0.00312,-135.7,,,,,,,
15.61,0.00307,-135.69,,,,,,,
15.66,0.00302,-135.8,,,,,,,
15.71,0.00297,-135.64,,,,,,,
15.76,0.00292,-135.85,,,,,,,
15.77,0.00291,-135.5,,,,,,,
15.81,0.00287,-135.87,,,,,,,
15.86,0.00282,-135.88,,,,,,,
15.91,0.00277,-135.98,,,,,,,
15.96,0.00272,-136.09,,,,,,,
16.01,0.00267,-136.19,,,,,,,
16.06,0.00261,-136.22,,,,,,,
16.11,0.00256,-136.29,,,,,,,
16.16,0.00251,-136.44,,,,,,,
16.21,0.00246,-136.65,,,,,,,
16.26,0.00241,-136.56,,,,,,,
16.27,0.00241,-136.3,,,,,,,
16.32,0.00236,-136.26,,,,,,,
16.37,0.00231,-136.45,,,,,,,
16.42,0.00226,-136.69,,,,,,,
16.47,0.00221,-137.11,,,,,,,
16.52,0.00216,-137.51,,,,,,,
16.57,0.00211,-137.89,,,,,,,
16.62,0.00206,-138.21,,,,,,,
16.67,0.00201,-138.53,,,,,,,
16.72,0.00196,-138.81,,,,,,,
16.77,0.00191,-138.96,,,,,,,
16.77,0.00191,-139.08,,,,,,,
16.82,0.00186,-139.38,,,,,,,
16.87,0.00181,-139.54,,,,,,,
16.92,0.00175,-139.7,,,,,,,
16.97,0.0017,-139.62,,,,,,,
17.02,0.00165,-139.69,,,,,,,
17.07,0.0016,-139.81,,,,,,,
17.12,0.00155,-139.85,,,,,,,
17.17,0.0015,-139.83,,,,,,,
17.22,0.00145,-140.09,,,,,,,
17.27,0.00141,-140.06,,,,,,,
17.27,0.0014,-140.16,,,,,,,
17.32,0.00135,-140.18,,,,,,,
17.37,0.0013,-140.13,,,,,,,
17.42,0.00125,-140.16,,,,,,,
17.47,0.0012,-140.06,,,,,,,
17.52,0.00115,-139.91,,,,,,,
17.57,0.0011,-139.94,,,,,,,
17.62,0.00105,-139.83,,,,,,,
17.67,0.001,-139.77,,,,,,,
17.72,0.00095,-139.77,,,,,,,
17.77,0.0009,-139.6,,,,,,,
17.77,0.0009,-139.76,,,,,,,
17.83,0.00085,-139.87,,,,,,,
17.88,0.0008,-140.21,,,,,,,
17.93,0.00075,-140.54,,,,,,,
17.98,0.00069,-140.62,,,,,,,
18.03,0.00064,-140.87,,,,,,,
18.08,0.00059,-141.21,,,,,,,
18.13,0.00054,-141.31,,,,,,,
18.18,0.00049,-141.46,,,,,,,
18.22,0.00044,-141.71,,,,,,,
18.27,0.0004,-141.84,,,,,,,
18.27,0.00039,-141.98,,,,,,,
18.32,0.00034,-142.11,,,,,,,
18.37,0.00029,-142.02,,,,,,,
18.42,0.00024,-141.93,,,,,,,
18.47,0.00019,-141.92,,,,,,,
18.52,0.00014,-141.86,,,,,,,
18.58,9e-05,-141.62,,,,,,,
18.63,4e-05,-141.69,,,,,,,
18.68,-1e-05,-141.74,,,,,,,
18.72,-6e-05,-141.86,,,,,,,
18.77,-0.00011,-141.77,,,,,,,
18.77,-0.00011,-141.84,,,,,,,
18.82,-0.00016,-141.84,,,,,,,
18.87,-0.00021,-141.59,,,,,,,
18.92,-0.00027,-141.35,,,,,,,
18.98,-0.00032,-141.18,,,,,,,
19.03,-0.00037,-140.98,,,,,,,
19.08,-0.00042,-141.06,,,,,,,
19.13,-0.00047,-141.22,,,,,,,
19.18,-0.00052,-141.13,,,,,,,
19.24,-0.00057,-141.43,,,,,,,
19.27,-0.0006,-141.52,,,,,,,
19.28,-0.00062,-141.51,,,,,,,
19.33,-0.00067,-141.93,,,,,,,
19.38,-0.00072,-142.03,,,,,,,
19.43,-0.00077,-142.13,,,,,,,
19.48,-0.00082,-142.33,,,,,,,
19.54,-0.00087,-142.69,,,,,,,
19.59,-0.00092,-142.86,,,,,,,
19.63,-0.00097,-142.92,,,,,,,
19.68,-0.00102,-143.19,,,,,,,
19.73,-0.00107,-143.17,,,,,,,
19.77,-0.00111,-143.08,,,,,,,
19.78,-0.00112,-142.89,,,,,,,
19.83,-0.00117,-143.17,,,,,,,
19.88,-0.00123,-143.1,,,,,,,
19.93,-0.00128,-143.01,,,,,,,
19.98,-0.00133,-142.78,,,,,,,
20.03,-0.00138,-142.6,,,,,,,
20.08,-0.00143,-142.2,,,,,,,
20.13,-0.00148,-142.21,,,,,,,
20.19,-0.00153,-142.3,,,,,,,
20.24,-0.00158,-142.4,,,,,,,
20.27,-0.00161,-142.59,,,,,,,
20.29,-0.00163,-142.69,,,,,,,
20.34,-0.00168,-142.83,,,,,,,
20.39,-0.00173,-143.03,,,,,,,
20.44,-0.00178,-143.17,,,,,,,
20.49,-0.00183,-143.25,,,,,,,
20.54,-0.00188,-143.22,,,,,,,
20.59,-0.00193,-143.28,,,,,,,
20.64,-0.00198,-143.39,,,,,,,
20.69,-0.00203,-143.64,,,,,,,
20.74,-0.00208,-143.84,,,,,,,
20.77,-0.00211,-143.86,,,,,,,
20.79,-0.00214,-143.99,,,,,,,
20.84,-0.00219,-144.09,,,,,,,
20.89,-0.00224,-143.99,,,,,,,
20.94,-0.00229,-144.05,,,,,,,
20.99,-0.00234,-144.11,,,,,,,
21.04,-0.00239,-144.15,,,,,,,
21.09,-0.00244,-144.41,,,,,,,
21.14,-0.00249,-144.39,,,,,,,
21.19,-0.00254,-144.46,,,,,,,
21.24,-0.00259,-144.46,,,,,,,
21.27,-0.00262,-144.45,,,,,,,
21.29,-0.00264,-144.48,,,,,,,
21.34,-0.00269,-144.4,,,,,,,
21.39,-0.00274,-144.18,,,,,,,
21.45,-0.00279,-144.4,,,,,,,
21.5,-0.00284,-144.45,,,,,,,
21.54,-0.00289,-144.63,,,,,,,
21.59,-0.00294,-144.44,,,,,,,
21.64,-0.00299,-144.67,,,,,,,
21.69,-0.00304,-144.57,,,,,,,
21.74,-0.00309,-144.55,,,,,,,
21.77,-0.00312,-144.65,,,,,,,
21.8,-0.00314,-144.6,,,,,,,
21.84,-0.0032,-144.62,,,,,,,
21.89,-0.00325,-144.79,,,,,,,
21.94,-0.0033,-144.73,,,,,,,
21.99,-0.00335,-144.67,,,,,,,
22.05,-0.0034,-144.8,,,,,,,
22.1,-0.00345,-144.82,,,,,,,
22.15,-0.0035,-144.95,,,,,,,
22.2,-0.00355,-144.94,,,,,,,
22.25,-0.0036,-145.34,,,,,,,
22.27,-0.00362,-145.36,,,,,,,
22.29,-0.00365,-145.49,,,,,,,
22.34,-0.0037,-145.46,,,,,,,
22.39,-0.00375,-145.52,,,,,,,
22.44,-0.0038,-145.48,,,,,,,
22.49,-0.00385,-145.24,,,,,,,
22.54,-0.0039,-145.28,,,,,,,
22.59,-0.00395,-145.17,,,,,,,
22.65,-0.004,-145.07,,,,,,,
22.7,-0.00405,-145.01,,,,,,,
22.75,-0.0041,-144.9,,,,,,,
22.77,-0.00412,-145.19,,,,,,,
22.8,-0.00415,-145.15,,,,,,,
22.85,-0.0042,-145.45,,,,,,,
22.91,-0.00425,-145.68,,,,,,,
22.96,-0.00431,-145.98,,,,,,,
23.01,-0.00436,-146.39,,,,,,,
23.05,-0.00441,-146.61,,,,,,,
23.1,-0.00446,-146.74,,,,,,,
23.15,-0.00451,-146.61,,,,,,,
23.2,-0.00456,-146.82,,,,,,,
23.25,-0.00461,-146.58,,,,,,,
23.27,-0.00462,-146.65,,,,,,,
23.3,-0.00466,-146.65,,,,,,,
23.35,-0.00471,-146.47,,,,,,,
23.41,-0.00476,-146.37,,,,,,,
23.46,-0.00481,-146.43,,,,,,,
23.51,-0.00486,-146.47,,,,,,,
23.56,-0.00491,-146.71,,,,,,,
23.61,-0.00496,-146.96,,,,,,,
23.66,-0.00501,-147.16,,,,,,,
23.71,-0.00506,-147.26,,,,,,,
23.76,-0.00511,-147.58,,,,,,,
23.77,-0.00512,-147.6,,,,,,,
23.81,-0.00517,-147.64,,,,,,,
23.86,-0.00522,-147.75,,,,,,,
23.91,-0.00527,-147.86,,,,,,,
23.96,-0.00532,-147.79,,,,,,,
24.01,-0.00537,-147.8,,,,,,,
24.06,-0.00542,-147.97,,,,,,,
24.11,-0.00547,-147.92,,,,,,,
24.16,-0.00552,-147.76,,,,,,,
24.21,-0.00557,-147.82,,,,,,,
24.26,-0.00562,-147.61,,,,,,,
24.27,-0.00563,-147.71,,,,,,,
24.31,-0.00567,-147.57,,,,,,,
24.36,-0.00572,-147.66,,,,,,,
24.42,-0.00577,-147.51,,,,,,,
24.47,-0.00582,-147.49,,,,,,,
24.52,-0.00587,-147.42,,,,,,,
24.57,-0.00592,-147.87,,,,,,,
24.62,-0.00598,-147.86,,,,,,,
24.67,-0.00603,-148.03,,,,,,,
24.71,-0.00608,-148.24,,,,,,,
24.77,-0.00613,-148.09,,,,,,,
24.82,-0.00618,-148.02,,,,,,,
24.87,-0.00623,-148.11,,,,,,,
24.92,-0.00628,-148.14,,,,,,,
24.97,-0.00633,-148.26,,,,,,,
25.02,-0.00638,-148.35,,,,,,,
25.07,-0.00643,-148.49,,,,,,,
25.13,-0.00648,-148.48,,,,,,,
25.17,-0.00653,-148.81,,,,,,,
25.22,-0.00658,-148.91,,,,,,,
25.27,-0.00663,-149.17,,,,,,,
25.27,-0.00663,-149.09,,,,,,,
25.32,-0.00668,-149.23,,,,,,,
25.38,-0.00673,-149.24,,,,,,,
25.43,-0.00678,-149.42,,,,,,,
25.47,-0.00683,-149.75,,,,,,,
25.52,-0.00689,-149.98,,,,,,,
25.57,-0.00694,-150.05,,,,,,,
25.62,-0.00699,-149.81,,,,,,,
25.67,-0.00704,-149.85,,,,,,,
25.72,-0.00709,-149.38,,,,,,,
25.76,-0.00714,-148.99,,,,,,,
25.77,-0.00714,-149.0,,,,,,,
25.81,-0.00719,-148.48,,,,,,,
25.87,-0.00724,-147.89,,,,,,,
25.92,-0.00729,-147.45,,,,,,,
25.97,-0.00734,-147.4,,,,,,,
26.02,-0.00739,-147.26,,,,,,,
26.08,-0.00744,-147.21,,,,,,,
26.13,-0.00749,-147.45,,,,,,,
26.18,-0.00754,-147.61,,,,,,,
26.23,-0.00759,-147.94,,,,,,,
26.27,-0.00762,-148.05,,,,,,,
26.28,-0.00764,-147.97,,,,,,,
26.33,-0.00769,-148.49,,,,,,,
26.38,-0.00774,-148.87,,,,,,,
26.43,-0.00779,-148.82,,,,,,,
26.48,-0.00785,-148.8,,,,,,,
26.53,-0.0079,-148.95,,,,,,,
26.58,-0.00795,-148.88,,,,,,,
26.63,-0.008,-148.69,,,,,,,
26.68,-0.00805,-148.56,,,,,,,
26.73,-0.0081,-148.57,,,,,,,
26.77,-0.00813,-148.47,,,,,,,
26.78,-0.00815,-148.48,,,,,,,
26.83,-0.0082,-148.43,,,,,,,
26.88,-0.00825,-148.25,,,,,,,
26.93,-0.0083,-148.11,,,,,,,
26.99,-0.00835,-148.22,,,,,,,
27.04,-0.0084,-148.3,,,,,,,
27.09,-0.00845,-148.55,,,,,,,
27.14,-0.0085,-148.73,,,,,,,
27.19,-0.00855,-148.89,,,,,,,
27.24,-0.0086,-149.2,,,,,,,
27.27,-0.00863,-149.32,,,,,,,
27.29,-0.00865,-149.34,,,,,,,
27.34,-0.0087,-149.46,,,,,,,
27.39,-0.00875,-149.61,,,,,,,
27.44,-0.0088,-149.75,,,,,,,
27.49,-0.00886,-149.85,,,,,,,
27.54,-0.00891,-150.0,,,,,,,
27.59,-0.00896,-150.25,,,,,,,
27.64,-0.00901,-150.26,,,,,,,
27.69,-0.00906,-150.32,,,,,,,
27.74,-0.00911,-150.3,,,,,,,
27.77,-0.00914,-150.22,,,,,,,
27.79,-0.00916,-150.07,,,,,,,
27.83,-0.00921,-149.78,,,,,,,
27.88,-0.00926,-149.49,,,,,,,
27.94,-0.00931,-149.41,,,,,,,
27.99,-0.00936,-149.29,,,,,,,
28.04,-0.00941,-148.97,,,,,,,
28.11,-0.00946,-145.95,,,,,,,
28.24,-0.00941,-120.36,,,,,,,
28.27,-0.00938,-115.18,,,,,,,
28.29,-0.00936,-110.18,,,,,,,
28.32,-0.00931,-101.8,,,,,,,
28.35,-0.00926,-94.11,,,,,,,
28.39,-0.00921,-86.7,,,,,,,
28.42,-0.00916,-79.8,,,,,,,
28.46,-0.00911,-73.02,,,,,,,
28.51,-0.00906,-66.21,,,,,,,
28.56,-0.00901,-59.27,,,,,,,
28.61,-0.00896,-53.11,,,,,,,
28.67,-0.0089,-46.49,,,,,,,
28.73,-0.00885,-39.74,,,,,,,
28.77,-0.00882,-35.23,,,,,,,
28.78,-0.0088,-33.51,,,,,,,
28.84,-0.00875,-27.06,,,,,,,
28.89,-0.0087,-20.83,,,,,,,
28.95,-0.00865,-14.26,,,,,,,
29.0,-0.0086,-8.34,,,,,,,
29.05,-0.00855,-2.14,,,,,,,
29.1,-0.0085,3.4,,,,,,,
29.15,-0.00845,9.13,,,,,,,
29.2,-0.0084,14.33,,,,,,,
29.26,-0.00835,19.92,,,,,,,
29.27,-0.00834,20.65,,,,,,,
29.31,-0.0083,24.58,,,,,,,
29.36,-0.00825,29.74,,,,,,,
29.41,-0.0082,34.44,,,,,,,
29.47,-0.00815,38.42,,,,,,,
29.55,-0.0081,42.11,,,,,,,
29.63,-0.00804,47.15,,,,,,,
29.69,-0.00799,52.24,,,,,,,
29.75,-0.00794,58.17,,,,,,,
29.77,-0.00793,59.46,,,,,,,
29.8,-0.00789,62.85,,,,,,,
29.84,-0.00784,68.13,,,,,,,
29.89,-0.00779,73.24,,,,,,,
29.93,-0.00774,78.05,,,,,,,
29.98,-0.00769,82.45,,,,,,,
30.04,-0.00764,86.34,,,,,,,
30.09,-0.00759,90.13,,,,,,,
30.14,-0.00754,93.72,,,,,,,
