1.0822,1.7416,3.6145,2
1.2316,1.9876,4.2328,6
1.5205,2.4819,3.8935,11
1.277,2.2267,4.2235,6
2.8894,2.8357,4.5065,9
1.207,2.8275,3.5709,11
0.9588,2.1443,3.0243,5
2.4829,2.0494,4.4436,11
1.4725,1.6777,3.9049,8
1.0708,2.4481,3.0527,6
0.27385,2.2844,3.5661,7
1.7866,1.6722,3.3868,23
1.7871,1.6691,3.3895,13
0.39651,2.1316,3.2062,20
3.0064,2.8415,5.8126,7
1.0067,2.7154,2.8786,11
1.8174,2.5894,4.0006,41
1.8983,1.9137,4.4935,7
1.8968,1.9165,4.4928,15
0.82377,2.0767,3.1908,4
1.9435,2.5979,4.8881,30
1.2877,2.4851,3.9485,13
1.6826,2.2324,4.2905,7
0.49937,2.4704,2.4724,8
2.0821,3.0673,4.0301,6
0.39402,2.373,3.4405,34
1.6613,1.6324,4.0827,62
0.71058,2.0199,3.1006,5
1.0063,2.06,3.2738,8
2.5442,2.2961,4.2885,8
4.6155,3.0016,0.50325,9
2.3203,2.7574,4.592,30
1.7004,1.6015,4.159,11
0.74884,2.4245,3.7704,7
1.6627,2.5202,3.6079,5
1.6603,1.6811,4.2497,7
2.6402,2.4471,4.9917,8
1.6029,2.4358,3.4692,8
1.6608,1.6325,4.0844,22
1.7016,2.0056,3.4525,9
1.4642,2.459,3.3427,8
1.8408,1.987,3.7269,20
1.0962,2.2854,3.1849,31
1.2405,2.6902,3.3103,20
0.28898,2.9474,3.3363,6
1.4665,1.8658,4.1175,22
5.5432,2.9022,1.8546,10
1.0227,2.6032,4.0663,9
2.1509,2.5236,3.6217,6
2.1655,2.5312,4.537,6
2.3491,2.1018,4.1929,23
0.76602,1.9877,3.3506,5
2.386,2.5115,4.4287,4
0.0051397,2.6895,2.0489,17
3.2066,2.9389,6.1974,8
1.6602,1.6337,4.0886,6
1.4937,1.8634,3.183,5
1.1414,2.5623,3.067,17
0.53356,1.9778,3.2566,6
1.7002,2.0072,3.4509,7
1.2897,1.7553,3.799,5
2.3179,2.1836,4.4578,8
0.32489,2.2969,3.4114,14
0.55394,2.7851,3.2494,16
1.2637,2.5059,2.9755,13
1.4733,2.0953,4.3488,20
0.44762,2.4505,2.715,36
0.22198,2.618,3.3411,24
0.44183,2.4481,2.7096,11
1.0486,2.1676,3.6612,7
1.3944,1.8085,4.2929,8
0.32544,2.2982,3.4099,6
1.5288,1.6173,3.2864,10
0.44348,2.451,2.7128,7
2.9751,2.8703,5.8919,8
1.9697,2.1764,4.5866,9
2.6385,2.7752,5.2774,4
1.8895,1.9666,3.9049,14
2.1423,2.1544,4.9812,15
4.693,2.9876,0.41778,8
1.2646,2.6721,4.3296,7
1.246,2.6421,2.8489,15
0.5467,2.3942,3.4308,7
0.69929,1.9301,2.995,6
1.9786,1.8985,3.8195,14
1.1931,1.8475,3.6439,10
1.3912,2.1562,3.1761,32
0.6385,1.9464,3.1206,7
0.45929,2.4507,2.5656,11
2.4675,2.7241,4.9907,37
0.63732,1.9473,3.1192,10
0.51726,3.0394,2.4332,15
6.1723,2.8626,2.5369,8
4.6812,2.9899,0.40408,13
2.4262,2.3368,4.5576,15
1.8903,1.9656,3.9067,21
1.1203,2.7983,3.646,6
2.1689,2.187,4.1013,6
2.3486,2.4106,3.755,8
2.6473,2.2912,4.7935,16
2.3667,2.239,3.8113,9
1.8902,1.9659,3.9068,19
0.78011,2.1422,3.9582,11
1.6017,1.8361,4.2593,10
2.4686,2.724,4.9923,29
1.4447,2.3902,3.26,7
1.8596,1.8009,3.4745,5
1.9782,3.0268,4.3029,6
2.0127,1.9495,4.7511,7
1.0978,2.5795,4.2701,5
1.6133,1.8057,3.9665,6
1.0333,2.785,3.5769,12
1.3759,2.388,3.8423,8
1.1202,2.8001,3.646,17
1.8394,1.8005,4.0946,14
1.91,2.0681,4.3845,10
0.066684,2.797,2.8316,8
1.0869,1.9611,4.2605,10
0.97935,2.0894,2.8332,12
0.74458,1.9994,2.7442,5
1.6129,1.8053,3.9684,14
0.91277,2.4608,2.7722,6
1.3819,1.5869,3.8362,14
2.1111,2.5552,4.9234,11
2.1561,2.3802,3.7109,7
0.74509,1.9974,2.7432,23
0.68967,2.1942,3.9433,28
1.9906,2.1288,3.4393,7
1.0818,2.1911,3.6364,9
2.5308,1.9987,4.4684,7
2.7133,2.3752,5.0132,8
0.0,0.0,0.0,312
0.0,0.0,0.0,312
