time,strain,temperature,stress,type,state,form,process,medium,title,youngs,poissons
0.0,0.0,750.0,118.0,creep,Ruptured,Plate,Weld,Air,AirWeld_750_118_a,161000.0,0.3
0.0,0.0,,,,,,,,,,
46.8,0.00873,,,,,,,,,,
64.8,0.00782,,,,,,,,,,
79.2,0.0079,,,,,,,,,,
93.6,0.00816,,,,,,,,,,
111.6,0.00766,,,,,,,,,,
126.0,0.00759,,,,,,,,,,
144.0,0.00769,,,,,,,,,,
158.4,0.00806,,,,,,,,,,
172.8,0.00785,,,,,,,,,,
190.8,0.00802,,,,,,,,,,
205.2,0.00785,,,,,,,,,,
223.2,0.00813,,,,,,,,,,
237.6,0.00798,,,,,,,,,,
252.0,0.00794,,,,,,,,,,
270.0,0.008,,,,,,,,,,
284.4,0.00798,,,,,,,,,,
298.8,0.00809,,,,,,,,,,
316.8,0.00798,,,,,,,,,,
331.2,0.00802,,,,,,,,,,
349.2,0.00817,,,,,,,,,,
903.6,0.0082,,,,,,,,,,
3787.2,0.0083,,,,,,,,,,
10987.2,0.00857,,,,,,,,,,
15105.6,0.0086,,,,,,,,,,
21625.2,0.00914,,,,,,,,,,
28825.2,0.00903,,,,,,,,,,
36025.2,0.00903,,,,,,,,,,
43225.2,0.00899,,,,,,,,,,
50425.2,0.00926,,,,,,,,,,
53240.4,0.00928,,,,,,,,,,
60440.4,0.00931,,,,,,,,,,
67640.4,0.00931,,,,,,,,,,
74840.4,0.00942,,,,,,,,,,
82040.4,0.00939,,,,,,,,,,
89240.4,0.00955,,,,,,,,,,
96440.4,0.00947,,,,,,,,,,
103640.4,0.00945,,,,,,,,,,
110840.4,0.00961,,,,,,,,,,
118040.4,0.00959,,,,,,,,,,
125240.4,0.00983,,,,,,,,,,
132440.4,0.00983,,,,,,,,,,
139640.4,0.01004,,,,,,,,,,
146840.4,0.01004,,,,,,,,,,
154040.4,0.00993,,,,,,,,,,
161240.4,0.01001,,,,,,,,,,
168440.4,0.01022,,,,,,,,,,
175640.4,0.01014,,,,,,,,,,
182840.4,0.01013,,,,,,,,,,
190040.4,0.01052,,,,,,,,,,
197240.4,0.01031,,,,,,,,,,
204440.4,0.01021,,,,,,,,,,
211640.4,0.01057,,,,,,,,,,
218840.4,0.01024,,,,,,,,,,
226040.4,0.01037,,,,,,,,,,
233240.4,0.01027,,,,,,,,,,
240440.4,0.01018,,,,,,,,,,
247640.4,0.01071,,,,,,,,,,
254840.4,0.01049,,,,,,,,,,
259200.0,0.01031,,,,,,,,,,
266400.0,0.01053,,,,,,,,,,
273600.0,0.01059,,,,,,,,,,
280800.0,0.01052,,,,,,,,,,
288000.0,0.01073,,,,,,,,,,
295200.0,0.01051,,,,,,,,,,
302400.0,0.01076,,,,,,,,,,
309600.0,0.01111,,,,,,,,,,
316800.0,0.01118,,,,,,,,,,
324000.0,0.01116,,,,,,,,,,
331200.0,0.01125,,,,,,,,,,
338400.0,0.01137,,,,,,,,,,
345600.0,0.01126,,,,,,,,,,
352800.0,0.01131,,,,,,,,,,
360000.0,0.01141,,,,,,,,,,
367200.0,0.01134,,,,,,,,,,
374400.0,0.01153,,,,,,,,,,
381600.0,0.01123,,,,,,,,,,
388800.0,0.01138,,,,,,,,,,
396000.0,0.01134,,,,,,,,,,
403200.0,0.01143,,,,,,,,,,
410400.0,0.01139,,,,,,,,,,
417600.0,0.01155,,,,,,,,,,
424800.0,0.01119,,,,,,,,,,
432000.0,0.01145,,,,,,,,,,
439200.0,0.01141,,,,,,,,,,
446400.0,0.01127,,,,,,,,,,
453600.0,0.01154,,,,,,,,,,
460800.0,0.01133,,,,,,,,,,
468000.0,0.01108,,,,,,,,,,
475200.0,0.01123,,,,,,,,,,
482400.0,0.01118,,,,,,,,,,
489600.0,0.0112,,,,,,,,,,
496800.0,0.01147,,,,,,,,,,
504000.0,0.01134,,,,,,,,,,
511200.0,0.01133,,,,,,,,,,
518400.0,0.01122,,,,,,,,,,
525600.0,0.0115,,,,,,,,,,
532800.0,0.01138,,,,,,,,,,
540000.0,0.01163,,,,,,,,,,
547200.0,0.01161,,,,,,,,,,
554400.0,0.01181,,,,,,,,,,
561600.0,0.01166,,,,,,,,,,
568800.0,0.01169,,,,,,,,,,
576000.0,0.01177,,,,,,,,,,
583200.0,0.01182,,,,,,,,,,
590400.0,0.01196,,,,,,,,,,
597600.0,0.01182,,,,,,,,,,
604800.0,0.01188,,,,,,,,,,
612000.0,0.01177,,,,,,,,,,
619200.0,0.01162,,,,,,,,,,
626400.0,0.01196,,,,,,,,,,
633600.0,0.01185,,,,,,,,,,
640800.0,0.0117,,,,,,,,,,
648000.0,0.01182,,,,,,,,,,
655200.0,0.01172,,,,,,,,,,
662400.0,0.01185,,,,,,,,,,
669600.0,0.01198,,,,,,,,,,
676800.0,0.0119,,,,,,,,,,
684000.0,0.01196,,,,,,,,,,
691200.0,0.01197,,,,,,,,,,
698400.0,0.012,,,,,,,,,,
705600.0,0.0121,,,,,,,,,,
712800.0,0.01216,,,,,,,,,,
720000.0,0.01189,,,,,,,,,,
727200.0,0.01188,,,,,,,,,,
734400.0,0.0119,,,,,,,,,,
741600.0,0.01174,,,,,,,,,,
748800.0,0.01184,,,,,,,,,,
756000.0,0.01185,,,,,,,,,,
763200.0,0.01209,,,,,,,,,,
770400.0,0.01197,,,,,,,,,,
777600.0,0.01194,,,,,,,,,,
784800.0,0.01204,,,,,,,,,,
792000.0,0.01182,,,,,,,,,,
799200.0,0.01178,,,,,,,,,,
806400.0,0.01196,,,,,,,,,,
813600.0,0.01153,,,,,,,,,,
820800.0,0.01177,,,,,,,,,,
828000.0,0.01167,,,,,,,,,,
835200.0,0.012,,,,,,,,,,
842400.0,0.01196,,,,,,,,,,
849600.0,0.01194,,,,,,,,,,
856800.0,0.01184,,,,,,,,,,
864000.0,0.01163,,,,,,,,,,
871200.0,0.0119,,,,,,,,,,
878400.0,0.01194,,,,,,,,,,
885600.0,0.01172,,,,,,,,,,
892800.0,0.01167,,,,,,,,,,
900000.0,0.01177,,,,,,,,,,
907200.0,0.01194,,,,,,,,,,
914400.0,0.01193,,,,,,,,,,
921600.0,0.01181,,,,,,,,,,
928800.0,0.01216,,,,,,,,,,
936000.0,0.01182,,,,,,,,,,
943200.0,0.01205,,,,,,,,,,
950400.0,0.01212,,,,,,,,,,
957600.0,0.01216,,,,,,,,,,
964800.0,0.01216,,,,,,,,,,
972000.0,0.01212,,,,,,,,,,
979200.0,0.01221,,,,,,,,,,
986400.0,0.01225,,,,,,,,,,
993600.0,0.01228,,,,,,,,,,
1000800.0,0.01223,,,,,,,,,,
1008000.0,0.01229,,,,,,,,,,
1015200.0,0.01231,,,,,,,,,,
1022400.0,0.01228,,,,,,,,,,
1029600.0,0.0124,,,,,,,,,,
1036800.0,0.01232,,,,,,,,,,
1044000.0,0.01219,,,,,,,,,,
1051200.0,0.01237,,,,,,,,,,
1058400.0,0.01227,,,,,,,,,,
1065600.0,0.01247,,,,,,,,,,
1072800.0,0.01249,,,,,,,,,,
1080000.0,0.01217,,,,,,,,,,
1087200.0,0.01229,,,,,,,,,,
1094400.0,0.01231,,,,,,,,,,
1101600.0,0.01231,,,,,,,,,,
1108800.0,0.0121,,,,,,,,,,
1116000.0,0.01237,,,,,,,,,,
1123200.0,0.01245,,,,,,,,,,
1130400.0,0.01249,,,,,,,,,,
1137600.0,0.01233,,,,,,,,,,
1144800.0,0.01255,,,,,,,,,,
1152000.0,0.01251,,,,,,,,,,
1159200.0,0.01259,,,,,,,,,,
1166400.0,0.01252,,,,,,,,,,
1173600.0,0.01265,,,,,,,,,,
1180800.0,0.01284,,,,,,,,,,
1188000.0,0.01279,,,,,,,,,,
1195200.0,0.0127,,,,,,,,,,
1202400.0,0.01265,,,,,,,,,,
1209600.0,0.01275,,,,,,,,,,
1216800.0,0.01276,,,,,,,,,,
1224000.0,0.01275,,,,,,,,,,
1231200.0,0.01278,,,,,,,,,,
1238400.0,0.01255,,,,,,,,,,
1245600.0,0.01264,,,,,,,,,,
1252800.0,0.01271,,,,,,,,,,
1260000.0,0.0127,,,,,,,,,,
1267200.0,0.01272,,,,,,,,,,
1274400.0,0.01291,,,,,,,,,,
1281600.0,0.01284,,,,,,,,,,
1288800.0,0.01279,,,,,,,,,,
1296000.0,0.01286,,,,,,,,,,
1303200.0,0.01274,,,,,,,,,,
1310400.0,0.01279,,,,,,,,,,
1317600.0,0.01276,,,,,,,,,,
1324800.0,0.01259,,,,,,,,,,
1332000.0,0.01291,,,,,,,,,,
1339200.0,0.01288,,,,,,,,,,
1346400.0,0.01278,,,,,,,,,,
1353600.0,0.01325,,,,,,,,,,
1360800.0,0.01294,,,,,,,,,,
1368000.0,0.01275,,,,,,,,,,
1375200.0,0.0129,,,,,,,,,,
1382400.0,0.0129,,,,,,,,,,
1389600.0,0.01294,,,,,,,,,,
1396800.0,0.01311,,,,,,,,,,
1404000.0,0.01286,,,,,,,,,,
1411200.0,0.01284,,,,,,,,,,
1418400.0,0.01311,,,,,,,,,,
1425600.0,0.01306,,,,,,,,,,
1432800.0,0.01303,,,,,,,,,,
1440000.0,0.01298,,,,,,,,,,
1447200.0,0.01294,,,,,,,,,,
1454400.0,0.01315,,,,,,,,,,
1461600.0,0.01276,,,,,,,,,,
1468800.0,0.01299,,,,,,,,,,
1476000.0,0.01295,,,,,,,,,,
1483200.0,0.01286,,,,,,,,,,
1490400.0,0.01296,,,,,,,,,,
1497600.0,0.01303,,,,,,,,,,
1504800.0,0.01294,,,,,,,,,,
1512000.0,0.0128,,,,,,,,,,
1519200.0,0.01286,,,,,,,,,,
1526400.0,0.01295,,,,,,,,,,
1533600.0,0.01287,,,,,,,,,,
1540800.0,0.01294,,,,,,,,,,
1548000.0,0.01287,,,,,,,,,,
1555200.0,0.01279,,,,,,,,,,
1562400.0,0.01282,,,,,,,,,,
1569600.0,0.01302,,,,,,,,,,
1576800.0,0.01282,,,,,,,,,,
1584000.0,0.01304,,,,,,,,,,
1591200.0,0.01298,,,,,,,,,,
1598400.0,0.01321,,,,,,,,,,
1605600.0,0.01294,,,,,,,,,,
1612800.0,0.01299,,,,,,,,,,
1620000.0,0.0131,,,,,,,,,,
1627200.0,0.01303,,,,,,,,,,
1634400.0,0.01317,,,,,,,,,,
1641600.0,0.01308,,,,,,,,,,
1648800.0,0.01278,,,,,,,,,,
1656000.0,0.01292,,,,,,,,,,
1663200.0,0.01294,,,,,,,,,,
1670400.0,0.01272,,,,,,,,,,
1677600.0,0.01302,,,,,,,,,,
1684800.0,0.013,,,,,,,,,,
1692000.0,0.01284,,,,,,,,,,
1699200.0,0.01282,,,,,,,,,,
1706400.0,0.01294,,,,,,,,,,
1713600.0,0.01288,,,,,,,,,,
1720800.0,0.01286,,,,,,,,,,
1728000.0,0.01296,,,,,,,,,,
1735200.0,0.0126,,,,,,,,,,
1742400.0,0.01298,,,,,,,,,,
1749600.0,0.01292,,,,,,,,,,
1756800.0,0.01282,,,,,,,,,,
1764000.0,0.01294,,,,,,,,,,
1771200.0,0.0131,,,,,,,,,,
1778400.0,0.01294,,,,,,,,,,
1785600.0,0.01307,,,,,,,,,,
1792800.0,0.01282,,,,,,,,,,
1800000.0,0.01302,,,,,,,,,,
1807200.0,0.01295,,,,,,,,,,
1814400.0,0.01292,,,,,,,,,,
1821600.0,0.01287,,,,,,,,,,
1828800.0,0.0131,,,,,,,,,,
1836000.0,0.013,,,,,,,,,,
1843200.0,0.01296,,,,,,,,,,
1850400.0,0.01308,,,,,,,,,,
1857600.0,0.01282,,,,,,,,,,
1864800.0,0.0131,,,,,,,,,,
