time,strain,temperature,stress,type,state,form,process,medium,title,youngs,poissons
0.0,0.0,850.0,43.0,creep,Ruptured,Plate,Base,Air,AirBase_850_43_b,153000.0,0.3
0.0,0.0,,,,,,,,,,
46.8,0.00046,,,,,,,,,,
64.8,0.00046,,,,,,,,,,
79.2,-0.00025,,,,,,,,,,
97.2,0.00074,,,,,,,,,,
111.6,0.00016,,,,,,,,,,
129.6,1e-05,,,,,,,,,,
144.0,0.00054,,,,,,,,,,
158.4,0.00065,,,,,,,,,,
176.4,0.00025,,,,,,,,,,
190.8,0.0005,,,,,,,,,,
205.2,0.0007,,,,,,,,,,
223.2,0.00028,,,,,,,,,,
237.6,0.00048,,,,,,,,,,
255.6,0.00015,,,,,,,,,,
270.0,0.00032,,,,,,,,,,
284.4,0.00025,,,,,,,,,,
302.4,0.00038,,,,,,,,,,
316.8,0.00046,,,,,,,,,,
334.8,0.00055,,,,,,,,,,
349.2,0.00035,,,,,,,,,,
367.2,0.00067,,,,,,,,,,
381.6,0.00031,,,,,,,,,,
396.0,0.0007,,,,,,,,,,
414.0,0.00055,,,,,,,,,,
428.4,0.00081,,,,,,,,,,
446.4,0.00025,,,,,,,,,,
460.8,0.00059,,,,,,,,,,
475.2,0.00076,,,,,,,,,,
493.2,0.00051,,,,,,,,,,
507.6,0.00078,,,,,,,,,,
525.6,0.00066,,,,,,,,,,
540.0,0.00059,,,,,,,,,,
554.4,0.00069,,,,,,,,,,
572.4,0.00059,,,,,,,,,,
586.8,0.00047,,,,,,,,,,
604.8,0.00066,,,,,,,,,,
619.2,0.00044,,,,,,,,,,
637.2,0.00054,,,,,,,,,,
651.6,0.00092,,,,,,,,,,
669.6,0.00054,,,,,,,,,,
684.0,0.00089,,,,,,,,,,
698.4,0.00043,,,,,,,,,,
716.4,0.00062,,,,,,,,,,
730.8,0.00053,,,,,,,,,,
748.8,0.00076,,,,,,,,,,
763.2,0.00066,,,,,,,,,,
777.6,0.00051,,,,,,,,,,
795.6,0.00065,,,,,,,,,,
810.0,0.00057,,,,,,,,,,
828.0,0.00073,,,,,,,,,,
842.4,0.00073,,,,,,,,,,
860.4,0.00063,,,,,,,,,,
874.8,0.0005,,,,,,,,,,
889.2,0.00063,,,,,,,,,,
7282.8,0.00125,,,,,,,,,,
14482.8,0.00184,,,,,,,,,,
21682.8,0.00188,,,,,,,,,,
28800.0,0.00205,,,,,,,,,,
36000.0,0.00263,,,,,,,,,,
43200.0,0.00286,,,,,,,,,,
45939.6,0.00266,,,,,,,,,,
53139.6,0.00294,,,,,,,,,,
60339.6,0.00324,,,,,,,,,,
67539.6,0.00338,,,,,,,,,,
74739.6,0.0038,,,,,,,,,,
79333.2,0.00371,,,,,,,,,,
86533.2,0.0039,,,,,,,,,,
93733.2,0.00409,,,,,,,,,,
100933.2,0.00421,,,,,,,,,,
108133.2,0.00462,,,,,,,,,,
115333.2,0.00466,,,,,,,,,,
122533.2,0.005,,,,,,,,,,
129733.2,0.00557,,,,,,,,,,
136933.2,0.00561,,,,,,,,,,
144133.2,0.00603,,,,,,,,,,
151333.2,0.00604,,,,,,,,,,
158533.2,0.00646,,,,,,,,,,
165600.0,0.00693,,,,,,,,,,
172800.0,0.00712,,,,,,,,,,
180000.0,0.00739,,,,,,,,,,
187200.0,0.00762,,,,,,,,,,
194400.0,0.00813,,,,,,,,,,
201600.0,0.00871,,,,,,,,,,
208800.0,0.00906,,,,,,,,,,
216000.0,0.00948,,,,,,,,,,
223200.0,0.00953,,,,,,,,,,
230400.0,0.01008,,,,,,,,,,
237600.0,0.01047,,,,,,,,,,
244800.0,0.01059,,,,,,,,,,
252000.0,0.01099,,,,,,,,,,
259200.0,0.01161,,,,,,,,,,
266400.0,0.01193,,,,,,,,,,
273600.0,0.01247,,,,,,,,,,
280800.0,0.01231,,,,,,,,,,
288000.0,0.01304,,,,,,,,,,
295200.0,0.01361,,,,,,,,,,
302400.0,0.01395,,,,,,,,,,
309600.0,0.0144,,,,,,,,,,
316800.0,0.01504,,,,,,,,,,
324000.0,0.01515,,,,,,,,,,
331200.0,0.01606,,,,,,,,,,
338400.0,0.01591,,,,,,,,,,
345600.0,0.01671,,,,,,,,,,
352800.0,0.01695,,,,,,,,,,
360000.0,0.01763,,,,,,,,,,
367200.0,0.01801,,,,,,,,,,
374400.0,0.01849,,,,,,,,,,
381600.0,0.01892,,,,,,,,,,
388800.0,0.01932,,,,,,,,,,
396000.0,0.01949,,,,,,,,,,
403200.0,0.02038,,,,,,,,,,
410400.0,0.02031,,,,,,,,,,
417600.0,0.02106,,,,,,,,,,
424800.0,0.0214,,,,,,,,,,
432000.0,0.02198,,,,,,,,,,
439200.0,0.02244,,,,,,,,,,
446400.0,0.02247,,,,,,,,,,
453600.0,0.02308,,,,,,,,,,
460800.0,0.02348,,,,,,,,,,
468000.0,0.02395,,,,,,,,,,
475200.0,0.0244,,,,,,,,,,
482400.0,0.02479,,,,,,,,,,
489600.0,0.02536,,,,,,,,,,
496800.0,0.02606,,,,,,,,,,
504000.0,0.02648,,,,,,,,,,
511200.0,0.02645,,,,,,,,,,
518400.0,0.02742,,,,,,,,,,
525600.0,0.02767,,,,,,,,,,
532800.0,0.02773,,,,,,,,,,
540000.0,0.02827,,,,,,,,,,
547200.0,0.02918,,,,,,,,,,
554400.0,0.02937,,,,,,,,,,
561600.0,0.03032,,,,,,,,,,
568800.0,0.03019,,,,,,,,,,
576000.0,0.03046,,,,,,,,,,
583200.0,0.0314,,,,,,,,,,
590400.0,0.03144,,,,,,,,,,
597600.0,0.03212,,,,,,,,,,
604800.0,0.03251,,,,,,,,,,
612000.0,0.0325,,,,,,,,,,
619200.0,0.03263,,,,,,,,,,
626400.0,0.03301,,,,,,,,,,
633600.0,0.03361,,,,,,,,,,
640800.0,0.03409,,,,,,,,,,
648000.0,0.03503,,,,,,,,,,
655200.0,0.03524,,,,,,,,,,
662400.0,0.03558,,,,,,,,,,
669600.0,0.03622,,,,,,,,,,
676800.0,0.03697,,,,,,,,,,
684000.0,0.03728,,,,,,,,,,
691200.0,0.03777,,,,,,,,,,
698400.0,0.03777,,,,,,,,,,
705600.0,0.03856,,,,,,,,,,
712800.0,0.03864,,,,,,,,,,
720000.0,0.03958,,,,,,,,,,
727200.0,0.0398,,,,,,,,,,
734400.0,0.04014,,,,,,,,,,
741600.0,0.04107,,,,,,,,,,
748800.0,0.04139,,,,,,,,,,
756000.0,0.04193,,,,,,,,,,
763200.0,0.04245,,,,,,,,,,
770400.0,0.04254,,,,,,,,,,
777600.0,0.04281,,,,,,,,,,
784800.0,0.04299,,,,,,,,,,
792000.0,0.04345,,,,,,,,,,
799200.0,0.04384,,,,,,,,,,
806400.0,0.04436,,,,,,,,,,
813600.0,0.04473,,,,,,,,,,
820800.0,0.04465,,,,,,,,,,
828000.0,0.04526,,,,,,,,,,
835200.0,0.04611,,,,,,,,,,
842400.0,0.04649,,,,,,,,,,
849600.0,0.04685,,,,,,,,,,
856800.0,0.04712,,,,,,,,,,
864000.0,0.04764,,,,,,,,,,
871200.0,0.04757,,,,,,,,,,
878400.0,0.04769,,,,,,,,,,
885600.0,0.04845,,,,,,,,,,
892800.0,0.04939,,,,,,,,,,
900000.0,0.04999,,,,,,,,,,
907200.0,0.05045,,,,,,,,,,
914400.0,0.05101,,,,,,,,,,
921600.0,0.05145,,,,,,,,,,
