time,strain,temperature,stress,type,state,form,process,medium,title,youngs,poissons
0.0,0.0,950.0,29.0,creep,Ruptured,Plate,Base,Air,AirBase_950_29_b,144000.0,0.3
0.0,0.0,,,,,,,,,,
223.2,0.00054,,,,,,,,,,
237.6,0.00063,,,,,,,,,,
255.6,0.0005,,,,,,,,,,
270.0,0.00059,,,,,,,,,,
288.0,0.00064,,,,,,,,,,
302.4,0.00099,,,,,,,,,,
320.4,0.00094,,,,,,,,,,
334.8,0.00129,,,,,,,,,,
349.2,0.00141,,,,,,,,,,
367.2,0.00146,,,,,,,,,,
381.6,0.00178,,,,,,,,,,
399.6,0.00187,,,,,,,,,,
414.0,0.00176,,,,,,,,,,
432.0,0.0018,,,,,,,,,,
446.4,0.00175,,,,,,,,,,
460.8,0.00218,,,,,,,,,,
478.8,0.00199,,,,,,,,,,
493.2,0.00208,,,,,,,,,,
511.2,0.002,,,,,,,,,,
525.6,0.00222,,,,,,,,,,
543.6,0.00215,,,,,,,,,,
558.0,0.00219,,,,,,,,,,
572.4,0.00247,,,,,,,,,,
590.4,0.00242,,,,,,,,,,
604.8,0.00244,,,,,,,,,,
622.8,0.00256,,,,,,,,,,
637.2,0.00249,,,,,,,,,,
655.2,0.0026,,,,,,,,,,
669.6,0.0026,,,,,,,,,,
684.0,0.00275,,,,,,,,,,
702.0,0.00281,,,,,,,,,,
716.4,0.00293,,,,,,,,,,
734.4,0.00284,,,,,,,,,,
748.8,0.00306,,,,,,,,,,
766.8,0.00295,,,,,,,,,,
781.2,0.00292,,,,,,,,,,
799.2,0.00301,,,,,,,,,,
813.6,0.0032,,,,,,,,,,
828.0,0.00308,,,,,,,,,,
846.0,0.00312,,,,,,,,,,
864.0,0.00308,,,,,,,,,,
878.4,0.00311,,,,,,,,,,
892.8,0.00307,,,,,,,,,,
2692.8,0.00574,,,,,,,,,,
3600.0,0.00638,,,,,,,,,,
5428.8,0.00805,,,,,,,,,,
7398.0,0.00942,,,,,,,,,,
10998.0,0.01126,,,,,,,,,,
14598.0,0.0129,,,,,,,,,,
18208.8,0.01448,,,,,,,,,,
18900.0,0.01479,,,,,,,,,,
21600.0,0.01595,,,,,,,,,,
28800.0,0.01762,,,,,,,,,,
36000.0,0.01993,,,,,,,,,,
43200.0,0.02196,,,,,,,,,,
50400.0,0.02355,,,,,,,,,,
53298.0,0.0242,,,,,,,,,,
60498.0,0.02577,,,,,,,,,,
67698.0,0.02738,,,,,,,,,,
74898.0,0.02849,,,,,,,,,,
82098.0,0.02975,,,,,,,,,,
86400.0,0.03065,,,,,,,,,,
93600.0,0.03248,,,,,,,,,,
100800.0,0.0338,,,,,,,,,,
108000.0,0.03472,,,,,,,,,,
115200.0,0.03628,,,,,,,,,,
122400.0,0.03751,,,,,,,,,,
129600.0,0.03857,,,,,,,,,,
136800.0,0.03979,,,,,,,,,,
144000.0,0.04097,,,,,,,,,,
151200.0,0.04205,,,,,,,,,,
158400.0,0.04288,,,,,,,,,,
165600.0,0.04409,,,,,,,,,,
172800.0,0.04497,,,,,,,,,,
180000.0,0.04612,,,,,,,,,,
187200.0,0.047,,,,,,,,,,
194400.0,0.04799,,,,,,,,,,
201600.0,0.04884,,,,,,,,,,
208800.0,0.04958,,,,,,,,,,
216000.0,0.05075,,,,,,,,,,
223200.0,0.05129,,,,,,,,,,
230400.0,0.05208,,,,,,,,,,
237600.0,0.05322,,,,,,,,,,
244800.0,0.05385,,,,,,,,,,
252000.0,0.05483,,,,,,,,,,
259200.0,0.05533,,,,,,,,,,
266400.0,0.05636,,,,,,,,,,
273600.0,0.05722,,,,,,,,,,
280800.0,0.05778,,,,,,,,,,
288000.0,0.05835,,,,,,,,,,
295200.0,0.05954,,,,,,,,,,
302400.0,0.06044,,,,,,,,,,
309600.0,0.06109,,,,,,,,,,
316800.0,0.06174,,,,,,,,,,
324000.0,0.0626,,,,,,,,,,
331200.0,0.06354,,,,,,,,,,
338400.0,0.06435,,,,,,,,,,
345600.0,0.06566,,,,,,,,,,
352800.0,0.06668,,,,,,,,,,
360000.0,0.06748,,,,,,,,,,
367200.0,0.06786,,,,,,,,,,
374400.0,0.06838,,,,,,,,,,
381600.0,0.06886,,,,,,,,,,
388800.0,0.06973,,,,,,,,,,
396000.0,0.07056,,,,,,,,,,
403200.0,0.07136,,,,,,,,,,
410400.0,0.07178,,,,,,,,,,
417600.0,0.07253,,,,,,,,,,
424800.0,0.07338,,,,,,,,,,
432000.0,0.074,,,,,,,,,,
439200.0,0.07476,,,,,,,,,,
446400.0,0.07579,,,,,,,,,,
453600.0,0.07627,,,,,,,,,,
460800.0,0.07686,,,,,,,,,,
468000.0,0.07768,,,,,,,,,,
475200.0,0.07836,,,,,,,,,,
482400.0,0.07924,,,,,,,,,,
489600.0,0.07967,,,,,,,,,,
496800.0,0.08031,,,,,,,,,,
504000.0,0.08109,,,,,,,,,,
511200.0,0.0817,,,,,,,,,,
518400.0,0.08278,,,,,,,,,,
525600.0,0.08401,,,,,,,,,,
532800.0,0.08469,,,,,,,,,,
540000.0,0.08582,,,,,,,,,,
547200.0,0.08637,,,,,,,,,,
554400.0,0.08729,,,,,,,,,,
561600.0,0.08786,,,,,,,,,,
568800.0,0.08863,,,,,,,,,,
576000.0,0.08912,,,,,,,,,,
583200.0,0.08958,,,,,,,,,,
590400.0,0.0903,,,,,,,,,,
597600.0,0.09116,,,,,,,,,,
604800.0,0.09175,,,,,,,,,,
612000.0,0.09245,,,,,,,,,,
619200.0,0.09307,,,,,,,,,,
626400.0,0.09379,,,,,,,,,,
633600.0,0.09446,,,,,,,,,,
640800.0,0.09512,,,,,,,,,,
648000.0,0.09581,,,,,,,,,,
655200.0,0.0967,,,,,,,,,,
662400.0,0.09723,,,,,,,,,,
669600.0,0.09798,,,,,,,,,,
676800.0,0.09838,,,,,,,,,,
684000.0,0.09902,,,,,,,,,,
691200.0,0.09976,,,,,,,,,,
698400.0,0.10091,,,,,,,,,,
705600.0,0.10155,,,,,,,,,,
712800.0,0.10224,,,,,,,,,,
720000.0,0.10254,,,,,,,,,,
727200.0,0.10338,,,,,,,,,,
734400.0,0.10382,,,,,,,,,,
741600.0,0.10447,,,,,,,,,,
748800.0,0.10506,,,,,,,,,,
756000.0,0.10567,,,,,,,,,,
763200.0,0.10639,,,,,,,,,,
770400.0,0.10713,,,,,,,,,,
777600.0,0.10774,,,,,,,,,,
784800.0,0.10867,,,,,,,,,,
792000.0,0.10924,,,,,,,,,,
799200.0,0.10973,,,,,,,,,,
806400.0,0.11052,,,,,,,,,,
813600.0,0.11146,,,,,,,,,,
820800.0,0.11208,,,,,,,,,,
828000.0,0.11265,,,,,,,,,,
835200.0,0.11323,,,,,,,,,,
842400.0,0.11391,,,,,,,,,,
849600.0,0.11454,,,,,,,,,,
856800.0,0.11511,,,,,,,,,,
864000.0,0.11577,,,,,,,,,,
871200.0,0.11651,,,,,,,,,,
878400.0,0.11726,,,,,,,,,,
885600.0,0.11784,,,,,,,,,,
892800.0,0.11842,,,,,,,,,,
900000.0,0.11904,,,,,,,,,,
907200.0,0.11999,,,,,,,,,,
914400.0,0.12049,,,,,,,,,,
921600.0,0.12117,,,,,,,,,,
928800.0,0.1217,,,,,,,,,,
936000.0,0.12272,,,,,,,,,,
943200.0,0.12335,,,,,,,,,,
950400.0,0.12424,,,,,,,,,,
957600.0,0.12529,,,,,,,,,,
964800.0,0.12571,,,,,,,,,,
972000.0,0.12646,,,,,,,,,,
979200.0,0.12686,,,,,,,,,,
986400.0,0.12775,,,,,,,,,,
993600.0,0.1287,,,,,,,,,,
1000800.0,0.12929,,,,,,,,,,
1008000.0,0.12998,,,,,,,,,,
