time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,900.0,31.0,creep,G21,149000.0,0.3
0.0,0.000286,,,,,,
72.0,0.000317,,,,,,
1368.0,0.00041799999999999997,,,,,,
2592.0,0.000503,,,,,,
3528.0,0.000575,,,,,,
4248.0,0.0006270000000000001,,,,,,
4320.0,0.000611,,,,,,
4428.0,0.000631,,,,,,
5508.0,0.000692,,,,,,
6732.0,0.0007630000000000001,,,,,,
7272.0,0.000805,,,,,,
8352.0,0.000857,,,,,,
8424.0,0.000838,,,,,,
8604.0,0.000867,,,,,,
10260.0,0.000942,,,,,,
11700.0,0.001017,,,,,,
12240.0,0.001046,,,,,,
12312.0,0.001024,,,,,,
12960.0,0.001065,,,,,,
13680.0,0.001105,,,,,,
15012.0,0.001157,,,,,,
15984.0,0.001204,,,,,,
16992.0,0.001238,,,,,,
18576.0,0.001307,,,,,,
19476.0,0.001344,,,,,,
20844.0,0.0013980000000000002,,,,,,
21672.0,0.001437,,,,,,
23256.0,0.001487,,,,,,
23832.0,0.0015149999999999999,,,,,,
25092.0,0.001567,,,,,,
25956.0,0.0016,,,,,,
27504.0,0.0016569999999999998,,,,,,
28872.0,0.00172,,,,,,
30384.0,0.001784,,,,,,
31284.0,0.001797,,,,,,
32436.0,0.0018459999999999998,,,,,,
33264.0,0.001884,,,,,,
34956.0,0.001939,,,,,,
35424.0,0.001963,,,,,,
36576.0,0.002001,,,,,,
38448.0,0.002081,,,,,,
40428.0,0.00216,,,,,,
41256.0,0.002198,,,,,,
42660.0,0.0022589999999999997,,,,,,
44748.0,0.002337,,,,,,
46980.0,0.002418,,,,,,
47520.0,0.002461,,,,,,
49176.0,0.002495,,,,,,
50760.0,0.002561,,,,,,
52200.0,0.002623,,,,,,
53100.0,0.002647,,,,,,
54612.0,0.0027150000000000004,,,,,,
55440.0,0.002771,,,,,,
55980.0,0.002783,,,,,,
56880.0,0.002823,,,,,,
58248.0,0.002872,,,,,,
59292.0,0.0029230000000000003,,,,,,
60228.0,0.002952,,,,,,
61632.0,0.003024,,,,,,
62964.0,0.003064,,,,,,
64044.0,0.003125,,,,,,
65772.0,0.003191,,,,,,
66060.0,0.0032129999999999997,,,,,,
66132.0,0.003199,,,,,,
66960.0,0.003246,,,,,,
67104.0,0.003228,,,,,,
67140.0,0.003256,,,,,,
68040.0,0.0032879999999999997,,,,,,
69012.0,0.003352,,,,,,
70344.0,0.003401,,,,,,
71460.0,0.0034560000000000003,,,,,,
71964.0,0.0034599999999999995,,,,,,
72864.0,0.003503,,,,,,
73224.0,0.003542,,,,,,
74952.0,0.003592,,,,,,
75456.0,0.003613,,,,,,
77076.0,0.003686,,,,,,
78264.0,0.003735,,,,,,
79812.0,0.003804,,,,,,
80784.0,0.003832,,,,,,
82296.0,0.003898,,,,,,
82692.0,0.0039250000000000005,,,,,,
84204.0,0.0039829999999999996,,,,,,
84744.0,0.004011,,,,,,
85716.0,0.004049,,,,,,
88164.0,0.004148,,,,,,
88956.0,0.0041789999999999996,,,,,,
89568.0,0.004214,,,,,,
91188.0,0.004272000000000001,,,,,,
92376.0,0.004331,,,,,,
93528.0,0.004378,,,,,,
95076.0,0.0044529999999999995,,,,,,
96156.0,0.004495,,,,,,
97416.0,0.00456,,,,,,
98316.0,0.004596,,,,,,
99288.0,0.0046289999999999994,,,,,,
99900.0,0.00466,,,,,,
101016.0,0.0047139999999999994,,,,,,
103536.0,0.004811,,,,,,
104616.0,0.004852,,,,,,
104796.0,0.004878,,,,,,
106668.0,0.004945,,,,,,
107712.0,0.004998,,,,,,
108612.0,0.0050360000000000005,,,,,,
110448.0,0.005118,,,,,,
111600.0,0.0051719999999999995,,,,,,
113328.0,0.005242,,,,,,
114228.0,0.0052829999999999995,,,,,,
115488.0,0.005338000000000001,,,,,,
116208.0,0.005373,,,,,,
117000.0,0.005405,,,,,,
118152.0,0.00545,,,,,,
119412.0,0.005504,,,,,,
120312.0,0.005546,,,,,,
121572.0,0.005596,,,,,,
122544.0,0.00563,,,,,,
123804.0,0.005698999999999999,,,,,,
124992.0,0.005743000000000001,,,,,,
126000.0,0.005796,,,,,,
127584.0,0.005850999999999999,,,,,,
128772.0,0.005909,,,,,,
129744.0,0.005956,,,,,,
131112.0,0.006005,,,,,,
