time,strain,temperature,stress,type,title,youngs,poissons
0.0,0.0,1000.0,12.0,creep,G52,139000.0,0.31
0.0,0.0,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
0.0,-1.5e-05,,,,,,
36.0,-1.5e-05,,,,,,
36.0,-1.5e-05,,,,,,
36.0,-1.5e-05,,,,,,
36.0,-1.5e-05,,,,,,
36.0,-1.5e-05,,,,,,
36.0,-1.5e-05,,,,,,
36.0,-1.5e-05,,,,,,
36.0,2.8999999999999997e-05,,,,,,
36.0,2.8999999999999997e-05,,,,,,
36.0,2.8999999999999997e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
36.0,5.9e-05,,,,,,
36.0,4.4000000000000006e-05,,,,,,
72.0,4.4000000000000006e-05,,,,,,
72.0,4.4000000000000006e-05,,,,,,
72.0,4.4000000000000006e-05,,,,,,
72.0,4.4000000000000006e-05,,,,,,
72.0,4.4000000000000006e-05,,,,,,
72.0,5.9e-05,,,,,,
72.0,5.9e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,5.9e-05,,,,,,
72.0,5.9e-05,,,,,,
72.0,5.9e-05,,,,,,
72.0,5.9e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,5.9e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,5.9e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,7.3e-05,,,,,,
72.0,8.800000000000001e-05,,,,,,
108.0,8.800000000000001e-05,,,,,,
108.0,8.800000000000001e-05,,,,,,
108.0,8.800000000000001e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,7.3e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
108.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
144.0,5.9e-05,,,,,,
