time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons
48.0999996,3.86E-05,15.17058577,,,,,,,
48.3999984,3.86E-05,15.26058925,,,,,,,
48.6,3.94E-05,15.37060496,,,,,,,
48.8000016,3.94E-05,15.43060732,,,,,,,
48.9999996,3.94E-05,15.54061165,,,,,,,
49.2000012,3.94E-05,15.61061441,,,,,,,
49.5,4.01E-05,15.75063121,,,,,,,
49.7000016,4.01E-05,15.84063482,,,,,,,
49.8999996,4.08E-05,15.92064944,,,,,,,
50.1999984,4.23E-05,16.06067865,,,,,,,
50.4,4.23E-05,16.16068287,,,,,,,
50.6000016,4.37E-05,16.25071045,,,,,,,
50.7999996,4.44E-05,16.36072699,,,,,,,
51.0000012,4.44E-05,16.47073188,,,,,,,
51.3,4.52E-05,16.60075004,,,,,,,
51.5000016,4.59E-05,16.69076609,,,,,,,
51.6999996,4.74E-05,16.82079666,,,,,,,
51.9000012,4.81E-05,16.93081401,,,,,,,
52.0999992,4.81E-05,17.0408193,,,,,,,
52.4000016,4.95E-05,17.18085117,,,,,,,
52.5999996,5.10E-05,17.31088293,,,,,,,
52.8000012,5.17E-05,17.4009,,,,,,,
52.9999992,5.25E-05,17.58092242,,,,,,,
53.3000016,5.39E-05,17.69095407,,,,,,,
53.4999996,5.54E-05,17.8109866,,,,,,,
53.7000012,5.61E-05,17.96100779,,,,,,,
53.8999992,5.68E-05,18.07102694,,,,,,,
54.1000008,5.83E-05,18.22106212,,,,,,,
54.3999996,5.90E-05,18.35108338,,,,,,,
54.6000012,5.90E-05,18.49109165,,,,,,,
54.7999992,6.05E-05,18.62112603,,,,,,,
55.0000008,6.12E-05,18.78114971,,,,,,,
55.1999988,6.27E-05,18.90118471,,,,,,,
55.5000012,6.41E-05,19.06122207,,,,,,,
55.6999992,6.56E-05,19.22126045,,,,,,,
55.9000008,6.63E-05,19.36128407,,,,,,,
56.0999988,6.85E-05,19.52133726,,,,,,,
56.3000004,7.00E-05,19.66137561,,,,,,,
56.5999992,7.14E-05,19.83141594,,,,,,,
56.8000008,7.43E-05,20.0014866,,,,,,,
56.9999988,7.58E-05,20.1815295,,,,,,,
57.2000004,7.73E-05,20.34157139,,,,,,,
57.4999992,7.80E-05,20.51159923,,,,,,,
57.7000008,7.94E-05,20.68164276,,,,,,,
57.8999988,8.09E-05,20.84168596,,,,,,,
58.1000004,8.31E-05,21.01174551,,,,,,,
58.2999984,8.53E-05,21.20180751,,,,,,,
58.6000008,8.67E-05,21.38185414,,,,,,,
58.7999988,8.89E-05,21.58191855,,,,,,,
59.0000004,9.11E-05,21.72197834,,,,,,,
59.1999984,9.25E-05,21.93202956,,,,,,,
59.5000008,9.47E-05,22.10209347,,,,,,,
59.6999988,9.62E-05,22.29214408,,,,,,,
59.9000004,9.76E-05,22.46219329,,,,,,,
60.0999984,9.91E-05,22.65224498,,,,,,,
60.3,0.000101295,22.84231369,,,,,,,
60.5999988,0.000103475,23.03238314,,,,,,,
60.8000004,0.000105654,23.22245343,,,,,,,
60.9999984,0.000106394,23.3624855,,,,,,,
61.2,0.000108574,23.57255923,,,,,,,
61.4999988,0.000110044,23.76261479,,,,,,,
61.7000004,0.000112224,23.95268791,,,,,,,
61.8999984,0.000114403,24.18276643,,,,,,,
62.1,0.000115863,24.36282259,,,,,,,
62.3000016,0.000118763,24.54291462,,,,,,,
62.6000004,0.000120223,24.75297569,,,,,,,
62.7999984,0.000121683,24.95303617,,,,,,,
63,0.000124612,25.18313793,,,,,,,
63.2000016,0.000126042,25.35319537,,,,,,,
63.5000004,0.000128252,25.59328217,,,,,,,
63.6999984,0.000130431,25.79336405,,,,,,,
63.9,0.000131901,25.96342438,,,,,,,
64.1000016,0.000133331,26.18349084,,,,,,,
64.2999996,0.000134081,26.36353461,,,,,,,
64.5999984,0.000135541,26.58360292,,,,,,,
64.8,0.000137721,26.81369254,,,,,,,
65.0000016,0.00013918,26.99375674,,,,,,,
65.1999996,0.00014136,27.18384244,,,,,,,
65.4999984,0.00014354,27.37392896,,,,,,,
65.7,0.000145009,27.56399675,,,,,,,
65.9000016,0.000147899,27.71409859,,,,,,,
66.0999996,0.000148649,27.90414761,,,,,,,
66.3999984,0.000151549,28.0842558,,,,,,,
66.6,0.000152288,28.23429943,,,,,,,
66.8000016,0.000154468,28.41438878,,,,,,,
66.9999996,0.000155938,28.53444925,,,,,,,
67.2000012,0.000158117,28.71453991,,,,,,,
67.5,0.000159577,28.85460417,,,,,,,
67.7000016,0.000161037,29.01467206,,,,,,,
67.8999996,0.000163937,29.18478406,,,,,,,
68.1000012,0.000164686,29.324829,,,,,,,
68.4,0.000166866,29.51492463,,,,,,,
68.6000016,0.000168326,29.6449896,,,,,,,
68.7999996,0.000169786,29.84506683,,,,,,,
69.0000012,0.000171225,29.97513206,,,,,,,
69.1999992,0.000173435,30.14522778,,,,,,,
69.5000016,0.000174865,30.31530061,,,,,,,
69.6999996,0.000177074,30.49539947,,,,,,,
69.9000012,0.000179254,30.66549642,,,,,,,
70.0999992,0.000181434,30.82559229,,,,,,,
70.3000008,0.000182153,30.91563087,,,,,,,
70.5999996,0.000182893,31.09568667,,,,,,,
70.8000012,0.000185073,31.24578221,,,,,,,
71.3000016,0.000188002,31.61594331,,,,,,,
71.4999996,0.000190182,31.83605407,,,,,,,
71.7000012,0.000191642,31.97612737,,,,,,,
72,0.000193821,32.19623971,,,,,,,
72.2000016,0.000195291,32.38632414,,,,,,,
72.3999996,0.000197471,32.57643225,,,,,,,
72.6000012,0.00019818,32.76649303,,,,,,,
72.7999992,0.00019965,32.96658112,,,,,,,
73.1000016,0.000202569,33.14671383,,,,,,,
73.2999996,0.000205469,33.3768572,,,,,,,
73.5000012,0.000206219,33.55691935,,,,,,,
73.6999992,0.000208398,33.77703834,,,,,,,
74.0000016,0.000209858,33.96712752,,,,,,,
74.1999996,0.000212038,34.16724397,,,,,,,
74.4000012,0.000213497,34.37733868,,,,,,,
74.5999992,0.000214937,34.54742472,,,,,,,
74.9000016,0.000217146,34.76754883,,,,,,,
75.0999996,0.000219326,34.9376619,,,,,,,
75.3000012,0.000220786,35.15776147,,,,,,,
75.4999992,0.000222215,35.36785841,,,,,,,
75.7000008,0.000224425,35.53797471,,,,,,,
75.9999996,0.000225864,35.74807331,,,,,,,
76.2000012,0.000228074,35.93819563,,,,,,,
76.3999992,0.000230253,36.12831771,,,,,,,
76.6000008,0.000231713,36.3284168,,,,,,,
76.8999996,0.000233893,36.56855212,,,,,,,
77.1000012,0.000236072,36.73867195,,,,,,,
77.2999992,0.000237532,36.92877072,,,,,,,
77.5000008,0.000239001,37.14887757,,,,,,,
77.6999988,0.000241891,37.35903571,,,,,,,
78.0000012,0.00024336,37.55913929,,,,,,,
78.1999992,0.00024628,37.76930067,,,,,,,
78.4000008,0.00024554,37.93931447,,,,,,,
78.5999988,0.000246999,38.12941678,,,,,,,
78.8000004,0.000249179,38.32954973,,,,,,,
79.0999992,0.000251358,38.51968103,,,,,,,
79.3000008,0.000252818,38.73979288,,,,,,,
79.4999988,0.000254288,38.91989559,,,,,,,
79.7000004,0.000256467,39.17004454,,,,,,,
79.9999992,0.000258647,39.36017906,,,,,,,
80.2000008,0.000260856,39.59032603,,,,,,,
80.3999988,0.000262286,39.83044558,,,,,,,
80.6000004,0.000264495,40.05059178,,,,,,,
80.8999992,0.000266674,40.30074575,,,,,,,
81.1000008,0.000270313,40.51094918,,,,,,,
81.2999988,0.000271783,40.74107123,,,,,,,
81.5000004,0.000273962,40.98122578,,,,,,,
81.6999984,0.000276142,41.19137309,,,,,,,
81.9,0.000278321,41.39151854,,,,,,,
82.1999988,0.000280531,41.66168574,,,,,,,
82.4000004,0.00028271,41.85183026,,,,,,,
82.5999984,0.00028417,42.08195671,,,,,,,
82.8,0.000286349,42.3121143,,,,,,,
83.0999988,0.000288558,42.54227416,,,,,,,
83.3000004,0.000289988,42.76239878,,,,,,,
83.4999984,0.000291428,42.98252447,,,,,,,
83.7,0.000293717,43.24269924,,,,,,,
83.9999988,0.000295726,43.46285121,,,,,,,
84.2000004,0.000297166,43.68297916,,,,,,,
84.3999984,0.000299455,43.88313906,,,,,,,
84.6,0.000300895,44.12327446,,,,,,,
84.8000016,0.000303184,44.35344522,,,,,,,
85.1000004,0.000305193,44.5936076,,,,,,,
85.2999984,0.000307483,44.80377427,,,,,,,
85.5,0.000309782,45.03394855,,,,,,,
85.7000016,0.000311791,45.27411388,,,,,,,
86.0000004,0.00031466,45.51431931,,,,,,,
86.1999984,0.00031695,45.73449324,,,,,,,
86.4,0.000319249,45.95466864,,,,,,,
86.6000016,0.000321248,46.20484085,,,,,,,
86.7999996,0.000322688,46.39496868,,,,,,,
87.0999984,0.000324977,46.6151464,,,,,,,
87.3,0.000326417,46.85529185,,,,,,,
87.5000016,0.000327846,47.08543425,,,,,,,
87.6999996,0.000330715,47.30564211,,,,,,,
87.9999984,0.000332145,47.49577286,,,,,,,
88.2,0.000334444,47.7059523,,,,,,,
88.4000016,0.000336743,47.92613609,,,,,,,
88.5999996,0.000338743,48.14630644,,,,,,,
88.8000012,0.000341042,48.34648536,,,,,,,
89.1,0.000343051,48.56665799,,,,,,,
89.3000016,0.00034534,48.80685207,,,,,,,
89.4999996,0.00034764,49.02704078,,,,,,,
89.7000012,0.000349069,49.26719465,,,,,,,
90,0.000351078,49.45736036,,,,,,,
90.2000016,0.000353368,49.65754427,,,,,,,
90.3999996,0.000356237,49.89777224,,,,,,,
90.6000012,0.000358536,50.11796586,,,,,,,
90.7999992,0.000359965,50.33811671,,,,,,,
91.1000016,0.000362834,50.55834097,,,,,,,
91.2999996,0.000364274,50.79850119,,,,,,,
91.5000012,0.000366563,50.98868713,,,,,,,
91.6999992,0.000367992,51.20884099,,,,,,,
92.0000016,0.000370861,51.42906951,,,,,,,
92.1999996,0.00037316,51.6592736,,,,,,,
92.4000012,0.00037517,51.84944869,,,,,,,
92.5999992,0.000377459,52.06965044,,,,,,,
92.8000008,0.000378898,52.32982392,,,,,,,
93.0999996,0.000381757,52.51004226,,,,,,,
93.3000012,0.000384626,52.77029292,,,,,,,
93.4999992,0.000386925,52.96048778,,,,,,,
93.7000008,0.000388934,53.19068366,,,,,,,
93.9999996,0.000391223,53.41089151,,,,,,,
94.2000012,0.000394092,53.63113145,,,,,,,
94.3999992,0.000396961,53.8713806,,,,,,,
94.6000008,0.00039925,54.11159976,,,,,,,
94.7999988,0.000401549,54.33181253,,,,,,,
95.1000012,0.000404418,54.56206143,,,,,,,
95.2999992,0.000406427,54.78226049,,,,,,,
95.5000008,0.000409576,55.0225313,,,,,,,
95.6999988,0.000411585,55.292753,,,,,,,
96.0000012,0.000414454,55.51300282,,,,,,,
96.1999992,0.000416743,55.79324661,,,,,,,
96.4000008,0.000420472,56.05356398,,,,,,,
96.5999988,0.00042392,56.333876,,,,,,,
96.8000004,0.000427069,56.60416871,,,,,,,
97.0999992,0.000429938,56.88445151,,,,,,,
97.3000008,0.000434236,57.20483499,,,,,,,
97.4999988,0.000437964,57.48517093,,,,,,,
97.7000004,0.000440833,57.73544607,,,,,,,
97.8999984,0.000445131,58.02582334,,,,,,,
98.2000008,0.000449439,58.35622167,,,,,,,
98.3999988,0.000453167,58.65657522,,,,,,,
98.6000004,0.000457465,58.93695545,,,,,,,
98.7999984,0.000461194,59.23731357,,,,,,,
99.1000008,0.000464922,59.53767394,,,,,,,
99.2999988,0.00046922,59.85808001,,,,,,,
99.5000004,0.000472948,60.14844037,,,,,,,
99.6999984,0.000476387,60.44879013,,,,,,,
100.0000008,0.000480115,60.74915957,,,,,,,
100.1999988,0.000483843,61.06954092,,,,,,,
100.4000004,0.000487291,61.34988798,,,,,,,
100.5999984,0.000491879,61.65031704,,,,,,,
100.8,0.000495317,61.97068755,,,,,,,
101.0999988,0.000499045,62.28107333,,,,,,,
101.3000004,0.000504203,62.58154584,,,,,,,
101.4999984,0.000507641,62.9019235,,,,,,,
101.7,0.000512229,63.2123709,,,,,,,
101.9999988,0.000516537,63.54281371,,,,,,,
102.2000004,0.000520834,63.83323789,,,,,,,
102.3999984,0.000525992,64.17374598,,,,,,,
102.6,0.000531159,64.46423166,,,,,,,
102.8000016,0.000536316,64.77473042,,,,,,,
103.1000004,0.000540624,65.0951825,,,,,,,
103.2999984,0.000545781,65.42569836,,,,,,,
103.5,0.000550079,65.74615561,,,,,,,
103.7000016,0.000555246,66.07667862,,,,,,,
104.0000004,0.000559543,66.3771305,,,,,,,
104.1999984,0.000563841,66.70760188,,,,,,,
104.4,0.000569578,66.98814409,,,,,,,
104.6000016,0.000574735,67.31867927,,,,,,,
104.7999996,0.000579042,67.6391546,,,,,,,
105.0999984,0.000584199,67.94968457,,,,,,,
105.3,0.000590226,68.31030661,,,,,,,
105.5000016,0.000595093,68.61081766,,,,,,,
105.6999996,0.00060026,68.93136431,,,,,,,
105.9999984,0.000605417,69.26191963,,,,,,,
106.2,0.000610574,69.58247225,,,,,,,
106.4000016,0.000615451,69.92302092,,,,,,,
106.5999996,0.000620607,70.22356774,,,,,,,
106.8000012,0.000625774,70.55413714,,,,,,,
107.1,0.000630931,70.88470925,,,,,,,
107.3000016,0.000636667,71.25535151,,,,,,,
107.4999996,0.000641824,71.58593083,,,,,,,
107.7000012,0.00064756,71.92656171,,,,,,,
108,0.000653586,72.24720436,,,,,,,
108.2000016,0.000658453,72.59778651,,,,,,,
108.3999996,0.000664479,72.90843004,,,,,,,
108.6000012,0.000670205,73.23906877,,,,,,,
108.7999992,0.000675372,73.56967011,,,,,,,
109.1000016,0.000681108,73.91032377,,,,,,,
109.2999996,0.000686834,74.27099434,,,,,,,
109.5000012,0.00069286,74.61167754,,,,,,,
109.6999992,0.000699455,74.93239354,,,,,,,
110.0000016,0.000705181,75.26305539,,,,,,,
110.1999996,0.000710917,75.59372178,,,,,,,
110.4000012,0.000716074,75.91434079,,,,,,,
110.5999992,0.000721809,76.27503618,,,,,,,
110.9000016,0.000728405,76.63580155,,,,,,,
111.0999996,0.00073414,76.96648347,,,,,,,
111.3000012,0.000740736,77.29723561,,,,,,,
111.4999992,0.000746751,77.63795459,,,,,,,
111.7000008,0.000752487,77.96864831,,,,,,,
111.9999996,0.000759082,78.3094207,,,,,,,
112.2000012,0.000764807,78.6100986,,,,,,,
112.3999992,0.000770543,78.9908424,,,,,,,
112.6000008,0.000776568,79.29155141,,,,,,,
112.7999988,0.000782294,79.62226366,,,,,,,
113.1000012,0.000788889,79.97306497,,,,,,,
113.2999992,0.000795484,80.33387887,,,,,,,
113.5000008,0.000802078,80.68468949,,,,,,,
113.6999988,0.000807814,81.01541893,,,,,,,
114.0000012,0.000814398,81.32620496,,,,,,,
114.1999992,0.000820993,81.67702874,,,,,,,
114.4000008,0.000827587,82.00784058,,,,,,,
114.5999988,0.000833892,82.32862458,,,,,,,
114.8000004,0.000841346,82.68954125,,,,,,,
115.0999992,0.00084794,82.99034104,,,,,,,
115.3000008,0.000855964,83.38134085,,,,,,,
115.4999988,0.000862558,83.71217547,,,,,,,
115.7000004,0.000869722,84.053071,,,,,,,
115.9999992,0.000876316,84.39392334,,,,,,,
116.2000008,0.000884339,84.79495433,,,,,,,
116.3999988,0.000890074,85.04566324,,,,,,,
116.6000004,0.000897237,85.40659562,,,,,,,
116.7999984,0.00090526,85.73757969,,,,,,,
117.1000008,0.000911854,86.10848259,,,,,,,
117.2999988,0.000920746,86.49960751,,,,,,,
117.5000004,0.000927909,86.81051493,,,,,,,
117.6999984,0.000935362,87.16148946,,,,,,,
118.0000008,0.000943095,87.49247483,,,,,,,
118.1999988,0.000950548,87.81343123,,,,,,,
118.4000004,0.00095857,88.15446177,,,,,,,
118.5999984,0.000966603,88.49549866,,,,,,,
118.8,0.000974625,88.83654013,,,,,,,
119.0999988,0.000982647,89.15756739,,,,,,,
119.3000004,0.000991249,89.51869131,,,,,,,
119.4999984,0.000998701,89.8396782,,,,,,,
119.7,0.001008192,90.1708637,,,,,,,
119.9999988,0.001015884,90.51190289,,,,,,,
120.2000004,0.001023876,90.81293357,,,,,,,
120.3999984,0.001031967,91.14400913,,,,,,,
120.6,0.001040858,91.48517355,,,,,,,
120.8000016,0.001047451,91.7961016,,,,,,,
121.1000004,0.001056841,92.12731252,,,,,,,
121.2999984,0.001066331,92.47856022,,,,,,,
121.5,0.001074922,92.82973112,,,,,,,
121.7000016,0.001083812,93.14089258,,,,,,,
122.0000004,0.001092403,93.49207527,,,,,,,
122.1999984,0.001101893,93.79329323,,,,,,,
122.4,0.001109884,94.104387,,,,,,,
122.6000016,0.001118774,94.435593,,,,,,,
122.7999996,0.001126765,94.75670841,,,,,,,
123.0999984,0.001136254,95.08798276,,,,,,,
123.3,0.001145743,95.41926338,,,,,,,
123.5000016,0.001155133,95.75054071,,,,,,,
123.6999996,0.001163723,95.99164267,,,,,,,
123.9999984,0.001172612,96.32288319,,,,,,,
124.2,0.001182101,96.67421117,,,,,,,
124.4000016,0.001190691,96.93535135,,,,,,,
124.5999996,0.001200179,97.26666744,,,,,,,
124.8000012,0.001209568,97.58796794,,,,,,,
125.1,0.001219057,97.91929644,,,,,,,
125.3000016,0.001230842,98.27088154,,,,,,,
125.4999996,0.001240231,98.58218886,,,,,,,
125.7000012,0.001251117,98.9136752,,,,,,,
126,0.001260605,99.23501735,,,,,,,
126.2000016,0.001270892,99.50638155,,,,,,,
126.3999996,0.001282377,99.83794787,,,,,,,
126.6000012,0.001293263,100.12941,,,,,,,
126.7999992,0.001304149,100.531022,,,,,,,
127.1000016,0.001315035,100.7323795,,,,,,,
127.2999996,0.001325321,101.1339462,,,,,,,
127.5000012,0.001337106,101.4355394,,,,,,,
127.6999992,0.001347092,101.7369568,,,,,,,
128.0000016,0.001358876,102.0385636,,,,,,,
128.1999996,0.001372058,102.3403206,,,,,,,
128.4000012,0.001383542,102.6419112,,,,,,,
128.5999992,0.001394427,102.9434471,,,,,,,
128.9000016,0.001406111,103.245072,,,,,,,
129.0999996,0.001418493,103.6469182,,,,,,,
129.3000012,0.001429378,103.8483325,,,,,,,
129.4999992,0.001442559,104.1501344,,,,,,,
129.8000016,0.001454242,104.4517878,,,,,,,
129.9999996,0.001466624,104.7535214,,,,,,,
130.2000012,0.001478007,105.0551576,,,,,,,
130.3999992,0.001489191,105.3567796,,,,,,,
130.6000008,0.001502071,105.5584373,,,,,,,
130.8999996,0.001515251,105.9604351,,,,,,,
131.1000012,0.001527633,106.1620528,,,,,,,
131.2999992,0.001540812,106.4639146,,,,,,,
131.5000008,0.001553992,106.7657843,,,,,,,
131.7999996,0.001565374,106.9673129,,,,,,,
132.0000012,0.001577755,107.2691109,,,,,,,
132.1999992,0.001592332,107.5711526,,,,,,,
132.4000008,0.001603214,107.7726442,,,,,,,
132.6999996,0.001619288,108.0748627,,,,,,,
132.9000012,0.001632467,108.3767772,,,,,,,
133.0999992,0.001646144,108.578589,,,,,,,
133.3000008,0.001660221,108.8806159,,,,,,,
133.4999988,0.001674497,109.0825055,,,,,,,
133.8000012,0.001689173,109.3846135,,,,,,,
133.9999992,0.001703748,109.6867194,,,,,,,
134.2000008,0.00171982,109.9889987,,,,,,,
134.3999988,0.001734395,110.190949,,,,,,,
134.7000012,0.001750168,110.4932125,,,,,,,
134.8999992,0.00176564,110.6952756,,,,,,,
135.1000008,0.001780813,110.9974899,,,,,,,
135.3999996,0.00179968,111.1999443,,,,,,,
135.6000012,0.001816549,111.5023657,,,,,,,
135.7999992,0.00183262,111.7045245,,,,,,,
136.0000008,0.001849189,112.0069306,,,,,,,
136.1999988,0.001865858,112.2091712,,,,,,,
136.5000012,0.001882727,112.4114409,,,,,,,
136.6999992,0.001899295,112.6136836,,,,,,,
136.9000008,0.00191766,112.9163277,,,,,,,
137.0999988,0.001935126,113.0184936,,,,,,,
137.4000012,0.001953191,113.2209263,,,,,,,
137.5999992,0.001970657,113.5234956,,,,,,,
137.8000008,0.001988921,113.7259672,,,,,,,
137.9999988,0.002006985,113.8282224,,,,,,,
138.2000004,0.002025348,114.0307181,,,,,,,
138.4999992,0.002044209,114.2332782,,,,,,,
138.7000008,0.002065066,114.4360742,,,,,,,
138.8999988,0.002084825,114.6387528,,,,,,,
139.1000004,0.002104584,114.8414393,,,,,,,
139.3999992,0.002124043,114.9438866,,,,,,,
139.6000008,0.002144399,115.1466558,,,,,,,
139.7999988,0.002164157,115.3493641,,,,,,,
140.0000004,0.002184512,115.5521496,,,,,,,
140.1999984,0.002205666,115.6548147,,,,,,,
140.5000008,0.002226519,115.8576724,,,,,,,
140.6999988,0.002248271,115.9604176,,,,,,,
140.9000004,0.00227092,116.1634987,,,,,,,
141.0999984,0.002292071,116.2661852,,,,,,,
141.4000008,0.002313821,116.4691773,,,,,,,
141.5999988,0.002336468,116.572049,,,,,,,
141.8000004,0.002358217,116.6748204,,,,,,,
141.9999984,0.002379966,116.8778345,,,,,,,
142.2,0.002401714,116.9806168,,,,,,,
142.4999988,0.00242376,117.0834386,,,,,,,
142.7000004,0.002446904,117.2866383,,,,,,,
142.8999984,0.002469548,117.2892942,,,,,,,
143.1,0.002493588,117.4926132,,,,,,,
143.3000016,0.00251673,117.5955843,,,,,,,
143.6000004,0.00254077,117.6986656,,,,,,,
143.7999984,0.002566803,117.8019868,,,,,,,
144,0.002590841,117.9050779,,,,,,,
144.2000016,0.002615477,118.0082445,,,,,,,
144.5000004,0.002639513,118.1113454,,,,,,,
144.6999984,0.00266355,118.2144511,,,,,,,
144.9,0.002688981,118.3177268,,,,,,,
145.1000016,0.002714512,118.4210194,,,,,,,
145.2999996,0.002739943,118.424031,,,,,,,
145.5999984,0.002768265,118.5276622,,,,,,,
145.8,0.002793694,118.5306763,,,,,,,
146.0000016,0.002818923,118.6339491,,,,,,,
146.1999996,0.002843753,118.7371795,,,,,,,
146.4999984,0.002870377,118.7403408,,,,,,,
146.7,0.002896102,118.8436856,,,,,,,
146.9000016,0.002924719,118.9473794,,,,,,,
147.0999996,0.002953335,118.9507832,,,,,,,
147.3999984,0.002979058,119.0541415,,,,,,,
147.6,0.003004881,119.0572158,,,,,,,
147.8000016,0.003030603,119.1605818,,,,,,,
147.9999996,0.003059216,119.1639913,,,,,,,
148.2000012,0.003084937,119.1670564,,,,,,,
148.5,0.003113548,119.2707778,,,,,,,
148.7000016,0.003139267,119.2738454,,,,,,,
148.8999996,0.003167877,119.2772578,,,,,,,
149.1000012,0.003196486,119.3809904,,,,,,,
149.4,0.003224994,119.2840708,,,,,,,
149.6000016,0.003253601,119.3878091,,,,,,,
149.7999996,0.003279417,119.3908912,,,,,,,
150.0000012,0.003307923,119.4946259,,,,,,,
150.1999992,0.003336528,119.4980441,,,,,,,
150.5000016,0.003368022,119.5018077,,,,,,,
150.6999996,0.003393735,119.5048804,,,,,,,
150.9000012,0.003422337,119.5082986,,,,,,,
151.0999992,0.003450939,119.5117168,,,,,,,
151.4000016,0.00348233,119.5154684,,,,,,,
151.5999996,0.003510929,119.5188866,,,,,,,
151.8000012,0.003539528,119.5223048,,,,,,,
151.9999992,0.003568127,119.525723,,,,,,,
152.2000008,0.003599614,119.5294865,,,,,,,
152.4999996,0.00362811,119.5328928,,,,,,,
152.7000012,0.003656706,119.5363109,,,,,,,
152.8999992,0.003685301,119.5397291,,,,,,,
153.1000008,0.003716784,119.5434927,,,,,,,
153.2999988,0.003745377,119.5469108,,,,,,,
153.6000012,0.00377397,119.550329,,,,,,,
153.7999992,0.003802461,119.5537353,,,,,,,
154.0000008,0.003831052,119.5571534,,,,,,,
154.1999988,0.00386542,119.5612624,,,,,,,
154.5000012,0.003893909,119.5646687,,,,,,,
154.6999992,0.003925386,119.5684322,,,,,,,
154.9000008,0.003953973,119.5718504,,,,,,,
155.0999988,0.003982559,119.5752685,,,,,,,
155.3000004,0.004013933,119.478618,,,,,,,
155.5999992,0.004042518,119.4820333,,,,,,,
155.8000008,0.00407399,119.4857937,,,,,,,
155.9999988,0.004105361,119.4895422,,,,,,,
156.2000004,0.004133943,119.4929575,,,,,,,
156.4999992,0.004165413,119.4967179,,,,,,,
156.7000008,0.004193993,119.3997129,,,,,,,
156.8999988,0.004225361,119.4034583,,,,,,,
157.1000004,0.004253939,119.4068707,,,,,,,
157.3999992,0.004285405,119.4106279,,,,,,,
157.6000008,0.004316769,119.4143733,,,,,,,
157.7999988,0.004345345,119.3173502,,,,,,,
158.0000004,0.004376808,119.3211043,,,,,,,
158.1999984,0.00440817,119.3248465,,,,,,,
158.5000008,0.004436743,119.3282561,,,,,,,
158.6999988,0.004465316,119.3316656,,,,,,,
158.9000004,0.004496774,119.234969,,,,,,,
159.0999984,0.004525246,119.2383639,,,,,,,
159.3,0.004556702,119.2421148,,,,,,,
159.5999988,0.004590945,119.246198,,,,,,,
159.8000004,0.0046224,119.1494857,,,,,,,
159.9999984,0.004650967,119.1528895,,,,,,,
160.2,0.004676647,119.1559494,,,,,,,
