1.6796,1.6971,3.8962,1
2.89,2.8366,4.506,9
1.7485,1.7187,4.247,6
2.5004,2.6635,4.304,5
1.2307,1.9883,4.2329,6
1.2308,1.9887,4.2337,9
1.2782,2.2256,4.2233,19
1.5203,2.4823,3.8923,16
1.278,2.8679,3.6853,18
1.9102,2.8249,4.7687,8
3.0066,2.8408,5.8158,8
1.8169,2.5899,3.9993,7
1.4729,1.6773,3.906,9
2.0058,1.7627,3.4733,10
1.0719,2.4481,3.0541,8
0.27467,2.2846,3.5666,10
1.7869,1.672,3.387,31
0.39551,2.1314,3.2055,11
1.7879,1.6709,3.3885,10
0.39725,2.1314,3.2067,7
1.815,2.5887,3.9982,35
1.006,2.7152,2.8776,16
1.8982,1.9144,4.4942,6
1.8197,2.5897,4.0037,19
1.4923,2.1681,3.2665,6
3.0051,2.8419,5.8111,22
1.4776,1.6755,3.907,6
2.5436,2.2956,4.2868,7
1.1928,2.416,3.7872,6
1.8977,1.9154,4.4929,15
1.8972,1.9167,4.4927,8
1.4919,2.1691,3.2696,12
0.83036,1.8712,2.7779,4
2.0676,2.145,4.6743,10
1.948,2.6025,4.8954,8
1.9427,2.5973,4.8875,38
0.24686,2.7786,3.2993,7
1.2854,2.4866,3.9474,8
2.0597,3.0671,4.0075,10
0.49863,2.4705,2.4724,10
1.0057,2.0602,3.2734,11
0.39433,2.3726,3.4405,39
0.62183,2.6206,2.9923,16
1.6613,1.6323,4.0828,87
0.13637,2.8897,1.9814,13
1.9942,1.9851,4.5865,5
2.5451,2.2965,4.2905,7
4.6165,3.0019,0.50451,9
1.7,1.6018,4.159,19
1.1401,2.5589,3.0635,9
2.3211,2.7566,4.5925,36
1.66,1.6812,4.2496,13
2.1359,2.9373,4.931,8
2.64,2.4468,4.9918,9
1.6027,2.4362,3.4695,10
1.8399,1.9868,3.7267,12
1.7008,2.0059,3.4529,6
1.1848,1.796,4.102,8
1.6606,1.6325,4.0847,34
1.701,2.0062,3.4526,8
1.839,1.989,3.7257,8
1.2448,2.6918,3.3174,5
1.4644,2.4591,3.3429,8
1.2388,2.6905,3.3087,35
1.0796,2.2874,3.1628,44
1.9516,2.3359,3.9938,12
1.7013,2.0291,4.4191,8
2.7981,2.7069,4.5187,8
2.1506,2.5238,3.6225,12
1.4664,1.8658,4.1174,25
1.3258,2.8216,3.7871,6
1.0233,2.6031,4.0664,16
5.5427,2.9021,1.8541,17
2.1661,2.5313,4.5374,8
2.3494,2.1018,4.1925,35
3.2075,2.9385,6.1962,10
2.386,2.5122,4.4286,6
1.7011,2.0065,3.4513,7
0.0063714,2.6901,2.0497,19
0.74047,2.4661,2.8462,6
1.661,1.633,4.0889,9
1.1419,2.5618,3.0668,26
1.4927,1.8637,3.1813,8
1.0003,1.9629,3.5024,6
0.53582,1.9765,3.2561,6
1.7005,2.0073,3.4508,9
2.3182,2.1833,4.4583,12
1.956,2.335,3.9956,4
1.1695,2.5719,4.212,8
1.2656,2.5065,2.9781,4
0.32424,2.2969,3.4113,25
0.22007,2.6181,3.3404,22
0.55333,2.7852,3.2489,19
1.2636,2.5059,2.9754,18
0.22363,2.6184,3.3415,13
0.44884,2.4494,2.7159,18
1.4734,2.0952,4.3485,32
0.44471,2.4504,2.7128,21
2.9755,2.8698,5.8927,8
0.44081,2.4477,2.7083,16
1.3947,1.8081,4.2925,14
0.22073,2.6186,3.3392,8
1.5286,1.6171,3.2867,24
1.0484,2.1668,3.6607,9
1.9685,2.1774,4.5866,7
1.3909,2.1563,3.1755,17
0.14523,2.9263,1.9934,7
2.6399,2.7756,5.2795,8
0.22203,2.6173,3.34,5
1.8896,1.9666,3.9049,29
2.1421,2.1548,4.9815,21
1.2444,2.6329,2.8709,22
1.252,2.685,4.3318,6
0.69851,1.9303,2.9944,17
0.5461,2.3941,3.4305,9
0.63755,1.9464,3.1192,17
1.1929,1.8479,3.6438,11
1.9787,1.8984,3.8193,17
0.45989,2.4508,2.5652,15
1.3797,2.1668,3.1702,27
0.63649,1.9474,3.1198,9
2.3497,1.9757,4.5286,7
0.514,3.0398,2.4306,19
6.1728,2.8637,2.5368,14
1.4419,2.2518,3.5661,6
0.8409,3.0811,3.6215,7
4.6833,2.9906,0.4059,20
2.3681,2.2385,3.8114,5
2.4267,2.337,4.5582,24
1.1197,2.7986,3.6452,9
1.8904,1.966,3.9065,13
0.78791,1.9014,3.3723,8
2.3489,2.4108,3.7553,8
1.8903,1.9661,3.9067,21
2.1828,1.8851,4.8999,6
0.78048,2.1422,3.9584,15
2.6468,2.2913,4.7933,20
2.3667,2.2391,3.811,13
2.4686,2.7237,4.9921,71
1.8906,1.965,3.9074,10
1.6017,1.8361,4.2592,10
1.4455,2.3898,3.2591,10
5.922,2.8798,2.2004,8
2.4685,2.7242,4.992,22
1.9833,3.0266,4.3075,13
1.0864,1.961,4.2586,5
0.73022,2.6953,3.3524,6
2.0132,1.9499,4.7513,9
1.0989,2.5794,4.2711,8
1.6134,1.8056,3.967,13
1.3733,2.3883,3.8397,18
1.8393,1.8007,4.0946,22
1.1199,2.8,3.6459,27
1.9095,2.0693,4.3842,10
