1.5241,1.8373,4.1747,2
1.2783,2.2251,4.2225,2
1.2316,1.9877,4.2329,6
2.4995,2.6631,4.3031,4
0.85834,2.0617,4.2164,3
1.5204,2.4823,3.8935,11
3.0045,2.8388,5.8137,3
1.23,1.989,4.2335,5
1.7481,1.7189,4.2482,5
1.2773,2.2267,4.2237,6
0.85848,2.0615,4.2157,2
2.8891,2.8354,4.5063,9
5.7148,2.7776,1.4725,3
1.2521,2.8568,3.6476,11
0.95805,2.1445,3.0241,5
2.4832,2.0495,4.4432,11
1.4726,1.6777,3.9049,8
0.65952,2.5684,3.8862,3
2.0054,1.7621,3.4724,7
1.0709,2.4481,3.0528,6
0.27385,2.2844,3.5661,7
1.7867,1.6722,3.3868,23
2.1493,2.8273,4.4552,2
1.7869,1.6688,3.3896,13
1.4764,1.6758,3.9054,2
0.39646,2.1316,3.2063,20
2.0332,2.3523,4.3837,3
1.4739,1.6648,3.199,4
0.83236,1.8708,2.7756,2
3.0063,2.8415,5.8125,7
2.0061,1.7596,3.4737,7
1.0066,2.7159,2.879,11
1.8178,2.5893,4.001,41
0.63144,1.8667,2.7994,5
1.0708,2.4467,3.0516,5
1.8978,1.9141,4.4929,7
1.679,1.6971,3.8958,3
0.50955,2.2005,3.7445,4
1.1931,2.4162,3.7872,4
1.0063,2.057,3.2732,4
2.5437,2.2957,4.2869,3
2.0673,2.1458,4.6737,6
1.4785,1.6764,3.9096,2
1.8968,1.9166,4.4927,15
1.49,2.1693,3.268,5
0.82382,2.0767,3.1909,4
2.4174,2.3699,4.3118,3
1.9472,2.6027,4.894,4
1.9345,2.5896,4.8764,30
2.5439,2.2958,4.2857,2
1.2875,2.4853,3.9484,13
1.6894,2.2305,4.2954,7
2.0653,3.0644,4.01,2
0.49934,2.4704,2.4724,8
1.5429,2.0548,4.6056,2
2.0803,3.0675,4.0285,6
0.39416,2.373,3.4406,34
1.6613,1.6323,4.0828,62
0.71049,2.0199,3.1006,5
2.2438,2.239,4.6445,4
0.62219,2.6207,2.9926,4
1.006,2.0605,3.2738,8
0.13398,2.8899,1.9794,3
1.9943,1.9839,4.5862,4
2.5443,2.296,4.2884,8
2.6794,2.3394,5.2022,2
2.1539,2.8265,4.4574,5
1.0793,1.8519,3.9435,4
4.6168,3.0016,0.50487,9
0.88828,2.1164,3.0567,6
1.3056,2.1012,4.264,3
1.0556,2.0866,3.4938,3
2.3203,2.7573,4.5918,30
1.7005,1.6014,4.1591,11
1.1406,2.559,3.0642,3
0.74878,2.4246,3.7703,7
2.053,1.9307,3.7409,4
1.6004,2.4368,3.4686,2
1.6627,2.5203,3.6079,5
1.6602,1.6811,4.2495,7
2.1178,2.8131,4.5945,4
2.1192,2.8139,4.5933,3
3.3512,2.7824,6.1124,5
1.6997,1.6013,4.159,3
1.7012,2.0061,3.4536,4
2.1325,2.9382,4.9269,5
1.1424,2.5588,3.0674,7
2.6401,2.4471,4.9916,8
1.0224,2.6024,4.0652,4
1.602,2.436,3.4688,8
1.1864,1.796,4.1029,3
1.6609,1.6325,4.0847,22
1.7016,2.0057,3.4525,9
0.28864,2.9477,3.3348,2
2.8689,2.2928,4.5601,3
1.3174,1.9511,4.2043,3
1.2439,2.6907,3.3161,4
1.4643,2.459,3.3428,8
1.8404,1.9871,3.7268,20
1.9513,2.3345,3.9913,3
1.0847,2.2857,3.1698,31
2.5404,2.0508,5.1494,3
1.2413,2.6902,3.3112,20
1.4635,2.4599,3.3409,4
0.28859,2.9473,3.3361,6
0.67756,1.8053,2.9163,3
1.7016,2.0288,4.4196,4
1.4671,1.8656,4.1177,22
5.5431,2.9021,1.8546,10
0.81913,2.1223,2.7795,4
1.0226,2.6033,4.0663,9
2.1503,2.5237,3.6208,6
2.6419,2.4453,4.9934,4
2.7989,2.7062,4.5191,3
2.1654,2.5312,4.5369,6
2.349,2.1019,4.193,23
0.76614,1.9876,3.3506,5
0.32201,2.475,2.8773,3
0.60445,2.1402,3.7143,2
