time,strain,temperature,stress,type,state,form,process,medium,title,youngs,poissons
0.0,0.0,850.0,54.0,creep,Ruptured,Plate,Base,Air,AirBase_850_54_a,153000.0,0.3
0.0,0.0,,,,,,,,,,
46.8,0.00041,,,,,,,,,,
64.8,0.00056,,,,,,,,,,
79.2,0.00062,,,,,,,,,,
93.6,0.00066,,,,,,,,,,
111.6,0.00059,,,,,,,,,,
126.0,0.00053,,,,,,,,,,
144.0,0.00063,,,,,,,,,,
158.4,0.00062,,,,,,,,,,
172.8,0.00062,,,,,,,,,,
190.8,0.00062,,,,,,,,,,
205.2,0.00059,,,,,,,,,,
223.2,0.00055,,,,,,,,,,
237.6,0.00063,,,,,,,,,,
252.0,0.00066,,,,,,,,,,
270.0,0.00065,,,,,,,,,,
284.4,0.00057,,,,,,,,,,
298.8,0.00051,,,,,,,,,,
316.8,0.00059,,,,,,,,,,
331.2,0.00058,,,,,,,,,,
349.2,0.00063,,,,,,,,,,
900.0,0.00067,,,,,,,,,,
1800.0,0.00087,,,,,,,,,,
3704.4,0.00151,,,,,,,,,,
7200.0,0.00254,,,,,,,,,,
14400.0,0.00443,,,,,,,,,,
21600.0,0.00623,,,,,,,,,,
28800.0,0.0077,,,,,,,,,,
36000.0,0.00918,,,,,,,,,,
43200.0,0.01048,,,,,,,,,,
50400.0,0.01156,,,,,,,,,,
57600.0,0.01299,,,,,,,,,,
64800.0,0.01396,,,,,,,,,,
72000.0,0.01504,,,,,,,,,,
79200.0,0.01621,,,,,,,,,,
86400.0,0.0173,,,,,,,,,,
93600.0,0.01832,,,,,,,,,,
100800.0,0.01957,,,,,,,,,,
108000.0,0.02034,,,,,,,,,,
115200.0,0.0213,,,,,,,,,,
122400.0,0.02222,,,,,,,,,,
129600.0,0.02324,,,,,,,,,,
136800.0,0.02401,,,,,,,,,,
144000.0,0.02488,,,,,,,,,,
151200.0,0.02592,,,,,,,,,,
158400.0,0.02692,,,,,,,,,,
165600.0,0.02765,,,,,,,,,,
172800.0,0.02864,,,,,,,,,,
180000.0,0.02981,,,,,,,,,,
187200.0,0.03055,,,,,,,,,,
194400.0,0.03161,,,,,,,,,,
201600.0,0.03243,,,,,,,,,,
208800.0,0.03341,,,,,,,,,,
216000.0,0.03432,,,,,,,,,,
223200.0,0.03484,,,,,,,,,,
230400.0,0.03595,,,,,,,,,,
237600.0,0.03699,,,,,,,,,,
244800.0,0.03788,,,,,,,,,,
252000.0,0.03864,,,,,,,,,,
259200.0,0.03957,,,,,,,,,,
266400.0,0.04039,,,,,,,,,,
273600.0,0.04136,,,,,,,,,,
280800.0,0.04218,,,,,,,,,,
288000.0,0.04319,,,,,,,,,,
295200.0,0.04392,,,,,,,,,,
302400.0,0.04483,,,,,,,,,,
309600.0,0.04566,,,,,,,,,,
316800.0,0.04633,,,,,,,,,,
324000.0,0.04713,,,,,,,,,,
331200.0,0.04803,,,,,,,,,,
338400.0,0.04871,,,,,,,,,,
345600.0,0.04954,,,,,,,,,,
352800.0,0.05052,,,,,,,,,,
360000.0,0.05114,,,,,,,,,,
367200.0,0.05204,,,,,,,,,,
374400.0,0.05267,,,,,,,,,,
381600.0,0.05359,,,,,,,,,,
388800.0,0.05414,,,,,,,,,,
396000.0,0.05513,,,,,,,,,,
403200.0,0.05578,,,,,,,,,,
410400.0,0.0566,,,,,,,,,,
417600.0,0.05756,,,,,,,,,,
424800.0,0.05815,,,,,,,,,,
432000.0,0.05884,,,,,,,,,,
439200.0,0.05974,,,,,,,,,,
442800.0,0.06037,,,,,,,,,,
450000.0,0.06156,,,,,,,,,,
457200.0,0.06212,,,,,,,,,,
464400.0,0.06299,,,,,,,,,,
471600.0,0.06375,,,,,,,,,,
478800.0,0.06446,,,,,,,,,,
486000.0,0.06545,,,,,,,,,,
493200.0,0.06625,,,,,,,,,,
500400.0,0.06686,,,,,,,,,,
507600.0,0.06778,,,,,,,,,,
514800.0,0.06862,,,,,,,,,,
522000.0,0.06927,,,,,,,,,,
529200.0,0.06994,,,,,,,,,,
536400.0,0.07078,,,,,,,,,,
543600.0,0.07157,,,,,,,,,,
550800.0,0.07226,,,,,,,,,,
558000.0,0.07301,,,,,,,,,,
565200.0,0.07383,,,,,,,,,,
572400.0,0.07455,,,,,,,,,,
579600.0,0.07525,,,,,,,,,,
586800.0,0.07618,,,,,,,,,,
594000.0,0.07689,,,,,,,,,,
601200.0,0.07751,,,,,,,,,,
608400.0,0.07831,,,,,,,,,,
615600.0,0.07911,,,,,,,,,,
622800.0,0.07981,,,,,,,,,,
630000.0,0.0805,,,,,,,,,,
637200.0,0.08114,,,,,,,,,,
644400.0,0.08186,,,,,,,,,,
651600.0,0.08267,,,,,,,,,,
658800.0,0.08329,,,,,,,,,,
666000.0,0.08395,,,,,,,,,,
673200.0,0.08465,,,,,,,,,,
680400.0,0.08543,,,,,,,,,,
687600.0,0.08615,,,,,,,,,,
694800.0,0.08687,,,,,,,,,,
702000.0,0.08761,,,,,,,,,,
709200.0,0.08819,,,,,,,,,,
716400.0,0.08894,,,,,,,,,,
723600.0,0.08965,,,,,,,,,,
730800.0,0.09023,,,,,,,,,,
738000.0,0.09109,,,,,,,,,,
745200.0,0.09176,,,,,,,,,,
752400.0,0.09249,,,,,,,,,,
759600.0,0.09317,,,,,,,,,,
766800.0,0.09386,,,,,,,,,,
774000.0,0.0945,,,,,,,,,,
781200.0,0.09521,,,,,,,,,,
788400.0,0.09574,,,,,,,,,,
795600.0,0.09651,,,,,,,,,,
802800.0,0.09725,,,,,,,,,,
810000.0,0.09811,,,,,,,,,,
817200.0,0.09879,,,,,,,,,,
824400.0,0.09926,,,,,,,,,,
831600.0,0.10004,,,,,,,,,,
838800.0,0.10065,,,,,,,,,,
846000.0,0.10126,,,,,,,,,,
853200.0,0.10198,,,,,,,,,,
860400.0,0.1026,,,,,,,,,,
867600.0,0.10349,,,,,,,,,,
874800.0,0.10408,,,,,,,,,,
882000.0,0.10467,,,,,,,,,,
889200.0,0.10547,,,,,,,,,,
896400.0,0.10601,,,,,,,,,,
903600.0,0.10666,,,,,,,,,,
910800.0,0.1073,,,,,,,,,,
918000.0,0.10795,,,,,,,,,,
925200.0,0.10854,,,,,,,,,,
932400.0,0.10914,,,,,,,,,,
939600.0,0.10992,,,,,,,,,,
946800.0,0.11067,,,,,,,,,,
954000.0,0.11126,,,,,,,,,,
961200.0,0.11203,,,,,,,,,,
968400.0,0.11275,,,,,,,,,,
975600.0,0.1131,,,,,,,,,,
982800.0,0.11406,,,,,,,,,,
990000.0,0.11468,,,,,,,,,,
997200.0,0.11545,,,,,,,,,,
1004400.0,0.11582,,,,,,,,,,
1011600.0,0.11642,,,,,,,,,,
1018800.0,0.11722,,,,,,,,,,
1026000.0,0.11783,,,,,,,,,,
1033200.0,0.11846,,,,,,,,,,
1040400.0,0.11901,,,,,,,,,,
1047600.0,0.11969,,,,,,,,,,
1054800.0,0.12024,,,,,,,,,,
1062000.0,0.12103,,,,,,,,,,
1069200.0,0.12171,,,,,,,,,,
1076400.0,0.12214,,,,,,,,,,
1083600.0,0.12275,,,,,,,,,,
1090800.0,0.12339,,,,,,,,,,
1098000.0,0.12405,,,,,,,,,,
