time,strain,temperature,stress,type,state,form,process,medium,title,youngs,poissons
0.0,0.0,750.0,135.0,creep,Ruptured,Plate,Weld,Air,AirWeld_750_135_b,161000.0,0.3
0.0,0.0,,,,,,,,,,
46.8,1e-05,,,,,,,,,,
64.8,0.00069,,,,,,,,,,
79.2,0.00158,,,,,,,,,,
93.6,0.00155,,,,,,,,,,
111.6,0.00168,,,,,,,,,,
126.0,0.00184,,,,,,,,,,
144.0,0.00195,,,,,,,,,,
158.4,0.00194,,,,,,,,,,
172.8,0.00192,,,,,,,,,,
183.6,0.002,,,,,,,,,,
198.0,0.0022,,,,,,,,,,
216.0,0.00219,,,,,,,,,,
230.4,0.00218,,,,,,,,,,
244.8,0.00211,,,,,,,,,,
262.8,0.00211,,,,,,,,,,
277.2,0.00212,,,,,,,,,,
295.2,0.00226,,,,,,,,,,
309.6,0.00228,,,,,,,,,,
324.0,0.00224,,,,,,,,,,
342.0,0.00224,,,,,,,,,,
356.4,0.00228,,,,,,,,,,
900.0,0.00243,,,,,,,,,,
3862.8,0.00264,,,,,,,,,,
7369.2,0.00294,,,,,,,,,,
14569.2,0.00312,,,,,,,,,,
21769.2,0.00319,,,,,,,,,,
28969.2,0.00343,,,,,,,,,,
36169.2,0.00379,,,,,,,,,,
38667.6,0.00388,,,,,,,,,,
45867.6,0.00393,,,,,,,,,,
53067.6,0.0042,,,,,,,,,,
60267.6,0.00425,,,,,,,,,,
67467.6,0.00447,,,,,,,,,,
72018.0,0.00449,,,,,,,,,,
79218.0,0.00445,,,,,,,,,,
86418.0,0.00445,,,,,,,,,,
93618.0,0.00425,,,,,,,,,,
100818.0,0.00431,,,,,,,,,,
108018.0,0.00415,,,,,,,,,,
115218.0,0.00423,,,,,,,,,,
122418.0,0.0042,,,,,,,,,,
129618.0,0.0042,,,,,,,,,,
136818.0,0.00429,,,,,,,,,,
144018.0,0.00443,,,,,,,,,,
151218.0,0.00455,,,,,,,,,,
158418.0,0.00451,,,,,,,,,,
165618.0,0.0047,,,,,,,,,,
172818.0,0.0046,,,,,,,,,,
180018.0,0.00449,,,,,,,,,,
187218.0,0.00419,,,,,,,,,,
194418.0,0.00433,,,,,,,,,,
201618.0,0.00465,,,,,,,,,,
208818.0,0.00485,,,,,,,,,,
216018.0,0.00492,,,,,,,,,,
223218.0,0.00476,,,,,,,,,,
230418.0,0.00477,,,,,,,,,,
237618.0,0.00474,,,,,,,,,,
244818.0,0.00493,,,,,,,,,,
252018.0,0.00486,,,,,,,,,,
259218.0,0.00465,,,,,,,,,,
266418.0,0.00494,,,,,,,,,,
273618.0,0.00488,,,,,,,,,,
280818.0,0.00468,,,,,,,,,,
288018.0,0.00477,,,,,,,,,,
295218.0,0.00459,,,,,,,,,,
302418.0,0.00448,,,,,,,,,,
309618.0,0.00488,,,,,,,,,,
316818.0,0.005,,,,,,,,,,
324018.0,0.00486,,,,,,,,,,
331218.0,0.00533,,,,,,,,,,
338418.0,0.00528,,,,,,,,,,
345618.0,0.00516,,,,,,,,,,
352818.0,0.00516,,,,,,,,,,
360000.0,0.00473,,,,,,,,,,
367200.0,0.00476,,,,,,,,,,
374400.0,0.00488,,,,,,,,,,
381600.0,0.00478,,,,,,,,,,
388800.0,0.00513,,,,,,,,,,
396000.0,0.00524,,,,,,,,,,
403200.0,0.00513,,,,,,,,,,
410400.0,0.00552,,,,,,,,,,
417600.0,0.00569,,,,,,,,,,
424800.0,0.00573,,,,,,,,,,
432000.0,0.00581,,,,,,,,,,
439200.0,0.00597,,,,,,,,,,
446400.0,0.00605,,,,,,,,,,
453600.0,0.00598,,,,,,,,,,
460836.0,0.00573,,,,,,,,,,
468036.0,0.00572,,,,,,,,,,
475236.0,0.00576,,,,,,,,,,
482436.0,0.00586,,,,,,,,,,
489636.0,0.00577,,,,,,,,,,
496836.0,0.00593,,,,,,,,,,
504036.0,0.00612,,,,,,,,,,
511236.0,0.00616,,,,,,,,,,
518436.0,0.00605,,,,,,,,,,
525636.0,0.00617,,,,,,,,,,
532836.0,0.00626,,,,,,,,,,
540036.0,0.00621,,,,,,,,,,
547236.0,0.00612,,,,,,,,,,
554436.0,0.00643,,,,,,,,,,
561636.0,0.0063,,,,,,,,,,
568836.0,0.00643,,,,,,,,,,
576036.0,0.00637,,,,,,,,,,
583236.0,0.00626,,,,,,,,,,
590400.0,0.00632,,,,,,,,,,
597600.0,0.00646,,,,,,,,,,
604800.0,0.00709,,,,,,,,,,
612000.0,0.00646,,,,,,,,,,
619200.0,0.00666,,,,,,,,,,
626400.0,0.00665,,,,,,,,,,
633600.0,0.0067,,,,,,,,,,
640800.0,0.00669,,,,,,,,,,
648000.0,0.00701,,,,,,,,,,
655200.0,0.0067,,,,,,,,,,
662400.0,0.00682,,,,,,,,,,
669600.0,0.00661,,,,,,,,,,
676800.0,0.00661,,,,,,,,,,
684000.0,0.00667,,,,,,,,,,
691200.0,0.00686,,,,,,,,,,
698400.0,0.00655,,,,,,,,,,
705600.0,0.00663,,,,,,,,,,
712800.0,0.00654,,,,,,,,,,
720000.0,0.00643,,,,,,,,,,
727200.0,0.00677,,,,,,,,,,
734400.0,0.00677,,,,,,,,,,
741600.0,0.0065,,,,,,,,,,
748800.0,0.0069,,,,,,,,,,
756000.0,0.00693,,,,,,,,,,
763200.0,0.00677,,,,,,,,,,
770400.0,0.00682,,,,,,,,,,
777600.0,0.00703,,,,,,,,,,
784800.0,0.00691,,,,,,,,,,
792000.0,0.00699,,,,,,,,,,
799200.0,0.00699,,,,,,,,,,
806400.0,0.00706,,,,,,,,,,
813600.0,0.00707,,,,,,,,,,
820800.0,0.00713,,,,,,,,,,
828000.0,0.00725,,,,,,,,,,
835200.0,0.00733,,,,,,,,,,
842400.0,0.0073,,,,,,,,,,
849600.0,0.00719,,,,,,,,,,
856800.0,0.00745,,,,,,,,,,
864000.0,0.00753,,,,,,,,,,
871200.0,0.00745,,,,,,,,,,
878400.0,0.00722,,,,,,,,,,
885600.0,0.00722,,,,,,,,,,
892800.0,0.00726,,,,,,,,,,
900000.0,0.00717,,,,,,,,,,
907200.0,0.00731,,,,,,,,,,
914400.0,0.00743,,,,,,,,,,
921600.0,0.00735,,,,,,,,,,
928800.0,0.00759,,,,,,,,,,
936000.0,0.00755,,,,,,,,,,
943200.0,0.00757,,,,,,,,,,
950400.0,0.0075,,,,,,,,,,
957600.0,0.00763,,,,,,,,,,
964800.0,0.00767,,,,,,,,,,
972000.0,0.00765,,,,,,,,,,
979200.0,0.00762,,,,,,,,,,
986400.0,0.0077,,,,,,,,,,
993600.0,0.00765,,,,,,,,,,
1000800.0,0.00758,,,,,,,,,,
1008000.0,0.00773,,,,,,,,,,
1015200.0,0.00759,,,,,,,,,,
1022400.0,0.00771,,,,,,,,,,
1029600.0,0.00783,,,,,,,,,,
1036800.0,0.00801,,,,,,,,,,
1044000.0,0.00811,,,,,,,,,,
1051200.0,0.00793,,,,,,,,,,
1058400.0,0.00803,,,,,,,,,,
1065600.0,0.00808,,,,,,,,,,
1072800.0,0.0081,,,,,,,,,,
1080000.0,0.0081,,,,,,,,,,
1087200.0,0.00799,,,,,,,,,,
1094400.0,0.00804,,,,,,,,,,
1101600.0,0.00822,,,,,,,,,,
1108800.0,0.00815,,,,,,,,,,
1116000.0,0.00804,,,,,,,,,,
1123200.0,0.00785,,,,,,,,,,
1130400.0,0.00782,,,,,,,,,,
1137600.0,0.00775,,,,,,,,,,
1144800.0,0.00822,,,,,,,,,,
1152000.0,0.00806,,,,,,,,,,
1159200.0,0.00808,,,,,,,,,,
1166400.0,0.00822,,,,,,,,,,
1173600.0,0.0082,,,,,,,,,,
1180800.0,0.0082,,,,,,,,,,
1188000.0,0.00807,,,,,,,,,,
1195200.0,0.00847,,,,,,,,,,
1202400.0,0.00747,,,,,,,,,,
1209600.0,0.00741,,,,,,,,,,
1216800.0,0.00773,,,,,,,,,,
1224000.0,0.00762,,,,,,,,,,
1231200.0,0.00771,,,,,,,,,,
1238400.0,0.00769,,,,,,,,,,
1245600.0,0.00767,,,,,,,,,,
1252800.0,0.00785,,,,,,,,,,
1260000.0,0.0077,,,,,,,,,,
1267200.0,0.00762,,,,,,,,,,
1274400.0,0.00763,,,,,,,,,,
1281600.0,0.00808,,,,,,,,,,
1288800.0,0.00758,,,,,,,,,,
1296000.0,0.0077,,,,,,,,,,
1303200.0,0.00786,,,,,,,,,,
1310400.0,0.00804,,,,,,,,,,
1317600.0,0.00787,,,,,,,,,,
1324800.0,0.00783,,,,,,,,,,
1332000.0,0.00785,,,,,,,,,,
1339200.0,0.00799,,,,,,,,,,
1346400.0,0.00793,,,,,,,,,,
1353600.0,0.00789,,,,,,,,,,
1360800.0,0.00803,,,,,,,,,,
1368000.0,0.00769,,,,,,,,,,
1375200.0,0.0081,,,,,,,,,,
1382400.0,0.00807,,,,,,,,,,
1389600.0,0.00798,,,,,,,,,,
1396800.0,0.00773,,,,,,,,,,
1404000.0,0.00763,,,,,,,,,,
1411200.0,0.00781,,,,,,,,,,
1418400.0,0.00803,,,,,,,,,,
1425600.0,0.00799,,,,,,,,,,
1432800.0,0.00786,,,,,,,,,,
1440000.0,0.00808,,,,,,,,,,
1447200.0,0.00807,,,,,,,,,,
1454400.0,0.00811,,,,,,,,,,
1461600.0,0.00811,,,,,,,,,,
1468800.0,0.0084,,,,,,,,,,
1476000.0,0.00823,,,,,,,,,,
1483200.0,0.00836,,,,,,,,,,
1490400.0,0.00834,,,,,,,,,,
1497600.0,0.00835,,,,,,,,,,
1504800.0,0.0083,,,,,,,,,,
1512000.0,0.00848,,,,,,,,,,
1519200.0,0.0083,,,,,,,,,,
1526400.0,0.00832,,,,,,,,,,
1533600.0,0.00819,,,,,,,,,,
1540800.0,0.00844,,,,,,,,,,
1548000.0,0.00866,,,,,,,,,,
1555200.0,0.00863,,,,,,,,,,
1562400.0,0.00864,,,,,,,,,,
1569600.0,0.00875,,,,,,,,,,
1576800.0,0.00864,,,,,,,,,,
1584000.0,0.00863,,,,,,,,,,
1591200.0,0.00876,,,,,,,,,,
1598400.0,0.00862,,,,,,,,,,
1605600.0,0.00862,,,,,,,,,,
1612800.0,0.00856,,,,,,,,,,
1620000.0,0.00846,,,,,,,,,,
1627200.0,0.00867,,,,,,,,,,
1634400.0,0.00876,,,,,,,,,,
1641600.0,0.00915,,,,,,,,,,
1648800.0,0.00906,,,,,,,,,,
1656000.0,0.00891,,,,,,,,,,
1663200.0,0.00895,,,,,,,,,,
1670400.0,0.00888,,,,,,,,,,
1677600.0,0.00902,,,,,,,,,,
1684800.0,0.00882,,,,,,,,,,
1692000.0,0.00876,,,,,,,,,,
1699200.0,0.009,,,,,,,,,,
1706400.0,0.00866,,,,,,,,,,
1713600.0,0.0087,,,,,,,,,,
1720800.0,0.00886,,,,,,,,,,
1728000.0,0.00882,,,,,,,,,,
1735200.0,0.00894,,,,,,,,,,
1742400.0,0.00903,,,,,,,,,,
1749600.0,0.00871,,,,,,,,,,
1756800.0,0.00894,,,,,,,,,,
1764000.0,0.0092,,,,,,,,,,
1771200.0,0.0092,,,,,,,,,,
1778400.0,0.00902,,,,,,,,,,
1785600.0,0.00904,,,,,,,,,,
1792800.0,0.00899,,,,,,,,,,
1800000.0,0.00916,,,,,,,,,,
1807200.0,0.00916,,,,,,,,,,
1814400.0,0.00938,,,,,,,,,,
1821600.0,0.00936,,,,,,,,,,
1828800.0,0.00934,,,,,,,,,,
1836000.0,0.00935,,,,,,,,,,
1843200.0,0.00924,,,,,,,,,,
1850400.0,0.00914,,,,,,,,,,
1857600.0,0.00936,,,,,,,,,,
1864800.0,0.00927,,,,,,,,,,
1872000.0,0.00943,,,,,,,,,,
1879200.0,0.00932,,,,,,,,,,
1886400.0,0.00951,,,,,,,,,,
1893600.0,0.00948,,,,,,,,,,
1900800.0,0.00928,,,,,,,,,,
1908000.0,0.00915,,,,,,,,,,
1915200.0,0.00922,,,,,,,,,,
1922400.0,0.00903,,,,,,,,,,
1929600.0,0.00919,,,,,,,,,,
1936800.0,0.00936,,,,,,,,,,
1944000.0,0.00924,,,,,,,,,,
1951200.0,0.00943,,,,,,,,,,
1958400.0,0.0094,,,,,,,,,,
1965600.0,0.00948,,,,,,,,,,
1972800.0,0.0096,,,,,,,,,,
1980000.0,0.00962,,,,,,,,,,
1987200.0,0.00948,,,,,,,,,,
1994400.0,0.00932,,,,,,,,,,
2001600.0,0.00946,,,,,,,,,,
2008800.0,0.00943,,,,,,,,,,
2016000.0,0.00932,,,,,,,,,,
2023200.0,0.00928,,,,,,,,,,
2030400.0,0.00904,,,,,,,,,,
2037600.0,0.00903,,,,,,,,,,
2044800.0,0.00907,,,,,,,,,,
2052000.0,0.00936,,,,,,,,,,
2059200.0,0.0095,,,,,,,,,,
2066400.0,0.0095,,,,,,,,,,
2073600.0,0.00976,,,,,,,,,,
2080800.0,0.00967,,,,,,,,,,
2088000.0,0.00938,,,,,,,,,,
2095200.0,0.0092,,,,,,,,,,
2102400.0,0.0091,,,,,,,,,,
2109600.0,0.0092,,,,,,,,,,
2116800.0,0.0093,,,,,,,,,,
2124000.0,0.00918,,,,,,,,,,
2131200.0,0.0093,,,,,,,,,,
2138400.0,0.0092,,,,,,,,,,
2145600.0,0.00956,,,,,,,,,,
2152800.0,0.00966,,,,,,,,,,
2160000.0,0.0095,,,,,,,,,,
2167200.0,0.0094,,,,,,,,,,
2174400.0,0.00942,,,,,,,,,,
2181600.0,0.00932,,,,,,,,,,
2188800.0,0.00934,,,,,,,,,,
2196000.0,0.00932,,,,,,,,,,
2203200.0,0.00922,,,,,,,,,,
2210400.0,0.00926,,,,,,,,,,
2217600.0,0.00936,,,,,,,,,,
2224800.0,0.00911,,,,,,,,,,
2232000.0,0.00951,,,,,,,,,,
2239200.0,0.0098,,,,,,,,,,
2246400.0,0.00971,,,,,,,,,,
2253600.0,0.00952,,,,,,,,,,
2260800.0,0.00932,,,,,,,,,,
2268000.0,0.0093,,,,,,,,,,
2275200.0,0.00952,,,,,,,,,,
2282400.0,0.00979,,,,,,,,,,
2289600.0,0.00968,,,,,,,,,,
2296800.0,0.00958,,,,,,,,,,
2304000.0,0.00981,,,,,,,,,,
2311200.0,0.00989,,,,,,,,,,
2318400.0,0.00999,,,,,,,,,,
2325600.0,0.00999,,,,,,,,,,
2332800.0,0.00991,,,,,,,,,,
2340000.0,0.00989,,,,,,,,,,
2347200.0,0.00996,,,,,,,,,,
2354400.0,0.00981,,,,,,,,,,
2361600.0,0.00976,,,,,,,,,,
2368800.0,0.00995,,,,,,,,,,
2376000.0,0.01008,,,,,,,,,,
2383200.0,0.00995,,,,,,,,,,
2390400.0,0.01007,,,,,,,,,,
2397600.0,0.01012,,,,,,,,,,
2404800.0,0.01028,,,,,,,,,,
